vec3(-4.071931, 0.000000, -19.463223)
vec4(0.901369, -1.258700, -17.279324, 1.000000)
vec4(0.765169, -1.265200, -17.072723, 1.000000)
vec4(0.769869, -1.298300, -17.389923, 1.000000)
vec4(0.584769, -1.290500, -17.236523, 1.000000)
vec4(0.520969, -1.318900, -16.968021, 1.000000)
vec4(0.795969, -1.378900, -17.368023, 1.000000)
vec4(0.567669, -1.358300, -17.252123, 1.000000)
vec4(0.566469, -1.407000, -16.923523, 1.000000)
vec4(0.800469, -1.454300, -17.364323, 1.000000)
vec4(0.569769, -1.431800, -17.250122, 1.000000)
vec4(0.564669, -1.482000, -16.925222, 1.000000)
vec4(0.804969, -1.530100, -17.360523, 1.000000)
vec4(0.571969, -1.505800, -17.248222, 1.000000)
vec4(0.563269, -1.557400, -16.926622, 1.000000)
vec4(0.809469, -1.606500, -17.356722, 1.000000)
vec4(0.574169, -1.580200, -17.246323, 1.000000)
vec4(0.814069, -1.683400, -17.352922, 1.000000)
vec4(0.576369, -1.655100, -17.244322, 1.000000)
vec4(0.818669, -1.761000, -17.349123, 1.000000)
vec4(0.578569, -1.730600, -17.242422, 1.000000)
vec4(0.823369, -1.839200, -17.345123, 1.000000)
vec4(0.580769, -1.806600, -17.240423, 1.000000)
vec4(0.828269, -1.918100, -17.341122, 1.000000)
vec4(0.583369, -1.883200, -17.238123, 1.000000)
vec4(0.833169, -1.997700, -17.337023, 1.000000)
vec4(0.587469, -1.961100, -17.234423, 1.000000)
vec4(1.698169, -2.302600, -17.307922, 1.000000)
vec4(1.537569, -2.302600, -17.094023, 1.000000)
vec4(0.838169, -2.078000, -17.332823, 1.000000)
vec4(0.591569, -2.039700, -17.230621, 1.000000)
vec4(1.009069, -2.302600, -16.490623, 1.000000)
vec4(0.818269, -2.302600, -16.303123, 1.000000)
vec4(0.620469, -2.302600, -16.123123, 1.000000)
vec4(1.882769, -2.345900, -17.821623, 1.000000)
vec4(1.634169, -2.302600, -17.671623, 1.000000)
vec4(1.487269, -2.302600, -17.459824, 1.000000)
vec4(1.332469, -2.302600, -17.253723, 1.000000)
vec4(0.843169, -2.159000, -17.328623, 1.000000)
vec4(0.595769, -2.119000, -17.226923, 1.000000)
vec4(0.823369, -2.302600, -16.672321, 1.000000)
vec4(0.639469, -2.302600, -16.491823, 1.000000)
vec4(0.448969, -2.302600, -16.318323, 1.000000)
vec4(0.252069, -2.302600, -16.152023, 1.000000)
vec4(1.919569, -2.345900, -18.392523, 1.000000)
vec4(1.691269, -2.302600, -18.230223, 1.000000)
vec4(1.565369, -2.302600, -18.015823, 1.000000)
vec4(1.431469, -2.302600, -17.806322, 1.000000)
vec4(1.289769, -2.302600, -17.602123, 1.000000)
vec4(1.140569, -2.302600, -17.403322, 1.000000)
vec4(0.846869, -2.240200, -17.325523, 1.000000)
vec4(0.599869, -2.198900, -17.223223, 1.000000)
vec4(0.649469, -2.302600, -16.842522, 1.000000)
vec4(0.472169, -2.302600, -16.668423, 1.000000)
vec4(0.288469, -2.302600, -16.501022, 1.000000)
vec4(0.098569, -2.302600, -16.340723, 1.000000)
vec4(-0.097231, -2.302600, -16.187622, 1.000000)
vec4(-0.298631, -2.302600, -16.042023, 1.000000)
vec4(1.820169, -2.345900, -18.718224, 1.000000)
vec4(1.605769, -2.302600, -18.553322, 1.000000)
vec4(1.492069, -2.302600, -18.341923, 1.000000)
vec4(1.370469, -2.302600, -18.135023, 1.000000)
vec4(1.241269, -2.302600, -17.932722, 1.000000)
vec4(1.104469, -2.302600, -17.735523, 1.000000)
vec4(0.960369, -2.302600, -17.543623, 1.000000)
vec4(0.809169, -2.302600, -17.357224, 1.000000)
vec4(0.601369, -2.278400, -17.221922, 1.000000)
vec4(0.486369, -2.302600, -17.002222, 1.000000)
vec4(0.315169, -2.302600, -16.834122, 1.000000)
vec4(0.137769, -2.302600, -16.672523, 1.000000)
vec4(-0.045531, -2.302600, -16.517723, 1.000000)
vec4(-0.234631, -2.302600, -16.369923, 1.000000)
vec4(-0.429031, -2.302600, -16.229322, 1.000000)
vec4(1.610969, -2.302600, -19.071623, 1.000000)
vec4(1.516769, -2.302600, -18.859623, 1.000000)
vec4(1.414669, -2.302600, -18.651323, 1.000000)
vec4(1.304769, -2.302600, -18.447123, 1.000000)
vec4(1.187269, -2.302600, -18.247122, 1.000000)
vec4(1.062369, -2.302600, -18.051622, 1.000000)
vec4(0.930269, -2.302600, -17.861122, 1.000000)
vec4(0.790969, -2.302600, -17.675623, 1.000000)
vec4(0.644869, -2.302600, -17.495522, 1.000000)
vec4(0.492169, -2.302600, -17.321022, 1.000000)
vec4(0.332969, -2.302600, -17.152422, 1.000000)
vec4(0.167469, -2.302600, -16.989922, 1.000000)
vec4(-0.003931, -2.302600, -16.833822, 1.000000)
vec4(-0.181031, -2.302600, -16.684223, 1.000000)
vec4(-0.363731, -2.302600, -16.541422, 1.000000)
vec4(-0.551631, -2.302600, -16.405521, 1.000000)
vec4(1.424369, -2.302600, -19.150122, 1.000000)
vec4(1.333269, -2.302600, -18.945122, 1.000000)
vec4(1.234469, -2.302600, -18.743723, 1.000000)
vec4(1.128269, -2.302600, -18.546124, 1.000000)
vec4(1.014669, -2.302600, -18.352722, 1.000000)
vec4(0.893869, -2.302600, -18.163723, 1.000000)
vec4(0.765969, -2.302600, -17.979322, 1.000000)
vec4(0.631369, -2.302600, -17.800022, 1.000000)
vec4(0.490069, -2.302600, -17.625822, 1.000000)
vec4(0.342269, -2.302600, -17.457024, 1.000000)
vec4(0.188369, -2.302600, -17.294022, 1.000000)
vec4(0.028369, -2.302600, -17.136822, 1.000000)
vec4(-0.137431, -2.302600, -16.985823, 1.000000)
vec4(-0.308731, -2.302600, -16.841122, 1.000000)
vec4(-0.485431, -2.302600, -16.702923, 1.000000)
vec4(1.328869, -2.302600, -19.425922, 1.000000)
vec4(1.248169, -2.302600, -19.224323, 1.000000)
vec4(1.159969, -2.302600, -19.025923, 1.000000)
vec4(1.064369, -2.302600, -18.830923, 1.000000)
vec4(0.961569, -2.302600, -18.639622, 1.000000)
vec4(0.851569, -2.302600, -18.452423, 1.000000)
vec4(0.734669, -2.302600, -18.269522, 1.000000)
vec4(0.610969, -2.302600, -18.091022, 1.000000)
vec4(0.480669, -2.302600, -17.917423, 1.000000)
vec4(0.343869, -2.302600, -17.748823, 1.000000)
vec4(0.200869, -2.302600, -17.585423, 1.000000)
vec4(0.051769, -2.302600, -17.427622, 1.000000)
vec4(-0.103031, -2.302600, -17.275522, 1.000000)
vec4(-0.263531, -2.302600, -17.129322, 1.000000)
vec4(-0.429331, -2.302600, -16.989223, 1.000000)
vec4(1.159669, -2.302600, -19.489822, 1.000000)
vec4(1.081469, -2.302600, -19.294523, 1.000000)
vec4(0.996069, -2.302600, -19.102222, 1.000000)
vec4(0.903469, -2.302600, -18.913422, 1.000000)
vec4(0.803869, -2.302600, -18.728123, 1.000000)
vec4(0.697369, -2.302600, -18.546722, 1.000000)
vec4(0.584069, -2.302600, -18.369522, 1.000000)
vec4(0.464269, -2.302600, -18.196722, 1.000000)
vec4(0.338069, -2.302600, -18.028522, 1.000000)
vec4(0.205569, -2.302600, -17.865223, 1.000000)
vec4(0.067069, -2.302600, -17.706923, 1.000000)
vec4(-0.077331, -2.302600, -17.554022, 1.000000)
vec4(-0.227331, -2.302600, -17.406622, 1.000000)
vec4(-0.382731, -2.302600, -17.265022, 1.000000)
vec4(-0.543431, -2.302600, -17.129423, 1.000000)
vec4(0.999269, -2.302600, -19.550323, 1.000000)
vec4(0.923569, -2.302600, -19.360922, 1.000000)
vec4(0.840769, -2.302600, -19.174622, 1.000000)
vec4(0.751069, -2.302600, -18.991522, 1.000000)
vec4(0.654469, -2.302600, -18.811922, 1.000000)
vec4(0.551269, -2.302600, -18.636122, 1.000000)
vec4(0.441469, -2.302600, -18.464323, 1.000000)
vec4(0.325269, -2.302600, -18.296822, 1.000000)
vec4(0.202969, -2.302600, -18.133722, 1.000000)
vec4(0.074469, -2.302600, -17.975422, 1.000000)
vec4(-0.059731, -2.302600, -17.822021, 1.000000)
vec4(-0.199731, -2.302600, -17.673822, 1.000000)
vec4(-0.345131, -2.302600, -17.530922, 1.000000)
vec4(-0.495831, -2.302600, -17.393723, 1.000000)
vec4(0.847169, -2.302600, -19.607723, 1.000000)
vec4(0.773669, -2.302600, -19.424122, 1.000000)
vec4(0.693369, -2.302600, -19.243322, 1.000000)
vec4(0.606269, -2.302600, -19.065723, 1.000000)
vec4(0.512669, -2.302600, -18.891521, 1.000000)
vec4(0.412469, -2.302600, -18.721024, 1.000000)
vec4(0.306069, -2.302600, -18.554323, 1.000000)
