vec3(-4.603414, 0.000000, -19.100992)
vec4(0.369886, -1.258700, -16.917091, 1.000000)
vec4(0.233686, -1.265200, -16.710491, 1.000000)
vec4(0.238387, -1.298300, -17.027693, 1.000000)
vec4(0.053287, -1.290500, -16.874292, 1.000000)
vec4(-0.010514, -1.318900, -16.605793, 1.000000)
vec4(0.264486, -1.378900, -17.005793, 1.000000)
vec4(0.036186, -1.358300, -16.889893, 1.000000)
vec4(0.034986, -1.407000, -16.561293, 1.000000)
vec4(0.268986, -1.454300, -17.002092, 1.000000)
vec4(0.038286, -1.431800, -16.887892, 1.000000)
vec4(0.033186, -1.482000, -16.562992, 1.000000)
vec4(0.273487, -1.530100, -16.998291, 1.000000)
vec4(0.040486, -1.505800, -16.885992, 1.000000)
vec4(0.031786, -1.557400, -16.564392, 1.000000)
vec4(0.277987, -1.606500, -16.994492, 1.000000)
vec4(0.042686, -1.580200, -16.884092, 1.000000)
vec4(0.282587, -1.683400, -16.990692, 1.000000)
vec4(0.044887, -1.655100, -16.882092, 1.000000)
vec4(0.287187, -1.761000, -16.986893, 1.000000)
vec4(0.047086, -1.730600, -16.880192, 1.000000)
vec4(0.291886, -1.839200, -16.982891, 1.000000)
vec4(0.049286, -1.806600, -16.878193, 1.000000)
vec4(0.296786, -1.918100, -16.978893, 1.000000)
vec4(0.051887, -1.883200, -16.875893, 1.000000)
vec4(1.819286, -2.345900, -17.173193, 1.000000)
vec4(1.666687, -2.345900, -16.934593, 1.000000)
vec4(1.505286, -2.345900, -16.701792, 1.000000)
vec4(0.301686, -1.997700, -16.974792, 1.000000)
vec4(0.055986, -1.961100, -16.872192, 1.000000)
vec4(1.964586, -2.345900, -18.040993, 1.000000)
vec4(1.844586, -2.345900, -17.796192, 1.000000)
vec4(1.715386, -2.345900, -17.556192, 1.000000)
vec4(1.577286, -2.345900, -17.321192, 1.000000)
vec4(1.430486, -2.345900, -17.091593, 1.000000)
vec4(1.166687, -2.302600, -16.945692, 1.000000)
vec4(1.006086, -2.302600, -16.731792, 1.000000)
vec4(0.306686, -2.078000, -16.970592, 1.000000)
vec4(0.060086, -2.039700, -16.868393, 1.000000)
vec4(0.477586, -2.302600, -16.128391, 1.000000)
vec4(1.831087, -2.345900, -18.392893, 1.000000)
vec4(1.724386, -2.345900, -18.152893, 1.000000)
vec4(1.608787, -2.345900, -17.917091, 1.000000)
vec4(1.484386, -2.345900, -17.685793, 1.000000)
vec4(1.351286, -2.345900, -17.459393, 1.000000)
vec4(1.102686, -2.302600, -17.309393, 1.000000)
vec4(0.955786, -2.302600, -17.097591, 1.000000)
vec4(0.800986, -2.302600, -16.891493, 1.000000)
vec4(0.311687, -2.159000, -16.966393, 1.000000)
vec4(0.064286, -2.119000, -16.864693, 1.000000)
vec4(0.291886, -2.302600, -16.310093, 1.000000)
vec4(0.107986, -2.302600, -16.129593, 1.000000)
vec4(1.696686, -2.345900, -18.724293, 1.000000)
vec4(1.602487, -2.345900, -18.489193, 1.000000)
vec4(1.499587, -2.345900, -18.257692, 1.000000)
vec4(1.388086, -2.345900, -18.030293, 1.000000)
vec4(1.159786, -2.302600, -17.867992, 1.000000)
vec4(1.033886, -2.302600, -17.653591, 1.000000)
vec4(0.899986, -2.302600, -17.444092, 1.000000)
vec4(0.758286, -2.302600, -17.239893, 1.000000)
vec4(0.609087, -2.302600, -17.041092, 1.000000)
vec4(0.315386, -2.240200, -16.963291, 1.000000)
vec4(0.068387, -2.198900, -16.860992, 1.000000)
vec4(0.117986, -2.302600, -16.480293, 1.000000)
vec4(-0.059314, -2.302600, -16.306192, 1.000000)
vec4(-0.243013, -2.302600, -16.138792, 1.000000)
vec4(1.561087, -2.345900, -19.036793, 1.000000)
