vec3(-29.815336, 0.000000, -302.449860)
vec4(-54.505589, 2.919800, -349.508759, 1.000000)
vec4(-53.099190, 3.057100, -353.137360, 1.000000)
vec4(-53.303688, 3.203600, -354.181549, 1.000000)
vec4(-59.938889, 4.064600, -353.130737, 1.000000)
vec4(-51.941090, 2.984600, -353.835449, 1.000000)
vec4(-58.748787, 3.908300, -353.437836, 1.000000)
vec4(-58.112587, 3.866500, -354.020538, 1.000000)
vec4(-52.324490, 3.193300, -355.132050, 1.000000)
vec4(-57.489491, 3.831000, -354.591858, 1.000000)
vec4(-58.698090, 4.203000, -356.517761, 1.000000)
vec4(-51.461891, 3.097000, -355.196442, 1.000000)
vec4(-49.921188, 2.811600, -354.396851, 1.000000)
vec4(-50.069092, 2.987200, -355.557159, 1.000000)
vec4(-50.713490, 3.334400, -357.532166, 1.000000)
vec4(-51.466290, 3.759100, -359.936737, 1.000000)
vec4(-50.621689, 3.701900, -360.092255, 1.000000)
vec4(-51.451290, 4.912800, -367.420258, 1.000000)
vec4(-58.161392, 6.654400, -375.051941, 1.000000)
vec4(-50.280388, 4.815700, -367.339447, 1.000000)
vec4(-54.219189, 5.616900, -370.502655, 1.000000)
vec4(-50.079887, 5.189200, -369.697449, 1.000000)
vec4(-49.572891, 5.483800, -371.649658, 1.000000)
vec4(-49.817089, 8.510800, -389.326538, 1.000000)
vec4(-52.750992, 8.151200, -386.479462, 1.000000)
vec4(-50.651089, 11.157300, -404.425964, 1.000000)
vec4(-51.463390, 8.426500, -388.449463, 1.000000)
vec4(-16.865089, 9.721100, -392.320557, 1.000000)
vec4(-1.011391, 10.718600, -389.025757, 1.000000)
vec4(0.942711, 10.777000, -387.788055, 1.000000)
vec4(18.510609, 12.594000, -383.513062, 1.000000)
vec4(15.521210, 13.077000, -391.617065, 1.000000)
vec4(20.983509, 12.796300, -381.925964, 1.000000)
vec4(-32.286190, 1.515100, -346.662537, 1.000000)
vec4(-30.838890, 1.708100, -346.262146, 1.000000)
vec4(-19.122589, 4.137700, -353.561462, 1.000000)
vec4(-30.837891, 1.680500, -345.868958, 1.000000)
vec4(-30.839989, 1.739200, -346.669159, 1.000000)
vec4(-30.836889, 1.656000, -345.487549, 1.000000)
vec4(-32.260891, 1.329000, -343.757843, 1.000000)
vec4(-30.835991, 1.634500, -345.116638, 1.000000)
vec4(-32.278191, 1.316500, -343.467743, 1.000000)
vec4(-30.834990, 1.615800, -344.754639, 1.000000)
vec4(-32.277489, 1.309300, -343.184937, 1.000000)
vec4(-32.276791, 1.303900, -342.904755, 1.000000)
vec4(-32.253891, 1.341700, -344.051239, 1.000000)
vec4(-32.276089, 1.300400, -342.626465, 1.000000)
vec4(-32.274590, 1.299000, -342.072235, 1.000000)
vec4(-32.275291, 1.298800, -342.349243, 1.000000)
vec4(-32.273888, 1.301000, -341.794739, 1.000000)
vec4(-32.242489, 1.344900, -340.364044, 1.000000)
vec4(-32.273190, 1.304900, -341.515961, 1.000000)
vec4(-30.821789, 1.619700, -339.647736, 1.000000)
vec4(-30.820789, 1.639100, -339.283051, 1.000000)
vec4(-32.272388, 1.310700, -341.234955, 1.000000)
vec4(-30.819889, 1.661200, -338.908936, 1.000000)
vec4(-32.271690, 1.318400, -340.951141, 1.000000)
vec4(-30.818890, 1.686400, -338.523956, 1.000000)
vec4(-30.817791, 1.714800, -338.126465, 1.000000)
vec4(-32.251289, 1.331600, -340.659241, 1.000000)
