vec3(-33.464092, 0.000000, -336.535919)
vec4(-56.747948, 3.057100, -387.223419, 1.000000)
vec4(-58.154346, 2.919800, -383.594818, 1.000000)
vec4(-56.952446, 3.203600, -388.267609, 1.000000)
vec4(-63.587646, 4.064600, -387.216797, 1.000000)
vec4(-55.589848, 2.984600, -387.921509, 1.000000)
vec4(-62.397545, 3.908300, -387.523895, 1.000000)
vec4(-55.973248, 3.193300, -389.218109, 1.000000)
vec4(-61.761345, 3.866500, -388.106598, 1.000000)
vec4(-61.138248, 3.831000, -388.677917, 1.000000)
vec4(-55.110649, 3.097000, -389.282501, 1.000000)
vec4(-53.569946, 2.811600, -388.482910, 1.000000)
vec4(-62.346848, 4.203000, -390.603821, 1.000000)
vec4(-53.717850, 2.987200, -389.643219, 1.000000)
vec4(-54.362247, 3.334400, -391.618225, 1.000000)
vec4(-55.100048, 4.912800, -401.506317, 1.000000)
vec4(-55.115047, 3.759100, -394.022797, 1.000000)
vec4(-54.270447, 3.701900, -394.178314, 1.000000)
vec4(-53.929146, 4.815700, -401.425507, 1.000000)
vec4(-61.810150, 6.654400, -409.138000, 1.000000)
vec4(-53.728645, 5.189200, -403.783508, 1.000000)
vec4(-57.867947, 5.616900, -404.588715, 1.000000)
vec4(-53.221649, 5.483800, -405.735718, 1.000000)
vec4(-53.465847, 8.510800, -423.412598, 1.000000)
vec4(-56.399750, 8.151200, -420.565521, 1.000000)
vec4(-54.299847, 11.157300, -438.512024, 1.000000)
vec4(-55.112148, 8.426500, -422.535522, 1.000000)
vec4(-20.513847, 9.721100, -426.406616, 1.000000)
vec4(-4.660149, 10.718600, -423.111816, 1.000000)
vec4(-2.706047, 10.777000, -421.874115, 1.000000)
vec4(14.861851, 12.594000, -417.599121, 1.000000)
vec4(17.334751, 12.796300, -416.012024, 1.000000)
vec4(-35.934948, 1.515100, -380.748596, 1.000000)
vec4(11.872452, 13.077000, -425.703125, 1.000000)
vec4(-22.771347, 4.137700, -387.647522, 1.000000)
vec4(-34.488747, 1.739200, -380.755219, 1.000000)
vec4(-34.487648, 1.708100, -380.348206, 1.000000)
vec4(-35.909649, 1.329000, -377.843903, 1.000000)
vec4(-34.486649, 1.680500, -379.955017, 1.000000)
vec4(-35.926949, 1.316500, -377.553802, 1.000000)
vec4(-35.926247, 1.309300, -377.270996, 1.000000)
vec4(-34.485649, 1.656000, -379.573608, 1.000000)
vec4(-35.925549, 1.303900, -376.990814, 1.000000)
vec4(-34.484749, 1.634500, -379.202698, 1.000000)
vec4(-35.924847, 1.300400, -376.712524, 1.000000)
vec4(-35.924049, 1.298800, -376.435303, 1.000000)
vec4(-34.483749, 1.615800, -378.840698, 1.000000)
vec4(-35.923347, 1.299000, -376.158295, 1.000000)
vec4(-35.902649, 1.341700, -378.137299, 1.000000)
vec4(-35.922646, 1.301000, -375.880798, 1.000000)
vec4(-35.891247, 1.344900, -374.450104, 1.000000)
vec4(-35.921947, 1.304900, -375.602020, 1.000000)
vec4(-34.470547, 1.619700, -373.733795, 1.000000)
vec4(-35.921146, 1.310700, -375.321014, 1.000000)
vec4(-34.469547, 1.639100, -373.369110, 1.000000)
vec4(-35.920448, 1.318400, -375.037201, 1.000000)
vec4(-34.468647, 1.661200, -372.994995, 1.000000)
vec4(-35.900047, 1.331600, -374.745300, 1.000000)
vec4(-34.467648, 1.686400, -372.610016, 1.000000)
vec4(-34.465546, 1.746800, -371.800720, 1.000000)
vec4(-34.466549, 1.714800, -372.212524, 1.000000)
vec4(-34.464447, 1.782500, -371.372620, 1.000000)
vec4(-22.709347, 4.250600, -363.735016, 1.000000)
vec4(-32.251045, 2.540400, -367.038116, 1.000000)
vec4(-35.899345, 1.562600, -371.413422, 1.000000)
vec4(-33.055748, 2.433800, -367.036102, 1.000000)
vec4(-33.796547, 2.338800, -367.034119, 1.000000)
vec4(-34.482849, 2.254100, -367.032410, 1.000000)
vec4(-35.122047, 2.178300, -367.030701, 1.000000)
vec4(-35.511848, 2.168500, -366.772614, 1.000000)
vec4(-30.518248, 2.772300, -367.125824, 1.000000)
vec4(-35.509850, 2.275700, -366.000122, 1.000000)
vec4(-35.507648, 2.397700, -365.145905, 1.000000)
vec4(-31.371548, 2.660800, -367.040405, 1.000000)
vec4(-35.505146, 2.537200, -364.193420, 1.000000)
vec4(-35.556248, 3.338000, -359.007721, 1.000000)
vec4(-35.543247, 2.684000, -363.190918, 1.000000)
vec4(-35.437149, 2.908200, -361.787415, 1.000000)
vec4(-33.561546, 4.589400, -352.132599, 1.000000)
vec4(-35.509548, 3.099300, -360.527710, 1.000000)
vec4(-34.623848, 4.513300, -352.189606, 1.000000)
vec4(-52.675049, 3.119100, -361.289612, 1.000000)
vec4(-52.882545, 3.009100, -362.171295, 1.000000)
vec4(-53.153648, 2.933500, -362.888611, 1.000000)
vec4(-53.896446, 3.002800, -362.961395, 1.000000)
vec4(-54.509148, 3.034700, -363.232910, 1.000000)
vec4(-56.136948, 2.812800, -366.828613, 1.000000)
vec4(-56.919449, 2.905500, -367.022400, 1.000000)
vec4(-55.317650, 3.118800, -363.313995, 1.000000)
vec4(-57.194046, 2.892100, -367.583008, 1.000000)
vec4(-55.659546, 3.084300, -363.915009, 1.000000)
vec4(-57.041550, 2.796400, -368.384399, 1.000000)
vec4(-55.662048, 2.975000, -364.812714, 1.000000)
vec4(-58.256748, 2.981000, -368.418396, 1.000000)
vec4(-55.699348, 2.885200, -365.619904, 1.000000)
vec4(-59.133347, 3.096400, -368.703613, 1.000000)
vec4(-58.902649, 2.999400, -369.525421, 1.000000)
vec4(-60.603050, 3.901200, -362.493317, 1.000000)
vec4(-58.417946, 2.861700, -370.402924, 1.000000)
vec4(-59.290947, 2.868600, -373.331299, 1.000000)
vec4(-60.336548, 3.180200, -370.381805, 1.000000)
vec4(-59.018147, 2.802200, -373.990906, 1.000000)
vec4(-68.871849, 4.713800, -368.474304, 1.000000)
vec4(-58.659946, 2.725300, -374.632111, 1.000000)
vec4(-59.127647, 2.798800, -375.181824, 1.000000)
vec4(-75.499252, 5.871600, -367.753021, 1.000000)
vec4(-59.679245, 2.890700, -375.760712, 1.000000)
vec4(-70.808350, 4.970700, -370.099213, 1.000000)
vec4(-58.746048, 2.724800, -376.374603, 1.000000)
vec4(-65.775543, 3.967200, -377.244995, 1.000000)
vec4(-56.270947, 2.296000, -377.345612, 1.000000)
vec4(-56.387447, 2.325300, -377.852509, 1.000000)
vec4(-55.415649, 2.164100, -378.204010, 1.000000)
vec4(-56.747749, 2.417700, -378.932617, 1.000000)
vec4(-56.874748, 2.460400, -379.491913, 1.000000)
vec4(-59.648445, 2.991100, -380.793915, 1.000000)
vec4(-58.271248, 2.770100, -381.030212, 1.000000)
vec4(-58.493748, 2.847100, -381.736603, 1.000000)
vec4(-56.124748, 2.438200, -381.445312, 1.000000)
vec4(-56.237648, 2.499100, -382.064117, 1.000000)
vec4(-58.141350, 2.728700, -383.588501, 1.000000)
vec4(-63.432148, 3.772700, -387.133514, 1.000000)
vec4(-62.376347, 3.651600, -387.511597, 1.000000)
vec4(-61.741047, 3.612600, -388.093811, 1.000000)
vec4(-61.118847, 3.579500, -388.664612, 1.000000)
vec4(-62.123749, 3.885400, -390.436798, 1.000000)
vec4(-56.781948, 2.866700, -387.251099, 1.000000)
vec4(-56.988647, 3.004500, -388.299316, 1.000000)
vec4(-55.865746, 2.854400, -388.181702, 1.000000)
vec4(-56.278149, 3.058800, -389.528107, 1.000000)
