vec3(-18.280025, 0.000000, -196.395569)
vec4(-41.563862, 3.057100, -247.083054, 1.000000)
vec4(-42.970261, 2.919800, -243.454453, 1.000000)
vec4(-48.403564, 4.064600, -247.076462, 1.000000)
vec4(-41.768364, 3.203600, -248.127258, 1.000000)
vec4(-47.213463, 3.908300, -247.383560, 1.000000)
vec4(-40.405762, 2.984600, -247.781158, 1.000000)
vec4(-46.577263, 3.866500, -247.966263, 1.000000)
vec4(-45.954163, 3.831000, -248.537567, 1.000000)
vec4(-40.789162, 3.193300, -249.077759, 1.000000)
vec4(-47.162762, 4.203000, -250.463455, 1.000000)
vec4(-39.926559, 3.097000, -249.142166, 1.000000)
vec4(-38.533760, 2.987200, -249.502853, 1.000000)
vec4(-38.385860, 2.811600, -248.342560, 1.000000)
vec4(-39.178162, 3.334400, -251.477859, 1.000000)
vec4(-39.930962, 3.759100, -253.882462, 1.000000)
vec4(-39.086361, 3.701900, -254.037964, 1.000000)
vec4(-39.915962, 4.912800, -261.365967, 1.000000)
vec4(-46.626060, 6.654400, -268.997650, 1.000000)
vec4(-38.745064, 4.815700, -261.285156, 1.000000)
vec4(-38.544563, 5.189200, -263.643158, 1.000000)
vec4(-42.683861, 5.616900, -264.448364, 1.000000)
vec4(-38.037560, 5.483800, -265.595367, 1.000000)
vec4(-38.281761, 8.510800, -283.272247, 1.000000)
vec4(-39.115761, 11.157300, -298.371643, 1.000000)
vec4(-41.215660, 8.151200, -280.425171, 1.000000)
vec4(-39.928062, 8.426500, -282.395172, 1.000000)
vec4(-5.329762, 9.721100, -286.266266, 1.000000)
vec4(10.523937, 10.718600, -282.971466, 1.000000)
vec4(12.478039, 10.777000, -281.733765, 1.000000)
vec4(30.045937, 12.594000, -277.458771, 1.000000)
vec4(32.518837, 12.796300, -275.871643, 1.000000)
vec4(27.056538, 13.077000, -285.562744, 1.000000)
vec4(-20.750862, 1.515100, -240.608261, 1.000000)
vec4(-19.303562, 1.708100, -240.207855, 1.000000)
vec4(-7.587261, 4.137700, -247.507156, 1.000000)
vec4(-19.302563, 1.680500, -239.814667, 1.000000)
vec4(-19.304661, 1.739200, -240.614853, 1.000000)
vec4(-19.301561, 1.656000, -239.433258, 1.000000)
vec4(-20.725561, 1.329000, -237.703552, 1.000000)
vec4(-19.300663, 1.634500, -239.062363, 1.000000)
vec4(-20.742863, 1.316500, -237.413452, 1.000000)
vec4(-19.299662, 1.615800, -238.700363, 1.000000)
vec4(-20.742161, 1.309300, -237.130661, 1.000000)
vec4(-20.718561, 1.341700, -237.996964, 1.000000)
vec4(-20.741463, 1.303900, -236.850464, 1.000000)
vec4(-20.739262, 1.299000, -236.017960, 1.000000)
vec4(-20.740761, 1.300400, -236.572159, 1.000000)
vec4(-20.738562, 1.301000, -235.740463, 1.000000)
vec4(-20.739962, 1.298800, -236.294952, 1.000000)
vec4(-20.737862, 1.304900, -235.461655, 1.000000)
vec4(-20.707161, 1.344900, -234.309753, 1.000000)
vec4(-20.737061, 1.310700, -235.180664, 1.000000)
vec4(-19.286461, 1.619700, -233.593460, 1.000000)
vec4(-19.285461, 1.639100, -233.228760, 1.000000)
vec4(-20.736362, 1.318400, -234.896866, 1.000000)
vec4(-19.284561, 1.661200, -232.854660, 1.000000)
vec4(-20.715961, 1.331600, -234.604965, 1.000000)
vec4(-19.283562, 1.686400, -232.469666, 1.000000)
vec4(-19.281462, 1.746800, -231.660355, 1.000000)
vec4(-19.282463, 1.714800, -232.072159, 1.000000)
vec4(-19.280361, 1.782500, -231.232254, 1.000000)
vec4(-17.066961, 2.540400, -226.897766, 1.000000)
vec4(-7.525261, 4.250600, -223.594666, 1.000000)
vec4(-17.871662, 2.433800, -226.895752, 1.000000)
vec4(-20.715261, 1.562600, -231.273056, 1.000000)
vec4(-18.612461, 2.338800, -226.893753, 1.000000)
vec4(-19.298761, 2.254100, -226.892059, 1.000000)
vec4(-15.334162, 2.772300, -226.985458, 1.000000)
vec4(-19.937962, 2.178300, -226.890366, 1.000000)
vec4(-16.187462, 2.660800, -226.900055, 1.000000)
vec4(-20.327763, 2.168500, -226.632263, 1.000000)
vec4(-20.325762, 2.275700, -225.859756, 1.000000)
vec4(-20.323563, 2.397700, -225.005554, 1.000000)
vec4(-20.372162, 3.338000, -218.867355, 1.000000)
vec4(-20.321062, 2.537200, -224.053055, 1.000000)
