vec3(-12.671509, 0.000000, -145.739548)
vec4(-37.361752, 2.919800, -192.798416, 1.000000)
vec4(-35.955353, 3.057100, -196.427017, 1.000000)
vec4(-42.795052, 4.064600, -196.420425, 1.000000)
vec4(-36.159851, 3.203600, -197.471222, 1.000000)
vec4(-41.604950, 3.908300, -196.727524, 1.000000)
vec4(-34.797253, 2.984600, -197.125122, 1.000000)
vec4(-40.968750, 3.866500, -197.310226, 1.000000)
vec4(-40.345654, 3.831000, -197.881531, 1.000000)
vec4(-35.180653, 3.193300, -198.421722, 1.000000)
vec4(-41.554253, 4.203000, -199.807419, 1.000000)
vec4(-34.318054, 3.097000, -198.486130, 1.000000)
vec4(-32.925255, 2.987200, -198.846817, 1.000000)
vec4(-32.777351, 2.811600, -197.686523, 1.000000)
vec4(-33.569653, 3.334400, -200.821823, 1.000000)
vec4(-34.322453, 3.759100, -203.226425, 1.000000)
vec4(-34.307453, 4.912800, -210.709930, 1.000000)
vec4(-33.477852, 3.701900, -203.381927, 1.000000)
vec4(-33.136551, 4.815700, -210.629120, 1.000000)
vec4(-41.017555, 6.654400, -218.341614, 1.000000)
vec4(-32.936050, 5.189200, -212.987122, 1.000000)
vec4(-32.429054, 5.483800, -214.939331, 1.000000)
vec4(-37.075352, 5.616900, -213.792328, 1.000000)
vec4(-35.607155, 8.151200, -229.769119, 1.000000)
vec4(-32.673252, 8.510800, -232.616226, 1.000000)
vec4(-33.507252, 11.157300, -247.715622, 1.000000)
vec4(-34.319553, 8.426500, -231.739120, 1.000000)
vec4(0.278748, 9.721100, -235.610229, 1.000000)
vec4(16.132446, 10.718600, -232.315430, 1.000000)
vec4(18.086548, 10.777000, -231.077728, 1.000000)
vec4(35.654446, 12.594000, -226.802719, 1.000000)
vec4(38.127346, 12.796300, -225.215622, 1.000000)
vec4(32.665047, 13.077000, -234.906723, 1.000000)
vec4(-15.142353, 1.515100, -189.952225, 1.000000)
vec4(-13.695053, 1.708100, -189.551819, 1.000000)
vec4(-1.978752, 4.137700, -196.851120, 1.000000)
vec4(-13.694053, 1.680500, -189.158630, 1.000000)
vec4(-13.696153, 1.739200, -189.958817, 1.000000)
vec4(-13.693052, 1.656000, -188.777222, 1.000000)
vec4(-15.117052, 1.329000, -187.047516, 1.000000)
vec4(-13.692153, 1.634500, -188.406326, 1.000000)
vec4(-15.134353, 1.316500, -186.757416, 1.000000)
vec4(-13.691153, 1.615800, -188.044327, 1.000000)
vec4(-15.133653, 1.309300, -186.474625, 1.000000)
vec4(-15.110052, 1.341700, -187.340927, 1.000000)
vec4(-15.132953, 1.303900, -186.194427, 1.000000)
vec4(-15.130753, 1.299000, -185.361923, 1.000000)
vec4(-15.132253, 1.300400, -185.916122, 1.000000)
vec4(-15.130053, 1.301000, -185.084427, 1.000000)
vec4(-15.131453, 1.298800, -185.638916, 1.000000)
vec4(-15.129353, 1.304900, -184.805618, 1.000000)
vec4(-15.098653, 1.344900, -183.653717, 1.000000)
vec4(-15.128552, 1.310700, -184.524628, 1.000000)
vec4(-13.677953, 1.619700, -182.937424, 1.000000)
vec4(-15.127852, 1.318400, -184.240829, 1.000000)
vec4(-13.676952, 1.639100, -182.572723, 1.000000)
vec4(-15.107452, 1.331600, -183.948929, 1.000000)
vec4(-13.676053, 1.661200, -182.198624, 1.000000)
vec4(-13.672953, 1.746800, -181.004318, 1.000000)
vec4(-13.675053, 1.686400, -181.813629, 1.000000)
vec4(-13.671853, 1.782500, -180.576218, 1.000000)
vec4(-13.673953, 1.714800, -181.416122, 1.000000)
vec4(-1.916752, 4.250600, -172.938629, 1.000000)
vec4(-11.458452, 2.540400, -176.241730, 1.000000)
vec4(-12.263153, 2.433800, -176.239716, 1.000000)
vec4(-15.106752, 1.562600, -180.617020, 1.000000)
vec4(-13.003953, 2.338800, -176.237717, 1.000000)
vec4(-9.725653, 2.772300, -176.329422, 1.000000)
vec4(-13.690252, 2.254100, -176.236023, 1.000000)
vec4(-10.578953, 2.660800, -176.244019, 1.000000)
vec4(-14.329453, 2.178300, -176.234329, 1.000000)
vec4(-14.717253, 2.275700, -175.203720, 1.000000)
vec4(-14.719253, 2.168500, -175.976227, 1.000000)
vec4(-14.715053, 2.397700, -174.349518, 1.000000)
vec4(-14.712553, 2.537200, -173.397018, 1.000000)
vec4(-14.763653, 3.338000, -168.211319, 1.000000)
vec4(-14.750652, 2.684000, -172.394516, 1.000000)
vec4(-14.644552, 2.908200, -170.991028, 1.000000)
vec4(-12.768952, 4.589400, -161.336227, 1.000000)
vec4(-14.716953, 3.099300, -169.731323, 1.000000)
vec4(-13.831253, 4.513300, -161.393219, 1.000000)
vec4(-31.882454, 3.119100, -170.493225, 1.000000)
vec4(-33.716553, 3.034700, -172.436523, 1.000000)
vec4(-32.089951, 3.009100, -171.374924, 1.000000)
vec4(-34.525055, 3.118800, -172.517624, 1.000000)
vec4(-32.361053, 2.933500, -172.092224, 1.000000)
vec4(-33.103851, 3.002800, -172.165024, 1.000000)
vec4(-34.866951, 3.084300, -173.118622, 1.000000)
vec4(-35.344353, 2.812800, -176.032227, 1.000000)
vec4(-34.869453, 2.975000, -174.016327, 1.000000)
vec4(-36.126854, 2.905500, -176.226028, 1.000000)
vec4(-34.906754, 2.885200, -174.823517, 1.000000)
vec4(-36.401451, 2.892100, -176.786621, 1.000000)
vec4(-39.810455, 3.901200, -171.696930, 1.000000)
vec4(-36.248955, 2.796400, -177.588028, 1.000000)
vec4(-38.110054, 2.999400, -178.729019, 1.000000)
vec4(-37.464153, 2.981000, -177.622025, 1.000000)
vec4(-37.625351, 2.861700, -179.606522, 1.000000)
vec4(-38.340752, 3.096400, -177.907227, 1.000000)
vec4(-39.543953, 3.180200, -179.585419, 1.000000)
vec4(-38.498352, 2.868600, -182.534927, 1.000000)
vec4(-38.225552, 2.802200, -183.194519, 1.000000)
vec4(-48.079254, 4.713800, -177.677917, 1.000000)
vec4(-37.867352, 2.725300, -183.835724, 1.000000)
vec4(-38.335052, 2.798800, -184.385422, 1.000000)
vec4(-54.706654, 5.871600, -176.956619, 1.000000)
vec4(-38.886650, 2.890700, -184.964325, 1.000000)
vec4(-50.015755, 4.970700, -179.302826, 1.000000)
vec4(-37.953453, 2.724800, -185.578217, 1.000000)
vec4(-44.982952, 3.967200, -186.448624, 1.000000)
