vec3(-33.009125, 0.000000, -332.271210)
vec4(-56.292980, 3.057100, -382.958710, 1.000000)
vec4(-57.699379, 2.919800, -379.330109, 1.000000)
vec4(-56.497482, 3.203600, -384.002899, 1.000000)
vec4(-63.132683, 4.064600, -382.952087, 1.000000)
vec4(-61.942581, 3.908300, -383.259186, 1.000000)
vec4(-55.134880, 2.984600, -383.656799, 1.000000)
vec4(-61.306381, 3.866500, -383.841888, 1.000000)
vec4(-60.683281, 3.831000, -384.413208, 1.000000)
vec4(-55.518280, 3.193300, -384.953400, 1.000000)
vec4(-61.891880, 4.203000, -386.339111, 1.000000)
vec4(-54.655678, 3.097000, -385.017792, 1.000000)
vec4(-53.262878, 2.987200, -385.378510, 1.000000)
vec4(-53.114979, 2.811600, -384.218201, 1.000000)
vec4(-53.907280, 3.334400, -387.353516, 1.000000)
vec4(-54.660080, 3.759100, -389.758087, 1.000000)
vec4(-54.645081, 4.912800, -397.241608, 1.000000)
vec4(-53.815479, 3.701900, -389.913605, 1.000000)
vec4(-61.355179, 6.654400, -404.873291, 1.000000)
vec4(-57.412979, 5.616900, -400.324005, 1.000000)
vec4(-53.010880, 8.510800, -419.147888, 1.000000)
vec4(-53.844879, 11.157300, -434.247314, 1.000000)
vec4(-53.474182, 4.815700, -397.160797, 1.000000)
vec4(-53.273682, 5.189200, -399.518799, 1.000000)
vec4(-20.058880, 9.721100, -422.141907, 1.000000)
vec4(-52.766678, 5.483800, -401.471008, 1.000000)
vec4(-55.944778, 8.151200, -416.300812, 1.000000)
vec4(-54.657181, 8.426500, -418.270813, 1.000000)
vec4(-4.205181, 10.718600, -418.847107, 1.000000)
vec4(-2.251080, 10.777000, -417.609406, 1.000000)
vec4(15.316818, 12.594000, -413.334412, 1.000000)
vec4(17.789719, 12.796300, -411.747314, 1.000000)
vec4(-35.479980, 1.515100, -376.483887, 1.000000)
vec4(12.327419, 13.077000, -421.438416, 1.000000)
vec4(-22.316380, 4.137700, -383.382812, 1.000000)
vec4(-34.032681, 1.708100, -376.083496, 1.000000)
vec4(-34.033779, 1.739200, -376.490509, 1.000000)
vec4(-34.031681, 1.680500, -375.690308, 1.000000)
vec4(-35.454681, 1.329000, -373.579193, 1.000000)
vec4(-34.030678, 1.656000, -375.308899, 1.000000)
vec4(-35.471981, 1.316500, -373.289093, 1.000000)
vec4(-34.029781, 1.634500, -374.937988, 1.000000)
vec4(-35.471279, 1.309300, -373.006287, 1.000000)
vec4(-34.028778, 1.615800, -374.575989, 1.000000)
vec4(-35.470581, 1.303900, -372.726105, 1.000000)
vec4(-35.447681, 1.341700, -373.872589, 1.000000)
vec4(-35.469879, 1.300400, -372.447815, 1.000000)
vec4(-35.468380, 1.299000, -371.893585, 1.000000)
vec4(-35.469078, 1.298800, -372.170593, 1.000000)
vec4(-35.467682, 1.301000, -371.616089, 1.000000)
vec4(-35.436279, 1.344900, -370.185394, 1.000000)
vec4(-35.466980, 1.304900, -371.337311, 1.000000)
vec4(-34.015579, 1.619700, -369.469086, 1.000000)
vec4(-35.466179, 1.310700, -371.056305, 1.000000)
vec4(-34.014580, 1.639100, -369.104401, 1.000000)
vec4(-35.465481, 1.318400, -370.772491, 1.000000)
vec4(-34.013680, 1.661200, -368.730286, 1.000000)
vec4(-35.445080, 1.331600, -370.480591, 1.000000)
vec4(-34.012680, 1.686400, -368.345306, 1.000000)
vec4(-34.010582, 1.746800, -367.536011, 1.000000)
vec4(-34.011581, 1.714800, -367.947815, 1.000000)
vec4(-34.009480, 1.782500, -367.107910, 1.000000)
vec4(-31.796080, 2.540400, -362.773407, 1.000000)
vec4(-22.254379, 4.250600, -359.470306, 1.000000)
vec4(-32.600780, 2.433800, -362.771393, 1.000000)
vec4(-35.444382, 1.562600, -367.148712, 1.000000)
vec4(-33.341579, 2.338800, -362.769409, 1.000000)
vec4(-30.063280, 2.772300, -362.861115, 1.000000)
vec4(-34.027878, 2.254100, -362.767700, 1.000000)
vec4(-30.916580, 2.660800, -362.775696, 1.000000)
vec4(-34.667080, 2.178300, -362.765991, 1.000000)
vec4(-35.054878, 2.275700, -361.735413, 1.000000)
vec4(-35.056881, 2.168500, -362.507904, 1.000000)
vec4(-35.052681, 2.397700, -360.881195, 1.000000)
vec4(-35.101280, 3.338000, -354.743011, 1.000000)
vec4(-35.050179, 2.537200, -359.928711, 1.000000)
vec4(-35.088280, 2.684000, -358.926208, 1.000000)
vec4(-33.106579, 4.589400, -347.867889, 1.000000)
vec4(-34.982182, 2.908200, -357.522705, 1.000000)
vec4(-34.168880, 4.513300, -347.924896, 1.000000)
vec4(-35.054581, 3.099300, -356.263000, 1.000000)
vec4(-52.220081, 3.119100, -357.024902, 1.000000)
vec4(-54.054180, 3.034700, -358.968201, 1.000000)
vec4(-52.427582, 3.009100, -357.906586, 1.000000)
vec4(-52.698681, 2.933500, -358.623901, 1.000000)
vec4(-54.862679, 3.118800, -359.049286, 1.000000)
vec4(-53.441479, 3.002800, -358.696686, 1.000000)
vec4(-55.204582, 3.084300, -359.650299, 1.000000)
vec4(-55.681980, 2.812800, -362.563904, 1.000000)
vec4(-55.207081, 2.975000, -360.548004, 1.000000)
vec4(-56.464481, 2.905500, -362.757690, 1.000000)
vec4(-55.244381, 2.885200, -361.355194, 1.000000)
vec4(-56.739082, 2.892100, -363.318298, 1.000000)
vec4(-60.148079, 3.901200, -358.228607, 1.000000)
vec4(-56.586578, 2.796400, -364.119690, 1.000000)
vec4(-58.447681, 2.999400, -365.260712, 1.000000)
vec4(-57.801781, 2.981000, -364.153687, 1.000000)
vec4(-57.962982, 2.861700, -366.138214, 1.000000)
vec4(-58.678379, 3.096400, -364.438904, 1.000000)
vec4(-59.881580, 3.180200, -366.117096, 1.000000)
vec4(-58.835979, 2.868600, -369.066589, 1.000000)
vec4(-58.563179, 2.802200, -369.726196, 1.000000)
vec4(-68.416878, 4.713800, -364.209595, 1.000000)
vec4(-58.204979, 2.725300, -370.367401, 1.000000)
vec4(-75.044281, 5.871600, -363.488312, 1.000000)
vec4(-58.672680, 2.798800, -370.917114, 1.000000)
vec4(-70.353378, 4.970700, -365.834503, 1.000000)
vec4(-59.224281, 2.890700, -371.496002, 1.000000)
vec4(-58.291080, 2.724800, -372.109894, 1.000000)
vec4(-65.320580, 3.967200, -372.980286, 1.000000)
vec4(-55.815979, 2.296000, -373.080902, 1.000000)
vec4(-55.932480, 2.325300, -373.587799, 1.000000)
vec4(-54.960678, 2.164100, -373.939301, 1.000000)
vec4(-56.292778, 2.417700, -374.667908, 1.000000)
vec4(-56.419781, 2.460400, -375.227203, 1.000000)
vec4(-59.193481, 2.991100, -376.529205, 1.000000)
vec4(-57.816280, 2.770100, -376.765503, 1.000000)
vec4(-58.038780, 2.847100, -377.471893, 1.000000)
vec4(-55.669781, 2.438200, -377.180603, 1.000000)
vec4(-55.782681, 2.499100, -377.799408, 1.000000)
vec4(-57.686378, 2.728700, -379.323792, 1.000000)
vec4(-62.977180, 3.772700, -382.868805, 1.000000)
vec4(-61.921379, 3.651600, -383.246887, 1.000000)
vec4(-61.286079, 3.612600, -383.829102, 1.000000)
vec4(-60.663879, 3.579500, -384.399902, 1.000000)
vec4(-61.668777, 3.885400, -386.172089, 1.000000)
vec4(-56.326981, 2.866700, -382.986389, 1.000000)
vec4(-56.533680, 3.004500, -384.034607, 1.000000)
vec4(-55.410782, 2.854400, -383.916992, 1.000000)
vec4(-55.823181, 3.058800, -385.263397, 1.000000)
vec4(-54.552078, 2.871600, -384.904297, 1.000000)
vec4(-54.297478, 2.932300, -385.616302, 1.000000)
vec4(-53.294380, 2.802700, -385.418915, 1.000000)
vec4(-53.916580, 3.121600, -387.366394, 1.000000)
vec4(-54.682880, 3.523100, -389.792389, 1.000000)
vec4(-53.836281, 3.469400, -389.947693, 1.000000)
vec4(-59.348778, 5.550500, -401.319489, 1.000000)
vec4(-56.806778, 5.035800, -399.149414, 1.000000)
vec4(-54.693878, 4.614500, -397.345703, 1.000000)
vec4(-53.636482, 4.573400, -397.543610, 1.000000)
vec4(-53.570080, 4.991900, -400.298187, 1.000000)
vec4(-52.443680, 4.963000, -400.515198, 1.000000)
vec4(-55.945381, 7.625300, -416.303406, 1.000000)
vec4(-54.335678, 7.668200, -417.015106, 1.000000)
vec4(-52.942879, 7.908200, -418.833893, 1.000000)
vec4(-53.916779, 10.505200, -434.653687, 1.000000)
vec4(-20.096979, 9.078400, -422.058197, 1.000000)
vec4(-3.941380, 10.095100, -419.166809, 1.000000)
vec4(12.319721, 12.230900, -421.431702, 1.000000)
vec4(16.485821, 12.017600, -414.164398, 1.000000)
vec4(-35.479980, 1.417200, -376.484009, 1.000000)
vec4(-22.316380, 3.870500, -383.382904, 1.000000)
vec4(-34.033779, 1.626900, -376.490601, 1.000000)
vec4(-35.452881, 1.339800, -375.433594, 1.000000)
vec4(-35.466782, 1.315500, -375.097809, 1.000000)
