vec3(-5.947555, 0.000000, -18.290977)
vec4(1.193345, -2.345900, -17.899776, 1.000000)
vec4(1.098045, -2.345900, -17.632977, 1.000000)
vec4(0.992745, -2.345900, -17.369978, 1.000000)
vec4(0.877645, -2.345900, -17.111177, 1.000000)
vec4(0.752845, -2.345900, -16.856777, 1.000000)
vec4(0.618645, -2.345900, -16.607378, 1.000000)
vec4(0.475145, -2.345900, -16.363178, 1.000000)
vec4(0.322545, -2.345900, -16.124577, 1.000000)
vec4(1.235045, -2.345900, -19.315378, 1.000000)
vec4(1.192845, -2.345900, -19.045977, 1.000000)
vec4(1.140645, -2.345900, -18.778278, 1.000000)
vec4(1.078445, -2.345900, -18.512878, 1.000000)
vec4(1.006245, -2.345900, -18.249878, 1.000000)
vec4(0.924245, -2.345900, -17.989878, 1.000000)
vec4(0.832545, -2.345900, -17.733177, 1.000000)
vec4(0.731245, -2.345900, -17.480078, 1.000000)
vec4(0.620445, -2.345900, -17.230978, 1.000000)
vec4(0.500445, -2.345900, -16.986177, 1.000000)
vec4(0.371245, -2.345900, -16.746178, 1.000000)
vec4(0.233145, -2.345900, -16.511177, 1.000000)
vec4(0.086345, -2.345900, -16.281578, 1.000000)
vec4(-0.177455, -2.302600, -16.135677, 1.000000)
vec4(1.003045, -2.345900, -19.611977, 1.000000)
vec4(0.972345, -2.345900, -19.351078, 1.000000)
vec4(0.931745, -2.345900, -19.091478, 1.000000)
vec4(0.881445, -2.345900, -18.833677, 1.000000)
vec4(0.821545, -2.345900, -18.577877, 1.000000)
vec4(0.751945, -2.345900, -18.324577, 1.000000)
vec4(0.672945, -2.345900, -18.074078, 1.000000)
vec4(0.584545, -2.345900, -17.826677, 1.000000)
vec4(0.486945, -2.345900, -17.582878, 1.000000)
vec4(0.380245, -2.345900, -17.342876, 1.000000)
vec4(0.264645, -2.345900, -17.107077, 1.000000)
vec4(0.140245, -2.345900, -16.875778, 1.000000)
vec4(0.007145, -2.345900, -16.649378, 1.000000)
vec4(-0.241455, -2.302600, -16.499378, 1.000000)
vec4(-0.388355, -2.302600, -16.287579, 1.000000)
vec4(-0.543155, -2.302600, -16.081478, 1.000000)
vec4(0.756045, -2.345900, -19.636177, 1.000000)
vec4(0.726345, -2.345900, -19.384478, 1.000000)
vec4(0.687245, -2.345900, -19.134178, 1.000000)
vec4(0.638745, -2.345900, -18.885477, 1.000000)
vec4(0.580945, -2.345900, -18.638777, 1.000000)
vec4(0.513945, -2.345900, -18.394478, 1.000000)
vec4(0.437745, -2.345900, -18.152878, 1.000000)
vec4(0.352545, -2.345900, -17.914278, 1.000000)
vec4(0.258345, -2.345900, -17.679178, 1.000000)
vec4(0.155445, -2.345900, -17.447678, 1.000000)
vec4(0.043945, -2.345900, -17.220278, 1.000000)
vec4(-0.184355, -2.302600, -17.057978, 1.000000)
vec4(-0.310255, -2.302600, -16.843578, 1.000000)
vec4(-0.444155, -2.302600, -16.634077, 1.000000)
vec4(-0.585855, -2.302600, -16.429878, 1.000000)
vec4(-0.735055, -2.302600, -16.231077, 1.000000)
vec4(0.543745, -2.345900, -19.902678, 1.000000)
vec4(0.524245, -2.345900, -19.658878, 1.000000)
vec4(0.495645, -2.345900, -19.415878, 1.000000)
vec4(0.457845, -2.345900, -19.174177, 1.000000)
vec4(0.411045, -2.345900, -18.934078, 1.000000)
vec4(0.355245, -2.345900, -18.695978, 1.000000)
vec4(0.290545, -2.345900, -18.460077, 1.000000)
vec4(0.216945, -2.345900, -18.226778, 1.000000)
vec4(0.134745, -2.345900, -17.996477, 1.000000)
vec4(0.043845, -2.345900, -17.769478, 1.000000)
vec4(-0.055455, -2.345900, -17.545979, 1.000000)
vec4(-0.269855, -2.302600, -17.381077, 1.000000)
vec4(-0.383555, -2.302600, -17.169678, 1.000000)
vec4(-0.505155, -2.302600, -16.962778, 1.000000)
vec4(-0.634355, -2.302600, -16.760477, 1.000000)
vec4(-0.771155, -2.302600, -16.563278, 1.000000)
vec4(-0.915255, -2.302600, -16.371378, 1.000000)
vec4(0.325045, -2.345900, -19.915777, 1.000000)
vec4(0.306245, -2.345900, -19.680178, 1.000000)
vec4(0.278645, -2.345900, -19.445377, 1.000000)
vec4(0.242145, -2.345900, -19.211878, 1.000000)
vec4(0.196945, -2.345900, -18.979877, 1.000000)
vec4(0.143045, -2.345900, -18.749678, 1.000000)
vec4(0.080445, -2.345900, -18.521778, 1.000000)
vec4(0.009445, -2.345900, -18.296377, 1.000000)
vec4(-0.178455, -2.302600, -18.114677, 1.000000)
vec4(-0.264655, -2.302600, -17.899378, 1.000000)
vec4(-0.358855, -2.302600, -17.687378, 1.000000)
vec4(-0.460955, -2.302600, -17.479078, 1.000000)
vec4(-0.570855, -2.302600, -17.274878, 1.000000)
vec4(-0.688355, -2.302600, -17.074877, 1.000000)
vec4(-0.813255, -2.302600, -16.879377, 1.000000)
vec4(-0.945355, -2.302600, -16.688877, 1.000000)
vec4(-1.084655, -2.302600, -16.503378, 1.000000)
vec4(0.119045, -2.345900, -19.928177, 1.000000)
vec4(0.100845, -2.345900, -19.700277, 1.000000)
vec4(0.074145, -2.345900, -19.473177, 1.000000)
vec4(0.038845, -2.345900, -19.247278, 1.000000)
vec4(-0.004855, -2.345900, -19.022877, 1.000000)
vec4(-0.057055, -2.345900, -18.800377, 1.000000)
vec4(-0.225055, -2.302600, -18.611477, 1.000000)
vec4(-0.292455, -2.302600, -18.397478, 1.000000)
vec4(-0.367955, -2.302600, -18.186178, 1.000000)
vec4(-0.451255, -2.302600, -17.977877, 1.000000)
vec4(-0.542355, -2.302600, -17.772877, 1.000000)
vec4(-0.641155, -2.302600, -17.571478, 1.000000)
vec4(-0.747355, -2.302600, -17.373878, 1.000000)
vec4(-0.860955, -2.302600, -17.180477, 1.000000)
vec4(-0.981755, -2.302600, -16.991478, 1.000000)
vec4(-1.109655, -2.302600, -16.807077, 1.000000)
vec4(-1.244255, -2.302600, -16.627777, 1.000000)
vec4(-0.183855, -2.302600, -19.946278, 1.000000)
vec4(-0.201055, -2.302600, -19.729778, 1.000000)
vec4(-0.226455, -2.302600, -19.514078, 1.000000)
vec4(-0.259955, -2.302600, -19.299477, 1.000000)
vec4(-0.301555, -2.302600, -19.086277, 1.000000)
vec4(-0.351055, -2.302600, -18.874777, 1.000000)
vec4(-0.408455, -2.302600, -18.665377, 1.000000)
vec4(-0.473755, -2.302600, -18.458178, 1.000000)
vec4(-0.546755, -2.302600, -18.253677, 1.000000)
vec4(-0.627455, -2.302600, -18.052078, 1.000000)
vec4(-0.715655, -2.302600, -17.853678, 1.000000)
vec4(-0.811255, -2.302600, -17.658678, 1.000000)
vec4(-0.914055, -2.302600, -17.467377, 1.000000)
vec4(-1.024055, -2.302600, -17.280178, 1.000000)
vec4(-1.140955, -2.302600, -17.097277, 1.000000)
vec4(-1.264655, -2.302600, -16.918777, 1.000000)
vec4(-1.394955, -2.302600, -16.745178, 1.000000)
vec4(-0.364455, -2.302600, -19.957178, 1.000000)
vec4(-0.381155, -2.302600, -19.747377, 1.000000)
vec4(-0.405755, -2.302600, -19.538477, 1.000000)
vec4(-0.438155, -2.302600, -19.330578, 1.000000)
vec4(-0.478455, -2.302600, -19.123978, 1.000000)
vec4(-0.526355, -2.302600, -18.919178, 1.000000)
vec4(-0.582055, -2.302600, -18.716278, 1.000000)
vec4(-0.645255, -2.302600, -18.515678, 1.000000)
vec4(-0.715955, -2.302600, -18.317577, 1.000000)
vec4(-0.794155, -2.302600, -18.122278, 1.000000)
vec4(-0.879555, -2.302600, -17.929977, 1.000000)
vec4(-0.972155, -2.302600, -17.741177, 1.000000)
vec4(-1.071755, -2.302600, -17.555878, 1.000000)
vec4(-1.178255, -2.302600, -17.374477, 1.000000)
vec4(-1.291555, -2.302600, -17.197277, 1.000000)
vec4(-1.411355, -2.302600, -17.024477, 1.000000)
vec4(-1.537555, -2.302600, -16.856277, 1.000000)
vec4(-0.551755, -2.302600, -19.764078, 1.000000)
vec4(-0.575655, -2.302600, -19.561478, 1.000000)
vec4(-0.607055, -2.302600, -19.359978, 1.000000)
vec4(-0.646055, -2.302600, -19.159777, 1.000000)
vec4(-0.692555, -2.302600, -18.961277, 1.000000)
vec4(-0.746455, -2.302600, -18.764578, 1.000000)
vec4(-0.807755, -2.302600, -18.570078, 1.000000)
vec4(-0.876355, -2.302600, -18.378078, 1.000000)
vec4(-0.952055, -2.302600, -18.188677, 1.000000)
vec4(-1.034855, -2.302600, -18.002377, 1.000000)
vec4(-1.124555, -2.302600, -17.819277, 1.000000)
vec4(-1.221155, -2.302600, -17.639677, 1.000000)
vec4(-1.324355, -2.302600, -17.463877, 1.000000)
vec4(-1.434155, -2.302600, -17.292078, 1.000000)
vec4(-1.550355, -2.302600, -17.124577, 1.000000)
vec4(-1.672655, -2.302600, -16.961477, 1.000000)
vec4(-0.713755, -2.302600, -19.779877, 1.000000)
vec4(-0.736855, -2.302600, -19.583477, 1.000000)
vec4(-0.767355, -2.302600, -19.387978, 1.000000)
vec4(-0.805155, -2.302600, -19.193777, 1.000000)
vec4(-0.850255, -2.302600, -19.001177, 1.000000)
vec4(-0.902555, -2.302600, -18.810377, 1.000000)
vec4(-0.962055, -2.302600, -18.621777, 1.000000)
vec4(-1.028455, -2.302600, -18.435478, 1.000000)
vec4(-1.101955, -2.302600, -18.251877, 1.000000)
vec4(-1.182255, -2.302600, -18.071077, 1.000000)
vec4(-1.269355, -2.302600, -17.893478, 1.000000)
vec4(-1.362955, -2.302600, -17.719276, 1.000000)
vec4(-1.463155, -2.302600, -17.548779, 1.000000)
vec4(-1.569555, -2.302600, -17.382078, 1.000000)
vec4(-1.682255, -2.302600, -17.219578, 1.000000)
vec4(-0.867655, -2.302600, -19.794977, 1.000000)
vec4(-0.890155, -2.302600, -19.604277, 1.000000)
vec4(-0.919755, -2.302600, -19.414577, 1.000000)
vec4(-0.956455, -2.302600, -19.226078, 1.000000)
vec4(-1.000155, -2.302600, -19.039177, 1.000000)
vec4(-1.050955, -2.302600, -18.853977, 1.000000)
vec4(-1.108655, -2.302600, -18.670877, 1.000000)
vec4(-1.173155, -2.302600, -18.490078, 1.000000)
vec4(-1.244455, -2.302600, -18.311878, 1.000000)
vec4(-1.322355, -2.302600, -18.136377, 1.000000)
vec4(-1.406855, -2.302600, -17.964077, 1.000000)
vec4(-1.497755, -2.302600, -17.794977, 1.000000)
vec4(-1.594955, -2.302600, -17.629478, 1.000000)
vec4(-1.698355, -2.302600, -17.467678, 1.000000)
vec4(-1.807655, -2.302600, -17.309978, 1.000000)
vec4(-1.036055, -2.302600, -19.624077, 1.000000)
vec4(-1.064755, -2.302600, -19.439877, 1.000000)
vec4(-1.100455, -2.302600, -19.256878, 1.000000)
vec4(-1.142955, -2.302600, -19.075277, 1.000000)
vec4(-1.192255, -2.302600, -18.895477, 1.000000)
vec4(-1.248255, -2.302600, -18.717678, 1.000000)
vec4(-1.310955, -2.302600, -18.542078, 1.000000)
vec4(-1.380155, -2.302600, -18.368977, 1.000000)
vec4(-1.455855, -2.302600, -18.198578, 1.000000)
vec4(-1.537855, -2.302600, -18.031178, 1.000000)
vec4(-1.626155, -2.302600, -17.866978, 1.000000)
vec4(-1.720555, -2.302600, -17.706177, 1.000000)
vec4(-1.820855, -2.302600, -17.549177, 1.000000)
vec4(-1.203055, -2.302600, -19.463978, 1.000000)
vec4(-1.237755, -2.302600, -19.286177, 1.000000)
vec4(-1.279055, -2.302600, -19.109777, 1.000000)
vec4(-1.326855, -2.302600, -18.934978, 1.000000)
vec4(-1.381355, -2.302600, -18.762278, 1.000000)
vec4(-1.442255, -2.302600, -18.591578, 1.000000)
vec4(-1.509455, -2.302600, -18.423378, 1.000000)
vec4(-1.583055, -2.302600, -18.257877, 1.000000)
vec4(-1.662755, -2.302600, -18.095177, 1.000000)
vec4(-1.748555, -2.302600, -17.935677, 1.000000)
vec4(-1.840255, -2.302600, -17.779478, 1.000000)
vec4(-1.937755, -2.302600, -17.626778, 1.000000)
vec4(-1.368755, -2.302600, -19.314177, 1.000000)
vec4(-1.408955, -2.302600, -19.142677, 1.000000)
vec4(-1.455455, -2.302600, -18.972778, 1.000000)
vec4(-1.508355, -2.302600, -18.804777, 1.000000)
vec4(-1.567555, -2.302600, -18.638878, 1.000000)
vec4(-1.632955, -2.302600, -18.475378, 1.000000)
vec4(-1.704455, -2.302600, -18.314478, 1.000000)
vec4(-1.781955, -2.302600, -18.156277, 1.000000)
vec4(-1.865355, -2.302600, -18.001177, 1.000000)
vec4(-1.954555, -2.302600, -17.849377, 1.000000)
vec4(-1.533155, -2.302600, -19.174078, 1.000000)
vec4(-1.578455, -2.302600, -19.008877, 1.000000)
vec4(-1.629855, -2.302600, -18.845478, 1.000000)
vec4(-1.687455, -2.302600, -18.684177, 1.000000)
vec4(-1.751055, -2.302600, -18.525078, 1.000000)
vec4(-1.820555, -2.302600, -18.368578, 1.000000)
vec4(-1.895955, -2.302600, -18.214777, 1.000000)
vec4(-1.977055, -2.302600, -18.063877, 1.000000)
vec4(-1.696055, -2.302600, -19.043377, 1.000000)
vec4(-1.746155, -2.302600, -18.884478, 1.000000)
vec4(-1.802155, -2.302600, -18.727478, 1.000000)
vec4(-1.864055, -2.302600, -18.572678, 1.000000)
vec4(-1.931655, -2.302600, -18.420378, 1.000000)
