vec3(-6.149512, 0.000000, -18.183254)
vec4(1.215888, -0.866600, -18.318655, 1.000000)
vec4(1.216688, -0.875800, -18.020554, 1.000000)
vec4(1.227588, -0.887600, -17.712355, 1.000000)
vec4(1.215088, -0.943500, -18.611053, 1.000000)
vec4(1.215888, -0.952000, -18.318655, 1.000000)
vec4(1.216688, -0.962100, -18.020655, 1.000000)
vec4(1.229488, -0.975300, -17.711754, 1.000000)
vec4(1.238288, -0.989800, -17.395554, 1.000000)
vec4(1.215088, -1.028400, -18.611053, 1.000000)
vec4(1.215888, -1.037700, -18.318754, 1.000000)
vec4(1.216688, -1.048600, -18.020655, 1.000000)
vec4(1.231388, -1.063300, -17.711155, 1.000000)
vec4(1.240188, -1.079000, -17.394955, 1.000000)
vec4(1.214388, -1.105200, -18.898853, 1.000000)
vec4(1.215088, -1.113500, -18.611155, 1.000000)
vec4(1.215888, -1.123600, -18.318754, 1.000000)
vec4(1.216688, -1.135400, -18.020655, 1.000000)
vec4(1.233288, -1.151600, -17.710554, 1.000000)
vec4(1.241988, -1.168600, -17.394255, 1.000000)
vec4(1.243188, -1.186600, -17.071354, 1.000000)
vec4(1.214388, -1.190000, -18.898853, 1.000000)
vec4(1.215088, -1.199000, -18.611155, 1.000000)
vec4(1.215888, -1.209700, -18.318754, 1.000000)
vec4(1.216688, -1.222500, -18.020754, 1.000000)
vec4(1.235188, -1.240200, -17.709953, 1.000000)
vec4(1.243888, -1.258600, -17.393555, 1.000000)
vec4(1.245088, -1.277900, -17.070555, 1.000000)
vec4(1.214388, -1.275100, -18.898853, 1.000000)
vec4(1.215088, -1.284700, -18.611155, 1.000000)
vec4(1.215888, -1.296200, -18.318853, 1.000000)
vec4(1.216688, -1.309900, -18.020754, 1.000000)
vec4(1.237088, -1.329200, -17.709354, 1.000000)
vec4(1.245788, -1.348800, -17.392954, 1.000000)
vec4(1.246988, -1.369600, -17.069855, 1.000000)
vec4(1.214988, -1.352600, -19.182554, 1.000000)
vec4(1.214388, -1.360500, -18.898853, 1.000000)
vec4(1.215088, -1.370700, -18.611254, 1.000000)
vec4(1.215888, -1.383000, -18.318853, 1.000000)
vec4(1.216688, -1.397600, -18.020754, 1.000000)
vec4(1.238288, -1.418500, -17.708954, 1.000000)
vec4(1.244988, -1.439000, -17.393253, 1.000000)
vec4(1.245288, -1.460900, -17.070555, 1.000000)
vec4(1.231188, -1.482800, -16.744255, 1.000000)
vec4(1.213688, -1.437600, -19.182755, 1.000000)
vec4(1.214388, -1.446300, -18.898954, 1.000000)
vec4(1.215088, -1.457100, -18.611254, 1.000000)
vec4(1.215888, -1.470200, -18.318853, 1.000000)
vec4(1.216688, -1.485700, -18.020855, 1.000000)
vec4(1.238288, -1.507900, -17.709055, 1.000000)
vec4(1.242288, -1.529100, -17.394255, 1.000000)
vec4(1.242488, -1.552400, -17.071754, 1.000000)
vec4(1.228488, -1.575600, -16.745455, 1.000000)
vec4(1.213688, -1.523200, -19.182854, 1.000000)
vec4(1.214388, -1.532400, -18.898954, 1.000000)
vec4(1.215088, -1.543900, -18.611254, 1.000000)
vec4(1.215888, -1.557700, -18.318954, 1.000000)
vec4(1.216688, -1.574100, -18.020855, 1.000000)
vec4(1.238288, -1.597600, -17.709055, 1.000000)
vec4(1.239588, -1.619500, -17.395355, 1.000000)
vec4(1.239688, -1.644200, -17.072954, 1.000000)
vec4(1.225788, -1.668800, -16.746754, 1.000000)
vec4(1.213688, -1.609200, -19.182854, 1.000000)
vec4(1.214388, -1.618900, -18.898954, 1.000000)
vec4(1.215088, -1.631000, -18.611355, 1.000000)
vec4(1.215888, -1.645700, -18.318954, 1.000000)
vec4(1.216688, -1.663000, -18.020855, 1.000000)
vec4(1.236588, -1.687400, -17.709654, 1.000000)
vec4(1.236788, -1.710300, -17.396454, 1.000000)
vec4(1.236888, -1.736300, -17.074154, 1.000000)
vec4(1.223088, -1.762300, -16.748055, 1.000000)
vec4(1.213688, -1.695600, -19.182854, 1.000000)
vec4(1.214388, -1.705800, -18.899054, 1.000000)
vec4(1.215088, -1.718600, -18.611355, 1.000000)
vec4(1.215888, -1.734000, -18.318954, 1.000000)
vec4(1.216688, -1.752200, -18.020954, 1.000000)
vec4(1.233888, -1.777300, -17.710554, 1.000000)
vec4(1.234088, -1.801400, -17.397453, 1.000000)
vec4(1.234088, -1.828800, -17.075455, 1.000000)
vec4(1.220388, -1.856200, -16.749353, 1.000000)
vec4(1.213688, -1.782500, -19.182955, 1.000000)
vec4(1.214388, -1.793200, -18.899054, 1.000000)
vec4(1.215088, -1.806600, -18.611355, 1.000000)
vec4(1.215888, -1.822800, -18.319054, 1.000000)
vec4(1.216688, -1.842000, -18.020954, 1.000000)
vec4(1.231188, -1.867700, -17.711554, 1.000000)
vec4(1.231288, -1.893000, -17.398554, 1.000000)
vec4(1.231288, -1.921700, -17.076654, 1.000000)
vec4(1.219988, -1.951200, -16.749655, 1.000000)
vec4(1.212888, -1.861300, -19.463854, 1.000000)
vec4(1.213688, -1.869800, -19.182955, 1.000000)
vec4(1.214388, -1.881000, -18.899054, 1.000000)
vec4(1.215088, -1.895100, -18.611454, 1.000000)
vec4(1.215888, -1.912100, -18.319054, 1.000000)
vec4(1.216688, -1.932200, -18.020954, 1.000000)
vec4(1.228388, -1.958400, -17.712454, 1.000000)
vec4(1.228488, -1.984900, -17.399654, 1.000000)
