vec3(0.246896, 0.000000, -8.496989)
vec4(-0.683104, -2.405500, -19.800089, 1.000000)
vec4(-0.333204, -2.405500, -19.830490, 1.000000)
vec4(0.017696, -2.405500, -19.847389, 1.000000)
vec4(0.369096, -2.405500, -19.850788, 1.000000)
vec4(0.720296, -2.405500, -19.840691, 1.000000)
vec4(-1.306204, -2.405500, -19.294090, 1.000000)
vec4(-0.975104, -2.405500, -19.348690, 1.000000)
vec4(-0.642004, -2.405500, -19.390490, 1.000000)
vec4(-0.307504, -2.405500, -19.419489, 1.000000)
vec4(0.027896, -2.405500, -19.435589, 1.000000)
vec4(0.363796, -2.405500, -19.438789, 1.000000)
vec4(0.699596, -2.405500, -19.429089, 1.000000)
vec4(1.034696, -2.405500, -19.406490, 1.000000)
vec4(1.368796, -2.405500, -19.370989, 1.000000)
vec4(-1.555004, -2.405500, -18.856989, 1.000000)
vec4(-1.240204, -2.405500, -18.921188, 1.000000)
vec4(-0.923104, -2.405500, -18.973389, 1.000000)
vec4(-0.604204, -2.405500, -19.013290, 1.000000)
vec4(-0.283904, -2.405500, -19.040989, 1.000000)
vec4(0.037296, -2.405500, -19.056389, 1.000000)
vec4(0.358896, -2.405500, -19.059389, 1.000000)
vec4(0.680396, -2.405500, -19.049990, 1.000000)
vec4(1.001296, -2.405500, -19.028389, 1.000000)
vec4(1.321196, -2.405500, -18.994389, 1.000000)
vec4(1.639596, -2.405500, -18.948090, 1.000000)
vec4(-1.780304, -2.405500, -18.441990, 1.000000)
vec4(-1.481104, -2.405500, -18.515089, 1.000000)
vec4(-1.179204, -2.405500, -18.576590, 1.000000)
vec4(-0.875104, -2.405500, -18.626490, 1.000000)
vec4(-0.569204, -2.405500, -18.664789, 1.000000)
vec4(-0.262004, -2.405500, -18.691288, 1.000000)
vec4(0.045996, -2.405500, -18.705891, 1.000000)
vec4(0.354396, -2.405500, -18.708790, 1.000000)
vec4(0.662696, -2.405500, -18.699789, 1.000000)
vec4(0.970496, -2.405500, -18.678989, 1.000000)
vec4(1.277196, -2.405500, -18.646389, 1.000000)
vec4(1.582496, -2.405500, -18.601990, 1.000000)
vec4(1.885896, -2.405500, -18.545889, 1.000000)
vec4(-1.984404, -2.405500, -18.046989, 1.000000)
vec4(-1.700004, -2.405500, -18.127989, 1.000000)
vec4(-1.412604, -2.405500, -18.198090, 1.000000)
vec4(-1.122604, -2.405500, -18.257090, 1.000000)
vec4(-0.830504, -2.405500, -18.304989, 1.000000)
vec4(-0.536704, -2.405500, -18.341589, 1.000000)
vec4(-0.241704, -2.405500, -18.366989, 1.000000)
vec4(0.054096, -2.405500, -18.380989, 1.000000)
vec4(0.350196, -2.405500, -18.383690, 1.000000)
vec4(0.646296, -2.405500, -18.375090, 1.000000)
vec4(0.941896, -2.405500, -18.355089, 1.000000)
vec4(1.236496, -2.405500, -18.323689, 1.000000)
vec4(1.529596, -2.405500, -18.281090, 1.000000)
vec4(1.820896, -2.405500, -18.227289, 1.000000)
vec4(-1.898804, -2.405500, -17.758190, 1.000000)
vec4(-1.625204, -2.405500, -17.835989, 1.000000)
vec4(-1.348804, -2.405500, -17.903290, 1.000000)
vec4(-1.070004, -2.405500, -17.959888, 1.000000)
vec4(-0.789104, -2.405500, -18.005890, 1.000000)
vec4(-0.506604, -2.405500, -18.041088, 1.000000)
vec4(-0.222904, -2.405500, -18.065489, 1.000000)
vec4(0.061596, -2.405500, -18.078890, 1.000000)
vec4(0.346396, -2.405500, -18.081490, 1.000000)
vec4(0.631096, -2.405500, -18.073090, 1.000000)
vec4(0.915296, -2.405500, -18.053890, 1.000000)
vec4(1.198496, -2.405500, -18.023689, 1.000000)
vec4(1.480496, -2.405500, -17.982788, 1.000000)
vec4(1.760596, -2.405500, -17.930988, 1.000000)
vec4(-1.819004, -2.405500, -17.488789, 1.000000)
vec4(-1.555504, -2.405500, -17.563589, 1.000000)
vec4(-1.289404, -2.405500, -17.628288, 1.000000)
vec4(-1.020904, -2.405500, -17.682789, 1.000000)
vec4(-0.750504, -2.405500, -17.727089, 1.000000)
vec4(-0.478504, -2.405500, -17.760889, 1.000000)
vec4(-0.205304, -2.405500, -17.784290, 1.000000)
vec4(0.068496, -2.405500, -17.797190, 1.000000)
vec4(0.342696, -2.405500, -17.799690, 1.000000)
vec4(0.616796, -2.405500, -17.791590, 1.000000)
vec4(0.890496, -2.405500, -17.772989, 1.000000)
vec4(1.163196, -2.405500, -17.743990, 1.000000)
vec4(1.434596, -2.405500, -17.704489, 1.000000)
vec4(1.704296, -2.405500, -17.654690, 1.000000)
vec4(-1.744304, -2.405500, -17.236889, 1.000000)
vec4(-1.490404, -2.405500, -17.308989, 1.000000)
vec4(-1.233804, -2.405500, -17.371288, 1.000000)
vec4(-0.975004, -2.405500, -17.423790, 1.000000)
vec4(-0.714304, -2.405500, -17.466290, 1.000000)
vec4(-0.452204, -2.405500, -17.498890, 1.000000)
vec4(-0.188904, -2.405500, -17.521389, 1.000000)
vec4(0.075096, -2.405500, -17.533789, 1.000000)
vec4(0.339296, -2.405500, -17.536190, 1.000000)
vec4(0.603496, -2.405500, -17.528389, 1.000000)
vec4(0.867296, -2.405500, -17.510490, 1.000000)
vec4(1.130096, -2.405500, -17.482489, 1.000000)
vec4(1.391696, -2.405500, -17.444489, 1.000000)
vec4(1.651696, -2.405500, -17.396389, 1.000000)
vec4(-1.674304, -2.405500, -17.000790, 1.000000)
vec4(-1.429304, -2.405500, -17.070290, 1.000000)
vec4(-1.181704, -2.405500, -17.130390, 1.000000)
vec4(-0.932004, -2.405500, -17.180988, 1.000000)
vec4(-0.680504, -2.405500, -17.221989, 1.000000)
vec4(-0.427504, -2.405500, -17.253389, 1.000000)
vec4(-0.173504, -2.405500, -17.275089, 1.000000)
vec4(0.081196, -2.405500, -17.286989, 1.000000)
vec4(0.336196, -2.405500, -17.289188, 1.000000)
vec4(0.591096, -2.405500, -17.281689, 1.000000)
vec4(0.845496, -2.405500, -17.264389, 1.000000)
vec4(1.099196, -2.405500, -17.237389, 1.000000)
vec4(1.351596, -2.405500, -17.200689, 1.000000)
vec4(1.602396, -2.405500, -17.154388, 1.000000)
vec4(-1.371904, -2.405500, -16.846088, 1.000000)
vec4(-1.132804, -2.405500, -16.904089, 1.000000)
vec4(-0.891604, -2.405500, -16.952888, 1.000000)
vec4(-0.648704, -2.405500, -16.992489, 1.000000)
vec4(-0.404404, -2.405500, -17.022690, 1.000000)
vec4(-0.159104, -2.405500, -17.043589, 1.000000)
vec4(0.086896, -2.405500, -17.055189, 1.000000)
vec4(0.333196, -2.405500, -17.057289, 1.000000)
vec4(0.579396, -2.405500, -17.049990, 1.000000)
vec4(0.825096, -2.405500, -17.033289, 1.000000)
vec4(1.070096, -2.405500, -17.007189, 1.000000)
vec4(1.313796, -2.405500, -16.971790, 1.000000)
vec4(1.556096, -2.405500, -16.926989, 1.000000)
vec4(-1.317904, -2.405500, -16.635090, 1.000000)
vec4(-1.086804, -2.405500, -16.691090, 1.000000)
vec4(-0.853604, -2.405500, -16.738190, 1.000000)
vec4(-0.618804, -2.405500, -16.776390, 1.000000)
vec4(-0.382604, -2.405500, -16.805590, 1.000000)
