vec3(-7.139955, 0.000000, -17.712221)
vec4(0.224645, -0.438400, -18.139822, 1.000000)
vec4(0.225445, -0.442400, -17.847521, 1.000000)
vec4(0.223945, -0.518300, -18.427521, 1.000000)
vec4(0.224645, -0.522200, -18.139921, 1.000000)
vec4(0.225445, -0.527000, -17.847521, 1.000000)
vec4(0.226245, -0.532600, -17.549421, 1.000000)
vec4(0.227145, -0.598200, -18.710920, 1.000000)
vec4(0.223945, -0.601600, -18.427622, 1.000000)
vec4(0.224645, -0.606100, -18.139921, 1.000000)
vec4(0.225445, -0.611600, -17.847521, 1.000000)
vec4(0.226245, -0.618100, -17.549421, 1.000000)
vec4(0.231545, -0.626000, -17.243122, 1.000000)
vec4(0.227145, -0.681200, -18.710920, 1.000000)
vec4(0.223945, -0.685000, -18.427622, 1.000000)
vec4(0.224645, -0.690200, -18.139921, 1.000000)
vec4(0.225445, -0.696500, -17.847521, 1.000000)
vec4(0.226245, -0.703800, -17.549520, 1.000000)
vec4(0.233445, -0.713000, -17.242521, 1.000000)
vec4(0.222445, -0.760500, -18.992420, 1.000000)
vec4(0.227145, -0.764400, -18.711021, 1.000000)
vec4(0.223945, -0.768600, -18.427622, 1.000000)
vec4(0.224645, -0.774400, -18.140020, 1.000000)
vec4(0.225445, -0.781500, -17.847622, 1.000000)
vec4(0.226245, -0.789700, -17.549520, 1.000000)
vec4(0.235245, -0.800200, -17.241920, 1.000000)
vec4(0.244145, -0.812100, -16.925920, 1.000000)
vec4(0.222445, -0.843400, -18.992420, 1.000000)
vec4(0.227145, -0.847800, -18.711021, 1.000000)
vec4(0.223945, -0.852400, -18.427721, 1.000000)
vec4(0.224645, -0.858900, -18.140020, 1.000000)
vec4(0.225445, -0.866600, -17.847622, 1.000000)
vec4(0.226245, -0.875800, -17.549520, 1.000000)
vec4(0.237145, -0.887600, -17.241322, 1.000000)
vec4(0.246045, -0.900800, -16.925220, 1.000000)
vec4(0.221745, -0.923600, -19.271320, 1.000000)
vec4(0.222445, -0.926500, -18.992521, 1.000000)
vec4(0.227145, -0.931300, -18.711021, 1.000000)
vec4(0.223945, -0.936500, -18.427721, 1.000000)
vec4(0.224645, -0.943500, -18.140020, 1.000000)
vec4(0.225445, -0.952000, -17.847622, 1.000000)
vec4(0.226245, -0.962100, -17.549622, 1.000000)
vec4(0.239045, -0.975300, -17.240721, 1.000000)
vec4(0.247845, -0.989800, -16.924520, 1.000000)
vec4(0.248945, -1.005000, -16.601822, 1.000000)
vec4(0.221745, -1.006700, -19.271320, 1.000000)
vec4(0.222445, -1.009900, -18.992521, 1.000000)
vec4(0.227145, -1.015100, -18.711021, 1.000000)
vec4(0.223945, -1.020700, -18.427721, 1.000000)
vec4(0.224645, -1.028400, -18.140020, 1.000000)
vec4(0.225445, -1.037700, -17.847721, 1.000000)
vec4(0.226245, -1.048600, -17.549622, 1.000000)
vec4(0.240945, -1.063300, -17.240122, 1.000000)
vec4(0.249745, -1.079000, -16.923922, 1.000000)
vec4(0.250845, -1.095600, -16.601021, 1.000000)
