vec3(-34.373058, 0.000000, -345.068695)
vec4(-59.063313, 2.919800, -392.127594, 1.000000)
vec4(-57.656914, 3.057100, -395.756195, 1.000000)
vec4(-64.496613, 4.064600, -395.749573, 1.000000)
vec4(-57.861412, 3.203600, -396.800385, 1.000000)
vec4(-63.306511, 3.908300, -396.056671, 1.000000)
vec4(-56.498814, 2.984600, -396.454285, 1.000000)
vec4(-62.670311, 3.866500, -396.639374, 1.000000)
vec4(-62.047215, 3.831000, -397.210693, 1.000000)
vec4(-56.882214, 3.193300, -397.750885, 1.000000)
vec4(-63.255814, 4.203000, -399.136597, 1.000000)
vec4(-56.019615, 3.097000, -397.815277, 1.000000)
vec4(-54.626816, 2.987200, -398.175995, 1.000000)
vec4(-54.478912, 2.811600, -397.015686, 1.000000)
vec4(-55.271214, 3.334400, -400.151001, 1.000000)
vec4(-56.024014, 3.759100, -402.555573, 1.000000)
vec4(-56.009014, 4.912800, -410.039093, 1.000000)
vec4(-55.179413, 3.701900, -402.711090, 1.000000)
vec4(-54.838112, 4.815700, -409.958282, 1.000000)
vec4(-62.719116, 6.654400, -417.670776, 1.000000)
vec4(-54.637611, 5.189200, -412.316284, 1.000000)
vec4(-58.776913, 5.616900, -413.121490, 1.000000)
vec4(-54.130615, 5.483800, -414.268494, 1.000000)
vec4(-54.374813, 8.510800, -431.945374, 1.000000)
vec4(-57.308716, 8.151200, -429.098297, 1.000000)
vec4(-55.208813, 11.157300, -447.044800, 1.000000)
vec4(-56.021114, 8.426500, -431.068298, 1.000000)
vec4(-21.422813, 9.721100, -434.939392, 1.000000)
vec4(-5.569115, 10.718600, -431.644592, 1.000000)
vec4(-3.615013, 10.777000, -430.406891, 1.000000)
vec4(13.952885, 12.594000, -426.131897, 1.000000)
vec4(16.425785, 12.796300, -424.544800, 1.000000)
vec4(10.963486, 13.077000, -434.235901, 1.000000)
vec4(-36.843914, 1.515100, -389.281372, 1.000000)
vec4(-35.396614, 1.708100, -388.880981, 1.000000)
vec4(-35.395615, 1.680500, -388.487793, 1.000000)
vec4(-35.394615, 1.656000, -388.106384, 1.000000)
vec4(-35.393715, 1.634500, -387.735474, 1.000000)
vec4(-35.392715, 1.615800, -387.373474, 1.000000)
vec4(-36.811615, 1.341700, -386.670074, 1.000000)
vec4(-36.818615, 1.329000, -386.376678, 1.000000)
vec4(-36.835915, 1.316500, -386.086578, 1.000000)
vec4(-36.835213, 1.309300, -385.803772, 1.000000)
vec4(-36.834515, 1.303900, -385.523590, 1.000000)
vec4(-36.833813, 1.300400, -385.245300, 1.000000)
vec4(-23.680313, 4.137700, -396.180298, 1.000000)
vec4(-36.833015, 1.298800, -384.968079, 1.000000)
vec4(-35.397713, 1.739200, -389.287994, 1.000000)
vec4(-36.832314, 1.299000, -384.691071, 1.000000)
vec4(-36.831612, 1.301000, -384.413574, 1.000000)
vec4(-36.800213, 1.344900, -382.982880, 1.000000)
vec4(-36.830914, 1.304900, -384.134796, 1.000000)
vec4(-35.379513, 1.619700, -382.266571, 1.000000)
vec4(-36.830112, 1.310700, -383.853790, 1.000000)
vec4(-35.378513, 1.639100, -381.901886, 1.000000)
vec4(-36.829414, 1.318400, -383.569977, 1.000000)
vec4(-35.377613, 1.661200, -381.527771, 1.000000)
vec4(-35.376614, 1.686400, -381.142792, 1.000000)
vec4(-36.809013, 1.331600, -383.278076, 1.000000)
vec4(-35.374512, 1.746800, -380.333496, 1.000000)
vec4(-35.375515, 1.714800, -380.745300, 1.000000)
vec4(-35.373413, 1.782500, -379.905396, 1.000000)
vec4(-33.160011, 2.540400, -375.570892, 1.000000)
vec4(-23.618313, 4.250600, -372.267792, 1.000000)
vec4(-33.964714, 2.433800, -375.568878, 1.000000)
vec4(-34.705513, 2.338800, -375.566895, 1.000000)
vec4(-36.808311, 1.562600, -379.946198, 1.000000)
vec4(-35.391815, 2.254100, -375.565186, 1.000000)
vec4(-31.427214, 2.772300, -375.658600, 1.000000)
vec4(-36.031013, 2.178300, -375.563477, 1.000000)
vec4(-32.280514, 2.660800, -375.573181, 1.000000)
vec4(-36.420815, 2.168500, -375.305389, 1.000000)
vec4(-36.418816, 2.275700, -374.532898, 1.000000)
