vec3(-28.441736, 0.000000, -289.686188)
vec4(-53.131985, 2.919800, -336.745087, 1.000000)
vec4(-58.565285, 4.064600, -340.367065, 1.000000)
vec4(-57.375183, 3.908300, -340.674164, 1.000000)
vec4(-56.738983, 3.866500, -341.256866, 1.000000)
vec4(-56.115887, 3.831000, -341.828186, 1.000000)
vec4(-57.324486, 4.203000, -343.754089, 1.000000)
vec4(-51.725586, 3.057100, -340.373688, 1.000000)
vec4(-51.930084, 3.203600, -341.417877, 1.000000)
vec4(-50.567486, 2.984600, -341.071777, 1.000000)
vec4(-50.950886, 3.193300, -342.368378, 1.000000)
vec4(-50.088287, 3.097000, -342.432770, 1.000000)
vec4(-48.547585, 2.811600, -341.633179, 1.000000)
vec4(-48.695488, 2.987200, -342.793488, 1.000000)
vec4(-49.339886, 3.334400, -344.768494, 1.000000)
vec4(-50.092686, 3.759100, -347.173065, 1.000000)
vec4(-49.248085, 3.701900, -347.328583, 1.000000)
vec4(-56.787788, 6.654400, -362.288269, 1.000000)
vec4(-52.845585, 5.616900, -357.738983, 1.000000)
vec4(-50.077686, 4.912800, -354.656586, 1.000000)
vec4(-48.906784, 4.815700, -354.575775, 1.000000)
vec4(-48.706284, 5.189200, -356.933777, 1.000000)
vec4(-48.199287, 5.483800, -358.885986, 1.000000)
vec4(-51.377388, 8.151200, -373.715790, 1.000000)
vec4(-50.089787, 8.426500, -375.685791, 1.000000)
vec4(-48.443485, 8.510800, -376.562866, 1.000000)
vec4(-49.277485, 11.157300, -391.662292, 1.000000)
vec4(-15.491486, 9.721100, -379.556885, 1.000000)
vec4(0.362213, 10.718600, -376.262085, 1.000000)
vec4(2.316315, 10.777000, -375.024384, 1.000000)
vec4(16.894814, 13.077000, -378.853394, 1.000000)
vec4(19.884212, 12.594000, -370.749390, 1.000000)
vec4(22.357113, 12.796300, -369.162292, 1.000000)
vec4(-30.912586, 1.515100, -333.898865, 1.000000)
vec4(-17.748985, 4.137700, -340.797791, 1.000000)
vec4(-29.466385, 1.739200, -333.905487, 1.000000)
vec4(-29.465286, 1.708100, -333.498474, 1.000000)
vec4(-29.464287, 1.680500, -333.105286, 1.000000)
vec4(-29.463285, 1.656000, -332.723877, 1.000000)
vec4(-29.462387, 1.634500, -332.352966, 1.000000)
vec4(-29.461386, 1.615800, -331.990967, 1.000000)
vec4(-30.880285, 1.341700, -331.287567, 1.000000)
vec4(-30.887285, 1.329000, -330.994171, 1.000000)
vec4(-30.904587, 1.316500, -330.704071, 1.000000)
vec4(-30.903885, 1.309300, -330.421265, 1.000000)
vec4(-30.903187, 1.303900, -330.141083, 1.000000)
vec4(-30.902485, 1.300400, -329.862793, 1.000000)
vec4(-30.901686, 1.298800, -329.585571, 1.000000)
vec4(-30.900986, 1.299000, -329.308563, 1.000000)
vec4(-30.900286, 1.301000, -329.031067, 1.000000)
vec4(-30.899586, 1.304900, -328.752289, 1.000000)
vec4(-30.898785, 1.310700, -328.471283, 1.000000)
vec4(-30.898087, 1.318400, -328.187469, 1.000000)
vec4(-30.877686, 1.331600, -327.895569, 1.000000)
vec4(-30.868885, 1.344900, -327.600372, 1.000000)
vec4(-29.448185, 1.619700, -326.884064, 1.000000)
vec4(-29.447186, 1.639100, -326.519379, 1.000000)
vec4(-29.446285, 1.661200, -326.145264, 1.000000)
vec4(-29.445286, 1.686400, -325.760284, 1.000000)
vec4(-29.444187, 1.714800, -325.362793, 1.000000)
vec4(-29.443186, 1.746800, -324.950989, 1.000000)
vec4(-29.442085, 1.782500, -324.522888, 1.000000)
vec4(-17.686985, 4.250600, -316.885284, 1.000000)
vec4(-30.876986, 1.562600, -324.563690, 1.000000)
vec4(-25.495886, 2.772300, -320.276093, 1.000000)
vec4(-26.349186, 2.660800, -320.190674, 1.000000)
vec4(-27.228685, 2.540400, -320.188385, 1.000000)
vec4(-28.033386, 2.433800, -320.186371, 1.000000)
