vec3(-25.225388, 0.000000, -259.943665)
vec4(-49.915630, 2.919800, -307.002563, 1.000000)
vec4(-48.509232, 3.057100, -310.631165, 1.000000)
vec4(-48.713730, 3.203600, -311.675354, 1.000000)
vec4(-55.348930, 4.064600, -310.624542, 1.000000)
vec4(-54.158829, 3.908300, -310.931641, 1.000000)
vec4(-53.522629, 3.866500, -311.514343, 1.000000)
vec4(-52.899532, 3.831000, -312.085663, 1.000000)
vec4(-54.108131, 4.203000, -314.011566, 1.000000)
vec4(-45.479134, 2.987200, -313.050964, 1.000000)
vec4(-46.123531, 3.334400, -315.025940, 1.000000)
vec4(-46.876331, 3.759100, -317.430542, 1.000000)
vec4(-46.031731, 3.701900, -317.586060, 1.000000)
vec4(-53.571434, 6.654400, -332.545746, 1.000000)
vec4(-49.629230, 5.616900, -327.996460, 1.000000)
vec4(-46.861332, 4.912800, -324.914062, 1.000000)
vec4(-45.690430, 4.815700, -324.833252, 1.000000)
vec4(-45.489929, 5.189200, -327.191254, 1.000000)
vec4(-44.982933, 5.483800, -329.143463, 1.000000)
vec4(-48.161034, 8.151200, -343.973267, 1.000000)
vec4(-46.873432, 8.426500, -345.943268, 1.000000)
vec4(-45.227131, 8.510800, -346.820343, 1.000000)
vec4(-46.061131, 11.157300, -361.919739, 1.000000)
vec4(-47.351131, 2.984600, -311.329254, 1.000000)
vec4(-12.275131, 9.721100, -349.814362, 1.000000)
vec4(-47.734531, 3.193300, -312.625854, 1.000000)
vec4(-46.871933, 3.097000, -312.690247, 1.000000)
vec4(-45.331230, 2.811600, -311.890656, 1.000000)
vec4(3.578568, 10.718600, -346.519562, 1.000000)
vec4(5.532669, 10.777000, -345.281860, 1.000000)
vec4(23.100567, 12.594000, -341.006866, 1.000000)
vec4(25.573467, 12.796300, -339.419739, 1.000000)
vec4(20.111168, 13.077000, -349.110840, 1.000000)
vec4(-27.696232, 1.515100, -304.156342, 1.000000)
vec4(-14.532631, 4.137700, -311.055267, 1.000000)
vec4(-26.248932, 1.708100, -303.755951, 1.000000)
vec4(-26.250031, 1.739200, -304.162964, 1.000000)
vec4(-26.247932, 1.680500, -303.362762, 1.000000)
vec4(-27.670931, 1.329000, -301.251648, 1.000000)
vec4(-26.246931, 1.656000, -302.981354, 1.000000)
vec4(-27.688232, 1.316500, -300.961548, 1.000000)
vec4(-26.246033, 1.634500, -302.610443, 1.000000)
vec4(-26.245031, 1.615800, -302.248444, 1.000000)
vec4(-27.687531, 1.309300, -300.678741, 1.000000)
vec4(-27.663931, 1.341700, -301.545044, 1.000000)
vec4(-27.686832, 1.303900, -300.398560, 1.000000)
vec4(-27.684631, 1.299000, -299.566040, 1.000000)
vec4(-27.686131, 1.300400, -300.120270, 1.000000)
vec4(-27.683931, 1.301000, -299.288544, 1.000000)
vec4(-27.685331, 1.298800, -299.843048, 1.000000)
vec4(-27.683231, 1.304900, -299.009766, 1.000000)
vec4(-27.682430, 1.310700, -298.728760, 1.000000)
vec4(-27.652531, 1.344900, -297.857849, 1.000000)
vec4(-27.681732, 1.318400, -298.444946, 1.000000)
vec4(-26.231831, 1.619700, -297.141541, 1.000000)
vec4(-27.661331, 1.331600, -298.153046, 1.000000)
vec4(-26.230831, 1.639100, -296.776855, 1.000000)
vec4(-26.226831, 1.746800, -295.208466, 1.000000)
vec4(-26.229931, 1.661200, -296.402740, 1.000000)
vec4(-26.225731, 1.782500, -294.780365, 1.000000)
vec4(-26.228931, 1.686400, -296.017761, 1.000000)
vec4(-14.470631, 4.250600, -287.142761, 1.000000)
vec4(-26.227833, 1.714800, -295.620270, 1.000000)
vec4(-27.660631, 1.562600, -294.821167, 1.000000)
vec4(-24.012331, 2.540400, -290.445862, 1.000000)
vec4(-22.279531, 2.772300, -290.533569, 1.000000)
vec4(-24.817032, 2.433800, -290.443848, 1.000000)
vec4(-23.132832, 2.660800, -290.448151, 1.000000)
vec4(-25.557831, 2.338800, -290.441864, 1.000000)
vec4(-27.271132, 2.275700, -289.407867, 1.000000)
vec4(-27.268932, 2.397700, -288.553650, 1.000000)
vec4(-26.244131, 2.254100, -290.440155, 1.000000)
vec4(-27.266432, 2.537200, -287.601166, 1.000000)
vec4(-26.883331, 2.178300, -290.438446, 1.000000)
vec4(-27.304531, 2.684000, -286.598663, 1.000000)
vec4(-27.273132, 2.168500, -290.180359, 1.000000)
vec4(-27.198431, 2.908200, -285.195160, 1.000000)
vec4(-27.270832, 3.099300, -283.935455, 1.000000)
vec4(-27.317532, 3.338000, -282.415466, 1.000000)
vec4(-25.322830, 4.589400, -275.540344, 1.000000)
vec4(-26.385132, 4.513300, -275.597351, 1.000000)
vec4(-44.436333, 3.119100, -284.697357, 1.000000)
vec4(-44.643829, 3.009100, -285.579041, 1.000000)
vec4(-46.270432, 3.034700, -286.640656, 1.000000)
vec4(-44.914932, 2.933500, -286.296356, 1.000000)
vec4(-47.078934, 3.118800, -286.721741, 1.000000)
vec4(-45.657730, 3.002800, -286.369141, 1.000000)
vec4(-47.420830, 3.084300, -287.322754, 1.000000)
vec4(-47.898232, 2.812800, -290.236359, 1.000000)
vec4(-47.423332, 2.975000, -288.220459, 1.000000)
vec4(-47.460632, 2.885200, -289.027649, 1.000000)
vec4(-48.680733, 2.905500, -290.430145, 1.000000)
vec4(-52.364334, 3.901200, -285.901062, 1.000000)
vec4(-48.955330, 2.892100, -290.990753, 1.000000)
vec4(-50.663933, 2.999400, -292.933167, 1.000000)
vec4(-48.802834, 2.796400, -291.792145, 1.000000)
vec4(-50.179230, 2.861700, -293.810669, 1.000000)
vec4(-52.097832, 3.180200, -293.789551, 1.000000)
vec4(-50.018032, 2.981000, -291.826141, 1.000000)
vec4(-50.894630, 3.096400, -292.111359, 1.000000)
vec4(-60.633133, 4.713800, -291.882050, 1.000000)
vec4(-51.052231, 2.868600, -296.739044, 1.000000)
vec4(-67.260529, 5.871600, -291.160767, 1.000000)
vec4(-50.779430, 2.802200, -297.398651, 1.000000)
vec4(-62.569633, 4.970700, -293.506958, 1.000000)
vec4(-50.421230, 2.725300, -298.039856, 1.000000)
vec4(-50.888931, 2.798800, -298.589569, 1.000000)
vec4(-51.440529, 2.890700, -299.168457, 1.000000)
vec4(-50.507332, 2.724800, -299.782349, 1.000000)
vec4(-57.536831, 3.967200, -300.652740, 1.000000)
vec4(-48.032230, 2.296000, -300.753357, 1.000000)
vec4(-48.148731, 2.325300, -301.260254, 1.000000)
vec4(-47.176933, 2.164100, -301.611755, 1.000000)
vec4(-48.509033, 2.417700, -302.340363, 1.000000)
vec4(-48.636032, 2.460400, -302.899658, 1.000000)
vec4(-51.409729, 2.991100, -304.201660, 1.000000)
vec4(-50.032532, 2.770100, -304.437958, 1.000000)
