vec3(-4.918435, 0.000000, -18.897171)
vec4(0.054865, -1.258700, -16.713272, 1.000000)
vec4(-0.081335, -1.265200, -16.506672, 1.000000)
vec4(-0.076635, -1.298300, -16.823872, 1.000000)
vec4(-0.261735, -1.290500, -16.670471, 1.000000)
vec4(-0.325535, -1.318900, -16.401970, 1.000000)
vec4(-0.050535, -1.378900, -16.801971, 1.000000)
vec4(-0.278835, -1.358300, -16.686071, 1.000000)
vec4(-0.280035, -1.407000, -16.357471, 1.000000)
vec4(-0.046035, -1.454300, -16.798271, 1.000000)
vec4(-0.276735, -1.431800, -16.684071, 1.000000)
vec4(-0.281835, -1.482000, -16.359171, 1.000000)
vec4(-0.041535, -1.530100, -16.794472, 1.000000)
vec4(-0.274535, -1.505800, -16.682171, 1.000000)
vec4(-0.283235, -1.557400, -16.360571, 1.000000)
vec4(-0.037035, -1.606500, -16.790670, 1.000000)
vec4(-0.272335, -1.580200, -16.680271, 1.000000)
vec4(-0.032435, -1.683400, -16.786871, 1.000000)
vec4(-0.270135, -1.655100, -16.678270, 1.000000)
vec4(-0.027835, -1.761000, -16.783072, 1.000000)
vec4(-0.267935, -1.730600, -16.676371, 1.000000)
vec4(-0.023135, -1.839200, -16.779072, 1.000000)
vec4(-0.265735, -1.806600, -16.674372, 1.000000)
vec4(-0.018235, -1.918100, -16.775070, 1.000000)
vec4(-0.263135, -1.883200, -16.672071, 1.000000)
vec4(1.906765, -2.345900, -17.717371, 1.000000)
vec4(1.781965, -2.345900, -17.462971, 1.000000)
vec4(1.647765, -2.345900, -17.213572, 1.000000)
vec4(1.504265, -2.345900, -16.969372, 1.000000)
vec4(1.351665, -2.345900, -16.730770, 1.000000)
vec4(1.190265, -2.345900, -16.497971, 1.000000)
vec4(-0.013335, -1.997700, -16.770971, 1.000000)
vec4(-0.259035, -1.961100, -16.668371, 1.000000)
vec4(1.861665, -2.345900, -18.339371, 1.000000)
vec4(1.760365, -2.345900, -18.086271, 1.000000)
vec4(1.649565, -2.345900, -17.837172, 1.000000)
vec4(1.529565, -2.345900, -17.592371, 1.000000)
vec4(1.400365, -2.345900, -17.352371, 1.000000)
vec4(1.262265, -2.345900, -17.117371, 1.000000)
vec4(1.115465, -2.345900, -16.887772, 1.000000)
vec4(0.851665, -2.302600, -16.741871, 1.000000)
vec4(0.691065, -2.302600, -16.527971, 1.000000)
vec4(-0.008335, -2.078000, -16.766771, 1.000000)
vec4(-0.254935, -2.039700, -16.664570, 1.000000)
vec4(1.702065, -2.345900, -18.680271, 1.000000)
vec4(1.613665, -2.345900, -18.432871, 1.000000)
vec4(1.516065, -2.345900, -18.189072, 1.000000)
vec4(1.409365, -2.345900, -17.949070, 1.000000)
vec4(1.293765, -2.345900, -17.713270, 1.000000)
vec4(1.169365, -2.345900, -17.481972, 1.000000)
vec4(1.036265, -2.345900, -17.255571, 1.000000)
vec4(0.787665, -2.302600, -17.105572, 1.000000)
vec4(0.640765, -2.302600, -16.893772, 1.000000)
vec4(0.485965, -2.302600, -16.687672, 1.000000)
vec4(-0.003335, -2.159000, -16.762571, 1.000000)
vec4(-0.250735, -2.119000, -16.660872, 1.000000)
vec4(-0.023135, -2.302600, -16.106270, 1.000000)
vec4(1.543065, -2.345900, -19.000671, 1.000000)
vec4(1.466865, -2.345900, -18.759071, 1.000000)
vec4(1.381665, -2.345900, -18.520472, 1.000000)
vec4(1.287465, -2.345900, -18.285372, 1.000000)
