vec3(-3.532390, 0.000000, -19.853611)
vec4(1.440910, -1.258700, -17.669712, 1.000000)
vec4(1.304710, -1.265200, -17.463112, 1.000000)
vec4(1.309411, -1.298300, -17.780312, 1.000000)
vec4(1.124310, -1.290500, -17.626911, 1.000000)
vec4(1.060510, -1.318900, -17.358410, 1.000000)
vec4(1.335510, -1.378900, -17.758411, 1.000000)
vec4(1.107210, -1.358300, -17.642511, 1.000000)
vec4(1.106010, -1.407000, -17.313911, 1.000000)
vec4(1.340010, -1.454300, -17.754711, 1.000000)
vec4(1.109310, -1.431800, -17.640511, 1.000000)
vec4(1.104210, -1.482000, -17.315611, 1.000000)
vec4(1.344511, -1.530100, -17.750912, 1.000000)
vec4(1.111510, -1.505800, -17.638611, 1.000000)
vec4(1.102810, -1.557400, -17.317011, 1.000000)
vec4(1.349010, -1.606500, -17.747110, 1.000000)
vec4(1.113710, -1.580200, -17.636711, 1.000000)
vec4(1.353611, -1.683400, -17.743311, 1.000000)
vec4(1.115911, -1.655100, -17.634710, 1.000000)
vec4(1.358211, -1.761000, -17.739511, 1.000000)
vec4(1.118110, -1.730600, -17.632811, 1.000000)
vec4(1.362910, -1.839200, -17.735512, 1.000000)
vec4(1.120310, -1.806600, -17.630812, 1.000000)
vec4(1.367810, -1.918100, -17.731510, 1.000000)
vec4(1.122910, -1.883200, -17.628511, 1.000000)
vec4(1.372710, -1.997700, -17.727411, 1.000000)
vec4(1.127010, -1.961100, -17.624811, 1.000000)
vec4(1.377710, -2.078000, -17.723211, 1.000000)
vec4(1.131110, -2.039700, -17.621010, 1.000000)
vec4(1.548610, -2.302600, -16.881012, 1.000000)
vec4(1.357810, -2.302600, -16.693512, 1.000000)
vec4(1.160010, -2.302600, -16.513512, 1.000000)
vec4(0.955610, -2.302600, -16.340912, 1.000000)
vec4(0.744910, -2.302600, -16.176210, 1.000000)
vec4(1.872010, -2.302600, -17.644112, 1.000000)
vec4(1.382710, -2.159000, -17.719011, 1.000000)
vec4(1.135310, -2.119000, -17.617311, 1.000000)
vec4(1.362910, -2.302600, -17.062710, 1.000000)
vec4(1.179010, -2.302600, -16.882212, 1.000000)
vec4(0.988510, -2.302600, -16.708712, 1.000000)
vec4(0.791610, -2.302600, -16.542412, 1.000000)
vec4(0.588610, -2.302600, -16.383711, 1.000000)
vec4(0.379810, -2.302600, -16.232811, 1.000000)
vec4(0.165510, -2.302600, -16.089811, 1.000000)
vec4(1.971010, -2.302600, -18.196711, 1.000000)
vec4(1.829310, -2.302600, -17.992512, 1.000000)
vec4(1.680110, -2.302600, -17.793711, 1.000000)
vec4(1.386410, -2.240200, -17.715912, 1.000000)
vec4(1.139410, -2.198900, -17.613611, 1.000000)
vec4(1.189010, -2.302600, -17.232910, 1.000000)
vec4(1.011710, -2.302600, -17.058811, 1.000000)
vec4(0.828011, -2.302600, -16.891411, 1.000000)
vec4(0.638110, -2.302600, -16.731112, 1.000000)
vec4(0.442310, -2.302600, -16.578011, 1.000000)
vec4(0.240910, -2.302600, -16.432411, 1.000000)
vec4(0.034210, -2.302600, -16.294510, 1.000000)
vec4(1.910010, -2.302600, -18.525412, 1.000000)
vec4(1.780810, -2.302600, -18.323111, 1.000000)
vec4(1.644011, -2.302600, -18.125912, 1.000000)
vec4(1.499910, -2.302600, -17.934011, 1.000000)
vec4(1.348711, -2.302600, -17.747612, 1.000000)
vec4(1.140910, -2.278400, -17.612310, 1.000000)
vec4(1.025910, -2.302600, -17.392611, 1.000000)
vec4(0.854711, -2.302600, -17.224510, 1.000000)
vec4(0.677310, -2.302600, -17.062912, 1.000000)
vec4(0.494010, -2.302600, -16.908112, 1.000000)
vec4(0.304910, -2.302600, -16.760311, 1.000000)
vec4(0.110510, -2.302600, -16.619711, 1.000000)
vec4(1.726810, -2.302600, -18.637510, 1.000000)
vec4(1.601911, -2.302600, -18.442011, 1.000000)
vec4(1.469810, -2.302600, -18.251511, 1.000000)
vec4(1.330510, -2.302600, -18.066011, 1.000000)
vec4(1.184411, -2.302600, -17.885910, 1.000000)
vec4(1.031710, -2.302600, -17.711411, 1.000000)
vec4(0.872510, -2.302600, -17.542810, 1.000000)
vec4(0.707010, -2.302600, -17.380310, 1.000000)
vec4(0.535610, -2.302600, -17.224211, 1.000000)
vec4(0.358510, -2.302600, -17.074612, 1.000000)
vec4(0.175810, -2.302600, -16.931810, 1.000000)
vec4(-0.012090, -2.302600, -16.795910, 1.000000)
vec4(1.667810, -2.302600, -18.936512, 1.000000)
vec4(1.554210, -2.302600, -18.743111, 1.000000)
vec4(1.433410, -2.302600, -18.554111, 1.000000)
vec4(1.305511, -2.302600, -18.369711, 1.000000)
vec4(1.170910, -2.302600, -18.190411, 1.000000)
vec4(1.029610, -2.302600, -18.016211, 1.000000)
vec4(0.881810, -2.302600, -17.847412, 1.000000)
vec4(0.727911, -2.302600, -17.684410, 1.000000)
vec4(0.567910, -2.302600, -17.527210, 1.000000)
vec4(0.402110, -2.302600, -17.376211, 1.000000)
vec4(0.230810, -2.302600, -17.231510, 1.000000)
vec4(0.054110, -2.302600, -17.093311, 1.000000)
vec4(1.501111, -2.302600, -19.030010, 1.000000)
vec4(1.391110, -2.302600, -18.842812, 1.000000)
vec4(1.274210, -2.302600, -18.659910, 1.000000)
vec4(1.150510, -2.302600, -18.481411, 1.000000)
vec4(1.020210, -2.302600, -18.307812, 1.000000)
vec4(0.883410, -2.302600, -18.139212, 1.000000)
vec4(0.740410, -2.302600, -17.975811, 1.000000)
vec4(0.591311, -2.302600, -17.818010, 1.000000)
vec4(0.436510, -2.302600, -17.665911, 1.000000)
vec4(0.276010, -2.302600, -17.519711, 1.000000)
vec4(0.110210, -2.302600, -17.379612, 1.000000)
vec4(1.443010, -2.302600, -19.303810, 1.000000)
vec4(1.343410, -2.302600, -19.118511, 1.000000)
vec4(1.236910, -2.302600, -18.937111, 1.000000)
vec4(1.123610, -2.302600, -18.759911, 1.000000)
vec4(1.003810, -2.302600, -18.587111, 1.000000)
vec4(0.877610, -2.302600, -18.418911, 1.000000)
vec4(0.745111, -2.302600, -18.255611, 1.000000)
vec4(0.606610, -2.302600, -18.097311, 1.000000)
vec4(0.462210, -2.302600, -17.944410, 1.000000)
vec4(0.312210, -2.302600, -17.797010, 1.000000)
vec4(0.156810, -2.302600, -17.655411, 1.000000)
vec4(-0.003890, -2.302600, -17.519812, 1.000000)
vec4(1.290610, -2.302600, -19.381910, 1.000000)
vec4(1.194010, -2.302600, -19.202311, 1.000000)
vec4(1.090810, -2.302600, -19.026510, 1.000000)
vec4(0.981010, -2.302600, -18.854712, 1.000000)
vec4(0.864810, -2.302600, -18.687210, 1.000000)
vec4(0.742510, -2.302600, -18.524111, 1.000000)
vec4(0.614010, -2.302600, -18.365810, 1.000000)
vec4(0.479810, -2.302600, -18.212410, 1.000000)
vec4(0.339810, -2.302600, -18.064211, 1.000000)
vec4(0.194410, -2.302600, -17.921310, 1.000000)
vec4(0.043710, -2.302600, -17.784111, 1.000000)
vec4(1.145810, -2.302600, -19.456112, 1.000000)
vec4(1.052210, -2.302600, -19.281910, 1.000000)
vec4(0.952010, -2.302600, -19.111412, 1.000000)
vec4(0.845610, -2.302600, -18.944712, 1.000000)
vec4(0.732910, -2.302600, -18.782211, 1.000000)
vec4(0.614210, -2.302600, -18.624111, 1.000000)
vec4(0.489610, -2.302600, -18.470510, 1.000000)
vec4(0.359410, -2.302600, -18.321711, 1.000000)
vec4(0.223710, -2.302600, -18.177912, 1.000000)
vec4(0.082610, -2.302600, -18.039310, 1.000000)
vec4(1.008310, -2.302600, -19.526711, 1.000000)
vec4(0.917410, -2.302600, -19.357611, 1.000000)
vec4(0.820210, -2.302600, -19.192112, 1.000000)
vec4(0.716810, -2.302600, -19.030312, 1.000000)
vec4(0.607511, -2.302600, -18.872612, 1.000000)
vec4(0.492311, -2.302600, -18.719110, 1.000000)
vec4(0.371410, -2.302600, -18.570011, 1.000000)
vec4(0.245010, -2.302600, -18.425611, 1.000000)
vec4(0.113210, -2.302600, -18.286011, 1.000000)
vec4(-0.023690, -2.302600, -18.151510, 1.000000)
vec4(0.877310, -2.302600, -19.593811, 1.000000)
vec4(0.789011, -2.302600, -19.429611, 1.000000)
vec4(0.694611, -2.302600, -19.268810, 1.000000)
vec4(0.594310, -2.302600, -19.111811, 1.000000)
vec4(0.488111, -2.302600, -18.958611, 1.000000)
vec4(0.376210, -2.302600, -18.809511, 1.000000)
vec4(0.258810, -2.302600, -18.664711, 1.000000)
vec4(0.136010, -2.302600, -18.524511, 1.000000)
vec4(0.008110, -2.302600, -18.388910, 1.000000)
vec4(0.752410, -2.302600, -19.657810, 1.000000)
vec4(0.666610, -2.302600, -19.498310, 1.000000)
vec4(0.574910, -2.302600, -19.342112, 1.000000)
vec4(0.477410, -2.302600, -19.189411, 1.000000)
vec4(0.374210, -2.302600, -19.040611, 1.000000)
vec4(0.265510, -2.302600, -18.895710, 1.000000)
vec4(0.151410, -2.302600, -18.755011, 1.000000)
vec4(0.032210, -2.302600, -18.618711, 1.000000)
vec4(0.633210, -2.302600, -19.718910, 1.000000)
vec4(0.549810, -2.302600, -19.563810, 1.000000)
vec4(0.460610, -2.302600, -19.412010, 1.000000)
vec4(0.365910, -2.302600, -19.263611, 1.000000)
vec4(0.265510, -2.302600, -19.118912, 1.000000)
vec4(0.159910, -2.302600, -18.978010, 1.000000)
vec4(0.049010, -2.302600, -18.841311, 1.000000)
vec4(0.519210, -2.302600, -19.777411, 1.000000)
vec4(0.438110, -2.302600, -19.626511, 1.000000)
vec4(0.351410, -2.302600, -19.478811, 1.000000)
vec4(0.259210, -2.302600, -19.334511, 1.000000)
vec4(0.161610, -2.302600, -19.193710, 1.000000)
vec4(0.058910, -2.302600, -19.056711, 1.000000)
vec4(0.410110, -2.302600, -19.833311, 1.000000)
vec4(0.331210, -2.302600, -19.686512, 1.000000)
vec4(0.246910, -2.302600, -19.542810, 1.000000)
vec4(0.157110, -2.302600, -19.402311, 1.000000)
vec4(0.062210, -2.302600, -19.265310, 1.000000)
vec4(-0.037790, -2.302600, -19.132011, 1.000000)
vec4(0.305610, -2.302600, -19.886911, 1.000000)
vec4(0.228810, -2.302600, -19.744011, 1.000000)
vec4(0.146710, -2.302600, -19.604012, 1.000000)
vec4(0.059310, -2.302600, -19.467312, 1.000000)
vec4(-0.033090, -2.302600, -19.334011, 1.000000)
vec4(0.205310, -2.302600, -19.938311, 1.000000)
vec4(0.130510, -2.302600, -19.799110, 1.000000)
vec4(0.050510, -2.302600, -19.662811, 1.000000)
vec4(-0.034490, -2.302600, -19.529711, 1.000000)
vec4(0.109010, -2.302600, -19.987711, 1.000000)
vec4(0.036110, -2.302600, -19.852112, 1.000000)
vec4(-0.041790, -2.302600, -19.719311, 1.000000)
