vec3(-6.069568, 0.000000, -86.844833)
vec4(-30.756325, 2.902000, -133.908707, 1.000000)
vec4(-29.360626, 3.033100, -137.545303, 1.000000)
vec4(-36.180325, 4.036400, -137.528305, 1.000000)
vec4(-29.565825, 3.177300, -138.590805, 1.000000)
vec4(-34.991726, 3.879600, -137.835205, 1.000000)
vec4(-28.239925, 2.968100, -138.279404, 1.000000)
vec4(-34.355824, 3.836500, -138.417404, 1.000000)
vec4(-33.733025, 3.799700, -138.988205, 1.000000)
vec4(-28.629524, 3.175700, -139.586014, 1.000000)
vec4(-34.934124, 4.165500, -140.908813, 1.000000)
vec4(-27.718325, 3.067200, -139.600906, 1.000000)
vec4(-26.316425, 2.954000, -139.950302, 1.000000)
vec4(-26.168425, 2.781200, -138.790009, 1.000000)
vec4(-26.966225, 3.298100, -141.932602, 1.000000)
vec4(-27.716724, 3.716400, -144.334808, 1.000000)
vec4(-27.733225, 4.865200, -151.885315, 1.000000)
vec4(-26.872524, 3.658900, -144.490311, 1.000000)
vec4(-32.252827, 5.809700, -155.629303, 1.000000)
vec4(-29.791424, 5.291200, -153.588104, 1.000000)
vec4(-26.051025, 8.384000, -173.647110, 1.000000)
vec4(-26.558224, 4.767500, -151.800812, 1.000000)
vec4(-26.914925, 11.021600, -188.900208, 1.000000)
vec4(-26.429726, 5.171900, -154.355713, 1.000000)
vec4(-25.514824, 5.244800, -155.132309, 1.000000)
vec4(-29.000725, 8.045000, -170.877808, 1.000000)
vec4(-27.685024, 8.295500, -172.736404, 1.000000)
vec4(6.709975, 9.532700, -176.362610, 1.000000)
vec4(22.954575, 10.670500, -173.712509, 1.000000)
vec4(42.287277, 12.853000, -171.344116, 1.000000)
vec4(41.955074, 12.433700, -167.723312, 1.000000)
vec4(44.170475, 12.587400, -165.984604, 1.000000)
vec4(39.053677, 12.912500, -175.851501, 1.000000)
vec4(-8.540424, 1.504900, -131.061111, 1.000000)
vec4(-7.093125, 1.698900, -130.661102, 1.000000)
vec4(4.623176, 4.111600, -137.966003, 1.000000)
vec4(-7.092125, 1.672100, -130.267807, 1.000000)
vec4(-7.094225, 1.729000, -131.068207, 1.000000)
vec4(-7.091125, 1.648600, -129.886414, 1.000000)
vec4(-7.090225, 1.627900, -129.515411, 1.000000)
vec4(-8.517324, 1.325200, -128.155411, 1.000000)
vec4(-8.502925, 1.351500, -128.748215, 1.000000)
vec4(-8.532425, 1.313800, -127.865807, 1.000000)
vec4(-8.510925, 1.337100, -128.448608, 1.000000)
vec4(-8.531725, 1.307100, -127.582909, 1.000000)
vec4(-8.528825, 1.299400, -126.470207, 1.000000)
vec4(-8.531025, 1.302400, -127.302811, 1.000000)
vec4(-8.528125, 1.302100, -126.192711, 1.000000)
vec4(-8.530225, 1.299600, -127.024406, 1.000000)
vec4(-8.527425, 1.306700, -125.913910, 1.000000)
vec4(-8.529525, 1.298600, -126.747208, 1.000000)
vec4(-8.526625, 1.313100, -125.633011, 1.000000)
vec4(-8.493525, 1.349900, -124.761307, 1.000000)
vec4(-8.525925, 1.321500, -125.349106, 1.000000)
vec4(-7.076025, 1.625900, -124.046509, 1.000000)
vec4(-8.502825, 1.335900, -125.056709, 1.000000)
vec4(-7.075025, 1.646100, -123.681808, 1.000000)
vec4(-7.071025, 1.757500, -122.113708, 1.000000)
vec4(-7.074125, 1.669100, -123.307709, 1.000000)
vec4(-7.069925, 1.794200, -121.685608, 1.000000)
vec4(-7.073125, 1.695200, -122.922806, 1.000000)
vec4(-7.072025, 1.724600, -122.525406, 1.000000)
vec4(4.685176, 4.280300, -114.053909, 1.000000)
vec4(-4.844225, 2.565100, -117.342606, 1.000000)
vec4(-8.501325, 1.574900, -121.723709, 1.000000)
vec4(-5.650024, 2.458200, -117.340508, 1.000000)
vec4(-2.923825, 2.837700, -117.297310, 1.000000)
vec4(-6.391925, 2.363200, -117.338608, 1.000000)
vec4(-3.963325, 2.685700, -117.344910, 1.000000)
vec4(-7.079124, 2.278300, -117.336807, 1.000000)
vec4(-8.115325, 2.299900, -116.314308, 1.000000)
vec4(-7.719125, 2.202300, -117.335106, 1.000000)
vec4(-8.113125, 2.423900, -115.460411, 1.000000)
vec4(-8.117325, 2.190900, -117.086609, 1.000000)
vec4(-8.110624, 2.565600, -114.508308, 1.000000)
vec4(-8.199625, 2.696900, -113.592209, 1.000000)
vec4(-8.156324, 3.380900, -109.312111, 1.000000)
vec4(-8.042625, 2.942200, -112.103111, 1.000000)
vec4(-8.109325, 3.138600, -110.832108, 1.000000)
vec4(-6.134725, 4.661400, -102.371704, 1.000000)
vec4(-7.200624, 4.584900, -102.429108, 1.000000)
vec4(-25.289825, 3.157100, -111.591011, 1.000000)
vec4(-27.111423, 3.064200, -113.552711, 1.000000)
vec4(-25.497124, 3.044800, -112.474007, 1.000000)
vec4(-25.770124, 2.968000, -113.189507, 1.000000)
vec4(-27.930025, 3.150700, -113.622810, 1.000000)
vec4(-26.513824, 3.037200, -113.262405, 1.000000)
vec4(-28.295025, 3.120600, -114.201111, 1.000000)
vec4(-28.740925, 2.834400, -117.145210, 1.000000)
vec4(-28.272224, 3.002700, -115.124306, 1.000000)
vec4(-29.523825, 2.926800, -117.338913, 1.000000)
vec4(-28.309525, 2.911000, -115.931610, 1.000000)
vec4(-29.800526, 2.912400, -117.898109, 1.000000)
vec4(-28.926825, 2.960800, -116.228111, 1.000000)
vec4(-29.647724, 2.814900, -118.699409, 1.000000)
vec4(-31.497225, 3.012900, -119.846107, 1.000000)
vec4(-30.805626, 2.987900, -118.764206, 1.000000)
vec4(-31.013325, 2.873400, -120.722511, 1.000000)
vec4(-31.741125, 3.114400, -119.018707, 1.000000)
vec4(-32.945126, 3.194400, -120.697006, 1.000000)
vec4(-31.892826, 2.874700, -123.647507, 1.000000)
vec4(-31.619823, 2.806700, -124.306908, 1.000000)
vec4(-41.482327, 4.732700, -118.792610, 1.000000)
vec4(-31.255924, 2.727300, -124.948410, 1.000000)
vec4(-31.806824, 2.814300, -125.491905, 1.000000)
vec4(-48.092922, 5.888900, -118.078705, 1.000000)
vec4(-32.278526, 2.890700, -126.076607, 1.000000)
vec4(-43.451424, 4.991600, -120.411209, 1.000000)
vec4(-31.324326, 2.719600, -126.689705, 1.000000)
vec4(-38.394726, 3.967100, -127.563812, 1.000000)
vec4(-28.880226, 2.294100, -127.660110, 1.000000)
vec4(-28.997425, 2.322400, -128.167313, 1.000000)
vec4(-27.996223, 2.155100, -128.514008, 1.000000)
vec4(-29.354424, 2.411700, -129.247314, 1.000000)
vec4(-29.481224, 2.453000, -129.806702, 1.000000)
vec4(-32.241924, 2.978300, -131.106506, 1.000000)
vec4(-30.896626, 2.762500, -131.351807, 1.000000)
vec4(-31.121925, 2.838400, -132.060211, 1.000000)
vec4(-28.736126, 2.427100, -131.762115, 1.000000)
vec4(-28.848026, 2.486400, -132.381012, 1.000000)
vec4(-30.743423, 2.710900, -133.902008, 1.000000)
vec4(-36.024925, 3.744900, -137.444305, 1.000000)
vec4(-34.970924, 3.623200, -137.822601, 1.000000)
vec4(-34.335926, 3.582800, -138.404312, 1.000000)
vec4(-33.714024, 3.548400, -138.974609, 1.000000)
vec4(-34.711124, 3.848500, -140.741104, 1.000000)
vec4(-29.394625, 2.842600, -137.572403, 1.000000)
vec4(-29.601925, 2.978100, -138.622009, 1.000000)
vec4(-28.517624, 2.837000, -138.540909, 1.000000)
vec4(-28.892725, 3.029900, -139.853302, 1.000000)
vec4(-27.613926, 2.841800, -139.486008, 1.000000)
vec4(-27.352524, 2.899200, -140.190216, 1.000000)
vec4(-26.348425, 2.769700, -139.990814, 1.000000)
vec4(-26.975624, 3.085400, -141.945312, 1.000000)
vec4(-27.739925, 3.480500, -144.369003, 1.000000)
vec4(-26.893625, 3.426500, -144.524200, 1.000000)
vec4(-34.496124, 6.174600, -159.604111, 1.000000)
vec4(-29.879326, 4.976700, -153.758011, 1.000000)
vec4(-27.740225, 4.549900, -151.899811, 1.000000)
vec4(-26.721525, 4.524000, -152.185715, 1.000000)
vec4(-26.651726, 4.935600, -154.939102, 1.000000)
vec4(-25.494125, 4.891300, -155.070312, 1.000000)
vec4(-29.001625, 7.519400, -170.880005, 1.000000)
vec4(-27.396626, 7.563500, -171.608307, 1.000000)
vec4(-25.983725, 7.783800, -173.334503, 1.000000)
vec4(-26.697624, 10.097700, -187.671509, 1.000000)
vec4(-5.926625, 5.263200, -157.341705, 1.000000)
vec4(7.193974, 9.927200, -182.959106, 1.000000)
vec4(6.830775, 8.957500, -176.627213, 1.000000)
vec4(9.010776, 9.074700, -176.368607, 1.000000)
vec4(23.452976, 10.102600, -174.315109, 1.000000)
vec4(25.503376, 10.176000, -173.122009, 1.000000)
vec4(39.063477, 12.499100, -179.716110, 1.000000)
vec4(39.156075, 12.093800, -175.941315, 1.000000)
vec4(43.292976, 11.893600, -168.672012, 1.000000)
vec4(-8.540424, 1.407000, -131.060913, 1.000000)
vec4(4.623176, 3.844400, -137.965515, 1.000000)
vec4(-7.094225, 1.616600, -131.068008, 1.000000)
vec4(-8.518524, 1.331100, -130.008011, 1.000000)
vec4(-8.537125, 1.306800, -129.670303, 1.000000)
vec4(-8.536325, 1.288400, -129.351608, 1.000000)
vec4(-8.535524, 1.272300, -129.041504, 1.000000)
vec4(-8.534725, 1.258400, -128.739014, 1.000000)
vec4(-8.533925, 1.246500, -128.442810, 1.000000)
vec4(-8.533225, 1.236700, -128.152008, 1.000000)
vec4(-8.532425, 1.228700, -127.865608, 1.000000)
vec4(-8.531725, 1.222500, -127.582809, 1.000000)
vec4(-8.531025, 1.218200, -127.302612, 1.000000)
vec4(-8.530225, 1.215500, -127.024307, 1.000000)
vec4(-8.529525, 1.214600, -126.747009, 1.000000)
vec4(-8.528825, 1.215500, -126.470009, 1.000000)
vec4(-8.528125, 1.218000, -126.192612, 1.000000)
vec4(-8.527425, 1.222300, -125.913811, 1.000000)
vec4(-8.526625, 1.228400, -125.632812, 1.000000)
vec4(-8.525925, 1.236200, -125.349007, 1.000000)
vec4(-8.525225, 1.246000, -125.061310, 1.000000)
vec4(-8.524426, 1.257600, -124.769012, 1.000000)
vec4(-8.523624, 1.271300, -124.470909, 1.000000)
vec4(-8.522825, 1.287100, -124.166107, 1.000000)
vec4(-8.522024, 1.305100, -123.853409, 1.000000)
vec4(-8.503124, 1.328800, -123.524109, 1.000000)
vec4(-7.072025, 1.613600, -122.525208, 1.000000)
vec4(-7.071025, 1.644400, -122.113411, 1.000000)
vec4(-7.069825, 1.678800, -121.685410, 1.000000)
vec4(4.685176, 4.005200, -114.053307, 1.000000)
vec4(-8.501425, 1.473700, -121.723511, 1.000000)
vec4(-2.993925, 2.641100, -117.347412, 1.000000)
vec4(-3.963725, 2.513200, -117.344910, 1.000000)
vec4(-4.844625, 2.400400, -117.342606, 1.000000)
vec4(-5.650325, 2.300400, -117.340508, 1.000000)
vec4(-6.392225, 2.211500, -117.338608, 1.000000)
vec4(-7.079325, 2.132100, -117.336807, 1.000000)
vec4(-7.719425, 2.061100, -117.335106, 1.000000)
vec4(-8.117325, 2.050500, -117.086311, 1.000000)
vec4(-8.115325, 2.152500, -116.314011, 1.000000)
vec4(-8.113125, 2.268600, -115.460106, 1.000000)
vec4(-8.110624, 2.401300, -114.508011, 1.000000)
vec4(-8.107824, 2.554300, -113.436310, 1.000000)
vec4(-8.174825, 2.707500, -112.347610, 1.000000)
vec4(-8.109525, 2.937600, -110.832108, 1.000000)
vec4(-8.156525, 3.164400, -109.312111, 1.000000)
vec4(-6.264825, 4.304900, -102.694809, 1.000000)
vec4(-7.315025, 4.235000, -102.747009, 1.000000)
vec4(-7.718825, 4.512100, -100.861511, 1.000000)
vec4(-25.457624, 2.837900, -112.531708, 1.000000)
vec4(-27.263226, 3.197400, -111.157707, 1.000000)
vec4(-26.579525, 2.860000, -113.179413, 1.000000)
vec4(-27.535725, 2.976000, -113.057709, 1.000000)
vec4(-27.908524, 2.943300, -113.645607, 1.000000)
vec4(-29.103924, 3.110700, -113.390205, 1.000000)
vec4(-29.419724, 3.070300, -114.057411, 1.000000)
vec4(-33.738525, 3.914800, -111.253906, 1.000000)
vec4(-34.229725, 3.897500, -111.995911, 1.000000)
vec4(-28.841526, 2.673000, -117.070610, 1.000000)
vec4(-29.634026, 2.760700, -117.263412, 1.000000)
vec4(-29.770124, 2.719200, -117.916809, 1.000000)
vec4(-29.618725, 2.628200, -118.715805, 1.000000)
vec4(-33.493526, 3.299300, -117.346008, 1.000000)
vec4(-32.428425, 3.040200, -118.688110, 1.000000)
vec4(-32.473724, 2.995200, -119.421112, 1.000000)
vec4(-31.041325, 2.693200, -120.711105, 1.000000)
vec4(-34.311626, 3.227800, -120.221107, 1.000000)
vec4(-41.434124, 4.419100, -118.806808, 1.000000)
vec4(-42.938026, 4.627100, -119.447212, 1.000000)
vec4(-42.589424, 4.523400, -120.605110, 1.000000)
vec4(-31.855225, 2.682700, -123.654205, 1.000000)
vec4(-31.583725, 2.619300, -124.311806, 1.000000)
vec4(-31.204525, 2.542500, -124.953705, 1.000000)
vec4(-31.793125, 2.630000, -125.492607, 1.000000)
vec4(-32.268623, 2.702000, -126.076508, 1.000000)
vec4(-33.639126, 2.925100, -126.698112, 1.000000)
vec4(-32.461327, 2.732000, -127.317505, 1.000000)
vec4(-36.210625, 3.356200, -128.240204, 1.000000)
vec4(-29.082825, 2.186000, -128.177002, 1.000000)
vec4(-27.942326, 2.006400, -128.505402, 1.000000)
vec4(-29.326424, 2.250500, -129.241608, 1.000000)
vec4(-29.452425, 2.289000, -129.799713, 1.000000)
vec4(-32.367023, 2.806300, -131.140411, 1.000000)
vec4(-31.148224, 2.626400, -131.430511, 1.000000)
vec4(-31.140825, 2.657300, -132.066605, 1.000000)
vec4(-30.586124, 2.596200, -132.500702, 1.000000)
vec4(-29.472925, 2.436900, -132.657913, 1.000000)
vec4(-30.730526, 2.520800, -133.895416, 1.000000)
vec4(-35.872326, 3.458800, -137.361908, 1.000000)
vec4(-34.950325, 3.368200, -137.810013, 1.000000)
vec4(-34.316223, 3.330700, -138.391205, 1.000000)
vec4(-33.695126, 3.298600, -138.961014, 1.000000)
vec4(-35.723026, 3.773800, -141.499115, 1.000000)
vec4(-30.696424, 2.900100, -138.626709, 1.000000)
vec4(-29.638124, 2.778500, -138.653305, 1.000000)
vec4(-28.806925, 2.700300, -138.813416, 1.000000)
vec4(-28.987625, 2.839800, -139.949402, 1.000000)
vec4(-28.072124, 2.747500, -139.988007, 1.000000)
vec4(-27.566326, 2.747800, -140.442810, 1.000000)
vec4(-28.255524, 3.046800, -142.426407, 1.000000)
vec4(-28.133625, 3.170500, -143.544403, 1.000000)
vec4(-27.763025, 3.244500, -144.403214, 1.000000)
vec4(-26.914825, 3.194100, -144.558212, 1.000000)
