vec3(-11.262126, 0.000000, -133.100876)
vec4(-35.952374, 2.919800, -180.159744, 1.000000)
vec4(-41.385674, 4.064600, -183.781754, 1.000000)
vec4(-40.195572, 3.908300, -184.088852, 1.000000)
vec4(-39.559372, 3.866500, -184.671555, 1.000000)
vec4(-38.936272, 3.831000, -185.242859, 1.000000)
vec4(-40.144875, 4.203000, -187.168747, 1.000000)
vec4(-34.545975, 3.057100, -183.788345, 1.000000)
vec4(-34.750473, 3.203600, -184.832550, 1.000000)
vec4(-33.387871, 2.984600, -184.486450, 1.000000)
vec4(-33.771271, 3.193300, -185.783051, 1.000000)
vec4(-32.908672, 3.097000, -185.847458, 1.000000)
vec4(-31.367973, 2.811600, -185.047852, 1.000000)
vec4(-31.515873, 2.987200, -186.208145, 1.000000)
vec4(-32.160271, 3.334400, -188.183151, 1.000000)
vec4(-32.913071, 3.759100, -190.587753, 1.000000)
vec4(-32.068474, 3.701900, -190.743256, 1.000000)
vec4(-39.608173, 6.654400, -205.702942, 1.000000)
vec4(-35.665974, 5.616900, -201.153656, 1.000000)
vec4(-32.898071, 4.912800, -198.071259, 1.000000)
vec4(-31.727173, 4.815700, -197.990448, 1.000000)
vec4(-31.526672, 5.189200, -200.348450, 1.000000)
vec4(-31.019672, 5.483800, -202.300659, 1.000000)
vec4(-34.197773, 8.151200, -217.130447, 1.000000)
vec4(-32.910172, 8.426500, -219.100449, 1.000000)
vec4(-31.263874, 8.510800, -219.977554, 1.000000)
vec4(-32.097874, 11.157300, -235.076950, 1.000000)
vec4(1.688128, 9.721100, -222.971558, 1.000000)
vec4(17.541826, 10.718600, -219.676758, 1.000000)
vec4(19.495928, 10.777000, -218.439056, 1.000000)
vec4(34.074425, 13.077000, -222.268051, 1.000000)
vec4(37.063828, 12.594000, -214.164047, 1.000000)
vec4(39.536728, 12.796300, -212.576950, 1.000000)
vec4(-13.732973, 1.515100, -177.313553, 1.000000)
vec4(-0.569372, 4.137700, -184.212448, 1.000000)
vec4(-12.286773, 1.739200, -177.320145, 1.000000)
vec4(-12.285673, 1.708100, -176.913147, 1.000000)
vec4(-12.284673, 1.680500, -176.519958, 1.000000)
vec4(-12.283672, 1.656000, -176.138550, 1.000000)
vec4(-12.282773, 1.634500, -175.767654, 1.000000)
vec4(-12.281773, 1.615800, -175.405655, 1.000000)
vec4(-13.700672, 1.341700, -174.702255, 1.000000)
vec4(-13.707672, 1.329000, -174.408844, 1.000000)
vec4(-13.724973, 1.316500, -174.118744, 1.000000)
vec4(-13.724273, 1.309300, -173.835953, 1.000000)
vec4(-13.723573, 1.303900, -173.555756, 1.000000)
vec4(-13.722873, 1.300400, -173.277451, 1.000000)
vec4(-13.722073, 1.298800, -173.000244, 1.000000)
vec4(-13.721373, 1.299000, -172.723251, 1.000000)
vec4(-13.689273, 1.344900, -171.015045, 1.000000)
vec4(-12.268573, 1.619700, -170.298752, 1.000000)
vec4(-13.720673, 1.301000, -172.445755, 1.000000)
vec4(-12.267572, 1.639100, -169.934052, 1.000000)
vec4(-13.719973, 1.304900, -172.166946, 1.000000)
vec4(-12.266673, 1.661200, -169.559952, 1.000000)
vec4(-13.719172, 1.310700, -171.885956, 1.000000)
vec4(-12.265673, 1.686400, -169.174957, 1.000000)
vec4(-12.264573, 1.714800, -168.777451, 1.000000)
vec4(-13.718472, 1.318400, -171.602158, 1.000000)
vec4(-12.263573, 1.746800, -168.365646, 1.000000)
vec4(-13.698072, 1.331600, -171.310257, 1.000000)
vec4(-12.262473, 1.782500, -167.937546, 1.000000)
vec4(-0.507372, 4.250600, -160.299957, 1.000000)
vec4(-10.049072, 2.540400, -163.603058, 1.000000)
vec4(-13.697372, 1.562600, -167.978348, 1.000000)
vec4(-10.853773, 2.433800, -163.601044, 1.000000)
vec4(-8.316273, 2.772300, -163.690750, 1.000000)
vec4(-11.594573, 2.338800, -163.599045, 1.000000)
vec4(-9.169573, 2.660800, -163.605347, 1.000000)
vec4(-12.280872, 2.254100, -163.597351, 1.000000)
vec4(-13.307873, 2.275700, -162.565048, 1.000000)
vec4(-12.920073, 2.178300, -163.595657, 1.000000)
vec4(-13.305673, 2.397700, -161.710846, 1.000000)
vec4(-13.303173, 2.537200, -160.758347, 1.000000)
vec4(-13.309873, 2.168500, -163.337555, 1.000000)
vec4(-13.341272, 2.684000, -159.755844, 1.000000)
vec4(-13.235172, 2.908200, -158.352356, 1.000000)
vec4(-13.354273, 3.338000, -155.572647, 1.000000)
vec4(-13.307573, 3.099300, -157.092651, 1.000000)
vec4(-11.359572, 4.589400, -148.697556, 1.000000)
vec4(-12.421873, 4.513300, -148.754547, 1.000000)
vec4(-30.473072, 3.119100, -157.854553, 1.000000)
vec4(-30.680573, 3.009100, -158.736252, 1.000000)
vec4(-30.951672, 2.933500, -159.453552, 1.000000)
vec4(-31.694473, 3.002800, -159.526352, 1.000000)
