vec3(-40.526596, 0.000000, -406.262512)
vec4(-67.615654, 3.439700, -454.476410, 1.000000)
vec4(-63.383553, 2.650100, -453.030304, 1.000000)
vec4(-63.489452, 2.731500, -453.737000, 1.000000)
vec4(-62.680351, 2.625700, -453.901215, 1.000000)
vec4(-62.895351, 2.741900, -454.718597, 1.000000)
vec4(-61.784554, 2.570300, -454.604614, 1.000000)
vec4(-61.639252, 2.615600, -455.178497, 1.000000)
vec4(-61.445351, 2.655800, -455.734711, 1.000000)
vec4(-66.179451, 3.923700, -460.952393, 1.000000)
vec4(-62.011253, 3.001800, -457.888000, 1.000000)
vec4(-61.793251, 3.067500, -458.576904, 1.000000)
vec4(-61.750053, 3.192200, -459.514404, 1.000000)
vec4(-61.059052, 3.142900, -459.709595, 1.000000)
vec4(-60.325150, 3.079800, -459.810791, 1.000000)
vec4(-66.928749, 5.406100, -470.830597, 1.000000)
vec4(-60.641052, 4.400900, -467.968201, 1.000000)
vec4(-63.896252, 4.687300, -468.047607, 1.000000)
vec4(-59.876953, 4.434900, -468.501495, 1.000000)
vec4(-62.962250, 4.654700, -468.372009, 1.000000)
vec4(-59.600349, 4.731100, -470.356201, 1.000000)
vec4(-61.010651, 4.221100, -466.696991, 1.000000)
vec4(-58.487553, 4.624400, -470.122314, 1.000000)
vec4(-59.188950, 7.614800, -486.910004, 1.000000)
vec4(-58.110851, 8.103600, -489.846893, 1.000000)
vec4(-64.753448, 9.219800, -494.604187, 1.000000)
vec4(-58.418053, 10.707700, -504.256195, 1.000000)
vec4(-60.816952, 7.683100, -486.921906, 1.000000)
vec4(-37.601452, 5.163400, -471.466919, 1.000000)
vec4(-38.753651, 5.084500, -471.519287, 1.000000)
vec4(-36.409752, 5.252300, -471.412598, 1.000000)
vec4(-47.863953, 0.704800, -449.052917, 1.000000)
vec4(-23.924652, 9.319200, -490.116699, 1.000000)
vec4(-47.846050, 0.678900, -448.852692, 1.000000)
vec4(-8.819050, 10.405200, -486.084900, 1.000000)
vec4(-47.128151, 0.778100, -448.926514, 1.000000)
vec4(7.325447, 12.701400, -486.919403, 1.000000)
vec4(-29.280651, 3.946300, -452.922791, 1.000000)
vec4(10.121449, 12.366000, -479.365509, 1.000000)
vec4(-29.320652, 3.889100, -452.044403, 1.000000)
vec4(-29.359550, 3.838700, -451.187988, 1.000000)
vec4(-29.397751, 3.794700, -450.350311, 1.000000)
vec4(-29.615452, 3.651900, -445.566895, 1.000000)
vec4(-29.435152, 3.756900, -449.528412, 1.000000)
vec4(-29.471951, 3.724900, -448.719696, 1.000000)
vec4(-35.653549, 2.589100, -445.153503, 1.000000)
vec4(-29.508251, 3.698600, -447.921600, 1.000000)
vec4(-42.803352, 1.331600, -445.303711, 1.000000)
vec4(-29.544250, 3.677700, -447.131592, 1.000000)
vec4(-42.815052, 1.333700, -445.017517, 1.000000)
vec4(-29.579851, 3.662200, -446.347412, 1.000000)
vec4(-42.825550, 1.338000, -444.729095, 1.000000)
vec4(-42.834850, 1.344500, -444.437408, 1.000000)
vec4(-41.443851, 1.605600, -443.785614, 1.000000)
vec4(-41.460052, 1.617400, -443.430298, 1.000000)
vec4(-42.947350, 1.443700, -442.247314, 1.000000)
vec4(-41.476452, 1.631600, -443.068298, 1.000000)
vec4(-41.502052, 1.759000, -441.075897, 1.000000)
vec4(-41.521851, 1.792300, -440.640594, 1.000000)
vec4(-41.493351, 1.648600, -442.698517, 1.000000)
vec4(-41.580254, 1.821800, -440.211914, 1.000000)
vec4(-41.510551, 1.668400, -442.319397, 1.000000)
vec4(-41.601753, 1.863400, -439.739197, 1.000000)
vec4(-41.464550, 1.703300, -441.899902, 1.000000)
vec4(-41.624352, 1.909800, -439.242706, 1.000000)
vec4(-41.673450, 1.955900, -438.740204, 1.000000)
vec4(-43.197250, 2.040100, -436.545807, 1.000000)
vec4(-41.698650, 2.013600, -438.186890, 1.000000)
