vec3(-3.857081, 0.000000, -19.615999)
vec4(1.116219, -1.258700, -17.432098, 1.000000)
vec4(0.980019, -1.265200, -17.225498, 1.000000)
vec4(0.984719, -1.298300, -17.542700, 1.000000)
vec4(0.799619, -1.290500, -17.389299, 1.000000)
vec4(0.735818, -1.318900, -17.120800, 1.000000)
vec4(1.010818, -1.378900, -17.520800, 1.000000)
vec4(0.782518, -1.358300, -17.404900, 1.000000)
vec4(0.781319, -1.407000, -17.076300, 1.000000)
vec4(1.015318, -1.454300, -17.517099, 1.000000)
vec4(0.784618, -1.431800, -17.402899, 1.000000)
vec4(0.779519, -1.482000, -17.077999, 1.000000)
vec4(1.019819, -1.530100, -17.513298, 1.000000)
vec4(0.786819, -1.505800, -17.400999, 1.000000)
vec4(0.778119, -1.557400, -17.079399, 1.000000)
vec4(1.024319, -1.606500, -17.509499, 1.000000)
vec4(0.789019, -1.580200, -17.399099, 1.000000)
vec4(1.028919, -1.683400, -17.505699, 1.000000)
vec4(0.791219, -1.655100, -17.397099, 1.000000)
vec4(1.033519, -1.761000, -17.501900, 1.000000)
vec4(0.793418, -1.730600, -17.395199, 1.000000)
vec4(1.038218, -1.839200, -17.497898, 1.000000)
vec4(0.795619, -1.806600, -17.393200, 1.000000)
vec4(1.043118, -1.918100, -17.493900, 1.000000)
vec4(0.798219, -1.883200, -17.390900, 1.000000)
vec4(1.048018, -1.997700, -17.489799, 1.000000)
vec4(0.802319, -1.961100, -17.387199, 1.000000)
vec4(1.913019, -2.302600, -17.460699, 1.000000)
vec4(1.752419, -2.302600, -17.246799, 1.000000)
vec4(1.053019, -2.078000, -17.485600, 1.000000)
vec4(0.806418, -2.039700, -17.383400, 1.000000)
vec4(1.223918, -2.302600, -16.643398, 1.000000)
vec4(1.033119, -2.302600, -16.455898, 1.000000)
vec4(0.835319, -2.302600, -16.275900, 1.000000)
vec4(1.849019, -2.302600, -17.824400, 1.000000)
vec4(1.702118, -2.302600, -17.612598, 1.000000)
vec4(1.547318, -2.302600, -17.406500, 1.000000)
vec4(1.058019, -2.159000, -17.481400, 1.000000)
vec4(0.810618, -2.119000, -17.379700, 1.000000)
vec4(1.038218, -2.302600, -16.825100, 1.000000)
vec4(0.854319, -2.302600, -16.644600, 1.000000)
vec4(0.663818, -2.302600, -16.471100, 1.000000)
vec4(0.466918, -2.302600, -16.304798, 1.000000)
vec4(0.263918, -2.302600, -16.146099, 1.000000)
vec4(1.906118, -2.302600, -18.382999, 1.000000)
vec4(1.780219, -2.302600, -18.168598, 1.000000)
vec4(1.646318, -2.302600, -17.959099, 1.000000)
