vec3(-34.827057, 0.000000, -349.336761)
vec4(-59.517311, 2.919800, -396.395660, 1.000000)
vec4(-64.950615, 4.064600, -400.017639, 1.000000)
vec4(-63.760513, 3.908300, -400.324738, 1.000000)
vec4(-63.124313, 3.866500, -400.907440, 1.000000)
vec4(-62.501213, 3.831000, -401.478760, 1.000000)
vec4(-63.709812, 4.203000, -403.404663, 1.000000)
vec4(-58.110912, 3.057100, -400.024261, 1.000000)
vec4(-58.315414, 3.203600, -401.068451, 1.000000)
vec4(-56.952812, 2.984600, -400.722351, 1.000000)
vec4(-57.336212, 3.193300, -402.018951, 1.000000)
vec4(-56.473610, 3.097000, -402.083344, 1.000000)
vec4(-54.932911, 2.811600, -401.283752, 1.000000)
vec4(-55.080811, 2.987200, -402.444061, 1.000000)
vec4(-55.725212, 3.334400, -404.419067, 1.000000)
vec4(-56.478012, 3.759100, -406.823639, 1.000000)
vec4(-55.633411, 3.701900, -406.979156, 1.000000)
vec4(-56.463013, 4.912800, -414.307159, 1.000000)
vec4(-55.292114, 4.815700, -414.226349, 1.000000)
vec4(-63.173111, 6.654400, -421.938843, 1.000000)
vec4(-55.091614, 5.189200, -416.584351, 1.000000)
vec4(-59.230911, 5.616900, -417.389557, 1.000000)
vec4(-54.584610, 5.483800, -418.536560, 1.000000)
vec4(-54.828812, 8.510800, -436.213440, 1.000000)
vec4(-57.762711, 8.151200, -433.366364, 1.000000)
vec4(-56.475113, 8.426500, -435.336365, 1.000000)
vec4(-55.662811, 11.157300, -451.312866, 1.000000)
vec4(-21.876812, 9.721100, -439.207458, 1.000000)
vec4(-6.023113, 10.718600, -435.912659, 1.000000)
vec4(-4.069012, 10.777000, -434.674957, 1.000000)
vec4(13.498886, 12.594000, -430.399963, 1.000000)
vec4(15.971786, 12.796300, -428.812866, 1.000000)
vec4(10.509487, 13.077000, -438.503967, 1.000000)
vec4(-37.297913, 1.515100, -393.549438, 1.000000)
vec4(-24.134312, 4.137700, -400.448364, 1.000000)
vec4(-35.850613, 1.708100, -393.149048, 1.000000)
vec4(-35.851711, 1.739200, -393.556061, 1.000000)
vec4(-35.849613, 1.680500, -392.755859, 1.000000)
vec4(-35.848610, 1.656000, -392.374451, 1.000000)
vec4(-37.272614, 1.329000, -390.644745, 1.000000)
vec4(-35.847713, 1.634500, -392.003540, 1.000000)
vec4(-37.289913, 1.316500, -390.354645, 1.000000)
vec4(-35.846710, 1.615800, -391.641541, 1.000000)
vec4(-37.289211, 1.309300, -390.071838, 1.000000)
vec4(-37.265614, 1.341700, -390.938141, 1.000000)
vec4(-37.288513, 1.303900, -389.791656, 1.000000)
vec4(-37.287811, 1.300400, -389.513367, 1.000000)
vec4(-37.286312, 1.299000, -388.959137, 1.000000)
vec4(-37.287010, 1.298800, -389.236145, 1.000000)
vec4(-37.285614, 1.301000, -388.681641, 1.000000)
vec4(-37.254211, 1.344900, -387.250946, 1.000000)
vec4(-37.284912, 1.304900, -388.402863, 1.000000)
vec4(-35.833511, 1.619700, -386.534637, 1.000000)
vec4(-37.284111, 1.310700, -388.121857, 1.000000)
vec4(-35.832512, 1.639100, -386.169952, 1.000000)
vec4(-37.283413, 1.318400, -387.838043, 1.000000)
vec4(-35.831612, 1.661200, -385.795837, 1.000000)
vec4(-37.263012, 1.331600, -387.546143, 1.000000)
vec4(-35.830612, 1.686400, -385.410858, 1.000000)
vec4(-35.828514, 1.746800, -384.601562, 1.000000)
vec4(-35.829514, 1.714800, -385.013367, 1.000000)
vec4(-35.827412, 1.782500, -384.173462, 1.000000)
vec4(-33.614014, 2.540400, -379.838959, 1.000000)
vec4(-24.072311, 4.250600, -376.535858, 1.000000)
vec4(-34.418713, 2.433800, -379.836945, 1.000000)
vec4(-37.262314, 1.562600, -384.214264, 1.000000)
vec4(-35.159512, 2.338800, -379.834961, 1.000000)
vec4(-35.845810, 2.254100, -379.833252, 1.000000)
vec4(-31.881212, 2.772300, -379.926666, 1.000000)
vec4(-36.485012, 2.178300, -379.831543, 1.000000)
vec4(-32.734512, 2.660800, -379.841248, 1.000000)
vec4(-36.874813, 2.168500, -379.573456, 1.000000)
vec4(-36.872810, 2.275700, -378.800964, 1.000000)
vec4(-36.870613, 2.397700, -377.946747, 1.000000)
vec4(-36.919212, 3.338000, -371.808563, 1.000000)
vec4(-36.868111, 2.537200, -376.994263, 1.000000)
vec4(-36.906212, 2.684000, -375.991760, 1.000000)
vec4(-34.924511, 4.589400, -364.933441, 1.000000)
vec4(-36.800114, 2.908200, -374.588257, 1.000000)
vec4(-35.986813, 4.513300, -364.990448, 1.000000)
vec4(-36.872513, 3.099300, -373.328552, 1.000000)
vec4(-54.038013, 3.119100, -374.090454, 1.000000)
vec4(-54.245514, 3.009100, -374.972137, 1.000000)
vec4(-55.872112, 3.034700, -376.033752, 1.000000)
vec4(-54.516613, 2.933500, -375.689453, 1.000000)
vec4(-55.259411, 3.002800, -375.762238, 1.000000)
vec4(-56.680611, 3.118800, -376.114838, 1.000000)
vec4(-57.499912, 2.812800, -379.629456, 1.000000)
vec4(-57.022514, 3.084300, -376.715851, 1.000000)
vec4(-58.282413, 2.905500, -379.823242, 1.000000)
vec4(-57.025013, 2.975000, -377.613556, 1.000000)
vec4(-57.062313, 2.885200, -378.420746, 1.000000)
vec4(-58.557014, 2.892100, -380.383850, 1.000000)
vec4(-58.404510, 2.796400, -381.185242, 1.000000)
vec4(-61.966011, 3.901200, -375.294159, 1.000000)
vec4(-59.619713, 2.981000, -381.219238, 1.000000)
vec4(-60.265614, 2.999400, -382.326263, 1.000000)
vec4(-59.780914, 2.861700, -383.203766, 1.000000)
vec4(-60.496311, 3.096400, -381.504456, 1.000000)
vec4(-60.653912, 2.868600, -386.132141, 1.000000)
vec4(-61.699512, 3.180200, -383.182648, 1.000000)
vec4(-60.381111, 2.802200, -386.791748, 1.000000)
vec4(-70.234810, 4.713800, -381.275146, 1.000000)
vec4(-60.022911, 2.725300, -387.432953, 1.000000)
vec4(-60.490612, 2.798800, -387.982666, 1.000000)
vec4(-76.862213, 5.871600, -380.553864, 1.000000)
vec4(-61.042213, 2.890700, -388.561554, 1.000000)
vec4(-60.109013, 2.724800, -389.175446, 1.000000)
vec4(-72.171310, 4.970700, -382.900055, 1.000000)
vec4(-67.138512, 3.967200, -390.045837, 1.000000)
vec4(-57.633911, 2.296000, -390.146454, 1.000000)
vec4(-57.750412, 2.325300, -390.653351, 1.000000)
vec4(-56.778610, 2.164100, -391.004852, 1.000000)
vec4(-58.110710, 2.417700, -391.733459, 1.000000)
vec4(-58.237713, 2.460400, -392.292755, 1.000000)
vec4(-61.011414, 2.991100, -393.594757, 1.000000)
vec4(-59.634212, 2.770100, -393.831055, 1.000000)
vec4(-59.856712, 2.847100, -394.537445, 1.000000)
vec4(-57.487713, 2.438200, -394.246155, 1.000000)
vec4(-57.600613, 2.499100, -394.864960, 1.000000)
vec4(-59.504311, 2.728700, -396.389343, 1.000000)
vec4(-64.795113, 3.772700, -399.934357, 1.000000)
vec4(-63.739311, 3.651600, -400.312439, 1.000000)
vec4(-63.104012, 3.612600, -400.894653, 1.000000)
vec4(-62.481812, 3.579500, -401.465454, 1.000000)
vec4(-63.486710, 3.885400, -403.237640, 1.000000)
vec4(-58.144913, 2.866700, -400.051941, 1.000000)
vec4(-58.351612, 3.004500, -401.100159, 1.000000)
vec4(-57.228714, 2.854400, -400.982544, 1.000000)
vec4(-57.641113, 3.058800, -402.328949, 1.000000)
vec4(-56.370010, 2.871600, -401.969849, 1.000000)
vec4(-56.115410, 2.932300, -402.681854, 1.000000)
vec4(-55.112312, 2.802700, -402.484467, 1.000000)
vec4(-55.734512, 3.121600, -404.431946, 1.000000)
vec4(-56.500813, 3.523100, -406.857941, 1.000000)
vec4(-55.654213, 3.469400, -407.013245, 1.000000)
vec4(-61.166710, 5.550500, -418.385040, 1.000000)
vec4(-58.624710, 5.035800, -416.214966, 1.000000)
vec4(-56.511810, 4.614500, -414.411255, 1.000000)
vec4(-55.454414, 4.573400, -414.609161, 1.000000)
vec4(-55.388012, 4.991900, -417.363739, 1.000000)
vec4(-54.261612, 4.963000, -417.580750, 1.000000)
vec4(-57.763313, 7.625300, -433.368958, 1.000000)
vec4(-56.153610, 7.668200, -434.080658, 1.000000)
vec4(-54.760811, 7.908200, -435.899445, 1.000000)
vec4(-55.734711, 10.505200, -451.719238, 1.000000)
vec4(-21.914911, 9.078400, -439.123749, 1.000000)
vec4(-5.759312, 10.095100, -436.232361, 1.000000)
vec4(10.501789, 12.230900, -438.497253, 1.000000)
vec4(14.667889, 12.017600, -431.229950, 1.000000)
vec4(-37.297913, 1.417200, -393.549561, 1.000000)
vec4(-24.134312, 3.870500, -400.448456, 1.000000)
vec4(-35.851711, 1.626900, -393.556152, 1.000000)
vec4(-37.270813, 1.339800, -392.499146, 1.000000)
vec4(-37.284714, 1.315500, -392.163361, 1.000000)
vec4(-37.293812, 1.294600, -391.840546, 1.000000)
vec4(-37.293011, 1.277800, -391.530548, 1.000000)
vec4(-37.292213, 1.263200, -391.227966, 1.000000)
