vec3(-5.022798, 0.000000, -18.831484)
vec4(-0.049498, -1.258700, -16.647583, 1.000000)
vec4(-0.185698, -1.265200, -16.440983, 1.000000)
vec4(-0.180997, -1.298300, -16.758184, 1.000000)
vec4(-0.366097, -1.290500, -16.604784, 1.000000)
vec4(-0.154898, -1.378900, -16.736284, 1.000000)
vec4(-0.383198, -1.358300, -16.620384, 1.000000)
vec4(-0.150398, -1.454300, -16.732584, 1.000000)
vec4(-0.381098, -1.431800, -16.618383, 1.000000)
vec4(-0.386198, -1.482000, -16.293484, 1.000000)
vec4(-0.145897, -1.530100, -16.728783, 1.000000)
vec4(-0.378898, -1.505800, -16.616484, 1.000000)
vec4(-0.387598, -1.557400, -16.294884, 1.000000)
vec4(-0.141397, -1.606500, -16.724983, 1.000000)
vec4(-0.376698, -1.580200, -16.614584, 1.000000)
vec4(-0.136797, -1.683400, -16.721184, 1.000000)
vec4(-0.374497, -1.655100, -16.612583, 1.000000)
vec4(-0.132197, -1.761000, -16.717384, 1.000000)
vec4(-0.372298, -1.730600, -16.610683, 1.000000)
vec4(-0.127498, -1.839200, -16.713383, 1.000000)
vec4(-0.370098, -1.806600, -16.608685, 1.000000)
vec4(-0.122598, -1.918100, -16.709385, 1.000000)
vec4(-0.367497, -1.883200, -16.606384, 1.000000)
vec4(1.917502, -2.345900, -17.910484, 1.000000)
vec4(1.802402, -2.345900, -17.651684, 1.000000)
vec4(1.677602, -2.345900, -17.397284, 1.000000)
vec4(1.543402, -2.345900, -17.147884, 1.000000)
vec4(1.399902, -2.345900, -16.903685, 1.000000)
vec4(1.247303, -2.345900, -16.665085, 1.000000)
vec4(1.085902, -2.345900, -16.432283, 1.000000)
vec4(-0.117698, -1.997700, -16.705284, 1.000000)
vec4(-0.363398, -1.961100, -16.602684, 1.000000)
vec4(1.849002, -2.345900, -18.530384, 1.000000)
vec4(1.757302, -2.345900, -18.273684, 1.000000)
vec4(1.656003, -2.345900, -18.020584, 1.000000)
vec4(1.545202, -2.345900, -17.771484, 1.000000)
vec4(1.425202, -2.345900, -17.526684, 1.000000)
vec4(1.296002, -2.345900, -17.286684, 1.000000)
vec4(1.157902, -2.345900, -17.051683, 1.000000)
vec4(1.011102, -2.345900, -16.822084, 1.000000)
vec4(0.747303, -2.302600, -16.676184, 1.000000)
vec4(0.586702, -2.302600, -16.462284, 1.000000)
vec4(-0.112698, -2.078000, -16.701084, 1.000000)
vec4(-0.359298, -2.039700, -16.598885, 1.000000)
vec4(1.676702, -2.345900, -18.865084, 1.000000)
vec4(1.597703, -2.345900, -18.614584, 1.000000)
vec4(1.509303, -2.345900, -18.367184, 1.000000)
vec4(1.411703, -2.345900, -18.123384, 1.000000)
vec4(1.305002, -2.345900, -17.883385, 1.000000)
vec4(1.189403, -2.345900, -17.647583, 1.000000)
vec4(1.065002, -2.345900, -17.416285, 1.000000)
vec4(0.931902, -2.345900, -17.189884, 1.000000)
vec4(0.683302, -2.302600, -17.039885, 1.000000)
vec4(0.536402, -2.302600, -16.828083, 1.000000)
vec4(0.381602, -2.302600, -16.621984, 1.000000)
vec4(-0.107697, -2.159000, -16.696884, 1.000000)
vec4(-0.355098, -2.119000, -16.595184, 1.000000)
vec4(-0.127498, -2.302600, -16.040585, 1.000000)
vec4(1.505702, -2.345900, -19.179283, 1.000000)
vec4(1.438703, -2.345900, -18.934984, 1.000000)
vec4(1.362503, -2.345900, -18.693384, 1.000000)
vec4(1.277302, -2.345900, -18.454784, 1.000000)
vec4(1.183103, -2.345900, -18.219685, 1.000000)
vec4(1.080203, -2.345900, -17.988184, 1.000000)
vec4(0.968702, -2.345900, -17.760784, 1.000000)
vec4(0.740402, -2.302600, -17.598484, 1.000000)
vec4(0.614502, -2.302600, -17.384083, 1.000000)
vec4(0.480602, -2.302600, -17.174583, 1.000000)
vec4(0.338902, -2.302600, -16.970385, 1.000000)
vec4(0.189703, -2.302600, -16.771584, 1.000000)
vec4(-0.103998, -2.240200, -16.693783, 1.000000)
vec4(-0.350997, -2.198900, -16.591484, 1.000000)
vec4(-0.301398, -2.302600, -16.210785, 1.000000)
vec4(1.335803, -2.345900, -19.474585, 1.000000)
vec4(1.280003, -2.345900, -19.236485, 1.000000)
vec4(1.215302, -2.345900, -19.000584, 1.000000)
vec4(1.141703, -2.345900, -18.767284, 1.000000)
vec4(1.059503, -2.345900, -18.536983, 1.000000)
vec4(0.968602, -2.345900, -18.309984, 1.000000)
vec4(0.869302, -2.345900, -18.086483, 1.000000)
vec4(0.654902, -2.302600, -17.921583, 1.000000)
vec4(0.541203, -2.302600, -17.710184, 1.000000)
vec4(0.419602, -2.302600, -17.503284, 1.000000)
vec4(0.290402, -2.302600, -17.300983, 1.000000)
vec4(0.153603, -2.302600, -17.103785, 1.000000)
vec4(0.009502, -2.302600, -16.911884, 1.000000)
vec4(-0.141697, -2.302600, -16.725483, 1.000000)
vec4(-0.349498, -2.278400, -16.590183, 1.000000)
vec4(-0.464498, -2.302600, -16.370483, 1.000000)
vec4(-0.635697, -2.302600, -16.202385, 1.000000)
vec4(1.121702, -2.345900, -19.520384, 1.000000)
vec4(1.067802, -2.345900, -19.290184, 1.000000)
vec4(1.005202, -2.345900, -19.062284, 1.000000)
vec4(0.934202, -2.345900, -18.836884, 1.000000)
vec4(0.746303, -2.302600, -18.655184, 1.000000)
vec4(0.660102, -2.302600, -18.439884, 1.000000)
vec4(0.565902, -2.302600, -18.227884, 1.000000)
vec4(0.463802, -2.302600, -18.019585, 1.000000)
vec4(0.353902, -2.302600, -17.815384, 1.000000)
vec4(0.236403, -2.302600, -17.615383, 1.000000)
vec4(0.111503, -2.302600, -17.419884, 1.000000)
vec4(-0.020597, -2.302600, -17.229383, 1.000000)
vec4(-0.159898, -2.302600, -17.043884, 1.000000)
vec4(-0.305997, -2.302600, -16.863785, 1.000000)
vec4(-0.458698, -2.302600, -16.689283, 1.000000)
vec4(-0.617898, -2.302600, -16.520683, 1.000000)
vec4(-0.783398, -2.302600, -16.358185, 1.000000)
vec4(0.919902, -2.345900, -19.563383, 1.000000)
vec4(0.867702, -2.345900, -19.340883, 1.000000)
vec4(0.699702, -2.302600, -19.151983, 1.000000)
vec4(0.632302, -2.302600, -18.937984, 1.000000)
vec4(0.556802, -2.302600, -18.726685, 1.000000)
vec4(0.473503, -2.302600, -18.518383, 1.000000)
vec4(0.382402, -2.302600, -18.313383, 1.000000)
vec4(0.283602, -2.302600, -18.111984, 1.000000)
vec4(0.177402, -2.302600, -17.914383, 1.000000)
vec4(0.063802, -2.302600, -17.720984, 1.000000)
vec4(-0.056998, -2.302600, -17.531984, 1.000000)
vec4(-0.184897, -2.302600, -17.347584, 1.000000)
vec4(-0.319498, -2.302600, -17.168283, 1.000000)
vec4(-0.460798, -2.302600, -16.994083, 1.000000)
vec4(-0.608598, -2.302600, -16.825283, 1.000000)
vec4(-0.762497, -2.302600, -16.662285, 1.000000)
vec4(-0.922498, -2.302600, -16.505085, 1.000000)
vec4(-1.088298, -2.302600, -16.354084, 1.000000)
vec4(0.664803, -2.302600, -19.839983, 1.000000)
vec4(0.623202, -2.302600, -19.626783, 1.000000)
vec4(0.573702, -2.302600, -19.415283, 1.000000)
vec4(0.516303, -2.302600, -19.205883, 1.000000)
vec4(0.451003, -2.302600, -18.998684, 1.000000)
vec4(0.378003, -2.302600, -18.794184, 1.000000)
vec4(0.297302, -2.302600, -18.592585, 1.000000)
vec4(0.209103, -2.302600, -18.394184, 1.000000)
vec4(0.113503, -2.302600, -18.199184, 1.000000)
vec4(0.010703, -2.302600, -18.007883, 1.000000)
vec4(-0.099298, -2.302600, -17.820684, 1.000000)
vec4(-0.216197, -2.302600, -17.637783, 1.000000)
vec4(-0.339898, -2.302600, -17.459284, 1.000000)
vec4(-0.470198, -2.302600, -17.285685, 1.000000)
vec4(-0.606997, -2.302600, -17.117085, 1.000000)
vec4(-0.749998, -2.302600, -16.953684, 1.000000)
vec4(-0.899097, -2.302600, -16.795883, 1.000000)
vec4(-1.053898, -2.302600, -16.643784, 1.000000)
vec4(-1.214398, -2.302600, -16.497583, 1.000000)
vec4(0.486602, -2.302600, -19.871084, 1.000000)
vec4(0.446302, -2.302600, -19.664484, 1.000000)
vec4(0.398402, -2.302600, -19.459684, 1.000000)
vec4(0.342702, -2.302600, -19.256784, 1.000000)
vec4(0.279502, -2.302600, -19.056183, 1.000000)
vec4(0.208802, -2.302600, -18.858084, 1.000000)
vec4(0.130602, -2.302600, -18.662785, 1.000000)
vec4(0.045202, -2.302600, -18.470484, 1.000000)
vec4(-0.047398, -2.302600, -18.281685, 1.000000)
vec4(-0.146997, -2.302600, -18.096384, 1.000000)
vec4(-0.253498, -2.302600, -17.914984, 1.000000)
vec4(-0.366797, -2.302600, -17.737783, 1.000000)
vec4(-0.486598, -2.302600, -17.564983, 1.000000)
vec4(-0.612798, -2.302600, -17.396784, 1.000000)
vec4(-0.745297, -2.302600, -17.233484, 1.000000)
vec4(-0.883798, -2.302600, -17.075184, 1.000000)
vec4(-1.028198, -2.302600, -16.922283, 1.000000)
vec4(-1.178198, -2.302600, -16.774883, 1.000000)
vec4(-1.333598, -2.302600, -16.633284, 1.000000)
vec4(0.317702, -2.302600, -19.900484, 1.000000)
vec4(0.278702, -2.302600, -19.700283, 1.000000)
vec4(0.232203, -2.302600, -19.501783, 1.000000)
vec4(0.178302, -2.302600, -19.305084, 1.000000)
vec4(0.117002, -2.302600, -19.110584, 1.000000)
vec4(0.048402, -2.302600, -18.918583, 1.000000)
vec4(-0.027297, -2.302600, -18.729183, 1.000000)
vec4(-0.110097, -2.302600, -18.542885, 1.000000)
vec4(-0.199798, -2.302600, -18.359783, 1.000000)
vec4(-0.296398, -2.302600, -18.180183, 1.000000)
vec4(-0.399598, -2.302600, -18.004383, 1.000000)
vec4(-0.509398, -2.302600, -17.832584, 1.000000)
vec4(-0.625597, -2.302600, -17.665085, 1.000000)
vec4(-0.747898, -2.302600, -17.501984, 1.000000)
vec4(-0.876398, -2.302600, -17.343683, 1.000000)
vec4(-1.010598, -2.302600, -17.190285, 1.000000)
vec4(-1.150598, -2.302600, -17.042084, 1.000000)
vec4(-1.295998, -2.302600, -16.899183, 1.000000)
vec4(-1.446697, -2.302600, -16.761984, 1.000000)
vec4(0.157403, -2.302600, -19.928484, 1.000000)
vec4(0.119602, -2.302600, -19.734283, 1.000000)
vec4(0.074502, -2.302600, -19.541683, 1.000000)
vec4(0.022202, -2.302600, -19.350883, 1.000000)
vec4(-0.037298, -2.302600, -19.162285, 1.000000)
vec4(-0.103698, -2.302600, -18.975985, 1.000000)
vec4(-0.177197, -2.302600, -18.792383, 1.000000)
vec4(-0.257498, -2.302600, -18.611584, 1.000000)
vec4(-0.344598, -2.302600, -18.433983, 1.000000)
vec4(-0.438198, -2.302600, -18.259785, 1.000000)
vec4(-0.538398, -2.302600, -18.089283, 1.000000)
vec4(-0.644798, -2.302600, -17.922585, 1.000000)
vec4(-0.757498, -2.302600, -17.760084, 1.000000)
vec4(-0.876198, -2.302600, -17.601984, 1.000000)
vec4(-1.000798, -2.302600, -17.448383, 1.000000)
vec4(-1.130998, -2.302600, -17.299583, 1.000000)
vec4(-1.266698, -2.302600, -17.155785, 1.000000)
vec4(-1.407798, -2.302600, -17.017183, 1.000000)
vec4(0.005002, -2.302600, -19.955084, 1.000000)
vec4(-0.031698, -2.302600, -19.766584, 1.000000)
vec4(-0.075397, -2.302600, -19.579683, 1.000000)
vec4(-0.126198, -2.302600, -19.394484, 1.000000)
vec4(-0.183897, -2.302600, -19.211384, 1.000000)
vec4(-0.248397, -2.302600, -19.030584, 1.000000)
vec4(-0.319697, -2.302600, -18.852385, 1.000000)
vec4(-0.397598, -2.302600, -18.676884, 1.000000)
