vec3(-31.186035, 0.000000, -315.223663)
vec4(-55.876289, 2.919800, -362.282562, 1.000000)
vec4(-61.309593, 4.064600, -365.904541, 1.000000)
vec4(-60.119492, 3.908300, -366.211639, 1.000000)
vec4(-59.483292, 3.866500, -366.794342, 1.000000)
vec4(-58.860191, 3.831000, -367.365662, 1.000000)
vec4(-60.068790, 4.203000, -369.291565, 1.000000)
vec4(-54.469891, 3.057100, -365.911163, 1.000000)
vec4(-51.439789, 2.987200, -368.330963, 1.000000)
vec4(-54.674393, 3.203600, -366.955353, 1.000000)
vec4(-52.084190, 3.334400, -370.305969, 1.000000)
vec4(-53.311790, 2.984600, -366.609253, 1.000000)
vec4(-52.836990, 3.759100, -372.710541, 1.000000)
vec4(-51.992390, 3.701900, -372.866058, 1.000000)
vec4(-53.695190, 3.193300, -367.905853, 1.000000)
vec4(-52.832588, 3.097000, -367.970245, 1.000000)
vec4(-59.532089, 6.654400, -387.825745, 1.000000)
vec4(-51.291889, 2.811600, -367.170654, 1.000000)
vec4(-55.589890, 5.616900, -383.276459, 1.000000)
vec4(-52.821991, 4.912800, -380.194061, 1.000000)
vec4(-51.187790, 8.510800, -402.100342, 1.000000)
vec4(-51.651093, 4.815700, -380.113251, 1.000000)
vec4(-52.021790, 11.157300, -417.199768, 1.000000)
vec4(-51.450592, 5.189200, -382.471252, 1.000000)
vec4(-50.943588, 5.483800, -384.423462, 1.000000)
vec4(-54.121689, 8.151200, -399.253265, 1.000000)
vec4(-52.834091, 8.426500, -401.223267, 1.000000)
vec4(-18.235790, 9.721100, -405.094360, 1.000000)
vec4(-2.382092, 10.718600, -401.799561, 1.000000)
vec4(-0.427990, 10.777000, -400.561859, 1.000000)
vec4(17.139908, 12.594000, -396.286865, 1.000000)
vec4(19.612808, 12.796300, -394.699768, 1.000000)
vec4(14.150509, 13.077000, -404.390869, 1.000000)
vec4(-33.656891, 1.515100, -359.436340, 1.000000)
vec4(-20.493290, 4.137700, -366.335266, 1.000000)
vec4(-32.209591, 1.708100, -359.035950, 1.000000)
vec4(-32.208591, 1.680500, -358.642761, 1.000000)
vec4(-32.210690, 1.739200, -359.442963, 1.000000)
vec4(-32.207588, 1.656000, -358.261353, 1.000000)
vec4(-33.631592, 1.329000, -356.531647, 1.000000)
vec4(-32.206692, 1.634500, -357.890442, 1.000000)
vec4(-33.648891, 1.316500, -356.241547, 1.000000)
vec4(-32.205688, 1.615800, -357.528442, 1.000000)
vec4(-33.648190, 1.309300, -355.958740, 1.000000)
vec4(-33.624592, 1.341700, -356.825043, 1.000000)
vec4(-33.647491, 1.303900, -355.678558, 1.000000)
vec4(-33.645290, 1.299000, -354.846039, 1.000000)
vec4(-33.646790, 1.300400, -355.400269, 1.000000)
vec4(-33.644592, 1.301000, -354.568542, 1.000000)
vec4(-33.643890, 1.304900, -354.289764, 1.000000)
vec4(-33.645988, 1.298800, -355.123047, 1.000000)
vec4(-33.643089, 1.310700, -354.008759, 1.000000)
