vec3(-2.540908, 0.000000, -20.627268)
vec4(1.519692, -2.302600, -16.793167, 1.000000)
vec4(1.297192, -2.302600, -16.644768, 1.000000)
vec4(1.069292, -2.302600, -16.504868, 1.000000)
vec4(1.783092, -2.302600, -17.316067, 1.000000)
vec4(1.580092, -2.302600, -17.157368, 1.000000)
vec4(1.371292, -2.302600, -17.006468, 1.000000)
vec4(1.156992, -2.302600, -16.863468, 1.000000)
vec4(1.819492, -2.302600, -17.665068, 1.000000)
vec4(1.629592, -2.302600, -17.504768, 1.000000)
vec4(1.433792, -2.302600, -17.351667, 1.000000)
vec4(1.232392, -2.302600, -17.206068, 1.000000)
vec4(1.025692, -2.302600, -17.068169, 1.000000)
vec4(1.846192, -2.302600, -17.998169, 1.000000)
vec4(1.668792, -2.302600, -17.836567, 1.000000)
vec4(1.485492, -2.302600, -17.681768, 1.000000)
vec4(1.296392, -2.302600, -17.533968, 1.000000)
vec4(1.101992, -2.302600, -17.393368, 1.000000)
vec4(1.863992, -2.302600, -18.316467, 1.000000)
vec4(1.698492, -2.302600, -18.153969, 1.000000)
vec4(1.527092, -2.302600, -17.997868, 1.000000)
vec4(1.349992, -2.302600, -17.848269, 1.000000)
vec4(1.167292, -2.302600, -17.705467, 1.000000)
vec4(0.979392, -2.302600, -17.569569, 1.000000)
vec4(1.873292, -2.302600, -18.621067, 1.000000)
vec4(1.719392, -2.302600, -18.458069, 1.000000)
vec4(1.559392, -2.302600, -18.300869, 1.000000)
vec4(1.393592, -2.302600, -18.149868, 1.000000)
vec4(1.222292, -2.302600, -18.005169, 1.000000)
vec4(1.045592, -2.302600, -17.866968, 1.000000)
vec4(1.731892, -2.302600, -18.749468, 1.000000)
vec4(1.582792, -2.302600, -18.591667, 1.000000)
vec4(1.427992, -2.302600, -18.439568, 1.000000)
vec4(1.267492, -2.302600, -18.293367, 1.000000)
vec4(1.101692, -2.302600, -18.153267, 1.000000)
vec4(1.598092, -2.302600, -18.870968, 1.000000)
vec4(1.453692, -2.302600, -18.718067, 1.000000)
vec4(1.303692, -2.302600, -18.570667, 1.000000)
vec4(1.148292, -2.302600, -18.429068, 1.000000)
vec4(0.987592, -2.302600, -18.293468, 1.000000)
vec4(1.605492, -2.302600, -19.139467, 1.000000)
vec4(1.471292, -2.302600, -18.986069, 1.000000)
vec4(1.331292, -2.302600, -18.837868, 1.000000)
vec4(1.185892, -2.302600, -18.694967, 1.000000)
vec4(1.035192, -2.302600, -18.557768, 1.000000)
vec4(1.481092, -2.302600, -19.244167, 1.000000)
vec4(1.350892, -2.302600, -19.095367, 1.000000)
vec4(1.215192, -2.302600, -18.951569, 1.000000)
vec4(1.074092, -2.302600, -18.812967, 1.000000)
vec4(1.362892, -2.302600, -19.343668, 1.000000)
vec4(1.236492, -2.302600, -19.199268, 1.000000)
vec4(1.104692, -2.302600, -19.059668, 1.000000)
vec4(0.967792, -2.302600, -18.925167, 1.000000)
vec4(1.250292, -2.302600, -19.438368, 1.000000)
vec4(1.127492, -2.302600, -19.298168, 1.000000)
vec4(0.999592, -2.302600, -19.162567, 1.000000)
vec4(1.142892, -2.302600, -19.528667, 1.000000)
vec4(1.023692, -2.302600, -19.392368, 1.000000)
vec4(1.040492, -2.302600, -19.614967, 1.000000)
