vec3(-3.314317, 0.000000, -20.017651)
vec4(1.522783, -1.265200, -17.627151, 1.000000)
vec4(1.527483, -1.298300, -17.944351, 1.000000)
vec4(1.342383, -1.290500, -17.790951, 1.000000)
vec4(1.278583, -1.318900, -17.522449, 1.000000)
vec4(1.553583, -1.378900, -17.922451, 1.000000)
vec4(1.325283, -1.358300, -17.806551, 1.000000)
vec4(1.324083, -1.407000, -17.477951, 1.000000)
vec4(1.558083, -1.454300, -17.918751, 1.000000)
vec4(1.327383, -1.431800, -17.804550, 1.000000)
vec4(1.322283, -1.482000, -17.479650, 1.000000)
vec4(1.562583, -1.530100, -17.914951, 1.000000)
vec4(1.329583, -1.505800, -17.802650, 1.000000)
vec4(1.320883, -1.557400, -17.481050, 1.000000)
vec4(1.567083, -1.606500, -17.911150, 1.000000)
vec4(1.331783, -1.580200, -17.800751, 1.000000)
vec4(1.571683, -1.683400, -17.907351, 1.000000)
vec4(1.333983, -1.655100, -17.798750, 1.000000)
vec4(1.576283, -1.761000, -17.903551, 1.000000)
vec4(1.336183, -1.730600, -17.796850, 1.000000)
vec4(1.580983, -1.839200, -17.899551, 1.000000)
vec4(1.338383, -1.806600, -17.794851, 1.000000)
vec4(1.585883, -1.918100, -17.895550, 1.000000)
vec4(1.340983, -1.883200, -17.792551, 1.000000)
vec4(1.590783, -1.997700, -17.891451, 1.000000)
vec4(1.345083, -1.961100, -17.788851, 1.000000)
vec4(1.595783, -2.078000, -17.887251, 1.000000)
vec4(1.349183, -2.039700, -17.785049, 1.000000)
vec4(1.575883, -2.302600, -16.857552, 1.000000)
vec4(1.378083, -2.302600, -16.677551, 1.000000)
vec4(1.173683, -2.302600, -16.504951, 1.000000)
vec4(0.962983, -2.302600, -16.340250, 1.000000)
vec4(0.746283, -2.302600, -16.183552, 1.000000)
vec4(1.600783, -2.159000, -17.883051, 1.000000)
vec4(1.353383, -2.119000, -17.781351, 1.000000)
vec4(1.580983, -2.302600, -17.226749, 1.000000)
vec4(1.397083, -2.302600, -17.046251, 1.000000)
vec4(1.206583, -2.302600, -16.872751, 1.000000)
vec4(1.009683, -2.302600, -16.706451, 1.000000)
vec4(0.806683, -2.302600, -16.547750, 1.000000)
vec4(0.597883, -2.302600, -16.396851, 1.000000)
vec4(0.383583, -2.302600, -16.253851, 1.000000)
vec4(1.898183, -2.302600, -17.957750, 1.000000)
vec4(1.604483, -2.240200, -17.879951, 1.000000)
vec4(1.357483, -2.198900, -17.777651, 1.000000)
vec4(1.407083, -2.302600, -17.396950, 1.000000)
vec4(1.229783, -2.302600, -17.222851, 1.000000)
vec4(1.046083, -2.302600, -17.055450, 1.000000)
vec4(0.856183, -2.302600, -16.895151, 1.000000)
vec4(0.660383, -2.302600, -16.742050, 1.000000)
vec4(0.458983, -2.302600, -16.596451, 1.000000)
vec4(0.252283, -2.302600, -16.458549, 1.000000)
vec4(1.862083, -2.302600, -18.289951, 1.000000)
vec4(1.717983, -2.302600, -18.098051, 1.000000)
vec4(1.566783, -2.302600, -17.911652, 1.000000)
vec4(1.358983, -2.278400, -17.776350, 1.000000)
vec4(1.243983, -2.302600, -17.556650, 1.000000)
vec4(1.072783, -2.302600, -17.388550, 1.000000)
vec4(0.895383, -2.302600, -17.226952, 1.000000)
vec4(0.712083, -2.302600, -17.072151, 1.000000)
vec4(0.522983, -2.302600, -16.924351, 1.000000)
vec4(0.328583, -2.302600, -16.783751, 1.000000)
vec4(1.819983, -2.302600, -18.606050, 1.000000)
vec4(1.687883, -2.302600, -18.415550, 1.000000)
vec4(1.548583, -2.302600, -18.230051, 1.000000)
vec4(1.402483, -2.302600, -18.049950, 1.000000)
vec4(1.249783, -2.302600, -17.875450, 1.000000)
vec4(1.090583, -2.302600, -17.706850, 1.000000)
vec4(0.925083, -2.302600, -17.544350, 1.000000)
vec4(0.753683, -2.302600, -17.388250, 1.000000)
vec4(0.576583, -2.302600, -17.238651, 1.000000)
vec4(0.393883, -2.302600, -17.095850, 1.000000)
vec4(0.205983, -2.302600, -16.959949, 1.000000)
vec4(1.772283, -2.302600, -18.907150, 1.000000)
vec4(1.651483, -2.302600, -18.718151, 1.000000)
vec4(1.523583, -2.302600, -18.533751, 1.000000)
vec4(1.388983, -2.302600, -18.354450, 1.000000)
vec4(1.247683, -2.302600, -18.180250, 1.000000)
vec4(1.099883, -2.302600, -18.011452, 1.000000)
vec4(0.945983, -2.302600, -17.848450, 1.000000)
vec4(0.785983, -2.302600, -17.691250, 1.000000)
vec4(0.620183, -2.302600, -17.540251, 1.000000)
vec4(0.448883, -2.302600, -17.395550, 1.000000)
vec4(0.272183, -2.302600, -17.257351, 1.000000)
vec4(1.609183, -2.302600, -19.006851, 1.000000)
vec4(1.492283, -2.302600, -18.823950, 1.000000)
vec4(1.368583, -2.302600, -18.645451, 1.000000)
vec4(1.238283, -2.302600, -18.471851, 1.000000)
vec4(1.101483, -2.302600, -18.303251, 1.000000)
vec4(0.958483, -2.302600, -18.139851, 1.000000)
vec4(0.809383, -2.302600, -17.982050, 1.000000)
vec4(0.654583, -2.302600, -17.829950, 1.000000)
vec4(0.494083, -2.302600, -17.683750, 1.000000)
vec4(0.328283, -2.302600, -17.543652, 1.000000)
vec4(1.454983, -2.302600, -19.101151, 1.000000)
vec4(1.341683, -2.302600, -18.923950, 1.000000)
vec4(1.221883, -2.302600, -18.751150, 1.000000)
vec4(1.095683, -2.302600, -18.582951, 1.000000)
vec4(0.963183, -2.302600, -18.419651, 1.000000)
vec4(0.824683, -2.302600, -18.261351, 1.000000)
vec4(0.680283, -2.302600, -18.108450, 1.000000)
vec4(0.530283, -2.302600, -17.961050, 1.000000)
vec4(0.374883, -2.302600, -17.819450, 1.000000)
vec4(0.214183, -2.302600, -17.683851, 1.000000)
vec4(1.412083, -2.302600, -19.366350, 1.000000)
vec4(1.308883, -2.302600, -19.190550, 1.000000)
vec4(1.199083, -2.302600, -19.018751, 1.000000)
vec4(1.082883, -2.302600, -18.851250, 1.000000)
vec4(0.960583, -2.302600, -18.688150, 1.000000)
vec4(0.832083, -2.302600, -18.529850, 1.000000)
vec4(0.697883, -2.302600, -18.376450, 1.000000)
vec4(0.557883, -2.302600, -18.228251, 1.000000)
vec4(0.412483, -2.302600, -18.085350, 1.000000)
vec4(0.261783, -2.302600, -17.948151, 1.000000)
vec4(1.270283, -2.302600, -19.445950, 1.000000)
vec4(1.170083, -2.302600, -19.275452, 1.000000)
vec4(1.063683, -2.302600, -19.108751, 1.000000)
vec4(0.950983, -2.302600, -18.946251, 1.000000)
vec4(0.832283, -2.302600, -18.788151, 1.000000)
vec4(0.707683, -2.302600, -18.634550, 1.000000)
vec4(0.577483, -2.302600, -18.485750, 1.000000)
vec4(0.441783, -2.302600, -18.341951, 1.000000)
vec4(0.300683, -2.302600, -18.203350, 1.000000)
vec4(1.135483, -2.302600, -19.521650, 1.000000)
vec4(1.038283, -2.302600, -19.356152, 1.000000)
vec4(0.934883, -2.302600, -19.194351, 1.000000)
vec4(0.825583, -2.302600, -19.036652, 1.000000)
vec4(0.710383, -2.302600, -18.883150, 1.000000)
vec4(0.589483, -2.302600, -18.734051, 1.000000)
vec4(0.463083, -2.302600, -18.589651, 1.000000)
vec4(0.331283, -2.302600, -18.450050, 1.000000)
vec4(0.194383, -2.302600, -18.315550, 1.000000)
vec4(1.007083, -2.302600, -19.593651, 1.000000)
vec4(0.912683, -2.302600, -19.432850, 1.000000)
vec4(0.812383, -2.302600, -19.275850, 1.000000)
vec4(0.706183, -2.302600, -19.122650, 1.000000)
vec4(0.594283, -2.302600, -18.973551, 1.000000)
vec4(0.476883, -2.302600, -18.828751, 1.000000)
vec4(0.354083, -2.302600, -18.688551, 1.000000)
vec4(0.226183, -2.302600, -18.552950, 1.000000)
vec4(0.884683, -2.302600, -19.662350, 1.000000)
vec4(0.792983, -2.302600, -19.506151, 1.000000)
vec4(0.695483, -2.302600, -19.353451, 1.000000)
vec4(0.592283, -2.302600, -19.204651, 1.000000)
vec4(0.483583, -2.302600, -19.059750, 1.000000)
vec4(0.369483, -2.302600, -18.919050, 1.000000)
vec4(0.250283, -2.302600, -18.782751, 1.000000)
vec4(0.767883, -2.302600, -19.727850, 1.000000)
vec4(0.678683, -2.302600, -19.576050, 1.000000)
vec4(0.583983, -2.302600, -19.427650, 1.000000)
