vec3(-15.481571, 0.000000, -171.047287)
vec4(-40.171810, 2.919800, -218.106171, 1.000000)
vec4(-45.605110, 4.064600, -221.728180, 1.000000)
vec4(-44.415009, 3.908300, -222.035278, 1.000000)
vec4(-43.778809, 3.866500, -222.617981, 1.000000)
vec4(-43.155708, 3.831000, -223.189270, 1.000000)
vec4(-44.364311, 4.203000, -225.115173, 1.000000)
vec4(-38.765411, 3.057100, -221.734772, 1.000000)
vec4(-35.735310, 2.987200, -224.154572, 1.000000)
vec4(-38.969910, 3.203600, -222.778976, 1.000000)
vec4(-36.379707, 3.334400, -226.129578, 1.000000)
vec4(-37.132507, 3.759100, -228.534180, 1.000000)
vec4(-36.287910, 3.701900, -228.689682, 1.000000)
vec4(-43.827610, 6.654400, -243.649384, 1.000000)
vec4(-39.885410, 5.616900, -239.100082, 1.000000)
vec4(-37.117508, 4.912800, -236.017670, 1.000000)
vec4(-35.946609, 4.815700, -235.936874, 1.000000)
vec4(-35.746109, 5.189200, -238.294876, 1.000000)
vec4(-35.239109, 5.483800, -240.247070, 1.000000)
vec4(-38.417210, 8.151200, -255.076874, 1.000000)
vec4(-37.607307, 2.984600, -222.432877, 1.000000)
vec4(-37.129608, 8.426500, -257.046875, 1.000000)
vec4(-35.483311, 8.510800, -257.923981, 1.000000)
vec4(-37.990707, 3.193300, -223.729477, 1.000000)
vec4(-36.317310, 11.157300, -273.023376, 1.000000)
vec4(-37.128109, 3.097000, -223.793884, 1.000000)
vec4(-35.587410, 2.811600, -222.994278, 1.000000)
vec4(-2.531309, 9.721100, -260.917969, 1.000000)
vec4(13.322390, 10.718600, -257.623169, 1.000000)
vec4(15.276491, 10.777000, -256.385468, 1.000000)
vec4(32.844391, 12.594000, -252.110474, 1.000000)
vec4(35.317291, 12.796300, -250.523376, 1.000000)
vec4(29.854990, 13.077000, -260.214478, 1.000000)
vec4(-17.952410, 1.515100, -215.259979, 1.000000)
vec4(-16.505110, 1.708100, -214.859573, 1.000000)
vec4(-4.788809, 4.137700, -222.158875, 1.000000)
vec4(-16.504108, 1.680500, -214.466385, 1.000000)
vec4(-16.506210, 1.739200, -215.266571, 1.000000)
vec4(-16.503109, 1.656000, -214.084976, 1.000000)
vec4(-16.502209, 1.634500, -213.714081, 1.000000)
vec4(-17.927109, 1.329000, -212.355270, 1.000000)
vec4(-16.501209, 1.615800, -213.352081, 1.000000)
