vec3(-20.603205, 0.000000, -217.550110)
vec4(-45.293442, 2.919800, -264.609009, 1.000000)
vec4(-43.887039, 3.057100, -268.237610, 1.000000)
vec4(-44.091541, 3.203600, -269.281799, 1.000000)
vec4(-50.726742, 4.064600, -268.230988, 1.000000)
vec4(-49.536640, 3.908300, -268.538086, 1.000000)
vec4(-42.728943, 2.984600, -268.935699, 1.000000)
vec4(-48.900440, 3.866500, -269.120789, 1.000000)
vec4(-43.112343, 3.193300, -270.232300, 1.000000)
vec4(-48.277344, 3.831000, -269.692108, 1.000000)
vec4(-49.485939, 4.203000, -271.618011, 1.000000)
vec4(-42.249741, 3.097000, -270.296692, 1.000000)
vec4(-40.709042, 2.811600, -269.497101, 1.000000)
vec4(-40.856941, 2.987200, -270.657410, 1.000000)
vec4(-41.501343, 3.334400, -272.632385, 1.000000)
vec4(-42.254143, 3.759100, -275.036987, 1.000000)
vec4(-42.239140, 4.912800, -282.520508, 1.000000)
vec4(-41.068241, 4.815700, -282.439697, 1.000000)
vec4(-40.867741, 5.189200, -284.797699, 1.000000)
vec4(-40.360741, 5.483800, -286.749908, 1.000000)
vec4(-43.538841, 8.151200, -301.579712, 1.000000)
vec4(-42.251240, 8.426500, -303.549713, 1.000000)
vec4(-40.604942, 8.510800, -304.426788, 1.000000)
vec4(-41.438942, 11.157300, -319.526184, 1.000000)
vec4(-41.409542, 3.701900, -275.192505, 1.000000)
vec4(-7.652941, 9.721100, -307.420807, 1.000000)
vec4(-48.949242, 6.654400, -290.152191, 1.000000)
vec4(-45.007042, 5.616900, -285.602905, 1.000000)
vec4(8.200758, 10.718600, -304.126007, 1.000000)
vec4(10.154860, 10.777000, -302.888306, 1.000000)
vec4(27.722757, 12.594000, -298.613312, 1.000000)
vec4(30.195658, 12.796300, -297.026184, 1.000000)
vec4(24.733358, 13.077000, -306.717285, 1.000000)
vec4(-23.074041, 1.515100, -261.762787, 1.000000)
vec4(-9.910440, 4.137700, -268.661713, 1.000000)
vec4(-21.626741, 1.708100, -261.362396, 1.000000)
vec4(-21.627842, 1.739200, -261.769409, 1.000000)
vec4(-21.625740, 1.680500, -260.969208, 1.000000)
vec4(-23.048740, 1.329000, -258.858093, 1.000000)
vec4(-21.624741, 1.656000, -260.587799, 1.000000)
vec4(-23.066040, 1.316500, -258.567993, 1.000000)
vec4(-21.623840, 1.634500, -260.216888, 1.000000)
vec4(-23.065342, 1.309300, -258.285187, 1.000000)
