vec3(-13.140658, 0.000000, -149.954681)
vec4(-36.424500, 3.057100, -200.642166, 1.000000)
vec4(-37.830902, 2.919800, -197.013565, 1.000000)
vec4(-36.629002, 3.203600, -201.686371, 1.000000)
vec4(-43.264202, 4.064600, -200.635574, 1.000000)
vec4(-35.266403, 2.984600, -201.340271, 1.000000)
vec4(-42.074100, 3.908300, -200.942673, 1.000000)
vec4(-41.437901, 3.866500, -201.525375, 1.000000)
vec4(-35.649803, 3.193300, -202.636871, 1.000000)
vec4(-40.814804, 3.831000, -202.096680, 1.000000)
vec4(-42.023399, 4.203000, -204.022568, 1.000000)
vec4(-34.787201, 3.097000, -202.701279, 1.000000)
vec4(-33.246502, 2.811600, -201.901672, 1.000000)
vec4(-33.394402, 2.987200, -203.061966, 1.000000)
vec4(-34.038803, 3.334400, -205.036972, 1.000000)
vec4(-34.776600, 4.912800, -214.925079, 1.000000)
vec4(-34.791603, 3.759100, -207.441574, 1.000000)
vec4(-33.947002, 3.701900, -207.597076, 1.000000)
vec4(-33.605701, 4.815700, -214.844269, 1.000000)
vec4(-33.405201, 5.189200, -217.202271, 1.000000)
vec4(-41.486702, 6.654400, -222.556763, 1.000000)
vec4(-32.898201, 5.483800, -219.154480, 1.000000)
vec4(-36.076302, 8.151200, -233.984268, 1.000000)
vec4(-37.544502, 5.616900, -218.007477, 1.000000)
vec4(-33.142403, 8.510800, -236.831375, 1.000000)
vec4(-34.788700, 8.426500, -235.954269, 1.000000)
vec4(-33.976402, 11.157300, -251.930771, 1.000000)
vec4(-0.190401, 9.721100, -239.825378, 1.000000)
vec4(15.663298, 10.718600, -236.530579, 1.000000)
vec4(35.185295, 12.594000, -231.017868, 1.000000)
vec4(17.617399, 10.777000, -235.292877, 1.000000)
vec4(37.658195, 12.796300, -229.430771, 1.000000)
vec4(-15.611502, 1.515100, -194.167374, 1.000000)
vec4(-2.447901, 4.137700, -201.066269, 1.000000)
vec4(32.195900, 13.077000, -239.121872, 1.000000)
vec4(-14.165301, 1.739200, -194.173965, 1.000000)
vec4(-14.164202, 1.708100, -193.766968, 1.000000)
vec4(-14.163201, 1.680500, -193.373779, 1.000000)
vec4(-14.162201, 1.656000, -192.992371, 1.000000)
vec4(-14.161302, 1.634500, -192.621475, 1.000000)
vec4(-15.586201, 1.329000, -191.262665, 1.000000)
vec4(-14.160301, 1.615800, -192.259476, 1.000000)
vec4(-15.603501, 1.316500, -190.972565, 1.000000)
vec4(-15.579201, 1.341700, -191.556076, 1.000000)
vec4(-15.602801, 1.309300, -190.689774, 1.000000)
vec4(-15.599901, 1.299000, -189.577072, 1.000000)
vec4(-15.599201, 1.301000, -189.299576, 1.000000)
vec4(-15.602101, 1.303900, -190.409576, 1.000000)
vec4(-15.598501, 1.304900, -189.020767, 1.000000)
vec4(-15.601401, 1.300400, -190.131271, 1.000000)
vec4(-15.597701, 1.310700, -188.739777, 1.000000)
vec4(-15.600601, 1.298800, -189.854065, 1.000000)
vec4(-15.597001, 1.318400, -188.455978, 1.000000)
vec4(-15.567801, 1.344900, -187.868866, 1.000000)
vec4(-15.576601, 1.331600, -188.164078, 1.000000)
vec4(-14.142101, 1.746800, -185.219467, 1.000000)
vec4(-14.147101, 1.619700, -187.152573, 1.000000)
vec4(-14.141002, 1.782500, -184.791367, 1.000000)
vec4(-14.146101, 1.639100, -186.787872, 1.000000)
vec4(-14.145202, 1.661200, -186.413773, 1.000000)
vec4(-2.385900, 4.250600, -177.153778, 1.000000)
vec4(-14.144201, 1.686400, -186.028778, 1.000000)
vec4(-15.575901, 1.562600, -184.832169, 1.000000)
vec4(-14.143102, 1.714800, -185.631271, 1.000000)
vec4(-10.194801, 2.772300, -180.544571, 1.000000)
vec4(-11.927601, 2.540400, -180.456879, 1.000000)
