vec3(-0.356600, 0.000000, -2.309813)
vec4(-32.889057, 4.460500, -53.203686, 1.000000)
vec4(-25.123356, 3.394700, -54.197685, 1.000000)
vec4(-26.842957, 3.337200, -51.038788, 1.000000)
vec4(-23.360756, 3.090900, -53.618088, 1.000000)
vec4(-24.846256, 3.000300, -50.693287, 1.000000)
vec4(-22.841156, 3.072500, -54.033386, 1.000000)
vec4(-24.882357, 3.078000, -51.474884, 1.000000)
vec4(-22.327358, 3.058700, -54.444588, 1.000000)
vec4(-25.076357, 3.197800, -52.406986, 1.000000)
vec4(-22.161057, 3.139300, -55.229088, 1.000000)
vec4(-24.797657, 3.224500, -53.049786, 1.000000)
vec4(-21.970356, 3.224800, -56.039284, 1.000000)
vec4(-21.250057, 3.171400, -56.233585, 1.000000)
vec4(-21.659058, 3.457300, -57.950085, 1.000000)
vec4(-21.496456, 4.708200, -66.222382, 1.000000)
vec4(-21.015156, 3.445000, -58.311886, 1.000000)
vec4(-20.116457, 3.350500, -58.251286, 1.000000)
vec4(-20.057257, 4.471500, -65.396286, 1.000000)
vec4(-20.466757, 3.697400, -60.322987, 1.000000)
vec4(-19.132458, 4.451200, -65.642685, 1.000000)
vec4(-23.476757, 5.124300, -67.874084, 1.000000)
vec4(-19.112957, 4.933100, -68.545685, 1.000000)
vec4(-19.433456, 7.740700, -84.908287, 1.000000)
vec4(-22.689857, 7.779800, -84.306686, 1.000000)
vec4(-20.895157, 10.860600, -102.607285, 1.000000)
vec4(-20.523657, 7.374300, -82.522781, 1.000000)
vec4(-0.721757, 3.252600, -57.884384, 1.000000)
vec4(-0.721757, 3.062300, -56.615784, 1.000000)
vec4(-2.285957, 2.190500, -51.655285, 1.000000)
vec4(-0.839757, 2.860800, -55.318787, 1.000000)
vec4(-0.774657, 2.736700, -54.400986, 1.000000)
vec4(-2.285957, 2.096300, -50.954285, 1.000000)
vec4(-0.839757, 2.079900, -49.267487, 1.000000)
vec4(-0.503857, 2.095500, -48.962784, 1.000000)
vec4(0.310743, 2.214300, -48.962784, 1.000000)
vec4(-0.721757, 2.411600, -51.938385, 1.000000)
vec4(1.224743, 2.350900, -48.962784, 1.000000)
vec4(2.260643, 2.509300, -48.962784, 1.000000)
vec4(-0.839757, 2.293200, -51.110786, 1.000000)
vec4(3.448143, 2.694600, -48.962784, 1.000000)
vec4(4.827443, 2.914000, -48.962784, 1.000000)
vec4(-0.839757, 2.214300, -50.455585, 1.000000)
vec4(6.453943, 3.177100, -48.962784, 1.000000)
vec4(-0.839757, 2.143500, -49.842987, 1.000000)
vec4(10.895443, 3.966600, -49.882385, 1.000000)
vec4(-2.877457, 1.356000, -44.485485, 1.000000)
vec4(-2.652957, 1.356000, -43.648487, 1.000000)
vec4(-2.792157, 1.356000, -44.209385, 1.000000)
vec4(-2.599157, 1.356000, -43.364487, 1.000000)
vec4(-2.717257, 1.356000, -43.930286, 1.000000)
vec4(-2.556157, 1.356000, -43.078587, 1.000000)
vec4(-2.492357, 1.356000, -41.924885, 1.000000)
vec4(-2.523957, 1.356000, -42.791286, 1.000000)
vec4(-2.503457, 1.356000, -41.635887, 1.000000)
vec4(-2.502557, 1.356000, -42.502987, 1.000000)
vec4(-2.525557, 1.356000, -41.347485, 1.000000)
vec4(-2.492057, 1.356000, -42.213985, 1.000000)
vec4(-2.558457, 1.356000, -41.060085, 1.000000)
vec4(-2.721557, 1.356000, -40.208084, 1.000000)
vec4(-2.602057, 1.356000, -40.774185, 1.000000)
vec4(-2.797157, 1.356000, -39.928787, 1.000000)
vec4(-2.656457, 1.356000, -40.489986, 1.000000)
vec4(-2.883257, 1.356000, -39.652485, 1.000000)
vec4(-3.329557, 1.356000, -38.585384, 1.000000)
vec4(-2.979657, 1.356000, -39.379684, 1.000000)
vec4(-3.465857, 1.356000, -38.329887, 1.000000)
vec4(-3.086257, 1.356000, -39.110584, 1.000000)
vec4(-3.611657, 1.356000, -38.079784, 1.000000)
vec4(-3.202957, 1.356000, -38.845688, 1.000000)
vec4(-3.955657, 1.432100, -36.861187, 1.000000)
vec4(-3.766857, 1.356000, -37.835285, 1.000000)
vec4(-3.931057, 1.356000, -37.596886, 1.000000)
vec4(-3.955657, 1.389200, -37.248985, 1.000000)
vec4(1.782943, 2.844900, -31.238087, 1.000000)
vec4(0.914443, 2.733300, -31.238087, 1.000000)
vec4(-1.212257, 2.623200, -30.193787, 1.000000)
vec4(0.110243, 2.633800, -31.238087, 1.000000)
vec4(-1.208357, 2.764200, -29.206886, 1.000000)
vec4(-0.638657, 2.544700, -31.238087, 1.000000)
vec4(-1.208757, 2.924000, -28.113487, 1.000000)
vec4(-1.406657, 3.039700, -27.218887, 1.000000)
vec4(-1.139257, 2.520700, -30.991886, 1.000000)
vec4(-31.850857, 4.617600, -27.312885, 1.000000)
vec4(-33.524956, 4.483200, -31.934986, 1.000000)
vec4(-32.201355, 4.578400, -28.258087, 1.000000)
vec4(-16.709057, 1.327500, -38.327087, 1.000000)
vec4(-33.104858, 4.335000, -33.127686, 1.000000)
vec4(-33.221756, 4.587400, -29.930485, 1.000000)
vec4(-33.786457, 4.611900, -30.746586, 1.000000)
vec4(-22.288258, 2.258500, -37.876785, 1.000000)
vec4(-20.751757, 1.895000, -40.120087, 1.000000)
vec4(-22.497356, 2.269500, -38.317287, 1.000000)
vec4(-21.091557, 1.943800, -40.478786, 1.000000)
vec4(-21.450357, 1.998200, -40.856888, 1.000000)
vec4(-21.653656, 2.027400, -41.269886, 1.000000)
vec4(-22.450756, 2.236900, -38.831184, 1.000000)
vec4(-28.555157, 3.240400, -41.466385, 1.000000)
vec4(-20.912056, 1.938600, -39.668987, 1.000000)
vec4(-25.472857, 2.695600, -42.147785, 1.000000)
vec4(-27.587757, 3.071200, -42.810287, 1.000000)
vec4(-25.751757, 2.753800, -43.323185, 1.000000)
vec4(-27.272657, 3.034100, -44.092384, 1.000000)
vec4(-24.125757, 2.488500, -44.259586, 1.000000)
vec4(-23.618656, 2.414100, -44.702087, 1.000000)
vec4(-23.529657, 2.417600, -45.210186, 1.000000)
vec4(-23.440657, 2.424700, -45.720486, 1.000000)
vec4(-23.351557, 2.435400, -46.234688, 1.000000)
vec4(-26.664757, 3.086800, -47.965385, 1.000000)
vec4(-24.896557, 2.795500, -47.968784, 1.000000)
vec4(-40.662758, 5.882600, -55.609085, 1.000000)
vec4(-33.158356, 4.221700, -53.335487, 1.000000)
vec4(-27.008356, 3.152500, -51.127686, 1.000000)
vec4(-25.638857, 2.958000, -51.157887, 1.000000)
vec4(-25.387857, 2.978000, -51.797386, 1.000000)
vec4(-24.532557, 2.882000, -52.030785, 1.000000)
vec4(-24.614456, 2.978400, -52.912685, 1.000000)
vec4(-25.095657, 3.169500, -54.175385, 1.000000)
vec4(-23.342056, 2.887200, -53.601887, 1.000000)
vec4(-25.596058, 3.499300, -56.630188, 1.000000)
vec4(-22.808258, 2.974400, -54.933487, 1.000000)
vec4(-22.304058, 2.971600, -55.385887, 1.000000)
vec4(-21.946657, 3.010500, -56.011387, 1.000000)
vec4(-21.228157, 2.960700, -56.205788, 1.000000)
vec4(-20.862156, 3.009500, -56.849785, 1.000000)
vec4(-21.027756, 3.226300, -58.330788, 1.000000)
vec4(-20.127657, 3.137700, -58.269585, 1.000000)
vec4(-20.473957, 3.461200, -60.335983, 1.000000)
vec4(-22.824356, 4.558400, -66.609886, 1.000000)
vec4(-21.666557, 4.470500, -66.585083, 1.000000)
vec4(-20.229757, 4.255900, -65.803391, 1.000000)
vec4(-19.259556, 4.223000, -65.976990, 1.000000)
vec4(-19.235058, 4.677800, -68.907288, 1.000000)
vec4(-22.265556, 7.031000, -82.875885, 1.000000)
vec4(-20.441057, 6.843300, -82.200386, 1.000000)
vec4(-19.126656, 7.001300, -83.490082, 1.000000)
vec4(-20.652857, 9.930200, -101.240288, 1.000000)
vec4(-13.310556, 5.186900, -73.311386, 1.000000)
vec4(-0.721757, 3.042700, -57.884487, 1.000000)
vec4(-0.721757, 2.864700, -56.615887, 1.000000)
vec4(-0.839757, 2.676100, -55.318886, 1.000000)
vec4(-2.285957, 2.148600, -52.423187, 1.000000)
vec4(-2.270157, 2.053200, -51.674385, 1.000000)
vec4(-0.813457, 2.327000, -52.607185, 1.000000)
vec4(-0.839757, 2.227800, -51.815586, 1.000000)
vec4(-0.839757, 2.145200, -51.110886, 1.000000)
vec4(-0.839757, 2.071300, -50.455585, 1.000000)
vec4(-0.839757, 2.005100, -49.843086, 1.000000)
vec4(-0.839757, 1.945600, -49.267586, 1.000000)
vec4(-0.503957, 1.960200, -48.962784, 1.000000)
vec4(0.310643, 2.071300, -48.962784, 1.000000)
vec4(1.224643, 2.199100, -48.962784, 1.000000)
vec4(2.260543, 2.347200, -48.962784, 1.000000)
vec4(3.448043, 2.520600, -48.962784, 1.000000)
vec4(4.827243, 2.725700, -48.962784, 1.000000)
vec4(6.453743, 2.971900, -48.962784, 1.000000)
vec4(10.895443, 3.710300, -49.882484, 1.000000)
vec4(-2.373357, 1.356000, -44.650486, 1.000000)
vec4(-2.282157, 1.356000, -44.355286, 1.000000)
vec4(-2.202057, 1.356000, -44.056885, 1.000000)
vec4(-2.133157, 1.356000, -43.755688, 1.000000)
vec4(-2.075757, 1.356000, -43.452087, 1.000000)
vec4(-2.029757, 1.356000, -43.146484, 1.000000)
vec4(-1.995257, 1.356000, -42.839386, 1.000000)
vec4(-1.972257, 1.356000, -42.531086, 1.000000)
vec4(-1.960957, 1.356000, -42.222187, 1.000000)
vec4(-1.961257, 1.356000, -41.912987, 1.000000)
vec4(-1.973157, 1.356000, -41.604088, 1.000000)
vec4(-1.996657, 1.356000, -41.295788, 1.000000)
vec4(-2.031757, 1.356000, -40.988487, 1.000000)
vec4(-2.078357, 1.356000, -40.682785, 1.000000)
vec4(-2.136457, 1.356000, -40.378986, 1.000000)
vec4(-2.205957, 1.356000, -40.077587, 1.000000)
vec4(-2.286757, 1.356000, -39.778984, 1.000000)
vec4(-2.378757, 1.356000, -39.483585, 1.000000)
vec4(-2.481757, 1.356000, -39.191788, 1.000000)
vec4(-2.595757, 1.356000, -38.904087, 1.000000)
vec4(-2.720457, 1.356000, -38.620785, 1.000000)
vec4(-2.855757, 1.356000, -38.342487, 1.000000)
vec4(-3.001457, 1.356000, -38.069386, 1.000000)
vec4(-3.157357, 1.356000, -37.801888, 1.000000)
vec4(-3.323157, 1.356000, -37.540485, 1.000000)
vec4(-3.498757, 1.356000, -37.285385, 1.000000)
vec4(-3.683857, 1.356000, -37.037186, 1.000000)
vec4(-3.878157, 1.356000, -36.796085, 1.000000)
vec4(-3.955657, 1.384000, -36.448185, 1.000000)
vec4(-3.955657, 1.433900, -36.005886, 1.000000)
vec4(0.110343, 2.463200, -31.238087, 1.000000)
vec4(-0.638557, 2.379900, -31.238087, 1.000000)
vec4(-1.139157, 2.357400, -30.991985, 1.000000)
vec4(-1.212157, 2.453300, -30.193787, 1.000000)
vec4(-1.242657, 2.575200, -29.256287, 1.000000)
vec4(-1.208757, 2.734600, -28.113586, 1.000000)
