vec3(-2.018672, 0.000000, -30.786304)
vec4(-26.906029, 3.046500, -77.900078, 1.000000)
vec4(-24.988228, 3.119100, -81.176476, 1.000000)
vec4(-24.296829, 3.057100, -81.418274, 1.000000)
vec4(-27.064827, 3.146800, -78.699974, 1.000000)
vec4(-24.350628, 3.184000, -82.322372, 1.000000)
vec4(-26.770027, 3.159800, -79.280273, 1.000000)
vec4(-27.241428, 3.343800, -80.350479, 1.000000)
vec4(-23.653528, 3.125900, -82.536674, 1.000000)
vec4(-25.422527, 3.031100, -79.931679, 1.000000)
vec4(-23.191929, 3.131900, -82.970779, 1.000000)
vec4(-24.939529, 3.010800, -80.346375, 1.000000)
vec4(-23.781128, 3.445400, -84.643875, 1.000000)
vec4(-22.939327, 3.360400, -84.698273, 1.000000)
vec4(-22.083229, 3.265900, -84.671776, 1.000000)
vec4(-21.993828, 4.505100, -92.151672, 1.000000)
vec4(-27.977327, 5.440200, -94.641579, 1.000000)
vec4(-21.656429, 4.744600, -93.655472, 1.000000)
vec4(-26.372528, 5.203700, -94.120880, 1.000000)
vec4(-21.440128, 5.101600, -95.741577, 1.000000)
vec4(-25.543827, 8.096100, -111.016174, 1.000000)
vec4(-24.857227, 4.976100, -93.561775, 1.000000)
vec4(-22.771328, 4.486900, -91.697876, 1.000000)
vec4(-23.213228, 7.574400, -108.827179, 1.000000)
vec4(-24.433228, 11.296500, -128.641083, 1.000000)
vec4(-22.841328, 8.405300, -113.430077, 1.000000)
vec4(-2.976928, 3.253900, -85.331879, 1.000000)
vec4(-4.337328, 2.209900, -79.633072, 1.000000)
vec4(-2.936428, 3.073400, -84.206772, 1.000000)
vec4(-2.900128, 2.915200, -83.195976, 1.000000)
vec4(-4.314328, 2.117900, -78.993477, 1.000000)
vec4(-2.917829, 2.760000, -82.214378, 1.000000)
vec4(-4.270628, 2.041600, -78.425575, 1.000000)
vec4(-2.812728, 2.110200, -77.478676, 1.000000)
vec4(-4.109628, 1.753700, -76.037376, 1.000000)
vec4(-2.776828, 1.999500, -76.480576, 1.000000)
vec4(-2.874528, 2.324400, -79.198578, 1.000000)
vec4(-2.635328, 1.978700, -76.090378, 1.000000)
vec4(-1.737128, 2.120100, -76.122673, 1.000000)
vec4(-0.693728, 2.287500, -76.160179, 1.000000)
vec4(-2.852628, 2.245500, -78.589874, 1.000000)
vec4(0.536972, 2.488400, -76.204376, 1.000000)
vec4(-2.832129, 2.174500, -78.018173, 1.000000)
vec4(2.202772, 2.770400, -76.334473, 1.000000)
vec4(3.829472, 3.038300, -76.322777, 1.000000)
vec4(9.025372, 3.833000, -74.826378, 1.000000)
