vec3(0.000000, 0.000000, 2.000000)
vec4(-0.732400, -2.403600, -11.724300, 1.000000)
vec4(-0.290900, -2.403600, -11.743800, 1.000000)
vec4(0.151000, -2.403600, -11.746600, 1.000000)
vec4(0.592700, -2.403600, -11.732800, 1.000000)
vec4(1.033600, -2.403600, -11.702400, 1.000000)
vec4(-1.525300, -2.403600, -11.012600, 1.000000)
vec4(-1.110000, -2.403600, -11.062500, 1.000000)
vec4(-0.693100, -2.403600, -11.096700, 1.000000)
vec4(-0.275300, -2.403600, -11.115100, 1.000000)
vec4(0.143000, -2.403600, -11.117800, 1.000000)
vec4(0.561000, -2.403600, -11.104700, 1.000000)
vec4(0.978300, -2.403600, -11.075900, 1.000000)
vec4(1.394200, -2.403600, -11.031400, 1.000000)
vec4(-1.839400, -2.403600, -10.388500, 1.000000)
vec4(-1.447400, -2.403600, -10.450600, 1.000000)
vec4(-1.053300, -2.403600, -10.497900, 1.000000)
vec4(-0.657800, -2.403600, -10.530300, 1.000000)
vec4(-0.261200, -2.403600, -10.547800, 1.000000)
vec4(0.135700, -2.403600, -10.550400, 1.000000)
vec4(0.532400, -2.403600, -10.537900, 1.000000)
vec4(0.928400, -2.403600, -10.510600, 1.000000)
vec4(1.323100, -2.403600, -10.468300, 1.000000)
vec4(1.715900, -2.403600, -10.411200, 1.000000)
vec4(-1.749600, -2.403600, -9.881600, 1.000000)
vec4(-1.376800, -2.403600, -9.940700, 1.000000)
vec4(-1.001900, -2.403600, -9.985600, 1.000000)
vec4(-0.625600, -2.403600, -10.016500, 1.000000)
vec4(-0.248500, -2.403600, -10.033100, 1.000000)
vec4(0.129100, -2.403600, -10.035500, 1.000000)
vec4(0.506400, -2.403600, -10.023700, 1.000000)
vec4(0.883100, -2.403600, -9.997700, 1.000000)
vec4(1.258500, -2.403600, -9.957500, 1.000000)
vec4(1.632100, -2.403600, -9.903100, 1.000000)
vec4(-1.667800, -2.403600, -9.419500, 1.000000)
vec4(-1.312400, -2.403600, -9.475800, 1.000000)
vec4(-0.955100, -2.403600, -9.518700, 1.000000)
vec4(-0.596400, -2.403600, -9.548100, 1.000000)
vec4(-0.236800, -2.403600, -9.563900, 1.000000)
vec4(0.123000, -2.403600, -9.566200, 1.000000)
vec4(0.482800, -2.403600, -9.555000, 1.000000)
vec4(0.841800, -2.403600, -9.530100, 1.000000)
vec4(1.199600, -2.403600, -9.491800, 1.000000)
vec4(1.555800, -2.403600, -9.440000, 1.000000)
vec4(-1.592900, -2.403600, -8.996500, 1.000000)
vec4(-1.253400, -2.403600, -9.050300, 1.000000)
vec4(-0.912100, -2.403600, -9.091200, 1.000000)
vec4(-0.569600, -2.403600, -9.119300, 1.000000)
vec4(-0.226200, -2.403600, -9.134400, 1.000000)
vec4(0.117500, -2.403600, -9.136600, 1.000000)
vec4(0.461100, -2.403600, -9.125800, 1.000000)
vec4(0.804000, -2.403600, -9.102100, 1.000000)
vec4(1.145800, -2.403600, -9.065500, 1.000000)
vec4(1.485900, -2.403600, -9.016100, 1.000000)
vec4(-1.199200, -2.403600, -8.659100, 1.000000)
vec4(-0.872700, -2.403600, -8.698300, 1.000000)
vec4(-0.545000, -2.403600, -8.725100, 1.000000)
vec4(-0.216400, -2.403600, -8.739600, 1.000000)
vec4(0.112500, -2.403600, -8.741700, 1.000000)
vec4(0.441200, -2.403600, -8.731400, 1.000000)
vec4(0.769200, -2.403600, -8.708700, 1.000000)
vec4(1.096300, -2.403600, -8.673700, 1.000000)
vec4(1.421700, -2.403600, -8.626400, 1.000000)
vec4(-0.836300, -2.403600, -8.335800, 1.000000)
vec4(-0.522200, -2.403600, -8.361500, 1.000000)
vec4(-0.207400, -2.403600, -8.375400, 1.000000)
vec4(0.107800, -2.403600, -8.377400, 1.000000)
vec4(0.422800, -2.403600, -8.367500, 1.000000)
vec4(0.737200, -2.403600, -8.345800, 1.000000)
vec4(1.050600, -2.403600, -8.312200, 1.000000)
vec4(-0.199000, -2.403600, -8.038300, 1.000000)
vec4(0.103400, -2.403600, -8.040200, 1.000000)
