vec3(-38.394173, 0.000000, -382.496307)
vec4(-61.506729, 3.092900, -433.025391, 1.000000)
vec4(-79.677925, 6.287900, -437.629700, 1.000000)
vec4(-60.267727, 2.898000, -432.798309, 1.000000)
vec4(-68.278526, 4.093100, -433.022491, 1.000000)
vec4(-60.557827, 3.074200, -433.898193, 1.000000)
vec4(-66.522629, 3.819500, -432.988007, 1.000000)
vec4(-65.891830, 3.778400, -433.532684, 1.000000)
vec4(-59.974728, 3.041900, -434.215607, 1.000000)
vec4(-66.534828, 4.019800, -434.935303, 1.000000)
vec4(-59.359726, 3.002600, -434.477600, 1.000000)
vec4(-61.354427, 2.965800, -432.108307, 1.000000)
vec4(-58.158028, 2.798700, -434.021301, 1.000000)
vec4(-58.930828, 3.161700, -435.945099, 1.000000)
vec4(-59.978127, 3.651700, -438.502686, 1.000000)
vec4(-59.435528, 4.827400, -446.170197, 1.000000)
vec4(-59.351028, 3.652100, -438.922211, 1.000000)
vec4(-58.542629, 3.594400, -439.047394, 1.000000)
vec4(-58.488827, 4.811800, -446.483490, 1.000000)
vec4(-66.046631, 6.619700, -453.829407, 1.000000)
vec4(-57.838226, 4.952300, -447.557312, 1.000000)
vec4(-62.297729, 5.609200, -449.545288, 1.000000)
vec4(-57.266930, 5.176100, -449.046997, 1.000000)
vec4(-57.929626, 8.423100, -467.170197, 1.000000)
vec4(-56.559429, 8.769100, -469.349792, 1.000000)
vec4(-63.678928, 9.962400, -474.392883, 1.000000)
vec4(-59.485130, 8.325900, -466.272583, 1.000000)
vec4(-45.095226, 1.271100, -428.501709, 1.000000)
vec4(-7.589928, 11.081400, -467.811005, 1.000000)
vec4(11.402172, 12.828600, -461.229797, 1.000000)
vec4(12.145073, 12.669100, -458.549286, 1.000000)
vec4(8.358471, 13.281100, -469.130188, 1.000000)
vec4(-27.339027, 4.192300, -432.775391, 1.000000)
vec4(-27.364927, 4.106600, -431.797089, 1.000000)
vec4(-39.307728, 1.615100, -424.109589, 1.000000)
vec4(-40.743828, 1.343200, -423.524200, 1.000000)
vec4(-27.389929, 4.029600, -430.854187, 1.000000)
vec4(-40.758827, 1.331100, -423.235107, 1.000000)
vec4(-40.729927, 1.425200, -425.038910, 1.000000)
vec4(-40.772327, 1.321300, -422.950012, 1.000000)
vec4(-40.792927, 1.312100, -422.667511, 1.000000)
vec4(-27.437428, 3.899200, -429.057312, 1.000000)
vec4(-40.800327, 1.307100, -422.387787, 1.000000)
vec4(-39.288727, 1.653500, -424.825897, 1.000000)
vec4(-40.807728, 1.304100, -422.109009, 1.000000)
vec4(-39.298328, 1.633000, -424.463989, 1.000000)
vec4(-40.815128, 1.302800, -421.830292, 1.000000)
vec4(-40.822529, 1.303500, -421.550903, 1.000000)
vec4(-40.852730, 1.324900, -420.409698, 1.000000)
vec4(-40.829929, 1.305900, -421.269897, 1.000000)
vec4(-40.836430, 1.339600, -420.107086, 1.000000)
vec4(-40.837429, 1.310300, -420.986603, 1.000000)
vec4(-39.408226, 1.615700, -419.321686, 1.000000)
vec4(-40.845028, 1.316600, -420.700195, 1.000000)
vec4(-39.418030, 1.633300, -418.951904, 1.000000)
vec4(-39.475029, 1.699100, -417.790588, 1.000000)
vec4(-39.486027, 1.729300, -417.372986, 1.000000)
vec4(-39.454029, 1.648900, -418.583191, 1.000000)
vec4(-39.497528, 1.763200, -416.938507, 1.000000)
vec4(-40.893429, 1.399300, -418.861298, 1.000000)
vec4(-39.509529, 1.801300, -416.484711, 1.000000)
vec4(-39.522129, 1.843800, -416.008911, 1.000000)
vec4(-35.089928, 2.945300, -411.219604, 1.000000)
vec4(-33.953926, 3.107800, -411.151306, 1.000000)
vec4(-40.977028, 1.676500, -415.701294, 1.000000)
vec4(-39.961529, 2.340800, -411.310303, 1.000000)
vec4(-36.942528, 2.702500, -411.230408, 1.000000)
vec4(-40.601528, 2.272500, -411.327301, 1.000000)
vec4(-37.780228, 2.596400, -411.252594, 1.000000)
vec4(-40.725227, 2.363100, -410.591095, 1.000000)
vec4(-38.557228, 2.501700, -411.273193, 1.000000)
vec4(-40.751328, 2.501500, -409.606995, 1.000000)
vec4(-39.282028, 2.416900, -411.292297, 1.000000)
vec4(-40.780727, 2.661500, -408.496887, 1.000000)
vec4(-40.794628, 3.092300, -405.639496, 1.000000)
vec4(-40.900928, 2.814800, -407.407593, 1.000000)
vec4(-40.898129, 3.330400, -404.059784, 1.000000)
vec4(-41.029427, 3.609200, -402.239685, 1.000000)
vec4(-40.015129, 4.602400, -396.385590, 1.000000)
vec4(-40.741028, 4.761500, -395.178802, 1.000000)
vec4(-58.119926, 3.187400, -406.403198, 1.000000)
vec4(-58.127728, 3.013300, -407.645691, 1.000000)
vec4(-58.880527, 3.076700, -407.742706, 1.000000)
vec4(-59.554527, 3.116800, -407.983398, 1.000000)
vec4(-62.120628, 2.978600, -411.990204, 1.000000)
vec4(-60.512428, 3.232700, -407.919098, 1.000000)
vec4(-62.348030, 2.951200, -412.622498, 1.000000)
vec4(-60.810627, 3.177400, -408.643585, 1.000000)
vec4(-62.152927, 2.843300, -413.505890, 1.000000)
vec4(-60.852428, 3.068800, -409.590607, 1.000000)
vec4(-63.167927, 2.986000, -413.634094, 1.000000)
vec4(-60.922829, 2.979100, -410.444885, 1.000000)
vec4(-61.518829, 3.019000, -410.792694, 1.000000)
vec4(-64.383125, 3.166500, -413.725708, 1.000000)
vec4(-61.345829, 2.891600, -411.777283, 1.000000)
vec4(-63.870327, 3.012600, -414.736389, 1.000000)
vec4(-63.319130, 2.691900, -419.442108, 1.000000)
vec4(-65.229324, 3.222600, -414.856110, 1.000000)
vec4(-65.458832, 3.220300, -415.515900, 1.000000)
vec4(-63.225029, 2.662200, -420.040588, 1.000000)
vec4(-73.960724, 4.748300, -413.281189, 1.000000)
vec4(-64.544128, 2.886500, -420.468384, 1.000000)
vec4(-63.934227, 2.773300, -421.132599, 1.000000)
vec4(-74.076530, 4.718100, -414.318604, 1.000000)
vec4(-64.571526, 2.884300, -421.703186, 1.000000)
vec4(-61.176628, 2.287700, -422.311401, 1.000000)
vec4(-75.334030, 4.901600, -415.035706, 1.000000)
vec4(-64.141632, 2.856400, -418.662384, 1.000000)
vec4(-61.277729, 2.310900, -422.803406, 1.000000)
vec4(-61.477730, 2.355100, -423.312195, 1.000000)
vec4(-61.577530, 2.385100, -423.827484, 1.000000)
vec4(-61.680428, 2.419300, -424.355408, 1.000000)
vec4(-66.140526, 3.246600, -425.736786, 1.000000)
vec4(-63.024826, 2.707800, -425.718994, 1.000000)
vec4(-62.862827, 2.707700, -426.267792, 1.000000)
vec4(-60.768429, 2.349600, -426.210999, 1.000000)
vec4(-61.345028, 2.492200, -426.940796, 1.000000)
vec4(-61.301727, 2.522900, -427.487793, 1.000000)
vec4(-62.805828, 2.861600, -428.732086, 1.000000)
vec4(-79.728928, 5.898000, -437.657410, 1.000000)
vec4(-68.128227, 3.804700, -432.943787, 1.000000)
vec4(-66.501030, 3.573200, -432.976990, 1.000000)
vec4(-65.871231, 3.535100, -433.521301, 1.000000)
vec4(-66.546326, 3.768000, -434.945007, 1.000000)
vec4(-62.687527, 3.060400, -433.106384, 1.000000)
vec4(-61.539429, 2.905000, -433.053192, 1.000000)
vec4(-60.508427, 2.769700, -433.009583, 1.000000)
vec4(-60.819427, 2.941700, -434.145691, 1.000000)
vec4(-59.946327, 2.843800, -434.187988, 1.000000)
vec4(-59.916729, 2.954600, -435.088409, 1.000000)
vec4(-58.721527, 2.771700, -434.687897, 1.000000)
vec4(-58.912228, 2.958400, -435.922791, 1.000000)
vec4(-59.958729, 3.417300, -438.477509, 1.000000)
vec4(-59.371929, 3.429900, -438.954987, 1.000000)
vec4(-58.561729, 3.375800, -439.079895, 1.000000)
vec4(-66.129425, 6.234800, -453.978485, 1.000000)
vec4(-61.556427, 4.982100, -448.112488, 1.000000)
vec4(-59.385826, 4.506000, -446.066406, 1.000000)
vec4(-58.648430, 4.581700, -446.861511, 1.000000)
vec4(-58.097027, 4.768400, -448.239014, 1.000000)
vec4(-57.491928, 4.974100, -449.714203, 1.000000)
vec4(-63.483028, 9.223400, -473.737000, 1.000000)
vec4(-59.485130, 7.807400, -466.276001, 1.000000)
vec4(-57.687828, 7.702100, -466.056488, 1.000000)
vec4(-56.561527, 8.225400, -469.365509, 1.000000)
vec4(-45.095528, 1.191600, -428.501587, 1.000000)
vec4(-7.664330, 10.365900, -467.732483, 1.000000)
vec4(-6.168228, 10.308800, -465.980286, 1.000000)
vec4(8.100773, 12.386100, -468.922699, 1.000000)
vec4(12.303871, 12.197700, -461.824707, 1.000000)
vec4(12.872971, 12.008700, -458.992401, 1.000000)
vec4(-27.338928, 3.925800, -432.777283, 1.000000)
vec4(-27.364828, 3.845100, -431.799011, 1.000000)
vec4(-27.389828, 3.772700, -430.855988, 1.000000)
vec4(-40.729828, 1.334200, -425.039612, 1.000000)
vec4(-40.729126, 1.314900, -424.724091, 1.000000)
vec4(-40.746826, 1.294800, -424.411102, 1.000000)
vec4(-40.754829, 1.278600, -424.108307, 1.000000)
vec4(-40.762627, 1.264500, -423.811798, 1.000000)
vec4(-40.770329, 1.252400, -423.520386, 1.000000)
vec4(-40.777927, 1.242200, -423.233185, 1.000000)
vec4(-40.785530, 1.233900, -422.949402, 1.000000)
vec4(-40.792927, 1.227300, -422.668091, 1.000000)
vec4(-40.800327, 1.222600, -422.388397, 1.000000)
vec4(-40.807728, 1.219600, -422.109589, 1.000000)
vec4(-40.815128, 1.218300, -421.830902, 1.000000)
vec4(-40.822529, 1.218800, -421.551392, 1.000000)
vec4(-40.829929, 1.221000, -421.270508, 1.000000)
vec4(-40.837429, 1.224900, -420.987213, 1.000000)
vec4(-40.845028, 1.230700, -420.700806, 1.000000)
vec4(-40.852730, 1.238300, -420.410309, 1.000000)
vec4(-40.860527, 1.247900, -420.114807, 1.000000)
vec4(-40.868526, 1.259400, -419.813293, 1.000000)
vec4(-40.876629, 1.273000, -419.504883, 1.000000)
vec4(-40.885029, 1.288900, -419.188202, 1.000000)
vec4(-40.893627, 1.307100, -418.862091, 1.000000)
vec4(-40.883629, 1.331300, -418.515289, 1.000000)
vec4(-39.486027, 1.615100, -417.373810, 1.000000)
vec4(-39.497528, 1.646700, -416.939301, 1.000000)
vec4(-39.509529, 1.682100, -416.485504, 1.000000)
vec4(-39.522129, 1.721700, -416.009796, 1.000000)
vec4(-33.952129, 2.902000, -411.151306, 1.000000)
vec4(-35.143326, 2.738500, -411.265991, 1.000000)
vec4(-40.977028, 1.565100, -415.701996, 1.000000)
vec4(-36.941227, 2.522900, -411.230408, 1.000000)
vec4(-37.779030, 2.423700, -411.252594, 1.000000)
vec4(-38.556229, 2.335100, -411.273102, 1.000000)
vec4(-39.281128, 2.255800, -411.292297, 1.000000)
vec4(-39.960728, 2.184600, -411.310303, 1.000000)
vec4(-40.600830, 2.120700, -411.327301, 1.000000)
vec4(-40.725227, 2.204900, -410.592102, 1.000000)
vec4(-40.751328, 2.333900, -409.608093, 1.000000)
vec4(-40.780628, 2.483100, -408.498108, 1.000000)
vec4(-40.814129, 2.657100, -407.232391, 1.000000)
vec4(-40.794529, 2.884800, -405.640808, 1.000000)
vec4(-40.898129, 3.106700, -404.061188, 1.000000)
vec4(-41.028927, 3.366900, -402.239685, 1.000000)
vec4(-40.120129, 4.238000, -396.719208, 1.000000)
vec4(-40.684128, 4.475100, -394.974487, 1.000000)
vec4(-58.076927, 2.961200, -406.473602, 1.000000)
vec4(-58.998726, 2.903000, -407.583008, 1.000000)
vec4(-59.640827, 2.931000, -407.876099, 1.000000)
vec4(-60.490429, 3.011900, -407.946289, 1.000000)
vec4(-60.788528, 2.960700, -408.669098, 1.000000)
vec4(-62.089928, 3.145200, -408.349304, 1.000000)
vec4(-66.095932, 3.913400, -405.628113, 1.000000)
vec4(-66.772232, 3.931700, -406.257690, 1.000000)
vec4(-61.445030, 2.720400, -411.699310, 1.000000)
vec4(-62.228729, 2.803100, -411.911591, 1.000000)
vec4(-62.314629, 2.749600, -412.646698, 1.000000)
vec4(-62.121227, 2.649600, -413.527100, 1.000000)
vec4(-65.874725, 3.293900, -412.070190, 1.000000)
vec4(-64.786827, 3.031800, -413.513611, 1.000000)
vec4(-65.011230, 3.019600, -414.187897, 1.000000)
vec4(-65.242432, 3.013300, -414.851898, 1.000000)
vec4(-66.803528, 3.243800, -414.989807, 1.000000)
vec4(-73.911926, 4.429000, -413.300385, 1.000000)
vec4(-74.027924, 4.401300, -414.335693, 1.000000)
vec4(-75.261726, 4.569400, -415.057312, 1.000000)
vec4(-64.101532, 2.663400, -418.672913, 1.000000)
vec4(-63.796928, 2.596200, -419.353485, 1.000000)
vec4(-63.184128, 2.482400, -420.047913, 1.000000)
vec4(-64.485130, 2.689400, -420.476196, 1.000000)
vec4(-64.228127, 2.642100, -421.112305, 1.000000)
vec4(-66.206825, 2.967300, -421.646698, 1.000000)
vec4(-64.461624, 2.682200, -422.319885, 1.000000)
vec4(-61.354927, 2.174600, -422.807495, 1.000000)
vec4(-61.451729, 2.199100, -423.311310, 1.000000)
vec4(-61.551029, 2.227200, -423.825500, 1.000000)
vec4(-61.653427, 2.259400, -424.352386, 1.000000)
vec4(-66.168732, 3.043100, -425.743683, 1.000000)
vec4(-64.106628, 2.719500, -425.971283, 1.000000)
vec4(-62.977627, 2.554400, -426.300293, 1.000000)
vec4(-63.224930, 2.629900, -426.980896, 1.000000)
vec4(-62.214928, 2.487800, -427.250610, 1.000000)
vec4(-62.938026, 2.657600, -428.139801, 1.000000)
vec4(-62.793030, 2.677200, -428.727600, 1.000000)
vec4(-79.852028, 5.520900, -437.720184, 1.000000)
vec4(-67.980827, 3.521700, -432.866608, 1.000000)
vec4(-66.479630, 3.328400, -432.966095, 1.000000)
vec4(-65.850723, 3.293300, -433.509888, 1.000000)
vec4(-66.557724, 3.516900, -434.954712, 1.000000)
vec4(-62.790829, 2.875300, -433.185089, 1.000000)
vec4(-61.572227, 2.716800, -433.081085, 1.000000)
vec4(-60.758026, 2.636600, -433.228607, 1.000000)
vec4(-61.091228, 2.804100, -434.402893, 1.000000)
vec4(-59.918030, 2.647300, -434.160706, 1.000000)
vec4(-60.000828, 2.777100, -435.181793, 1.000000)
vec4(-59.448830, 2.765900, -435.547913, 1.000000)
vec4(-60.295528, 3.118300, -437.687988, 1.000000)
vec4(-59.939430, 3.184500, -438.452484, 1.000000)
vec4(-59.392929, 3.207700, -438.987793, 1.000000)
vec4(-58.580826, 3.157200, -439.112396, 1.000000)
vec4(-62.326828, 4.585200, -447.252991, 1.000000)
vec4(-61.337326, 4.575000, -447.690613, 1.000000)
vec4(-59.327629, 4.185200, -445.944397, 1.000000)
vec4(-58.812527, 4.345200, -447.249908, 1.000000)
vec4(-58.495026, 4.631700, -449.286407, 1.000000)
vec4(-57.470528, 4.634000, -449.653107, 1.000000)
vec4(-62.706429, 8.174800, -471.123596, 1.000000)
vec4(-59.472927, 7.282800, -466.231506, 1.000000)
vec4(-57.415230, 6.985700, -464.800201, 1.000000)
vec4(-56.009129, 7.173100, -466.252686, 1.000000)
vec4(-37.393227, 5.031000, -451.758209, 1.000000)
vec4(-36.260929, 5.040500, -451.403290, 1.000000)
vec4(-35.052929, 5.083300, -451.196289, 1.000000)
vec4(-45.095928, 1.112300, -428.501495, 1.000000)
vec4(-32.364326, 5.257800, -451.125092, 1.000000)
vec4(-7.976128, 9.598900, -467.387909, 1.000000)
vec4(-6.178829, 9.616800, -465.974182, 1.000000)
vec4(7.403973, 11.411800, -468.351501, 1.000000)
vec4(9.480873, 11.472300, -466.518402, 1.000000)
vec4(11.536373, 11.231600, -461.329010, 1.000000)
vec4(12.377972, 11.107700, -458.700592, 1.000000)
vec4(-27.338928, 3.660200, -432.779205, 1.000000)
vec4(-27.364828, 3.584600, -431.800812, 1.000000)
vec4(-27.389828, 3.516700, -430.857788, 1.000000)
vec4(-40.730129, 1.243500, -425.040100, 1.000000)
vec4(-40.738529, 1.223900, -424.721710, 1.000000)
vec4(-40.746826, 1.206600, -424.411713, 1.000000)
vec4(-40.754829, 1.191300, -424.109009, 1.000000)
