vec3(-4.079219, 0.000000, -69.639069)
vec4(-29.167774, 3.022100, -116.888741, 1.000000)
vec4(-26.985975, 2.641600, -116.444244, 1.000000)
vec4(-26.155575, 2.527500, -116.605240, 1.000000)
vec4(-27.143675, 2.795700, -117.869041, 1.000000)
vec4(-33.149673, 4.167600, -122.742447, 1.000000)
vec4(-32.516476, 4.142400, -123.368546, 1.000000)
vec4(-24.747776, 3.137700, -123.273743, 1.000000)
vec4(-24.668375, 3.274800, -124.292442, 1.000000)
vec4(-24.080776, 3.268700, -124.656441, 1.000000)
vec4(-24.500675, 3.609700, -126.654144, 1.000000)
vec4(-29.771374, 5.761300, -137.538040, 1.000000)
vec4(-29.748875, 6.169200, -140.143738, 1.000000)
vec4(-26.908875, 5.466600, -137.153046, 1.000000)
vec4(-25.863575, 5.470300, -137.640137, 1.000000)
vec4(-25.568375, 5.859600, -140.107941, 1.000000)
vec4(-24.541874, 5.935700, -140.928650, 1.000000)
vec4(-27.966875, 8.836500, -156.886948, 1.000000)
vec4(-26.400475, 9.001600, -158.279648, 1.000000)
vec4(-27.707676, 11.666400, -173.308945, 1.000000)
vec4(-11.387875, 1.892300, -119.743744, 1.000000)
vec4(24.698624, 11.285200, -159.910141, 1.000000)
vec4(39.213226, 13.594200, -164.679443, 1.000000)
vec4(41.792324, 13.721200, -163.161240, 1.000000)
vec4(-5.338675, 1.970100, -116.523842, 1.000000)
vec4(-5.318675, 1.915400, -116.011841, 1.000000)
vec4(-5.299675, 1.866300, -115.526344, 1.000000)
vec4(-5.281575, 1.822000, -115.064148, 1.000000)
vec4(-5.264276, 1.782300, -114.622444, 1.000000)
vec4(-6.653175, 1.462800, -113.423241, 1.000000)
vec4(-5.231775, 1.714600, -113.790443, 1.000000)
vec4(-5.216375, 1.686100, -113.396042, 1.000000)
vec4(-5.137375, 1.673100, -113.040146, 1.000000)
vec4(-5.122675, 1.650700, -112.665543, 1.000000)
vec4(-5.108376, 1.631100, -112.299942, 1.000000)
vec4(-6.562875, 1.345000, -111.522446, 1.000000)
vec4(-6.559475, 1.331600, -111.227745, 1.000000)
vec4(-6.567775, 1.318300, -110.935745, 1.000000)
vec4(-6.556675, 1.310400, -110.652145, 1.000000)
vec4(-6.545675, 1.304500, -110.371246, 1.000000)
vec4(-6.534775, 1.300500, -110.092247, 1.000000)
vec4(-6.523875, 1.298300, -109.814247, 1.000000)
vec4(-6.512975, 1.298000, -109.536644, 1.000000)
vec4(-6.502175, 1.299500, -109.258446, 1.000000)
vec4(-6.491175, 1.302900, -108.979042, 1.000000)
vec4(-6.480175, 1.308200, -108.697441, 1.000000)
vec4(-6.458075, 1.317300, -108.411446, 1.000000)
vec4(-6.440475, 1.327600, -108.121643, 1.000000)
vec4(-6.421275, 1.340200, -107.826347, 1.000000)
vec4(6.889324, 3.757100, -104.154945, 1.000000)
vec4(-6.422375, 1.364800, -107.227547, 1.000000)
vec4(6.956625, 3.850600, -102.432243, 1.000000)
vec4(6.991825, 3.907700, -101.534645, 1.000000)
vec4(0.996525, 2.827400, -103.149445, 1.000000)
vec4(-0.330375, 2.618000, -103.097542, 1.000000)
vec4(-1.476575, 2.440600, -103.052643, 1.000000)
vec4(-2.479176, 2.288600, -103.013443, 1.000000)
vec4(-3.365975, 2.157300, -102.978745, 1.000000)
vec4(-4.158075, 2.043000, -102.947746, 1.000000)
vec4(-4.871775, 1.942700, -102.919846, 1.000000)
vec4(-5.519876, 1.854300, -102.894547, 1.000000)
vec4(-5.856375, 1.834400, -102.655540, 1.000000)
vec4(-5.834775, 1.900400, -102.101845, 1.000000)
vec4(-5.811375, 1.974300, -101.505745, 1.000000)
vec4(-5.786175, 2.057200, -100.860046, 1.000000)
vec4(-5.758675, 2.150700, -100.156441, 1.000000)
