vec3(-7.489589, 0.000000, -99.447327)
vec4(-32.179844, 2.919800, -146.506195, 1.000000)
vec4(-30.773443, 3.057100, -150.134796, 1.000000)
vec4(-37.613144, 4.064600, -150.128204, 1.000000)
vec4(-30.977943, 3.203600, -151.179001, 1.000000)
vec4(-36.423042, 3.908300, -150.435303, 1.000000)
vec4(-29.615343, 2.984600, -150.832901, 1.000000)
vec4(-35.786842, 3.866500, -151.018005, 1.000000)
vec4(-35.163742, 3.831000, -151.589294, 1.000000)
vec4(-29.998743, 3.193300, -152.129501, 1.000000)
vec4(-36.372345, 4.203000, -153.515198, 1.000000)
vec4(-29.136143, 3.097000, -152.193909, 1.000000)
vec4(-27.743343, 2.987200, -152.554596, 1.000000)
vec4(-27.595444, 2.811600, -151.394302, 1.000000)
vec4(-28.387743, 3.334400, -154.529602, 1.000000)
vec4(-29.140543, 3.759100, -156.934204, 1.000000)
vec4(-29.125542, 4.912800, -164.417694, 1.000000)
vec4(-28.295944, 3.701900, -157.089706, 1.000000)
vec4(-27.954643, 4.815700, -164.336899, 1.000000)
vec4(-35.835644, 6.654400, -172.049408, 1.000000)
vec4(-27.754143, 5.189200, -166.694901, 1.000000)
vec4(-27.247143, 5.483800, -168.647095, 1.000000)
vec4(-31.893444, 5.616900, -167.500107, 1.000000)
vec4(-30.425243, 8.151200, -183.476898, 1.000000)
vec4(-27.491344, 8.510800, -186.324005, 1.000000)
vec4(-28.325344, 11.157300, -201.423401, 1.000000)
vec4(-29.137642, 8.426500, -185.446899, 1.000000)
vec4(5.460657, 9.721100, -189.317993, 1.000000)
vec4(21.314356, 10.718600, -186.023193, 1.000000)
vec4(23.268457, 10.777000, -184.785507, 1.000000)
vec4(40.836357, 12.594000, -180.510498, 1.000000)
vec4(43.309258, 12.796300, -178.923401, 1.000000)
vec4(37.846954, 13.077000, -188.614502, 1.000000)
vec4(-9.960443, 1.515100, -143.660004, 1.000000)
vec4(-8.513144, 1.708100, -143.259598, 1.000000)
vec4(3.203157, 4.137700, -150.558899, 1.000000)
vec4(-8.512143, 1.680500, -142.866409, 1.000000)
vec4(-8.514243, 1.739200, -143.666595, 1.000000)
vec4(-8.511143, 1.656000, -142.485001, 1.000000)
vec4(-9.935143, 1.329000, -140.755295, 1.000000)
vec4(-8.510243, 1.634500, -142.114105, 1.000000)
vec4(-9.952443, 1.316500, -140.465195, 1.000000)
vec4(-8.509243, 1.615800, -141.752106, 1.000000)
vec4(-9.951743, 1.309300, -140.182404, 1.000000)
vec4(-9.928143, 1.341700, -141.048706, 1.000000)
vec4(-9.951043, 1.303900, -139.902206, 1.000000)
vec4(-9.948843, 1.299000, -139.069702, 1.000000)
vec4(-9.950343, 1.300400, -139.623901, 1.000000)
vec4(-9.948143, 1.301000, -138.792206, 1.000000)
vec4(-9.949543, 1.298800, -139.346695, 1.000000)
vec4(-9.947443, 1.304900, -138.513397, 1.000000)
vec4(-9.916743, 1.344900, -137.361496, 1.000000)
vec4(-9.946643, 1.310700, -138.232407, 1.000000)
vec4(-8.496043, 1.619700, -136.645203, 1.000000)
vec4(-9.945943, 1.318400, -137.948608, 1.000000)
vec4(-8.495043, 1.639100, -136.280502, 1.000000)
vec4(-9.925543, 1.331600, -137.656708, 1.000000)
vec4(-8.494143, 1.661200, -135.906403, 1.000000)
vec4(-8.491043, 1.746800, -134.712097, 1.000000)
vec4(-8.493143, 1.686400, -135.521408, 1.000000)
vec4(-8.489944, 1.782500, -134.283997, 1.000000)
vec4(-8.492043, 1.714800, -135.123901, 1.000000)
vec4(3.265158, 4.250600, -126.646400, 1.000000)
vec4(-6.276543, 2.540400, -129.949509, 1.000000)
vec4(-9.924843, 1.562600, -134.324799, 1.000000)
vec4(-7.081244, 2.433800, -129.947510, 1.000000)
vec4(-7.822043, 2.338800, -129.945496, 1.000000)
vec4(-4.543743, 2.772300, -130.037201, 1.000000)
vec4(-8.508343, 2.254100, -129.943802, 1.000000)
vec4(-5.397043, 2.660800, -129.951797, 1.000000)
vec4(-9.147543, 2.178300, -129.942108, 1.000000)
vec4(-9.535343, 2.275700, -128.911499, 1.000000)
vec4(-9.537343, 2.168500, -129.684006, 1.000000)
vec4(-9.533143, 2.397700, -128.057297, 1.000000)
vec4(-9.530643, 2.537200, -127.104805, 1.000000)
vec4(-9.581743, 3.338000, -121.919098, 1.000000)
vec4(-9.568743, 2.684000, -126.102303, 1.000000)
vec4(-7.587043, 4.589400, -115.044006, 1.000000)
vec4(-9.462643, 2.908200, -124.698799, 1.000000)
vec4(-9.535044, 3.099300, -123.439102, 1.000000)
vec4(-8.649343, 4.513300, -115.100998, 1.000000)
vec4(-26.700542, 3.119100, -124.201004, 1.000000)
vec4(-28.534643, 3.034700, -126.144302, 1.000000)
vec4(-26.908043, 3.009100, -125.082703, 1.000000)
vec4(-27.179142, 2.933500, -125.800003, 1.000000)
vec4(-29.343143, 3.118800, -126.225403, 1.000000)
vec4(-27.921944, 3.002800, -125.872803, 1.000000)
vec4(-29.685043, 3.084300, -126.826401, 1.000000)
vec4(-30.162443, 2.812800, -129.740005, 1.000000)
vec4(-29.687542, 2.975000, -127.724106, 1.000000)
vec4(-29.724842, 2.885200, -128.531296, 1.000000)
vec4(-30.944942, 2.905500, -129.933807, 1.000000)
vec4(-31.219543, 2.892100, -130.494400, 1.000000)
