vec3(-32.098225, 0.000000, -323.745178)
vec4(-55.382080, 3.057100, -374.432678, 1.000000)
vec4(-56.788479, 2.919800, -370.804077, 1.000000)
vec4(-55.586578, 3.203600, -375.476868, 1.000000)
vec4(-62.221779, 4.064600, -374.426056, 1.000000)
vec4(-61.031677, 3.908300, -374.733154, 1.000000)
vec4(-54.223980, 2.984600, -375.130768, 1.000000)
vec4(-60.395477, 3.866500, -375.315857, 1.000000)
vec4(-59.772381, 3.831000, -375.887177, 1.000000)
vec4(-54.607380, 3.193300, -376.427368, 1.000000)
vec4(-60.980980, 4.203000, -377.813080, 1.000000)
vec4(-53.744781, 3.097000, -376.491760, 1.000000)
vec4(-52.351982, 2.987200, -376.852478, 1.000000)
vec4(-52.204079, 2.811600, -375.692169, 1.000000)
vec4(-52.996380, 3.334400, -378.827454, 1.000000)
vec4(-53.749180, 3.759100, -381.232056, 1.000000)
vec4(-53.734180, 4.912800, -388.715576, 1.000000)
vec4(-52.904579, 3.701900, -381.387573, 1.000000)
vec4(-52.563278, 4.815700, -388.634766, 1.000000)
vec4(-60.444283, 6.654400, -396.347260, 1.000000)
vec4(-52.362778, 5.189200, -390.992767, 1.000000)
vec4(-56.502079, 5.616900, -391.797974, 1.000000)
vec4(-51.855782, 5.483800, -392.944977, 1.000000)
vec4(-55.033882, 8.151200, -407.774780, 1.000000)
vec4(-52.099979, 8.510800, -410.621857, 1.000000)
vec4(-52.933979, 11.157300, -425.721252, 1.000000)
vec4(-53.746281, 8.426500, -409.744781, 1.000000)
vec4(-19.147980, 9.721100, -413.615875, 1.000000)
vec4(-3.294281, 10.718600, -410.321075, 1.000000)
vec4(-1.340179, 10.777000, -409.083374, 1.000000)
vec4(16.227718, 12.594000, -404.808380, 1.000000)
vec4(18.700619, 12.796300, -403.221252, 1.000000)
vec4(-34.569080, 1.515100, -367.957855, 1.000000)
vec4(13.238319, 13.077000, -412.912354, 1.000000)
vec4(-21.405479, 4.137700, -374.856781, 1.000000)
vec4(-33.122879, 1.739200, -367.964478, 1.000000)
vec4(-34.543781, 1.329000, -365.053162, 1.000000)
vec4(-33.121780, 1.708100, -367.557465, 1.000000)
vec4(-34.561081, 1.316500, -364.763062, 1.000000)
vec4(-33.120781, 1.680500, -367.164276, 1.000000)
vec4(-34.560379, 1.309300, -364.480255, 1.000000)
vec4(-33.119781, 1.656000, -366.782867, 1.000000)
vec4(-34.559681, 1.303900, -364.200073, 1.000000)
vec4(-33.118881, 1.634500, -366.411957, 1.000000)
vec4(-34.558979, 1.300400, -363.921783, 1.000000)
vec4(-34.558182, 1.298800, -363.644562, 1.000000)
vec4(-33.117882, 1.615800, -366.049957, 1.000000)
vec4(-34.557480, 1.299000, -363.367554, 1.000000)
vec4(-34.536781, 1.341700, -365.346558, 1.000000)
vec4(-34.556778, 1.301000, -363.090057, 1.000000)
vec4(-34.525379, 1.344900, -361.659363, 1.000000)
vec4(-34.556080, 1.304900, -362.811279, 1.000000)
vec4(-34.555279, 1.310700, -362.530273, 1.000000)
vec4(-33.104679, 1.619700, -360.943054, 1.000000)
vec4(-34.554581, 1.318400, -362.246460, 1.000000)
vec4(-33.103680, 1.639100, -360.578369, 1.000000)
vec4(-34.534180, 1.331600, -361.954559, 1.000000)
vec4(-33.102779, 1.661200, -360.204254, 1.000000)
vec4(-33.099678, 1.746800, -359.009979, 1.000000)
vec4(-33.101780, 1.686400, -359.819275, 1.000000)
vec4(-33.098579, 1.782500, -358.581879, 1.000000)
vec4(-33.100681, 1.714800, -359.421783, 1.000000)
vec4(-21.343479, 4.250600, -350.944275, 1.000000)
vec4(-30.885180, 2.540400, -354.247375, 1.000000)
vec4(-34.533478, 1.562600, -358.622681, 1.000000)
vec4(-31.689880, 2.433800, -354.245361, 1.000000)
vec4(-29.152380, 2.772300, -354.335083, 1.000000)
vec4(-32.430679, 2.338800, -354.243378, 1.000000)
vec4(-30.005680, 2.660800, -354.249664, 1.000000)
vec4(-34.143982, 2.275700, -353.209381, 1.000000)
vec4(-33.116982, 2.254100, -354.241669, 1.000000)
vec4(-34.141781, 2.397700, -352.355164, 1.000000)
vec4(-33.756180, 2.178300, -354.239960, 1.000000)
vec4(-34.139278, 2.537200, -351.402679, 1.000000)
vec4(-34.145981, 2.168500, -353.981873, 1.000000)
vec4(-34.177380, 2.684000, -350.400177, 1.000000)
vec4(-34.071281, 2.908200, -348.996674, 1.000000)
vec4(-34.190380, 3.338000, -346.216980, 1.000000)
