vec3(-35.734089, 0.000000, -357.876282)
vec4(-60.424343, 2.919800, -404.935181, 1.000000)
vec4(-59.017944, 3.057100, -408.563782, 1.000000)
vec4(-65.857643, 4.064600, -408.557159, 1.000000)
vec4(-59.222443, 3.203600, -409.607971, 1.000000)
vec4(-64.667542, 3.908300, -408.864258, 1.000000)
vec4(-57.859844, 2.984600, -409.261871, 1.000000)
vec4(-64.031342, 3.866500, -409.446960, 1.000000)
vec4(-63.408245, 3.831000, -410.018280, 1.000000)
vec4(-58.243244, 3.193300, -410.558472, 1.000000)
vec4(-64.616844, 4.203000, -411.944183, 1.000000)
vec4(-55.987846, 2.987200, -410.983582, 1.000000)
vec4(-56.632244, 3.334400, -412.958557, 1.000000)
vec4(-57.380646, 3.097000, -410.622864, 1.000000)
vec4(-57.385044, 3.759100, -415.363159, 1.000000)
vec4(-56.540443, 3.701900, -415.518677, 1.000000)
vec4(-55.839943, 2.811600, -409.823273, 1.000000)
vec4(-64.080147, 6.654400, -430.478363, 1.000000)
vec4(-57.370045, 4.912800, -422.846680, 1.000000)
vec4(-60.137943, 5.616900, -425.929077, 1.000000)
vec4(-56.199142, 4.815700, -422.765869, 1.000000)
vec4(-55.735844, 8.510800, -444.752960, 1.000000)
vec4(-55.998642, 5.189200, -425.123871, 1.000000)
vec4(-56.569843, 11.157300, -459.852356, 1.000000)
vec4(-55.491646, 5.483800, -427.076080, 1.000000)
vec4(-58.669746, 8.151200, -441.905884, 1.000000)
vec4(-57.382145, 8.426500, -443.875885, 1.000000)
vec4(-22.783844, 9.721100, -447.746979, 1.000000)
vec4(-6.930145, 10.718600, -444.452179, 1.000000)
vec4(-4.976044, 10.777000, -443.214478, 1.000000)
vec4(12.591854, 12.594000, -438.939484, 1.000000)
vec4(15.064754, 12.796300, -437.352356, 1.000000)
vec4(9.602455, 13.077000, -447.043457, 1.000000)
vec4(-38.204945, 1.515100, -402.088959, 1.000000)
vec4(-25.041344, 4.137700, -408.987885, 1.000000)
vec4(-36.757645, 1.708100, -401.688568, 1.000000)
vec4(-36.758743, 1.739200, -402.095581, 1.000000)
vec4(-36.756645, 1.680500, -401.295380, 1.000000)
vec4(-36.755646, 1.656000, -400.913971, 1.000000)
vec4(-38.179646, 1.329000, -399.184265, 1.000000)
vec4(-36.754745, 1.634500, -400.543060, 1.000000)
vec4(-38.196945, 1.316500, -398.894165, 1.000000)
vec4(-36.753746, 1.615800, -400.181061, 1.000000)
vec4(-38.196243, 1.309300, -398.611359, 1.000000)
vec4(-38.195545, 1.303900, -398.331177, 1.000000)
vec4(-38.172646, 1.341700, -399.477661, 1.000000)
vec4(-38.194843, 1.300400, -398.052887, 1.000000)
vec4(-38.194046, 1.298800, -397.775665, 1.000000)
vec4(-38.193344, 1.299000, -397.498657, 1.000000)
vec4(-38.161243, 1.344900, -395.790466, 1.000000)
vec4(-38.192642, 1.301000, -397.221161, 1.000000)
vec4(-36.740543, 1.619700, -395.074158, 1.000000)
vec4(-38.191944, 1.304900, -396.942383, 1.000000)
vec4(-36.739544, 1.639100, -394.709473, 1.000000)
vec4(-38.191143, 1.310700, -396.661377, 1.000000)
vec4(-36.738644, 1.661200, -394.335358, 1.000000)
vec4(-38.190445, 1.318400, -396.377563, 1.000000)
vec4(-36.737644, 1.686400, -393.950378, 1.000000)
vec4(-38.170044, 1.331600, -396.085663, 1.000000)
vec4(-36.736546, 1.714800, -393.552887, 1.000000)
vec4(-36.735542, 1.746800, -393.141083, 1.000000)
vec4(-36.734444, 1.782500, -392.712982, 1.000000)
vec4(-34.521042, 2.540400, -388.378479, 1.000000)
vec4(-35.325745, 2.433800, -388.376465, 1.000000)
vec4(-24.979343, 4.250600, -385.075378, 1.000000)
vec4(-36.066544, 2.338800, -388.374481, 1.000000)
vec4(-36.752846, 2.254100, -388.372772, 1.000000)
vec4(-38.169342, 1.562600, -392.753784, 1.000000)
vec4(-37.392044, 2.178300, -388.371063, 1.000000)
vec4(-32.788246, 2.772300, -388.466187, 1.000000)
vec4(-37.781845, 2.168500, -388.112976, 1.000000)
vec4(-33.641544, 2.660800, -388.380768, 1.000000)
vec4(-37.779846, 2.275700, -387.340485, 1.000000)
vec4(-37.777645, 2.397700, -386.486267, 1.000000)
vec4(-37.826244, 3.338000, -380.348083, 1.000000)
vec4(-37.775143, 2.537200, -385.533783, 1.000000)
vec4(-37.813244, 2.684000, -384.531281, 1.000000)
vec4(-35.831543, 4.589400, -373.472961, 1.000000)
