vec3(-6.350179, 0.000000, -18.080036)
vec4(1.015221, -0.696500, -18.215336, 1.000000)
vec4(1.016021, -0.703800, -17.917336, 1.000000)
vec4(1.014421, -0.774400, -18.507835, 1.000000)
vec4(1.015221, -0.781500, -18.215437, 1.000000)
vec4(1.016021, -0.789700, -17.917336, 1.000000)
vec4(1.025021, -0.800200, -17.609735, 1.000000)
vec4(1.014421, -0.858900, -18.507835, 1.000000)
vec4(1.015221, -0.866600, -18.215437, 1.000000)
vec4(1.016021, -0.875800, -17.917336, 1.000000)
vec4(1.026921, -0.887600, -17.609137, 1.000000)
vec4(1.035821, -0.900800, -17.293036, 1.000000)
vec4(1.013721, -0.936500, -18.795536, 1.000000)
vec4(1.014421, -0.943500, -18.507835, 1.000000)
vec4(1.015221, -0.952000, -18.215437, 1.000000)
vec4(1.016021, -0.962100, -17.917437, 1.000000)
vec4(1.028821, -0.975300, -17.608536, 1.000000)
vec4(1.037621, -0.989800, -17.292336, 1.000000)
vec4(1.013721, -1.020700, -18.795536, 1.000000)
vec4(1.014421, -1.028400, -18.507835, 1.000000)
vec4(1.015221, -1.037700, -18.215536, 1.000000)
vec4(1.016021, -1.048600, -17.917437, 1.000000)
vec4(1.030721, -1.063300, -17.607937, 1.000000)
vec4(1.039521, -1.079000, -17.291737, 1.000000)
vec4(1.040621, -1.095600, -16.968836, 1.000000)
vec4(1.016921, -1.099200, -19.078936, 1.000000)
vec4(1.013721, -1.105200, -18.795635, 1.000000)
vec4(1.014421, -1.113500, -18.507936, 1.000000)
vec4(1.015221, -1.123600, -18.215536, 1.000000)
vec4(1.016021, -1.135400, -17.917437, 1.000000)
vec4(1.032621, -1.151600, -17.607336, 1.000000)
vec4(1.041321, -1.168600, -17.291037, 1.000000)
vec4(1.042521, -1.186600, -16.968136, 1.000000)
vec4(1.016921, -1.183500, -19.078936, 1.000000)
vec4(1.013721, -1.190000, -18.795635, 1.000000)
vec4(1.014421, -1.199000, -18.507936, 1.000000)
vec4(1.015221, -1.209700, -18.215536, 1.000000)
vec4(1.016021, -1.222500, -17.917536, 1.000000)
vec4(1.034521, -1.240200, -17.606735, 1.000000)
vec4(1.043221, -1.258600, -17.290337, 1.000000)
vec4(1.044421, -1.277900, -16.967337, 1.000000)
vec4(1.016921, -1.268100, -19.078936, 1.000000)
vec4(1.013721, -1.275100, -18.795635, 1.000000)
vec4(1.014421, -1.284700, -18.507936, 1.000000)
vec4(1.015221, -1.296200, -18.215635, 1.000000)
vec4(1.016021, -1.309900, -17.917536, 1.000000)
vec4(1.036421, -1.329200, -17.606136, 1.000000)
vec4(1.045121, -1.348800, -17.289736, 1.000000)
vec4(1.046321, -1.369600, -16.966637, 1.000000)
vec4(1.033121, -1.390200, -16.639736, 1.000000)
vec4(1.013921, -1.346500, -19.360336, 1.000000)
vec4(1.014321, -1.352600, -19.079336, 1.000000)
vec4(1.013721, -1.360500, -18.795635, 1.000000)
vec4(1.014421, -1.370700, -18.508036, 1.000000)
vec4(1.015221, -1.383000, -18.215635, 1.000000)
vec4(1.016021, -1.397600, -17.917536, 1.000000)
vec4(1.037621, -1.418500, -17.605736, 1.000000)
vec4(1.044321, -1.439000, -17.290035, 1.000000)
vec4(1.044621, -1.460900, -16.967337, 1.000000)
vec4(1.030521, -1.482800, -16.641037, 1.000000)
vec4(1.012221, -1.431100, -19.360435, 1.000000)
vec4(1.013021, -1.437600, -19.079536, 1.000000)
vec4(1.013721, -1.446300, -18.795736, 1.000000)
vec4(1.014421, -1.457100, -18.508036, 1.000000)
vec4(1.015221, -1.470200, -18.215635, 1.000000)
vec4(1.016021, -1.485700, -17.917637, 1.000000)
vec4(1.037621, -1.507900, -17.605837, 1.000000)
vec4(1.041621, -1.529100, -17.291037, 1.000000)
vec4(1.041821, -1.552400, -16.968536, 1.000000)
vec4(1.027821, -1.575600, -16.642237, 1.000000)
vec4(1.012221, -1.516300, -19.360537, 1.000000)
vec4(1.013021, -1.523200, -19.079636, 1.000000)
vec4(1.013721, -1.532400, -18.795736, 1.000000)
vec4(1.014421, -1.543900, -18.508036, 1.000000)
vec4(1.015221, -1.557700, -18.215736, 1.000000)
