vec3(-26.145956, 0.000000, -268.435883)
vec4(-50.836201, 2.919800, -315.494781, 1.000000)
vec4(-56.269501, 4.064600, -319.116760, 1.000000)
vec4(-55.079399, 3.908300, -319.423859, 1.000000)
vec4(-54.443199, 3.866500, -320.006561, 1.000000)
vec4(-53.820103, 3.831000, -320.577881, 1.000000)
vec4(-55.028702, 4.203000, -322.503784, 1.000000)
vec4(-49.429802, 3.057100, -319.123383, 1.000000)
vec4(-49.634300, 3.203600, -320.167572, 1.000000)
vec4(-48.271702, 2.984600, -319.821472, 1.000000)
vec4(-48.655102, 3.193300, -321.118073, 1.000000)
vec4(-47.792503, 3.097000, -321.182465, 1.000000)
vec4(-46.251801, 2.811600, -320.382874, 1.000000)
vec4(-46.399704, 2.987200, -321.543182, 1.000000)
vec4(-47.044102, 3.334400, -323.518188, 1.000000)
vec4(-47.796902, 3.759100, -325.922760, 1.000000)
vec4(-46.952301, 3.701900, -326.078278, 1.000000)
vec4(-54.492004, 6.654400, -341.037964, 1.000000)
vec4(-50.549801, 5.616900, -336.488678, 1.000000)
vec4(-47.781902, 4.912800, -333.406281, 1.000000)
vec4(-46.611000, 4.815700, -333.325470, 1.000000)
vec4(-46.147701, 8.510800, -355.312561, 1.000000)
vec4(-46.410500, 5.189200, -335.683472, 1.000000)
vec4(-46.981701, 11.157300, -370.411987, 1.000000)
vec4(-45.903503, 5.483800, -337.635681, 1.000000)
vec4(-49.081604, 8.151200, -352.465485, 1.000000)
vec4(-47.794003, 8.426500, -354.435486, 1.000000)
vec4(-13.195702, 9.721100, -358.306580, 1.000000)
vec4(2.657997, 10.718600, -355.011780, 1.000000)
vec4(4.612099, 10.777000, -353.774078, 1.000000)
vec4(22.179996, 12.594000, -349.499084, 1.000000)
vec4(24.652897, 12.796300, -347.911987, 1.000000)
vec4(19.190598, 13.077000, -357.603088, 1.000000)
vec4(-28.616802, 1.515100, -312.648560, 1.000000)
vec4(-15.453201, 4.137700, -319.547485, 1.000000)
vec4(-27.169502, 1.708100, -312.248169, 1.000000)
vec4(-27.170601, 1.739200, -312.655182, 1.000000)
vec4(-27.168503, 1.680500, -311.854980, 1.000000)
vec4(-27.167501, 1.656000, -311.473572, 1.000000)
vec4(-28.591501, 1.329000, -309.743866, 1.000000)
vec4(-27.166603, 1.634500, -311.102661, 1.000000)
vec4(-27.165602, 1.615800, -310.740662, 1.000000)
vec4(-28.584501, 1.341700, -310.037262, 1.000000)
vec4(-28.605202, 1.299000, -308.058258, 1.000000)
vec4(-28.608803, 1.316500, -309.453766, 1.000000)
vec4(-28.604502, 1.301000, -307.780762, 1.000000)
vec4(-28.608101, 1.309300, -309.170959, 1.000000)
vec4(-28.603802, 1.304900, -307.501984, 1.000000)
vec4(-28.607403, 1.303900, -308.890778, 1.000000)
vec4(-28.603001, 1.310700, -307.220978, 1.000000)
vec4(-28.606701, 1.300400, -308.612488, 1.000000)
vec4(-28.602303, 1.318400, -306.937164, 1.000000)
vec4(-28.605902, 1.298800, -308.335266, 1.000000)
vec4(-28.581902, 1.331600, -306.645264, 1.000000)
vec4(-28.573101, 1.344900, -306.350067, 1.000000)
vec4(-27.147402, 1.746800, -303.700684, 1.000000)
vec4(-27.152401, 1.619700, -305.633759, 1.000000)
vec4(-27.146301, 1.782500, -303.272583, 1.000000)
vec4(-27.151402, 1.639100, -305.269073, 1.000000)
vec4(-15.391201, 4.250600, -295.634979, 1.000000)
vec4(-28.581202, 1.562600, -303.313385, 1.000000)
vec4(-27.150501, 1.661200, -304.894958, 1.000000)
vec4(-27.149502, 1.686400, -304.509979, 1.000000)
vec4(-23.200102, 2.772300, -299.025787, 1.000000)
vec4(-27.148403, 1.714800, -304.112488, 1.000000)
vec4(-24.053402, 2.660800, -298.940369, 1.000000)
vec4(-24.932901, 2.540400, -298.938080, 1.000000)
vec4(-28.191702, 2.275700, -297.900085, 1.000000)
vec4(-25.737602, 2.433800, -298.936066, 1.000000)
vec4(-28.189503, 2.397700, -297.045868, 1.000000)
vec4(-26.478401, 2.338800, -298.934082, 1.000000)
vec4(-28.187002, 2.537200, -296.093384, 1.000000)
