vec3(0.123634, 0.000000, -4.939138)
vec4(-1.129466, -2.404900, -19.479538, 1.000000)
vec4(-0.658466, -2.404900, -19.522638, 1.000000)
vec4(-0.185966, -2.404900, -19.546738, 1.000000)
vec4(0.287234, -2.404900, -19.551739, 1.000000)
vec4(0.760234, -2.404900, -19.537739, 1.000000)
vec4(1.232334, -2.404900, -19.504539, 1.000000)
vec4(-1.499966, -2.404900, -18.708038, 1.000000)
vec4(-1.057866, -2.404900, -18.766138, 1.000000)
vec4(-0.613766, -2.404900, -18.806639, 1.000000)
vec4(-0.168166, -2.404900, -18.829140, 1.000000)
vec4(0.277934, -2.404900, -18.833738, 1.000000)
vec4(0.724034, -2.404900, -18.820438, 1.000000)
vec4(1.169234, -2.404900, -18.789238, 1.000000)
vec4(1.612734, -2.404900, -18.740139, 1.000000)
vec4(1.971134, -2.301900, -18.170338, 1.000000)
vec4(-1.827266, -2.404900, -18.000839, 1.000000)
vec4(-1.411866, -2.404900, -18.072140, 1.000000)
vec4(-0.993766, -2.404900, -18.126938, 1.000000)
vec4(-0.573666, -2.404900, -18.164938, 1.000000)
vec4(-0.152266, -2.404900, -18.186138, 1.000000)
vec4(0.269734, -2.404900, -18.190437, 1.000000)
vec4(0.691534, -2.404900, -18.177738, 1.000000)
vec4(1.112634, -2.404900, -18.148239, 1.000000)
vec4(1.532034, -2.404900, -18.101938, 1.000000)
vec4(1.941634, -2.394900, -17.992439, 1.000000)
vec4(-1.726466, -2.404900, -17.431538, 1.000000)
vec4(-1.332466, -2.404900, -17.498940, 1.000000)
vec4(-0.935966, -2.404900, -17.550638, 1.000000)
vec4(-0.537566, -2.404900, -17.586538, 1.000000)
vec4(-0.137866, -2.404900, -17.606438, 1.000000)
vec4(0.262234, -2.404900, -17.610439, 1.000000)
vec4(0.662334, -2.404900, -17.598438, 1.000000)
vec4(1.061534, -2.404900, -17.570438, 1.000000)
vec4(1.459334, -2.404900, -17.526539, 1.000000)
vec4(1.855034, -2.404900, -17.466839, 1.000000)
vec4(-1.635066, -2.404900, -16.915539, 1.000000)
vec4(-1.260466, -2.404900, -16.979439, 1.000000)
vec4(-0.883566, -2.404900, -17.028439, 1.000000)
vec4(-0.504766, -2.404900, -17.062340, 1.000000)
vec4(-0.124866, -2.404900, -17.081139, 1.000000)
vec4(0.255534, -2.404900, -17.084839, 1.000000)
vec4(0.635834, -2.404900, -17.073439, 1.000000)
vec4(1.015334, -2.404900, -17.046839, 1.000000)
vec4(1.393434, -2.404900, -17.005138, 1.000000)
vec4(-1.194966, -2.404900, -16.506237, 1.000000)
vec4(-0.835766, -2.404900, -16.552738, 1.000000)
vec4(-0.474966, -2.404900, -16.584938, 1.000000)
vec4(-0.113066, -2.404900, -16.602737, 1.000000)
vec4(0.249334, -2.404900, -16.606239, 1.000000)
vec4(0.611634, -2.404900, -16.595238, 1.000000)
vec4(0.973234, -2.404900, -16.569939, 1.000000)
vec4(1.333434, -2.404900, -16.530338, 1.000000)
vec4(-0.447666, -2.404900, -16.148239, 1.000000)
vec4(-0.102166, -2.404900, -16.165138, 1.000000)
vec4(0.243734, -2.404900, -16.168438, 1.000000)
vec4(0.589534, -2.404900, -16.157938, 1.000000)
