vec3(-30.729458, 0.000000, -310.964600)
vec4(-54.013313, 3.057100, -361.652100, 1.000000)
vec4(-55.419712, 2.919800, -358.023499, 1.000000)
vec4(-60.853012, 4.064600, -361.645477, 1.000000)
vec4(-59.662910, 3.908300, -361.952576, 1.000000)
vec4(-59.026711, 3.866500, -362.535278, 1.000000)
vec4(-58.403614, 3.831000, -363.106598, 1.000000)
vec4(-59.612213, 4.203000, -365.032501, 1.000000)
vec4(-50.983215, 2.987200, -364.071899, 1.000000)
vec4(-51.627613, 3.334400, -366.046875, 1.000000)
vec4(-52.380413, 3.759100, -368.451477, 1.000000)
vec4(-51.535812, 3.701900, -368.606995, 1.000000)
vec4(-59.075516, 6.654400, -383.566681, 1.000000)
vec4(-55.133312, 5.616900, -379.017395, 1.000000)
vec4(-54.217812, 3.203600, -362.696289, 1.000000)
vec4(-52.365414, 4.912800, -375.934998, 1.000000)
vec4(-52.855213, 2.984600, -362.350189, 1.000000)
vec4(-51.194511, 4.815700, -375.854187, 1.000000)
vec4(-53.238613, 3.193300, -363.646790, 1.000000)
vec4(-50.994011, 5.189200, -378.212189, 1.000000)
vec4(-52.376015, 3.097000, -363.711182, 1.000000)
vec4(-50.487015, 5.483800, -380.164398, 1.000000)
vec4(-50.835312, 2.811600, -362.911591, 1.000000)
vec4(-53.665115, 8.151200, -394.994202, 1.000000)
vec4(-50.731213, 8.510800, -397.841278, 1.000000)
vec4(-51.565212, 11.157300, -412.940674, 1.000000)
vec4(-52.377514, 8.426500, -396.964203, 1.000000)
vec4(-17.779213, 9.721100, -400.835297, 1.000000)
vec4(-1.925514, 10.718600, -397.540497, 1.000000)
vec4(0.028587, 10.777000, -396.302795, 1.000000)
vec4(17.596485, 12.594000, -392.027802, 1.000000)
vec4(20.069386, 12.796300, -390.440674, 1.000000)
vec4(-33.200314, 1.515100, -355.177277, 1.000000)
vec4(14.607086, 13.077000, -400.131775, 1.000000)
vec4(-20.036713, 4.137700, -362.076202, 1.000000)
vec4(-31.754112, 1.739200, -355.183899, 1.000000)
vec4(-31.753014, 1.708100, -354.776886, 1.000000)
vec4(-33.175014, 1.329000, -352.272583, 1.000000)
vec4(-31.752014, 1.680500, -354.383698, 1.000000)
vec4(-33.192314, 1.316500, -351.982483, 1.000000)
vec4(-31.751013, 1.656000, -354.002289, 1.000000)
vec4(-33.191612, 1.309300, -351.699677, 1.000000)
vec4(-31.750114, 1.634500, -353.631378, 1.000000)
vec4(-33.190914, 1.303900, -351.419495, 1.000000)
vec4(-31.749113, 1.615800, -353.269379, 1.000000)
vec4(-33.190212, 1.300400, -351.141205, 1.000000)
vec4(-33.168015, 1.341700, -352.565979, 1.000000)
vec4(-33.189415, 1.298800, -350.863983, 1.000000)
vec4(-33.156612, 1.344900, -348.878784, 1.000000)
vec4(-33.188713, 1.299000, -350.586975, 1.000000)
vec4(-31.735912, 1.619700, -348.162476, 1.000000)
vec4(-33.188011, 1.301000, -350.309479, 1.000000)
vec4(-31.734913, 1.639100, -347.797791, 1.000000)
vec4(-33.187313, 1.304900, -350.030701, 1.000000)
vec4(-31.734013, 1.661200, -347.423676, 1.000000)
vec4(-33.186512, 1.310700, -349.749695, 1.000000)
vec4(-31.733013, 1.686400, -347.038696, 1.000000)
vec4(-33.185814, 1.318400, -349.465881, 1.000000)
vec4(-31.731915, 1.714800, -346.641205, 1.000000)
vec4(-31.730913, 1.746800, -346.229401, 1.000000)
vec4(-33.165413, 1.331600, -349.173981, 1.000000)
