vec3(-15.014033, 0.000000, -166.826508)
vec4(-39.704273, 2.919800, -213.885391, 1.000000)
vec4(-45.137573, 4.064600, -217.507401, 1.000000)
vec4(-43.947472, 3.908300, -217.814499, 1.000000)
vec4(-43.311272, 3.866500, -218.397202, 1.000000)
vec4(-42.688171, 3.831000, -218.968506, 1.000000)
vec4(-43.896774, 4.203000, -220.894394, 1.000000)
vec4(-38.297874, 3.057100, -217.513992, 1.000000)
vec4(-35.267773, 2.987200, -219.933792, 1.000000)
vec4(-38.502373, 3.203600, -218.558197, 1.000000)
vec4(-35.912170, 3.334400, -221.908798, 1.000000)
vec4(-37.139771, 2.984600, -218.212097, 1.000000)
vec4(-36.664970, 3.759100, -224.313400, 1.000000)
vec4(-35.820374, 3.701900, -224.468903, 1.000000)
vec4(-37.523170, 3.193300, -219.508698, 1.000000)
vec4(-36.660572, 3.097000, -219.573105, 1.000000)
vec4(-43.360073, 6.654400, -239.428589, 1.000000)
vec4(-35.119873, 2.811600, -218.773499, 1.000000)
vec4(-39.417873, 5.616900, -234.879303, 1.000000)
vec4(-36.649971, 4.912800, -231.796906, 1.000000)
vec4(-35.015774, 8.510800, -253.703201, 1.000000)
vec4(-35.849773, 11.157300, -268.802612, 1.000000)
vec4(-35.479073, 4.815700, -231.716095, 1.000000)
vec4(-35.278572, 5.189200, -234.074097, 1.000000)
vec4(-34.771572, 5.483800, -236.026306, 1.000000)
vec4(-37.949673, 8.151200, -250.856094, 1.000000)
vec4(-36.662071, 8.426500, -252.826096, 1.000000)
vec4(-2.063772, 9.721100, -256.697205, 1.000000)
vec4(13.789927, 10.718600, -253.402405, 1.000000)
vec4(15.744028, 10.777000, -252.164703, 1.000000)
vec4(33.311928, 12.594000, -247.889694, 1.000000)
vec4(35.784828, 12.796300, -246.302597, 1.000000)
vec4(30.322527, 13.077000, -255.993698, 1.000000)
vec4(-17.484873, 1.515100, -211.039200, 1.000000)
vec4(-16.037573, 1.708100, -210.638794, 1.000000)
vec4(-16.036572, 1.680500, -210.245605, 1.000000)
vec4(-4.321272, 4.137700, -217.938095, 1.000000)
vec4(-16.035572, 1.656000, -209.864197, 1.000000)
vec4(-16.038673, 1.739200, -211.045792, 1.000000)
vec4(-16.034672, 1.634500, -209.493301, 1.000000)
vec4(-16.033672, 1.615800, -209.131302, 1.000000)
vec4(-17.459572, 1.329000, -208.134491, 1.000000)
vec4(-17.452572, 1.341700, -208.427902, 1.000000)
vec4(-17.476871, 1.316500, -207.844391, 1.000000)
vec4(-17.476173, 1.309300, -207.561600, 1.000000)
vec4(-17.473272, 1.299000, -206.448898, 1.000000)
vec4(-17.475471, 1.303900, -207.281403, 1.000000)
vec4(-17.472572, 1.301000, -206.171402, 1.000000)
vec4(-17.474773, 1.300400, -207.003098, 1.000000)
vec4(-17.471872, 1.304900, -205.892593, 1.000000)
vec4(-17.473972, 1.298800, -206.725891, 1.000000)
vec4(-17.471073, 1.310700, -205.611603, 1.000000)
vec4(-17.441174, 1.344900, -204.740692, 1.000000)
vec4(-17.470371, 1.318400, -205.327805, 1.000000)
vec4(-16.020473, 1.619700, -204.024399, 1.000000)
vec4(-17.449972, 1.331600, -205.035904, 1.000000)
vec4(-16.019472, 1.639100, -203.659698, 1.000000)
vec4(-16.015472, 1.746800, -202.091293, 1.000000)
vec4(-16.018574, 1.661200, -203.285599, 1.000000)
vec4(-16.014374, 1.782500, -201.663193, 1.000000)
vec4(-16.017572, 1.686400, -202.900604, 1.000000)
vec4(-16.016472, 1.714800, -202.503098, 1.000000)
vec4(-4.259272, 4.250600, -194.025604, 1.000000)
vec4(-13.800972, 2.540400, -197.328705, 1.000000)
vec4(-17.449272, 1.562600, -201.703995, 1.000000)
vec4(-14.605673, 2.433800, -197.326691, 1.000000)
vec4(-12.068172, 2.772300, -197.416397, 1.000000)
vec4(-15.346473, 2.338800, -197.324692, 1.000000)
vec4(-12.921473, 2.660800, -197.330994, 1.000000)
