vec3(-1.865415, 0.000000, -21.193722)
vec4(1.744785, -2.302600, -17.071321, 1.000000)
vec4(1.832485, -2.302600, -17.429922, 1.000000)
vec4(1.907885, -2.302600, -17.772522, 1.000000)
vec4(1.701185, -2.302600, -17.634621, 1.000000)
vec4(1.971885, -2.302600, -18.100422, 1.000000)
vec4(1.777485, -2.302600, -17.959822, 1.000000)
vec4(1.842785, -2.302600, -18.271921, 1.000000)
vec4(1.654885, -2.302600, -18.136021, 1.000000)
vec4(1.897785, -2.302600, -18.571621, 1.000000)
vec4(1.721085, -2.302600, -18.433422, 1.000000)
vec4(1.777185, -2.302600, -18.719723, 1.000000)
vec4(1.663085, -2.302600, -18.859922, 1.000000)
