vec3(-17.348497, 0.000000, -187.941635)
vec4(-42.038734, 2.919800, -235.000519, 1.000000)
vec4(-47.472034, 4.064600, -238.622528, 1.000000)
vec4(-46.281933, 3.908300, -238.929626, 1.000000)
vec4(-45.645733, 3.866500, -239.512329, 1.000000)
vec4(-45.022636, 3.831000, -240.083618, 1.000000)
vec4(-40.632332, 3.057100, -238.629120, 1.000000)
vec4(-46.231232, 4.203000, -242.009521, 1.000000)
vec4(-40.836834, 3.203600, -239.673325, 1.000000)
vec4(-39.474236, 2.984600, -239.327225, 1.000000)
vec4(-37.602234, 2.987200, -241.048920, 1.000000)
vec4(-39.857635, 3.193300, -240.623825, 1.000000)
vec4(-38.246635, 3.334400, -243.023926, 1.000000)
vec4(-38.999435, 3.759100, -245.428528, 1.000000)
vec4(-38.995033, 3.097000, -240.688232, 1.000000)
vec4(-38.154835, 3.701900, -245.584030, 1.000000)
vec4(-37.454334, 2.811600, -239.888626, 1.000000)
vec4(-45.694534, 6.654400, -260.543732, 1.000000)
vec4(-38.984432, 4.912800, -252.912018, 1.000000)
vec4(-37.813534, 4.815700, -252.831223, 1.000000)
vec4(-41.752335, 5.616900, -255.994431, 1.000000)
vec4(-37.613033, 5.189200, -255.189224, 1.000000)
vec4(-37.350235, 8.510800, -274.818329, 1.000000)
vec4(-38.184235, 11.157300, -289.917725, 1.000000)
vec4(-37.106033, 5.483800, -257.141418, 1.000000)
vec4(-40.284134, 8.151200, -271.971222, 1.000000)
vec4(-38.996532, 8.426500, -273.941223, 1.000000)
vec4(-4.398233, 9.721100, -277.812317, 1.000000)
vec4(11.455465, 10.718600, -274.517517, 1.000000)
vec4(13.409567, 10.777000, -273.279816, 1.000000)
vec4(30.977465, 12.594000, -269.004822, 1.000000)
vec4(33.450363, 12.796300, -267.417725, 1.000000)
vec4(27.988066, 13.077000, -277.108826, 1.000000)
vec4(-19.819334, 1.515100, -232.154327, 1.000000)
vec4(-6.655733, 4.137700, -239.053223, 1.000000)
vec4(-18.372034, 1.708100, -231.753922, 1.000000)
vec4(-18.373135, 1.739200, -232.160919, 1.000000)
vec4(-18.371033, 1.680500, -231.360733, 1.000000)
vec4(-19.794033, 1.329000, -229.249619, 1.000000)
vec4(-18.370033, 1.656000, -230.979324, 1.000000)
vec4(-19.811333, 1.316500, -228.959518, 1.000000)
vec4(-18.369133, 1.634500, -230.608429, 1.000000)
vec4(-19.810635, 1.309300, -228.676727, 1.000000)
vec4(-18.368134, 1.615800, -230.246429, 1.000000)
vec4(-19.809933, 1.303900, -228.396530, 1.000000)
vec4(-19.787033, 1.341700, -229.543030, 1.000000)
vec4(-19.809235, 1.300400, -228.118225, 1.000000)
vec4(-19.808434, 1.298800, -227.841019, 1.000000)
vec4(-19.807734, 1.299000, -227.564026, 1.000000)
vec4(-19.775635, 1.344900, -225.855820, 1.000000)
vec4(-19.807034, 1.301000, -227.286530, 1.000000)
vec4(-18.354935, 1.619700, -225.139526, 1.000000)
vec4(-19.806334, 1.304900, -227.007721, 1.000000)
vec4(-18.353933, 1.639100, -224.774826, 1.000000)
vec4(-19.805534, 1.310700, -226.726730, 1.000000)
vec4(-18.353035, 1.661200, -224.400726, 1.000000)
vec4(-18.352034, 1.686400, -224.015732, 1.000000)
vec4(-19.804832, 1.318400, -226.442932, 1.000000)
vec4(-18.350933, 1.714800, -223.618225, 1.000000)
vec4(-19.784433, 1.331600, -226.151031, 1.000000)
vec4(-18.349934, 1.746800, -223.206421, 1.000000)
vec4(-18.348835, 1.782500, -222.778320, 1.000000)
vec4(-16.135433, 2.540400, -218.443832, 1.000000)
vec4(-6.593733, 4.250600, -215.140732, 1.000000)
vec4(-16.940134, 2.433800, -218.441833, 1.000000)
vec4(-19.783733, 1.562600, -222.819122, 1.000000)
vec4(-17.680935, 2.338800, -218.439819, 1.000000)
vec4(-18.367233, 2.254100, -218.438126, 1.000000)
vec4(-14.402634, 2.772300, -218.531525, 1.000000)
vec4(-19.006433, 2.178300, -218.436432, 1.000000)
vec4(-15.255934, 2.660800, -218.446121, 1.000000)
vec4(-19.396233, 2.168500, -218.178329, 1.000000)
vec4(-19.394234, 2.275700, -217.405823, 1.000000)
vec4(-19.392033, 2.397700, -216.551620, 1.000000)
vec4(-19.440634, 3.338000, -210.413422, 1.000000)
vec4(-19.389534, 2.537200, -215.599121, 1.000000)
vec4(-19.427633, 2.684000, -214.596619, 1.000000)
vec4(-17.445934, 4.589400, -203.538330, 1.000000)
vec4(-19.321533, 2.908200, -213.193130, 1.000000)
vec4(-19.393934, 3.099300, -211.933426, 1.000000)
vec4(-18.508234, 4.513300, -203.595322, 1.000000)
vec4(-36.559433, 3.119100, -212.695328, 1.000000)
vec4(-38.393532, 3.034700, -214.638626, 1.000000)
vec4(-36.766933, 3.009100, -213.577026, 1.000000)
vec4(-37.038033, 2.933500, -214.294327, 1.000000)
vec4(-39.202034, 3.118800, -214.719727, 1.000000)
vec4(-37.780834, 3.002800, -214.367126, 1.000000)
vec4(-39.543934, 3.084300, -215.320724, 1.000000)
vec4(-40.021332, 2.812800, -218.234329, 1.000000)
vec4(-39.546432, 2.975000, -216.218430, 1.000000)
vec4(-40.803833, 2.905500, -218.428131, 1.000000)
vec4(-39.583733, 2.885200, -217.025620, 1.000000)
vec4(-41.078434, 2.892100, -218.988724, 1.000000)
vec4(-44.487434, 3.901200, -213.899033, 1.000000)
vec4(-40.925934, 2.796400, -219.790131, 1.000000)
vec4(-42.787033, 2.999400, -220.931122, 1.000000)
vec4(-42.141132, 2.981000, -219.824127, 1.000000)
vec4(-42.302334, 2.861700, -221.808624, 1.000000)
vec4(-43.017735, 3.096400, -220.109329, 1.000000)
vec4(-44.220932, 3.180200, -221.787521, 1.000000)
vec4(-43.175331, 2.868600, -224.737030, 1.000000)
vec4(-42.902534, 2.802200, -225.396622, 1.000000)
vec4(-52.756233, 4.713800, -219.880020, 1.000000)
vec4(-42.544334, 2.725300, -226.037827, 1.000000)
vec4(-43.012032, 2.798800, -226.587524, 1.000000)
vec4(-59.383636, 5.871600, -219.158722, 1.000000)
vec4(-43.563633, 2.890700, -227.166428, 1.000000)
vec4(-42.630432, 2.724800, -227.780319, 1.000000)
vec4(-54.692734, 4.970700, -221.504929, 1.000000)
vec4(-49.659935, 3.967200, -228.650726, 1.000000)
vec4(-40.155334, 2.296000, -228.751328, 1.000000)
vec4(-40.271835, 2.325300, -229.258224, 1.000000)
vec4(-39.300034, 2.164100, -229.609726, 1.000000)
vec4(-40.632133, 2.417700, -230.338333, 1.000000)
vec4(-40.759132, 2.460400, -230.897629, 1.000000)
vec4(-43.532833, 2.991100, -232.199631, 1.000000)
vec4(-42.155632, 2.770100, -232.435928, 1.000000)
vec4(-42.378136, 2.847100, -233.142319, 1.000000)
vec4(-40.009132, 2.438200, -232.851028, 1.000000)
vec4(-40.122032, 2.499100, -233.469818, 1.000000)
vec4(-42.025734, 2.728700, -234.994232, 1.000000)
vec4(-47.316536, 3.772700, -238.539230, 1.000000)
vec4(-46.260735, 3.651600, -238.917328, 1.000000)
vec4(-45.625435, 3.612600, -239.499527, 1.000000)
vec4(-45.003235, 3.579500, -240.070328, 1.000000)
vec4(-46.008133, 3.885400, -241.842529, 1.000000)
vec4(-40.666332, 2.866700, -238.656830, 1.000000)
vec4(-40.873032, 3.004500, -239.705032, 1.000000)
vec4(-39.750134, 2.854400, -239.587433, 1.000000)
vec4(-40.162533, 3.058800, -240.933823, 1.000000)
vec4(-38.891434, 2.871600, -240.574722, 1.000000)
vec4(-38.636833, 2.932300, -241.286728, 1.000000)
vec4(-37.633736, 2.802700, -241.089325, 1.000000)
vec4(-38.255936, 3.121600, -243.036819, 1.000000)
vec4(-39.022232, 3.523100, -245.462830, 1.000000)
vec4(-38.175632, 3.469400, -245.618134, 1.000000)
vec4(-43.688133, 5.550500, -256.989929, 1.000000)
vec4(-41.146133, 5.035800, -254.819824, 1.000000)
vec4(-39.033234, 4.614500, -253.016129, 1.000000)
vec4(-37.975834, 4.573400, -253.214020, 1.000000)
vec4(-37.909431, 4.991900, -255.968628, 1.000000)
vec4(-36.783035, 4.963000, -256.185638, 1.000000)
vec4(-40.284733, 7.625300, -271.973816, 1.000000)
vec4(-38.675034, 7.668200, -272.685516, 1.000000)
vec4(-37.282234, 7.908200, -274.504333, 1.000000)
vec4(-38.256134, 10.505200, -290.324127, 1.000000)
vec4(-4.436333, 9.078400, -277.728638, 1.000000)
vec4(11.719267, 10.095100, -274.837219, 1.000000)
vec4(27.980368, 12.230900, -277.102112, 1.000000)
vec4(32.146469, 12.017600, -269.834839, 1.000000)
