vec3(-4.285491, 0.000000, -19.314951)
vec4(0.687809, -1.258700, -17.131050, 1.000000)
vec4(0.551609, -1.265200, -16.924450, 1.000000)
vec4(0.556309, -1.298300, -17.241652, 1.000000)
vec4(0.371209, -1.290500, -17.088251, 1.000000)
vec4(0.307409, -1.318900, -16.819752, 1.000000)
vec4(0.582409, -1.378900, -17.219751, 1.000000)
vec4(0.354109, -1.358300, -17.103851, 1.000000)
vec4(0.352909, -1.407000, -16.775251, 1.000000)
vec4(0.586909, -1.454300, -17.216051, 1.000000)
vec4(0.356209, -1.431800, -17.101851, 1.000000)
vec4(0.351109, -1.482000, -16.776951, 1.000000)
vec4(0.591409, -1.530100, -17.212250, 1.000000)
vec4(0.358409, -1.505800, -17.099951, 1.000000)
vec4(0.349709, -1.557400, -16.778351, 1.000000)
vec4(0.595909, -1.606500, -17.208450, 1.000000)
vec4(0.360609, -1.580200, -17.098051, 1.000000)
vec4(0.600509, -1.683400, -17.204651, 1.000000)
vec4(0.362809, -1.655100, -17.096050, 1.000000)
vec4(0.605109, -1.761000, -17.200851, 1.000000)
vec4(0.365009, -1.730600, -17.094151, 1.000000)
vec4(0.609809, -1.839200, -17.196850, 1.000000)
vec4(0.367209, -1.806600, -17.092152, 1.000000)
vec4(0.614709, -1.918100, -17.192852, 1.000000)
vec4(0.369809, -1.883200, -17.089851, 1.000000)
vec4(0.619609, -1.997700, -17.188751, 1.000000)
vec4(0.373909, -1.961100, -17.086151, 1.000000)
vec4(1.895209, -2.345900, -17.535151, 1.000000)
vec4(1.748409, -2.345900, -17.305552, 1.000000)
vec4(1.484609, -2.302600, -17.159651, 1.000000)
vec4(1.324009, -2.302600, -16.945751, 1.000000)
vec4(0.624609, -2.078000, -17.184551, 1.000000)
vec4(0.378009, -2.039700, -17.082352, 1.000000)
vec4(0.795509, -2.302600, -16.342350, 1.000000)
vec4(0.604709, -2.302600, -16.154850, 1.000000)
vec4(1.926709, -2.345900, -18.131050, 1.000000)
vec4(1.802309, -2.345900, -17.899752, 1.000000)
vec4(1.669209, -2.345900, -17.673351, 1.000000)
vec4(1.420609, -2.302600, -17.523352, 1.000000)
vec4(1.273709, -2.302600, -17.311550, 1.000000)
vec4(1.118909, -2.302600, -17.105452, 1.000000)
vec4(0.629609, -2.159000, -17.180351, 1.000000)
vec4(0.382209, -2.119000, -17.078651, 1.000000)
vec4(0.609809, -2.302600, -16.524052, 1.000000)
vec4(0.425909, -2.302600, -16.343552, 1.000000)
vec4(0.235409, -2.302600, -16.170052, 1.000000)
vec4(0.038509, -2.302600, -16.003750, 1.000000)
vec4(1.817509, -2.345900, -18.471651, 1.000000)
vec4(1.706009, -2.345900, -18.244251, 1.000000)
vec4(1.477709, -2.302600, -18.081951, 1.000000)
vec4(1.351809, -2.302600, -17.867550, 1.000000)
vec4(1.217909, -2.302600, -17.658051, 1.000000)
vec4(1.076209, -2.302600, -17.453852, 1.000000)
vec4(0.927009, -2.302600, -17.255051, 1.000000)
vec4(0.633309, -2.240200, -17.177250, 1.000000)
vec4(0.386309, -2.198900, -17.074951, 1.000000)
vec4(0.435909, -2.302600, -16.694252, 1.000000)
