vec3(-5.744309, 0.000000, -18.403206)
vec4(1.621891, -1.309900, -18.240705, 1.000000)
vec4(1.642291, -1.329200, -17.929306, 1.000000)
vec4(1.650990, -1.348800, -17.612906, 1.000000)
vec4(1.621090, -1.383000, -18.538805, 1.000000)
vec4(1.621891, -1.397600, -18.240705, 1.000000)
vec4(1.643491, -1.418500, -17.928905, 1.000000)
vec4(1.650190, -1.439000, -17.613205, 1.000000)
vec4(1.621090, -1.470200, -18.538805, 1.000000)
vec4(1.621891, -1.485700, -18.240807, 1.000000)
vec4(1.643491, -1.507900, -17.929007, 1.000000)
vec4(1.647491, -1.529100, -17.614206, 1.000000)
vec4(1.647691, -1.552400, -17.291706, 1.000000)
vec4(1.621090, -1.557700, -18.538906, 1.000000)
vec4(1.621891, -1.574100, -18.240807, 1.000000)
vec4(1.643491, -1.597600, -17.929007, 1.000000)
vec4(1.644791, -1.619500, -17.615307, 1.000000)
vec4(1.644891, -1.644200, -17.292906, 1.000000)
vec4(1.620291, -1.631000, -18.831306, 1.000000)
vec4(1.621090, -1.645700, -18.538906, 1.000000)
vec4(1.621891, -1.663000, -18.240807, 1.000000)
vec4(1.641790, -1.687400, -17.929605, 1.000000)
vec4(1.641991, -1.710300, -17.616405, 1.000000)
vec4(1.642091, -1.736300, -17.294106, 1.000000)
vec4(1.620291, -1.718600, -18.831306, 1.000000)
vec4(1.621090, -1.734000, -18.538906, 1.000000)
vec4(1.621891, -1.752200, -18.240906, 1.000000)
vec4(1.639091, -1.777300, -17.930506, 1.000000)
vec4(1.639291, -1.801400, -17.617405, 1.000000)
vec4(1.639291, -1.828800, -17.295406, 1.000000)
vec4(1.620291, -1.806600, -18.831306, 1.000000)
vec4(1.621090, -1.822800, -18.539005, 1.000000)
vec4(1.621891, -1.842000, -18.240906, 1.000000)
vec4(1.636391, -1.867700, -17.931505, 1.000000)
vec4(1.636490, -1.893000, -17.618505, 1.000000)
vec4(1.636490, -1.921700, -17.296606, 1.000000)
vec4(1.625191, -1.951200, -16.969606, 1.000000)
vec4(1.620291, -1.895100, -18.831406, 1.000000)
vec4(1.621090, -1.912100, -18.539005, 1.000000)
vec4(1.621891, -1.932200, -18.240906, 1.000000)
vec4(1.633591, -1.958400, -17.932405, 1.000000)
vec4(1.633690, -1.984900, -17.619606, 1.000000)
vec4(1.633591, -2.015000, -17.297806, 1.000000)
vec4(1.625191, -2.046700, -16.969606, 1.000000)
vec4(1.620291, -1.984100, -18.831406, 1.000000)
vec4(1.621090, -2.001900, -18.539005, 1.000000)
vec4(1.621891, -2.022900, -18.241005, 1.000000)
vec4(1.630890, -2.049600, -17.933407, 1.000000)
vec4(1.630890, -2.077300, -17.620707, 1.000000)
vec4(1.630791, -2.108800, -17.299107, 1.000000)
vec4(1.625191, -2.142800, -16.969606, 1.000000)
vec4(1.619591, -2.058200, -19.119106, 1.000000)
vec4(1.620291, -2.073600, -18.831406, 1.000000)
vec4(1.621090, -2.092200, -18.539106, 1.000000)
vec4(1.621891, -2.114100, -18.241005, 1.000000)
vec4(1.628090, -2.141200, -17.934406, 1.000000)
vec4(1.628090, -2.170200, -17.621805, 1.000000)
vec4(1.627891, -2.203100, -17.300306, 1.000000)
vec4(1.625191, -2.239400, -16.969706, 1.000000)
vec4(1.619591, -2.147600, -19.119106, 1.000000)
vec4(1.620291, -2.163600, -18.831507, 1.000000)
vec4(1.621090, -2.183100, -18.539106, 1.000000)
vec4(1.621891, -2.206000, -18.241005, 1.000000)
vec4(1.625290, -2.233300, -17.935307, 1.000000)
vec4(1.625191, -2.263500, -17.622906, 1.000000)
vec4(1.624990, -2.297800, -17.301506, 1.000000)
vec4(1.654391, -2.345900, -16.956106, 1.000000)
vec4(-0.849010, -1.839200, -16.285107, 1.000000)
vec4(1.619591, -2.237600, -19.119205, 1.000000)
vec4(1.620291, -2.254300, -18.831507, 1.000000)
vec4(1.621090, -2.274500, -18.539106, 1.000000)
vec4(1.621891, -2.298300, -18.241106, 1.000000)
vec4(1.685591, -2.345900, -17.915207, 1.000000)
vec4(1.586290, -2.345900, -17.637606, 1.000000)
vec4(1.476790, -2.345900, -17.364006, 1.000000)
vec4(1.356990, -2.345900, -17.094706, 1.000000)
vec4(1.227190, -2.345900, -16.830105, 1.000000)
vec4(1.087491, -2.345900, -16.570505, 1.000000)
vec4(0.938190, -2.345900, -16.316406, 1.000000)
vec4(-0.844110, -1.918100, -16.281105, 1.000000)
vec4(1.621490, -2.345900, -18.831306, 1.000000)
vec4(1.556890, -2.345900, -18.555407, 1.000000)
vec4(1.481791, -2.345900, -18.282206, 1.000000)
vec4(1.396591, -2.345900, -18.012005, 1.000000)
vec4(1.301291, -2.345900, -17.745205, 1.000000)
vec4(1.195991, -2.345900, -17.482206, 1.000000)
vec4(1.080891, -2.345900, -17.223406, 1.000000)
vec4(0.956090, -2.345900, -16.969006, 1.000000)
vec4(0.821890, -2.345900, -16.719606, 1.000000)
vec4(0.678391, -2.345900, -16.475407, 1.000000)
vec4(0.525791, -2.345900, -16.236805, 1.000000)
vec4(-0.839210, -1.997700, -16.277006, 1.000000)
vec4(1.396091, -2.345900, -19.158205, 1.000000)
vec4(1.343891, -2.345900, -18.890507, 1.000000)
vec4(1.281691, -2.345900, -18.625107, 1.000000)
vec4(1.209491, -2.345900, -18.362106, 1.000000)
vec4(1.127491, -2.345900, -18.102106, 1.000000)
vec4(1.035790, -2.345900, -17.845406, 1.000000)
vec4(0.934491, -2.345900, -17.592306, 1.000000)
vec4(0.823690, -2.345900, -17.343206, 1.000000)
vec4(0.703691, -2.345900, -17.098406, 1.000000)
vec4(0.574491, -2.345900, -16.858406, 1.000000)
vec4(0.436390, -2.345900, -16.623405, 1.000000)
vec4(0.289590, -2.345900, -16.393806, 1.000000)
vec4(0.025791, -2.302600, -16.247906, 1.000000)
vec4(-0.134809, -2.302600, -16.034006, 1.000000)
vec4(-0.834209, -2.078000, -16.272806, 1.000000)
vec4(1.175591, -2.345900, -19.463306, 1.000000)
vec4(1.134991, -2.345900, -19.203707, 1.000000)
vec4(1.084691, -2.345900, -18.945906, 1.000000)
vec4(1.024791, -2.345900, -18.690105, 1.000000)
vec4(0.955191, -2.345900, -18.436806, 1.000000)
vec4(0.876191, -2.345900, -18.186306, 1.000000)
vec4(0.787791, -2.345900, -17.938906, 1.000000)
vec4(0.690191, -2.345900, -17.695107, 1.000000)
vec4(0.583490, -2.345900, -17.455105, 1.000000)
vec4(0.467891, -2.345900, -17.219305, 1.000000)
vec4(0.343491, -2.345900, -16.988007, 1.000000)
vec4(0.210391, -2.345900, -16.761606, 1.000000)
vec4(-0.038209, -2.302600, -16.611607, 1.000000)
vec4(-0.185110, -2.302600, -16.399807, 1.000000)
vec4(-0.339910, -2.302600, -16.193707, 1.000000)
vec4(-0.829209, -2.159000, -16.268606, 1.000000)
vec4(0.959291, -2.345900, -19.748405, 1.000000)
vec4(0.929591, -2.345900, -19.496706, 1.000000)
vec4(0.890491, -2.345900, -19.246407, 1.000000)
vec4(0.841990, -2.345900, -18.997705, 1.000000)
vec4(0.784191, -2.345900, -18.751005, 1.000000)
vec4(0.717191, -2.345900, -18.506706, 1.000000)
vec4(0.640991, -2.345900, -18.265106, 1.000000)
vec4(0.555790, -2.345900, -18.026506, 1.000000)
vec4(0.461591, -2.345900, -17.791407, 1.000000)
vec4(0.358691, -2.345900, -17.559906, 1.000000)
vec4(0.247190, -2.345900, -17.332506, 1.000000)
vec4(0.018890, -2.302600, -17.170206, 1.000000)
vec4(-0.107009, -2.302600, -16.955807, 1.000000)
vec4(-0.240910, -2.302600, -16.746305, 1.000000)
vec4(-0.382609, -2.302600, -16.542107, 1.000000)
vec4(-0.531809, -2.302600, -16.343306, 1.000000)
vec4(-0.825510, -2.240200, -16.265507, 1.000000)
vec4(0.727490, -2.345900, -19.771107, 1.000000)
vec4(0.698891, -2.345900, -19.528107, 1.000000)
vec4(0.661090, -2.345900, -19.286406, 1.000000)
vec4(0.614291, -2.345900, -19.046307, 1.000000)
vec4(0.558491, -2.345900, -18.808207, 1.000000)
vec4(0.493791, -2.345900, -18.572306, 1.000000)
vec4(0.420191, -2.345900, -18.339006, 1.000000)
vec4(0.337991, -2.345900, -18.108706, 1.000000)
vec4(0.247090, -2.345900, -17.881706, 1.000000)
vec4(0.147790, -2.345900, -17.658207, 1.000000)
vec4(-0.066609, -2.302600, -17.493305, 1.000000)
vec4(-0.180309, -2.302600, -17.281906, 1.000000)
vec4(-0.301909, -2.302600, -17.075006, 1.000000)
vec4(-0.431109, -2.302600, -16.872705, 1.000000)
vec4(-0.567909, -2.302600, -16.675507, 1.000000)
vec4(-0.712009, -2.302600, -16.483606, 1.000000)
vec4(-0.863209, -2.302600, -16.297207, 1.000000)
vec4(0.509490, -2.345900, -19.792406, 1.000000)
vec4(0.481891, -2.345900, -19.557606, 1.000000)
vec4(0.445391, -2.345900, -19.324106, 1.000000)
vec4(0.400190, -2.345900, -19.092106, 1.000000)
vec4(0.346291, -2.345900, -18.861906, 1.000000)
vec4(0.283690, -2.345900, -18.634007, 1.000000)
vec4(0.212690, -2.345900, -18.408606, 1.000000)
vec4(0.024791, -2.302600, -18.226906, 1.000000)
vec4(-0.061409, -2.302600, -18.011606, 1.000000)
vec4(-0.155610, -2.302600, -17.799606, 1.000000)
vec4(-0.257710, -2.302600, -17.591307, 1.000000)
vec4(-0.367610, -2.302600, -17.387106, 1.000000)
vec4(-0.485109, -2.302600, -17.187105, 1.000000)
vec4(-0.610009, -2.302600, -16.991606, 1.000000)
vec4(-0.742109, -2.302600, -16.801105, 1.000000)
vec4(-0.881410, -2.302600, -16.615606, 1.000000)
vec4(-1.027509, -2.302600, -16.435505, 1.000000)
vec4(0.304090, -2.345900, -19.812506, 1.000000)
vec4(0.277390, -2.345900, -19.585405, 1.000000)
vec4(0.242091, -2.345900, -19.359507, 1.000000)
vec4(0.198390, -2.345900, -19.135105, 1.000000)
vec4(0.146191, -2.345900, -18.912605, 1.000000)
vec4(-0.021810, -2.302600, -18.723705, 1.000000)
vec4(-0.089210, -2.302600, -18.509706, 1.000000)
vec4(-0.164710, -2.302600, -18.298407, 1.000000)
vec4(-0.248009, -2.302600, -18.090105, 1.000000)
vec4(-0.339109, -2.302600, -17.885105, 1.000000)
vec4(-0.437910, -2.302600, -17.683706, 1.000000)
vec4(-0.544109, -2.302600, -17.486107, 1.000000)
vec4(-0.657710, -2.302600, -17.292706, 1.000000)
vec4(-0.778510, -2.302600, -17.103706, 1.000000)
vec4(-0.906409, -2.302600, -16.919306, 1.000000)
vec4(-1.041009, -2.302600, -16.740005, 1.000000)
vec4(-1.182310, -2.302600, -16.565805, 1.000000)
