vec3(-16.882250, 0.000000, -183.716354)
vec4(-41.572487, 2.919800, -230.775238, 1.000000)
vec4(-47.005787, 4.064600, -234.397247, 1.000000)
vec4(-45.815685, 3.908300, -234.704346, 1.000000)
vec4(-45.179485, 3.866500, -235.287048, 1.000000)
vec4(-40.166084, 3.057100, -234.403839, 1.000000)
vec4(-44.556389, 3.831000, -235.858337, 1.000000)
vec4(-40.370586, 3.203600, -235.448044, 1.000000)
vec4(-45.764984, 4.203000, -237.784241, 1.000000)
vec4(-39.007988, 2.984600, -235.101944, 1.000000)
vec4(-37.135986, 2.987200, -236.823639, 1.000000)
vec4(-39.391388, 3.193300, -236.398544, 1.000000)
vec4(-37.780388, 3.334400, -238.798645, 1.000000)
vec4(-38.528786, 3.097000, -236.462952, 1.000000)
vec4(-38.533188, 3.759100, -241.203247, 1.000000)
vec4(-37.688587, 3.701900, -241.358749, 1.000000)
vec4(-36.988087, 2.811600, -235.663345, 1.000000)
vec4(-38.518185, 4.912800, -248.686737, 1.000000)
vec4(-45.228287, 6.654400, -256.318451, 1.000000)
vec4(-37.347286, 4.815700, -248.605942, 1.000000)
vec4(-41.286087, 5.616900, -251.769150, 1.000000)
vec4(-37.146786, 5.189200, -250.963943, 1.000000)
vec4(-36.883987, 8.510800, -270.593048, 1.000000)
vec4(-37.717987, 11.157300, -285.692444, 1.000000)
vec4(-36.639786, 5.483800, -252.916138, 1.000000)
vec4(-39.817886, 8.151200, -267.745941, 1.000000)
vec4(-38.530285, 8.426500, -269.715942, 1.000000)
vec4(11.921713, 10.718600, -270.292236, 1.000000)
vec4(13.875814, 10.777000, -269.054535, 1.000000)
vec4(28.454313, 13.077000, -272.883545, 1.000000)
vec4(31.443712, 12.594000, -264.779541, 1.000000)
vec4(33.916611, 12.796300, -263.192444, 1.000000)
vec4(-19.353086, 1.515100, -227.929047, 1.000000)
vec4(-6.189486, 4.137700, -234.827942, 1.000000)
vec4(-17.906887, 1.739200, -227.935638, 1.000000)
vec4(-17.905787, 1.708100, -227.528641, 1.000000)
