vec3(-9.378436, 0.000000, -116.265091)
vec4(-34.068687, 2.919800, -163.323959, 1.000000)
vec4(-39.501987, 4.064600, -166.945969, 1.000000)
vec4(-38.311886, 3.908300, -167.253067, 1.000000)
vec4(-37.675686, 3.866500, -167.835770, 1.000000)
vec4(-37.052589, 3.831000, -168.407074, 1.000000)
vec4(-38.261185, 4.203000, -170.332962, 1.000000)
vec4(-32.662285, 3.057100, -166.952560, 1.000000)
vec4(-29.632187, 2.987200, -169.372360, 1.000000)
vec4(-32.866787, 3.203600, -167.996765, 1.000000)
vec4(-31.504187, 2.984600, -167.650665, 1.000000)
vec4(-30.276587, 3.334400, -171.347366, 1.000000)
vec4(-31.029387, 3.759100, -173.751968, 1.000000)
vec4(-31.887587, 3.193300, -168.947266, 1.000000)
vec4(-30.184788, 3.701900, -173.907471, 1.000000)
vec4(-31.024986, 3.097000, -169.011673, 1.000000)
vec4(-29.484287, 2.811600, -168.212067, 1.000000)
vec4(-37.724487, 6.654400, -188.867157, 1.000000)
vec4(-33.782288, 5.616900, -184.317871, 1.000000)
vec4(-31.014385, 4.912800, -181.235474, 1.000000)
vec4(-29.380188, 8.510800, -203.141769, 1.000000)
vec4(-29.843487, 4.815700, -181.154663, 1.000000)
vec4(-30.214188, 11.157300, -218.241165, 1.000000)
vec4(-29.642986, 5.189200, -183.512665, 1.000000)
vec4(-29.135986, 5.483800, -185.464874, 1.000000)
vec4(-32.314087, 8.151200, -200.294662, 1.000000)
vec4(-31.026485, 8.426500, -202.264664, 1.000000)
vec4(3.571814, 9.721100, -206.135773, 1.000000)
vec4(19.425512, 10.718600, -202.840973, 1.000000)
vec4(21.379614, 10.777000, -201.603271, 1.000000)
vec4(38.947510, 12.594000, -197.328262, 1.000000)
vec4(41.420410, 12.796300, -195.741165, 1.000000)
vec4(35.958115, 13.077000, -205.432266, 1.000000)
vec4(-11.849287, 1.515100, -160.477768, 1.000000)
vec4(-10.401987, 1.708100, -160.077362, 1.000000)
vec4(1.314314, 4.137700, -167.376663, 1.000000)
vec4(-10.400987, 1.680500, -159.684174, 1.000000)
vec4(-10.399986, 1.656000, -159.302765, 1.000000)
vec4(-10.403087, 1.739200, -160.484360, 1.000000)
vec4(-10.399087, 1.634500, -158.931870, 1.000000)
vec4(-11.823986, 1.329000, -157.573059, 1.000000)
vec4(-10.398087, 1.615800, -158.569870, 1.000000)
vec4(-11.841287, 1.316500, -157.282959, 1.000000)
vec4(-11.816986, 1.341700, -157.866470, 1.000000)
vec4(-11.840587, 1.309300, -157.000168, 1.000000)
vec4(-11.837687, 1.299000, -155.887466, 1.000000)
vec4(-11.839887, 1.303900, -156.719971, 1.000000)
vec4(-11.836987, 1.301000, -155.609970, 1.000000)
vec4(-11.839187, 1.300400, -156.441666, 1.000000)
vec4(-11.836287, 1.304900, -155.331161, 1.000000)
vec4(-11.838387, 1.298800, -156.164459, 1.000000)
vec4(-11.835486, 1.310700, -155.050171, 1.000000)
vec4(-11.805587, 1.344900, -154.179260, 1.000000)
vec4(-11.834786, 1.318400, -154.766373, 1.000000)
vec4(-10.384887, 1.619700, -153.462967, 1.000000)
vec4(-11.814386, 1.331600, -154.474472, 1.000000)
vec4(-10.383886, 1.639100, -153.098267, 1.000000)
vec4(-10.379887, 1.746800, -151.529861, 1.000000)
vec4(-10.382987, 1.661200, -152.724167, 1.000000)
vec4(-10.378787, 1.782500, -151.101761, 1.000000)
vec4(-10.381987, 1.686400, -152.339172, 1.000000)
vec4(1.376314, 4.250600, -143.464172, 1.000000)
vec4(-10.380887, 1.714800, -151.941666, 1.000000)
vec4(-11.813686, 1.562600, -151.142563, 1.000000)
vec4(-8.165386, 2.540400, -146.767273, 1.000000)
vec4(-8.970087, 2.433800, -146.765259, 1.000000)
vec4(-6.432587, 2.772300, -146.854965, 1.000000)
vec4(-9.710887, 2.338800, -146.763260, 1.000000)
vec4(-7.285887, 2.660800, -146.769562, 1.000000)
vec4(-10.397186, 2.254100, -146.761566, 1.000000)
vec4(-11.424187, 2.275700, -145.729263, 1.000000)
vec4(-11.036386, 2.178300, -146.759872, 1.000000)
vec4(-11.421987, 2.397700, -144.875061, 1.000000)
vec4(-11.419487, 2.537200, -143.922562, 1.000000)
vec4(-11.426187, 2.168500, -146.501770, 1.000000)
vec4(-11.457586, 2.684000, -142.920059, 1.000000)
vec4(-11.470587, 3.338000, -138.736862, 1.000000)
vec4(-11.351486, 2.908200, -141.516571, 1.000000)
vec4(-11.423887, 3.099300, -140.256866, 1.000000)
vec4(-9.475886, 4.589400, -131.861771, 1.000000)
vec4(-10.538187, 4.513300, -131.918762, 1.000000)
vec4(-28.589386, 3.119100, -141.018768, 1.000000)
vec4(-28.796886, 3.009100, -141.900467, 1.000000)
vec4(-30.423487, 3.034700, -142.962067, 1.000000)
vec4(-29.067986, 2.933500, -142.617767, 1.000000)
vec4(-31.231987, 3.118800, -143.043167, 1.000000)
vec4(-29.810787, 3.002800, -142.690567, 1.000000)
vec4(-32.051285, 2.812800, -146.557770, 1.000000)
vec4(-31.573887, 3.084300, -143.644165, 1.000000)
vec4(-32.833786, 2.905500, -146.751572, 1.000000)
vec4(-31.576385, 2.975000, -144.541870, 1.000000)
vec4(-31.613686, 2.885200, -145.349060, 1.000000)
vec4(-33.108387, 2.892100, -147.312164, 1.000000)
vec4(-32.955887, 2.796400, -148.113571, 1.000000)
