vec3(-5.119402, 0.000000, -78.486313)
vec4(-29.802158, 2.810400, -125.588089, 1.000000)
vec4(-28.463959, 2.903400, -129.272095, 1.000000)
vec4(-35.179459, 3.889600, -129.197891, 1.000000)
vec4(-28.674459, 3.035100, -130.327789, 1.000000)
vec4(-33.999557, 3.729500, -129.505295, 1.000000)
vec4(-32.864159, 3.578100, -129.764587, 1.000000)
vec4(-27.551359, 2.876000, -130.209595, 1.000000)
vec4(-32.744759, 3.633500, -130.655594, 1.000000)
vec4(-27.908659, 3.060500, -131.505585, 1.000000)
vec4(-33.909157, 3.966000, -132.551392, 1.000000)
vec4(-25.348560, 2.773700, -131.610382, 1.000000)
vec4(-26.027559, 3.099100, -133.636383, 1.000000)
vec4(-26.794258, 2.903500, -131.313690, 1.000000)
vec4(-26.761959, 3.480600, -136.021683, 1.000000)
vec4(-25.919159, 3.420900, -136.178391, 1.000000)
vec4(-26.410759, 2.925500, -131.885391, 1.000000)
vec4(-26.802559, 4.535600, -143.638687, 1.000000)
vec4(-33.532661, 6.163200, -151.316589, 1.000000)
vec4(-25.746258, 4.488300, -143.838593, 1.000000)
vec4(-28.928761, 4.963000, -145.475281, 1.000000)
vec4(-25.689859, 4.896300, -146.627594, 1.000000)
vec4(-24.870159, 7.575400, -164.350388, 1.000000)
vec4(-24.510258, 4.835100, -146.689987, 1.000000)
vec4(-25.716358, 9.953800, -179.314484, 1.000000)
vec4(-28.045658, 7.448000, -162.623993, 1.000000)
vec4(-26.425859, 7.474600, -163.294083, 1.000000)
vec4(-4.987959, 5.198500, -149.012390, 1.000000)
vec4(9.925741, 9.000800, -168.057495, 1.000000)
vec4(-12.090559, 1.336000, -126.062889, 1.000000)
vec4(7.485540, 9.555700, -173.115997, 1.000000)
vec4(7.749041, 8.873400, -168.313492, 1.000000)
vec4(24.354839, 10.119800, -166.034592, 1.000000)
vec4(26.564739, 10.253100, -165.026993, 1.000000)
vec4(41.813641, 11.614500, -158.746490, 1.000000)
vec4(45.172142, 12.024400, -157.822891, 1.000000)
vec4(-7.598059, 1.438400, -122.717392, 1.000000)
vec4(40.132442, 12.235800, -167.772888, 1.000000)
vec4(5.556940, 3.941400, -129.651993, 1.000000)
vec4(-6.151859, 1.661700, -122.728287, 1.000000)
vec4(-6.150359, 1.637200, -122.321487, 1.000000)
vec4(-7.587259, 1.296400, -119.810387, 1.000000)
vec4(-6.148859, 1.616000, -121.928391, 1.000000)
vec4(-7.586159, 1.291800, -119.524185, 1.000000)
vec4(-7.566959, 1.339700, -121.018585, 1.000000)
vec4(-7.585159, 1.289100, -119.241486, 1.000000)
vec4(-7.574659, 1.325200, -120.704788, 1.000000)
vec4(-7.584059, 1.288300, -118.961487, 1.000000)
vec4(-7.589559, 1.311600, -120.397087, 1.000000)
vec4(-7.582959, 1.289300, -118.683388, 1.000000)
vec4(-7.588359, 1.303000, -120.101089, 1.000000)
vec4(-7.581959, 1.292200, -118.406288, 1.000000)
vec4(-6.126459, 1.633600, -116.066788, 1.000000)
vec4(-7.580859, 1.296800, -118.129486, 1.000000)
vec4(-6.125059, 1.656000, -115.710388, 1.000000)
vec4(-7.579759, 1.303400, -117.852089, 1.000000)
vec4(-6.123659, 1.681200, -115.345787, 1.000000)
vec4(-7.578759, 1.311800, -117.573486, 1.000000)
vec4(-6.122259, 1.709400, -114.971886, 1.000000)
vec4(-7.577659, 1.322100, -117.292686, 1.000000)
vec4(-6.120759, 1.740900, -114.587189, 1.000000)
vec4(-7.552259, 1.338800, -117.004791, 1.000000)
vec4(-6.119259, 1.775700, -114.189888, 1.000000)
vec4(-6.127759, 1.613900, -116.416489, 1.000000)
vec4(-6.117660, 1.814400, -113.778389, 1.000000)
vec4(-6.116059, 1.857000, -113.350487, 1.000000)
vec4(-3.886159, 2.686900, -109.014389, 1.000000)
vec4(5.648241, 4.442000, -105.748291, 1.000000)
vec4(-4.693059, 2.580300, -109.011391, 1.000000)
vec4(-7.550059, 1.637600, -113.386887, 1.000000)
vec4(-5.435760, 2.485500, -109.008492, 1.000000)
vec4(-6.123559, 2.401000, -109.005890, 1.000000)
vec4(-1.962659, 2.959500, -108.971489, 1.000000)
vec4(-6.764259, 2.325300, -109.003387, 1.000000)
vec4(-3.003959, 2.807200, -109.017792, 1.000000)
vec4(-7.157859, 2.318900, -108.748886, 1.000000)
