vec3(-8.906708, 0.000000, -112.058960)
vec4(-33.596958, 2.919800, -159.117828, 1.000000)
vec4(-39.030258, 4.064600, -162.739838, 1.000000)
vec4(-37.840157, 3.908300, -163.046936, 1.000000)
vec4(-37.203957, 3.866500, -163.629639, 1.000000)
vec4(-36.580860, 3.831000, -164.200928, 1.000000)
vec4(-37.789459, 4.203000, -166.126831, 1.000000)
vec4(-32.190559, 3.057100, -162.746429, 1.000000)
vec4(-32.395058, 3.203600, -163.790634, 1.000000)
vec4(-29.160460, 2.987200, -165.166229, 1.000000)
vec4(-31.032459, 2.984600, -163.444534, 1.000000)
vec4(-29.804859, 3.334400, -167.141235, 1.000000)
vec4(-31.415859, 3.193300, -164.741135, 1.000000)
vec4(-30.557659, 3.759100, -169.545837, 1.000000)
vec4(-29.713058, 3.701900, -169.701340, 1.000000)
vec4(-30.553259, 3.097000, -164.805542, 1.000000)
vec4(-29.012558, 2.811600, -164.005936, 1.000000)
vec4(-37.252762, 6.654400, -184.661041, 1.000000)
vec4(-30.542660, 4.912800, -177.029327, 1.000000)
vec4(-33.310558, 5.616900, -180.111740, 1.000000)
vec4(-29.371759, 4.815700, -176.948532, 1.000000)
vec4(-28.908459, 8.510800, -198.935638, 1.000000)
vec4(-29.742458, 11.157300, -214.035034, 1.000000)
vec4(-29.171259, 5.189200, -179.306534, 1.000000)
vec4(-28.664259, 5.483800, -181.258728, 1.000000)
vec4(-31.842360, 8.151200, -196.088531, 1.000000)
vec4(-30.554760, 8.426500, -198.058533, 1.000000)
vec4(4.043541, 9.721100, -201.929626, 1.000000)
vec4(19.897240, 10.718600, -198.634827, 1.000000)
vec4(21.851341, 10.777000, -197.397141, 1.000000)
vec4(39.419239, 12.594000, -193.122131, 1.000000)
vec4(41.892139, 12.796300, -191.535034, 1.000000)
vec4(36.429840, 13.077000, -201.226135, 1.000000)
vec4(-11.377560, 1.515100, -156.271637, 1.000000)
vec4(-9.930260, 1.708100, -155.871231, 1.000000)
vec4(1.786041, 4.137700, -163.170532, 1.000000)
vec4(-9.929259, 1.680500, -155.478043, 1.000000)
vec4(-9.931359, 1.739200, -156.278229, 1.000000)
vec4(-9.928259, 1.656000, -155.096634, 1.000000)
vec4(-11.352259, 1.329000, -153.366928, 1.000000)
vec4(-9.927360, 1.634500, -154.725739, 1.000000)
vec4(-9.926359, 1.615800, -154.363739, 1.000000)
vec4(-11.369559, 1.316500, -153.076828, 1.000000)
vec4(-11.345259, 1.341700, -153.660339, 1.000000)
vec4(-11.368859, 1.309300, -152.794037, 1.000000)
vec4(-11.365959, 1.299000, -151.681335, 1.000000)
vec4(-11.368159, 1.303900, -152.513840, 1.000000)
vec4(-11.365259, 1.301000, -151.403839, 1.000000)
vec4(-11.367459, 1.300400, -152.235535, 1.000000)
vec4(-11.364559, 1.304900, -151.125031, 1.000000)
vec4(-11.366659, 1.298800, -151.958328, 1.000000)
vec4(-11.363759, 1.310700, -150.844040, 1.000000)
vec4(-11.333859, 1.344900, -149.973129, 1.000000)
vec4(-11.363059, 1.318400, -150.560242, 1.000000)
vec4(-9.913159, 1.619700, -149.256836, 1.000000)
vec4(-11.342659, 1.331600, -150.268341, 1.000000)
vec4(-9.912159, 1.639100, -148.892136, 1.000000)
vec4(-9.908159, 1.746800, -147.323730, 1.000000)
vec4(-9.911260, 1.661200, -148.518036, 1.000000)
vec4(-9.907060, 1.782500, -146.895630, 1.000000)
vec4(-9.910259, 1.686400, -148.133041, 1.000000)
vec4(1.848042, 4.250600, -139.258041, 1.000000)
vec4(-9.909160, 1.714800, -147.735535, 1.000000)
vec4(-11.341959, 1.562600, -146.936432, 1.000000)
vec4(-7.693659, 2.540400, -142.561142, 1.000000)
vec4(-5.960859, 2.772300, -142.648834, 1.000000)
vec4(-8.498360, 2.433800, -142.559143, 1.000000)
vec4(-6.814159, 2.660800, -142.563431, 1.000000)
vec4(-9.239160, 2.338800, -142.557129, 1.000000)
vec4(-9.925459, 2.254100, -142.555435, 1.000000)
vec4(-10.952459, 2.275700, -141.523132, 1.000000)
vec4(-10.950259, 2.397700, -140.668930, 1.000000)
vec4(-10.564659, 2.178300, -142.553741, 1.000000)
vec4(-10.947760, 2.537200, -139.716431, 1.000000)
vec4(-10.954459, 2.168500, -142.295639, 1.000000)
vec4(-10.985859, 2.684000, -138.713928, 1.000000)
vec4(-10.998859, 3.338000, -134.530731, 1.000000)
vec4(-10.879759, 2.908200, -137.310440, 1.000000)
vec4(-10.952160, 3.099300, -136.050735, 1.000000)
vec4(-9.004159, 4.589400, -127.655640, 1.000000)
vec4(-10.066460, 4.513300, -127.712631, 1.000000)
vec4(-28.117661, 3.119100, -136.812637, 1.000000)
vec4(-28.325159, 3.009100, -137.694336, 1.000000)
vec4(-29.951759, 3.034700, -138.755936, 1.000000)
vec4(-28.596260, 2.933500, -138.411636, 1.000000)
vec4(-30.760260, 3.118800, -138.837036, 1.000000)
vec4(-29.339058, 3.002800, -138.484436, 1.000000)
vec4(-31.579559, 2.812800, -142.351639, 1.000000)
vec4(-31.102160, 3.084300, -139.438034, 1.000000)
vec4(-31.104660, 2.975000, -140.335739, 1.000000)
vec4(-32.362061, 2.905500, -142.545441, 1.000000)
vec4(-31.141960, 2.885200, -141.142929, 1.000000)
vec4(-32.636658, 2.892100, -143.106033, 1.000000)
vec4(-32.484161, 2.796400, -143.907440, 1.000000)
vec4(-36.045662, 3.901200, -138.016342, 1.000000)
vec4(-34.345261, 2.999400, -145.048431, 1.000000)
vec4(-33.699360, 2.981000, -143.941437, 1.000000)
vec4(-33.860558, 2.861700, -145.925934, 1.000000)
vec4(-34.575958, 3.096400, -144.226639, 1.000000)
vec4(-34.733559, 2.868600, -148.854340, 1.000000)
vec4(-35.779160, 3.180200, -145.904831, 1.000000)
vec4(-34.460758, 2.802200, -149.513931, 1.000000)
vec4(-44.314461, 4.713800, -143.997330, 1.000000)
vec4(-34.102558, 2.725300, -150.155136, 1.000000)
vec4(-34.570259, 2.798800, -150.704834, 1.000000)
vec4(-35.121857, 2.890700, -151.283737, 1.000000)
vec4(-50.941860, 5.871600, -143.276031, 1.000000)
vec4(-34.188660, 2.724800, -151.897629, 1.000000)
vec4(-46.250961, 4.970700, -145.622238, 1.000000)
vec4(-41.218159, 3.967200, -152.768036, 1.000000)
vec4(-31.713558, 2.296000, -152.868637, 1.000000)
vec4(-31.830059, 2.325300, -153.375534, 1.000000)
vec4(-30.858259, 2.164100, -153.727036, 1.000000)
vec4(-32.190361, 2.417700, -154.455643, 1.000000)
vec4(-32.317360, 2.460400, -155.014938, 1.000000)
vec4(-35.091057, 2.991100, -156.316940, 1.000000)
vec4(-33.713860, 2.770100, -156.553238, 1.000000)
vec4(-33.936359, 2.847100, -157.259628, 1.000000)
vec4(-31.567360, 2.438200, -156.968338, 1.000000)
vec4(-31.680260, 2.499100, -157.587128, 1.000000)
vec4(-33.583961, 2.728700, -159.111542, 1.000000)
vec4(-38.874760, 3.772700, -162.656540, 1.000000)
vec4(-37.818958, 3.651600, -163.034637, 1.000000)
vec4(-37.183659, 3.612600, -163.616837, 1.000000)
vec4(-36.561459, 3.579500, -164.187637, 1.000000)
vec4(-37.566360, 3.885400, -165.959839, 1.000000)
vec4(-32.224560, 2.866700, -162.774139, 1.000000)
vec4(-32.431259, 3.004500, -163.822342, 1.000000)
vec4(-31.308359, 2.854400, -163.704742, 1.000000)
vec4(-31.720760, 3.058800, -165.051132, 1.000000)
vec4(-30.449659, 2.871600, -164.692032, 1.000000)
vec4(-30.195059, 2.932300, -165.404037, 1.000000)
vec4(-29.191959, 2.802700, -165.206635, 1.000000)
vec4(-29.814159, 3.121600, -167.154129, 1.000000)
vec4(-30.580460, 3.523100, -169.580139, 1.000000)
vec4(-29.733860, 3.469400, -169.735443, 1.000000)
vec4(-35.246361, 5.550500, -181.107239, 1.000000)
vec4(-32.704361, 5.035800, -178.937134, 1.000000)
vec4(-30.591459, 4.614500, -177.133438, 1.000000)
vec4(-29.534060, 4.573400, -177.331329, 1.000000)
vec4(-29.467659, 4.991900, -180.085938, 1.000000)
vec4(-28.341259, 4.963000, -180.302933, 1.000000)
vec4(-31.842960, 7.625300, -196.091141, 1.000000)
vec4(-30.233259, 7.668200, -196.802826, 1.000000)
vec4(-28.840458, 7.908200, -198.621643, 1.000000)
vec4(-29.814360, 10.505200, -214.441437, 1.000000)
vec4(4.005442, 9.078400, -201.845932, 1.000000)
vec4(20.161041, 10.095100, -198.954529, 1.000000)
vec4(36.422142, 12.230900, -201.219437, 1.000000)
vec4(40.588242, 12.017600, -193.952133, 1.000000)
vec4(-11.377560, 1.417200, -156.271729, 1.000000)
vec4(1.786041, 3.870500, -163.170639, 1.000000)
vec4(-9.931359, 1.626900, -156.278336, 1.000000)
vec4(-11.350459, 1.339800, -155.221329, 1.000000)
vec4(-11.364359, 1.315500, -154.885529, 1.000000)
vec4(-11.373459, 1.294600, -154.562729, 1.000000)
vec4(-11.372660, 1.277800, -154.252731, 1.000000)
vec4(-11.371859, 1.263200, -153.950134, 1.000000)
vec4(-11.371059, 1.250700, -153.654037, 1.000000)
vec4(-11.370359, 1.240100, -153.363235, 1.000000)
vec4(-11.369559, 1.231500, -153.076828, 1.000000)
vec4(-11.368859, 1.224600, -152.794037, 1.000000)
vec4(-11.368159, 1.219600, -152.513840, 1.000000)
vec4(-11.367459, 1.216300, -152.235535, 1.000000)
vec4(-11.366659, 1.214800, -151.958328, 1.000000)
vec4(-11.365959, 1.215000, -151.681335, 1.000000)
vec4(-11.365259, 1.216900, -151.403839, 1.000000)
vec4(-11.364559, 1.220500, -151.125031, 1.000000)
vec4(-11.363759, 1.225900, -150.844131, 1.000000)
vec4(-11.363059, 1.233100, -150.560242, 1.000000)
vec4(-11.362359, 1.242200, -150.272537, 1.000000)
vec4(-11.361559, 1.253200, -149.980133, 1.000000)
vec4(-11.360760, 1.266100, -149.682037, 1.000000)
vec4(-11.359959, 1.281200, -149.377228, 1.000000)
vec4(-11.359159, 1.298600, -149.064529, 1.000000)
vec4(-11.345360, 1.320600, -148.737335, 1.000000)
vec4(-11.329260, 1.345600, -148.397430, 1.000000)
vec4(-9.908159, 1.633800, -147.323730, 1.000000)
vec4(-9.907060, 1.667200, -146.895630, 1.000000)
vec4(1.848042, 3.975600, -139.258133, 1.000000)
vec4(-11.341959, 1.461500, -146.936539, 1.000000)
vec4(-5.845759, 2.616300, -142.565933, 1.000000)
vec4(-6.814059, 2.488600, -142.563431, 1.000000)
vec4(-7.693659, 2.376000, -142.561142, 1.000000)
vec4(-8.498260, 2.276200, -142.559143, 1.000000)
vec4(-9.239059, 2.187400, -142.557129, 1.000000)
vec4(-9.925359, 2.108200, -142.555435, 1.000000)
vec4(-10.564659, 2.037300, -142.553741, 1.000000)
vec4(-10.954459, 2.028100, -142.295731, 1.000000)
vec4(-10.952459, 2.128400, -141.523239, 1.000000)
vec4(-10.950259, 2.242400, -140.669037, 1.000000)
vec4(-10.947760, 2.372900, -139.716537, 1.000000)
vec4(-10.944960, 2.523400, -138.644531, 1.000000)
vec4(-11.008559, 2.675200, -137.549133, 1.000000)
vec4(-10.952160, 2.898600, -136.050735, 1.000000)
vec4(-10.998859, 3.121800, -134.530731, 1.000000)
vec4(-9.133160, 4.235100, -127.976738, 1.000000)
vec4(-10.179859, 4.165600, -128.028931, 1.000000)
vec4(-10.555960, 4.451900, -126.065338, 1.000000)
vec4(-28.285858, 2.802500, -137.752335, 1.000000)
vec4(-30.115658, 3.165800, -136.343536, 1.000000)
vec4(-29.409260, 2.826800, -138.396133, 1.000000)
vec4(-30.363960, 2.942300, -138.275238, 1.000000)
vec4(-30.738960, 2.911500, -138.860138, 1.000000)
