vec3(-8.030890, 0.000000, -19.382832)
vec4(-0.659890, -0.567600, -18.281731, 1.000000)
vec4(-0.660089, -0.578200, -17.950031, 1.000000)
vec4(-0.721590, -0.585100, -17.637833, 1.000000)
vec4(-0.657790, -0.646000, -18.602831, 1.000000)
vec4(-0.657990, -0.656900, -18.281332, 1.000000)
vec4(-0.658189, -0.669000, -17.949432, 1.000000)
vec4(-0.721590, -0.676600, -17.638132, 1.000000)
vec4(-0.672289, -0.696200, -17.256231, 1.000000)
vec4(-0.655990, -0.734200, -18.602531, 1.000000)
vec4(-0.656189, -0.746400, -18.280931, 1.000000)
vec4(-0.656290, -0.760000, -17.948931, 1.000000)
vec4(-0.721590, -0.768300, -17.638531, 1.000000)
vec4(-0.672289, -0.790400, -17.256632, 1.000000)
vec4(-0.670390, -0.808800, -18.920332, 1.000000)
vec4(-0.654190, -0.822600, -18.602131, 1.000000)
vec4(-0.654290, -0.836100, -18.280432, 1.000000)
vec4(-0.654389, -0.851200, -17.948431, 1.000000)
vec4(-0.721590, -0.860200, -17.638832, 1.000000)
vec4(-0.672289, -0.884700, -17.256931, 1.000000)
vec4(-0.672689, -0.905500, -16.885231, 1.000000)
vec4(-0.670390, -0.895800, -18.920631, 1.000000)
vec4(-0.652289, -0.911200, -18.601732, 1.000000)
vec4(-0.652390, -0.926100, -18.280031, 1.000000)
vec4(-0.652490, -0.942700, -17.947832, 1.000000)
vec4(-0.721590, -0.952300, -17.639233, 1.000000)
vec4(-0.672289, -0.979400, -17.257332, 1.000000)
vec4(-0.672689, -1.002200, -16.885632, 1.000000)
vec4(-0.670090, -0.970500, -19.225132, 1.000000)
vec4(-0.670390, -0.983100, -18.920931, 1.000000)
vec4(-0.650489, -1.000100, -18.601431, 1.000000)
vec4(-0.650589, -1.016300, -18.279531, 1.000000)
vec4(-0.650589, -1.034500, -17.947332, 1.000000)
vec4(-0.721590, -1.044600, -17.639631, 1.000000)
vec4(-0.672289, -1.074200, -17.257732, 1.000000)
vec4(-0.672689, -1.099200, -16.885931, 1.000000)
vec4(-0.670090, -1.057000, -19.225431, 1.000000)
vec4(-0.670390, -1.070600, -18.921331, 1.000000)
vec4(-0.648690, -1.089300, -18.601032, 1.000000)
vec4(-0.648690, -1.106800, -18.279131, 1.000000)
vec4(-0.648690, -1.126500, -17.946831, 1.000000)
vec4(-0.721590, -1.137200, -17.639931, 1.000000)
vec4(-0.672289, -1.169300, -17.258032, 1.000000)
vec4(-0.672689, -1.196400, -16.886332, 1.000000)
vec4(-0.670090, -1.143700, -19.225832, 1.000000)
vec4(-0.669089, -1.158500, -18.921232, 1.000000)
vec4(-0.646790, -1.178800, -18.600731, 1.000000)
vec4(-0.646790, -1.197700, -18.278732, 1.000000)
vec4(-0.646790, -1.218900, -17.946232, 1.000000)
vec4(-0.721590, -1.230100, -17.640331, 1.000000)
vec4(-0.672289, -1.264700, -17.258430, 1.000000)
vec4(-0.672689, -1.293900, -16.886732, 1.000000)
vec4(-0.673090, -1.326400, -16.497532, 1.000000)
vec4(-0.670090, -1.230700, -19.226131, 1.000000)
vec4(-0.667290, -1.246900, -18.920931, 1.000000)
vec4(-0.644889, -1.268600, -18.600332, 1.000000)
vec4(-0.644889, -1.288900, -18.278233, 1.000000)
vec4(-0.644889, -1.311700, -17.945732, 1.000000)
vec4(-0.721590, -1.323200, -17.640633, 1.000000)
vec4(-0.672190, -1.360400, -17.258831, 1.000000)
vec4(-0.672689, -1.391800, -16.887131, 1.000000)
vec4(-0.673090, -1.426600, -16.497932, 1.000000)
vec4(-0.669690, -1.303600, -19.524031, 1.000000)
vec4(-0.670090, -1.318000, -19.226532, 1.000000)
vec4(-0.665390, -1.335600, -18.920631, 1.000000)
vec4(-0.643089, -1.358800, -18.600031, 1.000000)
vec4(-0.642990, -1.380500, -18.277832, 1.000000)
vec4(-0.643589, -1.404700, -17.945532, 1.000000)
vec4(-0.721590, -1.416800, -17.641031, 1.000000)
vec4(-0.672190, -1.456500, -17.259132, 1.000000)
vec4(-0.672689, -1.490000, -16.887531, 1.000000)
vec4(-0.673090, -1.527100, -16.498331, 1.000000)
vec4(-0.669690, -1.390300, -19.524332, 1.000000)
vec4(-0.670090, -1.405700, -19.226831, 1.000000)
vec4(-0.664390, -1.424600, -18.920631, 1.000000)
vec4(-0.644390, -1.448800, -18.600832, 1.000000)
vec4(-0.645289, -1.471600, -18.279131, 1.000000)
vec4(-0.646389, -1.497200, -17.947132, 1.000000)
vec4(-0.721590, -1.510600, -17.641331, 1.000000)
vec4(-0.672190, -1.552900, -17.259531, 1.000000)
vec4(-0.672689, -1.588500, -16.887833, 1.000000)
vec4(-0.673090, -1.628100, -16.498732, 1.000000)
vec4(-0.669690, -1.477400, -19.524731, 1.000000)
vec4(-0.670090, -1.493700, -19.227131, 1.000000)
vec4(-0.664390, -1.513700, -18.921032, 1.000000)
vec4(-0.647089, -1.538800, -18.602232, 1.000000)
vec4(-0.648089, -1.563000, -18.280632, 1.000000)
vec4(-0.649189, -1.590100, -17.948832, 1.000000)
vec4(-0.721590, -1.604800, -17.641731, 1.000000)
vec4(-0.672190, -1.649700, -17.259932, 1.000000)
vec4(-0.672689, -1.687500, -16.888231, 1.000000)
vec4(-0.673090, -1.729400, -16.499132, 1.000000)
vec4(-0.669690, -1.564900, -19.525032, 1.000000)
vec4(-0.670090, -1.582100, -19.227531, 1.000000)
vec4(-0.664490, -1.603200, -18.921331, 1.000000)
vec4(-0.649789, -1.629200, -18.603632, 1.000000)
vec4(-0.650889, -1.654600, -18.282131, 1.000000)
vec4(-0.652090, -1.683300, -17.950531, 1.000000)
vec4(-0.720990, -1.699600, -17.641832, 1.000000)
vec4(-0.672190, -1.746900, -17.260332, 1.000000)
vec4(-0.672689, -1.786900, -16.888632, 1.000000)
vec4(-0.673090, -1.831200, -16.499432, 1.000000)
vec4(-0.669690, -1.652800, -19.525433, 1.000000)
vec4(-0.670090, -1.670900, -19.227831, 1.000000)
vec4(-0.664490, -1.693100, -18.921732, 1.000000)
vec4(-0.652589, -1.719800, -18.604931, 1.000000)
vec4(-0.653689, -1.746700, -18.283731, 1.000000)
vec4(-0.654890, -1.776800, -17.952232, 1.000000)
vec4(-0.719790, -1.795000, -17.641531, 1.000000)
