vec3(-21.530220, 0.000000, -226.019806)
vec4(-46.220455, 2.919800, -273.078705, 1.000000)
vec4(-51.653755, 4.064600, -276.700684, 1.000000)
vec4(-50.463654, 3.908300, -277.007782, 1.000000)
vec4(-49.827454, 3.866500, -277.590485, 1.000000)
vec4(-49.204357, 3.831000, -278.161804, 1.000000)
vec4(-50.412956, 4.203000, -280.087708, 1.000000)
vec4(-44.814056, 3.057100, -276.707306, 1.000000)
vec4(-45.018555, 3.203600, -277.751495, 1.000000)
vec4(-43.655956, 2.984600, -277.405396, 1.000000)
vec4(-44.039356, 3.193300, -278.701996, 1.000000)
vec4(-43.176758, 3.097000, -278.766388, 1.000000)
vec4(-41.636055, 2.811600, -277.966797, 1.000000)
vec4(-41.783958, 2.987200, -279.127106, 1.000000)
vec4(-42.428356, 3.334400, -281.102112, 1.000000)
vec4(-43.181156, 3.759100, -283.506683, 1.000000)
vec4(-42.336555, 3.701900, -283.662201, 1.000000)
vec4(-49.876259, 6.654400, -298.621887, 1.000000)
vec4(-45.934055, 5.616900, -294.072601, 1.000000)
vec4(-43.166157, 4.912800, -290.990204, 1.000000)
vec4(-41.995255, 4.815700, -290.909393, 1.000000)
vec4(-41.794754, 5.189200, -293.267395, 1.000000)
vec4(-41.531956, 8.510800, -312.896484, 1.000000)
vec4(-41.287758, 5.483800, -295.219604, 1.000000)
vec4(-42.365955, 11.157300, -327.995911, 1.000000)
vec4(-44.465858, 8.151200, -310.049408, 1.000000)
vec4(-43.178257, 8.426500, -312.019409, 1.000000)
vec4(-8.579956, 9.721100, -315.890503, 1.000000)
vec4(7.273743, 10.718600, -312.595703, 1.000000)
vec4(9.227844, 10.777000, -311.358002, 1.000000)
vec4(26.795742, 12.594000, -307.083008, 1.000000)
vec4(29.268642, 12.796300, -305.495911, 1.000000)
vec4(23.806343, 13.077000, -315.187012, 1.000000)
vec4(-24.001057, 1.515100, -270.232483, 1.000000)
vec4(-22.553757, 1.708100, -269.832092, 1.000000)
vec4(-10.837456, 4.137700, -277.131409, 1.000000)
vec4(-22.552757, 1.680500, -269.438904, 1.000000)
vec4(-22.554855, 1.739200, -270.239105, 1.000000)
vec4(-22.551756, 1.656000, -269.057495, 1.000000)
vec4(-22.550858, 1.634500, -268.686584, 1.000000)
vec4(-23.975756, 1.329000, -267.327789, 1.000000)
vec4(-22.549856, 1.615800, -268.324585, 1.000000)
vec4(-23.993057, 1.316500, -267.037689, 1.000000)
vec4(-23.968756, 1.341700, -267.621185, 1.000000)
vec4(-23.992355, 1.309300, -266.754883, 1.000000)
vec4(-23.989456, 1.299000, -265.642181, 1.000000)
vec4(-23.991657, 1.303900, -266.474701, 1.000000)
vec4(-23.988756, 1.301000, -265.364685, 1.000000)
vec4(-23.990955, 1.300400, -266.196411, 1.000000)
vec4(-23.988056, 1.304900, -265.085907, 1.000000)
vec4(-23.990156, 1.298800, -265.919189, 1.000000)
vec4(-23.987255, 1.310700, -264.804901, 1.000000)
vec4(-23.957355, 1.344900, -263.933990, 1.000000)
vec4(-23.986557, 1.318400, -264.521088, 1.000000)
vec4(-22.536655, 1.619700, -263.217682, 1.000000)
vec4(-23.966156, 1.331600, -264.229187, 1.000000)
vec4(-22.531656, 1.746800, -261.284607, 1.000000)
vec4(-22.535656, 1.639100, -262.852997, 1.000000)
vec4(-22.534756, 1.661200, -262.478882, 1.000000)
vec4(-22.530556, 1.782500, -260.856506, 1.000000)
vec4(-22.533756, 1.686400, -262.093903, 1.000000)
vec4(-22.532658, 1.714800, -261.696411, 1.000000)
vec4(-10.775455, 4.250600, -253.218903, 1.000000)
vec4(-23.965456, 1.562600, -260.897308, 1.000000)
vec4(-20.317156, 2.540400, -256.522003, 1.000000)
vec4(-21.121857, 2.433800, -256.519989, 1.000000)
vec4(-18.584356, 2.772300, -256.609711, 1.000000)
vec4(-21.862656, 2.338800, -256.518005, 1.000000)
vec4(-19.437656, 2.660800, -256.524292, 1.000000)
vec4(-22.548956, 2.254100, -256.516296, 1.000000)
vec4(-23.575956, 2.275700, -255.483994, 1.000000)
vec4(-23.188156, 2.178300, -256.514587, 1.000000)
vec4(-23.573757, 2.397700, -254.629791, 1.000000)
vec4(-23.577957, 2.168500, -256.256500, 1.000000)
vec4(-23.571257, 2.537200, -253.677292, 1.000000)
vec4(-23.622356, 3.338000, -248.491592, 1.000000)
vec4(-23.609356, 2.684000, -252.674789, 1.000000)
vec4(-23.503256, 2.908200, -251.271301, 1.000000)
vec4(-21.627655, 4.589400, -241.616501, 1.000000)
vec4(-23.575657, 3.099300, -250.011597, 1.000000)
vec4(-22.689957, 4.513300, -241.673492, 1.000000)
vec4(-42.575256, 3.034700, -252.716797, 1.000000)
vec4(-40.741158, 3.119100, -250.773499, 1.000000)
vec4(-40.948654, 3.009100, -251.655197, 1.000000)
vec4(-43.383759, 3.118800, -252.797897, 1.000000)
vec4(-41.219757, 2.933500, -252.372498, 1.000000)
vec4(-41.962555, 3.002800, -252.445297, 1.000000)
vec4(-43.725655, 3.084300, -253.398895, 1.000000)
vec4(-44.203056, 2.812800, -256.312500, 1.000000)
vec4(-43.728157, 2.975000, -254.296600, 1.000000)
vec4(-43.765457, 2.885200, -255.103790, 1.000000)
vec4(-44.985558, 2.905500, -256.506287, 1.000000)
vec4(-45.260155, 2.892100, -257.066895, 1.000000)
vec4(-48.669159, 3.901200, -251.977203, 1.000000)
vec4(-45.107658, 2.796400, -257.868286, 1.000000)
vec4(-46.968758, 2.999400, -259.009308, 1.000000)
vec4(-46.484055, 2.861700, -259.886810, 1.000000)
vec4(-46.322857, 2.981000, -257.902283, 1.000000)
vec4(-47.199455, 3.096400, -258.187500, 1.000000)
vec4(-48.402657, 3.180200, -259.865692, 1.000000)
vec4(-47.357056, 2.868600, -262.815186, 1.000000)
vec4(-56.937958, 4.713800, -257.958191, 1.000000)
vec4(-47.084255, 2.802200, -263.474792, 1.000000)
vec4(-46.726055, 2.725300, -264.115997, 1.000000)
vec4(-47.193756, 2.798800, -264.665710, 1.000000)
vec4(-63.565357, 5.871600, -257.236908, 1.000000)
vec4(-47.745354, 2.890700, -265.244598, 1.000000)
vec4(-58.874458, 4.970700, -259.583099, 1.000000)
vec4(-46.812157, 2.724800, -265.858490, 1.000000)
vec4(-53.841656, 3.967200, -266.728882, 1.000000)
vec4(-44.337055, 2.296000, -266.829498, 1.000000)
vec4(-44.453556, 2.325300, -267.336395, 1.000000)
vec4(-43.481758, 2.164100, -267.687897, 1.000000)
vec4(-44.813858, 2.417700, -268.416504, 1.000000)
vec4(-44.940857, 2.460400, -268.975800, 1.000000)
vec4(-47.714554, 2.991100, -270.277802, 1.000000)
vec4(-46.337357, 2.770100, -270.514099, 1.000000)
vec4(-46.559856, 2.847100, -271.220490, 1.000000)
vec4(-44.190857, 2.438200, -270.929199, 1.000000)
vec4(-44.303757, 2.499100, -271.548004, 1.000000)
vec4(-46.207458, 2.728700, -273.072388, 1.000000)
vec4(-51.498257, 3.772700, -276.617401, 1.000000)
vec4(-50.442455, 3.651600, -276.995483, 1.000000)
vec4(-49.807156, 3.612600, -277.577698, 1.000000)
vec4(-49.184956, 3.579500, -278.148499, 1.000000)
vec4(-50.189857, 3.885400, -279.920685, 1.000000)
vec4(-44.848057, 2.866700, -276.734985, 1.000000)
vec4(-45.054756, 3.004500, -277.783203, 1.000000)
vec4(-43.931854, 2.854400, -277.665588, 1.000000)
vec4(-44.344257, 3.058800, -279.011993, 1.000000)
vec4(-43.073158, 2.871600, -278.652893, 1.000000)
vec4(-42.818558, 2.932300, -279.364899, 1.000000)
vec4(-41.815456, 2.802700, -279.167511, 1.000000)
vec4(-42.437656, 3.121600, -281.114990, 1.000000)
vec4(-43.203957, 3.523100, -283.540985, 1.000000)
vec4(-42.357357, 3.469400, -283.696289, 1.000000)
vec4(-47.869858, 5.550500, -295.068085, 1.000000)
vec4(-45.327858, 5.035800, -292.898010, 1.000000)
vec4(-43.214958, 4.614500, -291.094299, 1.000000)
vec4(-42.157555, 4.573400, -291.292206, 1.000000)
vec4(-42.091156, 4.991900, -294.046783, 1.000000)
vec4(-40.964756, 4.963000, -294.263794, 1.000000)
vec4(-44.466457, 7.625300, -310.052002, 1.000000)
