vec3(-6.450029, 0.000000, -18.030117)
vec4(0.914571, -0.690200, -18.457817, 1.000000)
vec4(0.915370, -0.696500, -18.165417, 1.000000)
vec4(0.916171, -0.703800, -17.867416, 1.000000)
vec4(0.923371, -0.713000, -17.560417, 1.000000)
vec4(0.914571, -0.774400, -18.457916, 1.000000)
vec4(0.915370, -0.781500, -18.165518, 1.000000)
vec4(0.916171, -0.789700, -17.867416, 1.000000)
vec4(0.925170, -0.800200, -17.559816, 1.000000)
vec4(0.934071, -0.812100, -17.243816, 1.000000)
vec4(0.913871, -0.852400, -18.745617, 1.000000)
vec4(0.914571, -0.858900, -18.457916, 1.000000)
vec4(0.915370, -0.866600, -18.165518, 1.000000)
vec4(0.916171, -0.875800, -17.867416, 1.000000)
vec4(0.927071, -0.887600, -17.559217, 1.000000)
vec4(0.935971, -0.900800, -17.243116, 1.000000)
vec4(0.913871, -0.936500, -18.745617, 1.000000)
vec4(0.914571, -0.943500, -18.457916, 1.000000)
vec4(0.915370, -0.952000, -18.165518, 1.000000)
vec4(0.916171, -0.962100, -17.867517, 1.000000)
vec4(0.928971, -0.975300, -17.558617, 1.000000)
vec4(0.937771, -0.989800, -17.242416, 1.000000)
vec4(0.938870, -1.005000, -16.919718, 1.000000)
vec4(0.917070, -1.015100, -19.028917, 1.000000)
vec4(0.913871, -1.020700, -18.745617, 1.000000)
vec4(0.914571, -1.028400, -18.457916, 1.000000)
vec4(0.915370, -1.037700, -18.165617, 1.000000)
vec4(0.916171, -1.048600, -17.867517, 1.000000)
vec4(0.930871, -1.063300, -17.558018, 1.000000)
vec4(0.939671, -1.079000, -17.241817, 1.000000)
vec4(0.940771, -1.095600, -16.918917, 1.000000)
vec4(0.917070, -1.099200, -19.029016, 1.000000)
vec4(0.913871, -1.105200, -18.745716, 1.000000)
vec4(0.914571, -1.113500, -18.458017, 1.000000)
vec4(0.915370, -1.123600, -18.165617, 1.000000)
vec4(0.916171, -1.135400, -17.867517, 1.000000)
vec4(0.932771, -1.151600, -17.557417, 1.000000)
vec4(0.941471, -1.168600, -17.241117, 1.000000)
vec4(0.942671, -1.186600, -16.918217, 1.000000)
vec4(0.917070, -1.183500, -19.029016, 1.000000)
vec4(0.913871, -1.190000, -18.745716, 1.000000)
vec4(0.914571, -1.199000, -18.458017, 1.000000)
vec4(0.915370, -1.209700, -18.165617, 1.000000)
vec4(0.916171, -1.222500, -17.867617, 1.000000)
vec4(0.934670, -1.240200, -17.556816, 1.000000)
vec4(0.943371, -1.258600, -17.240417, 1.000000)
vec4(0.944571, -1.277900, -16.917418, 1.000000)
vec4(0.917971, -1.262600, -19.309917, 1.000000)
vec4(0.917070, -1.268100, -19.029016, 1.000000)
vec4(0.913871, -1.275100, -18.745716, 1.000000)
vec4(0.914571, -1.284700, -18.458017, 1.000000)
vec4(0.915370, -1.296200, -18.165716, 1.000000)
vec4(0.916171, -1.309900, -17.867617, 1.000000)
vec4(0.936571, -1.329200, -17.556217, 1.000000)
vec4(0.945271, -1.348800, -17.239817, 1.000000)
vec4(0.946471, -1.369600, -16.916718, 1.000000)
vec4(0.933270, -1.390200, -16.589817, 1.000000)
vec4(0.914071, -1.346500, -19.310417, 1.000000)
vec4(0.914471, -1.352600, -19.029417, 1.000000)
vec4(0.913871, -1.360500, -18.745716, 1.000000)
vec4(0.914571, -1.370700, -18.458117, 1.000000)
vec4(0.915370, -1.383000, -18.165716, 1.000000)
vec4(0.916171, -1.397600, -17.867617, 1.000000)
vec4(0.937771, -1.418500, -17.555817, 1.000000)
vec4(0.944470, -1.439000, -17.240116, 1.000000)
vec4(0.944771, -1.460900, -16.917418, 1.000000)
vec4(0.930671, -1.482800, -16.591118, 1.000000)
vec4(0.912371, -1.431100, -19.310516, 1.000000)
vec4(0.913171, -1.437600, -19.029617, 1.000000)
vec4(0.913871, -1.446300, -18.745817, 1.000000)
vec4(0.914571, -1.457100, -18.458117, 1.000000)
vec4(0.915370, -1.470200, -18.165716, 1.000000)
vec4(0.916171, -1.485700, -17.867718, 1.000000)
vec4(0.937771, -1.507900, -17.555918, 1.000000)
vec4(0.941771, -1.529100, -17.241117, 1.000000)
vec4(0.941971, -1.552400, -16.918617, 1.000000)
vec4(0.927970, -1.575600, -16.592318, 1.000000)
vec4(0.912371, -1.516300, -19.310617, 1.000000)
vec4(0.913171, -1.523200, -19.029716, 1.000000)
vec4(0.913871, -1.532400, -18.745817, 1.000000)
vec4(0.914571, -1.543900, -18.458117, 1.000000)
vec4(0.915370, -1.557700, -18.165817, 1.000000)
vec4(0.916171, -1.574100, -17.867718, 1.000000)
vec4(0.937771, -1.597600, -17.555918, 1.000000)
vec4(0.939071, -1.619500, -17.242218, 1.000000)
vec4(0.939171, -1.644200, -16.919817, 1.000000)
vec4(0.925271, -1.668800, -16.593616, 1.000000)
vec4(0.912371, -1.601900, -19.310617, 1.000000)
vec4(0.913171, -1.609200, -19.029716, 1.000000)
vec4(0.913871, -1.618900, -18.745817, 1.000000)
vec4(0.914571, -1.631000, -18.458218, 1.000000)
vec4(0.915370, -1.645700, -18.165817, 1.000000)
vec4(0.916171, -1.663000, -17.867718, 1.000000)
vec4(0.936070, -1.687400, -17.556517, 1.000000)
vec4(0.936271, -1.710300, -17.243317, 1.000000)
vec4(0.936371, -1.736300, -16.921017, 1.000000)
vec4(0.922571, -1.762300, -16.594917, 1.000000)
vec4(0.911671, -1.682700, -19.589417, 1.000000)
vec4(0.912371, -1.687900, -19.310617, 1.000000)
vec4(0.913171, -1.695600, -19.029716, 1.000000)
vec4(0.913871, -1.705800, -18.745916, 1.000000)
vec4(0.914571, -1.718600, -18.458218, 1.000000)
vec4(0.915370, -1.734000, -18.165817, 1.000000)
vec4(0.916171, -1.752200, -17.867817, 1.000000)
vec4(0.933371, -1.777300, -17.557417, 1.000000)
vec4(0.933571, -1.801400, -17.244316, 1.000000)
vec4(0.933571, -1.828800, -16.922318, 1.000000)
vec4(0.919871, -1.856200, -16.596216, 1.000000)
vec4(0.911671, -1.768900, -19.589518, 1.000000)
vec4(0.912371, -1.774400, -19.310717, 1.000000)
vec4(0.913171, -1.782500, -19.029818, 1.000000)
vec4(0.913871, -1.793200, -18.745916, 1.000000)
vec4(0.914571, -1.806600, -18.458218, 1.000000)
vec4(0.915370, -1.822800, -18.165916, 1.000000)
vec4(0.916171, -1.842000, -17.867817, 1.000000)
vec4(0.930671, -1.867700, -17.558416, 1.000000)
vec4(0.930770, -1.893000, -17.245417, 1.000000)
vec4(0.930770, -1.921700, -16.923517, 1.000000)
vec4(0.919471, -1.951200, -16.596518, 1.000000)
vec4(0.911671, -1.855500, -19.589518, 1.000000)
vec4(0.912371, -1.861300, -19.310717, 1.000000)
vec4(0.913171, -1.869800, -19.029818, 1.000000)
vec4(0.913871, -1.881000, -18.745916, 1.000000)
vec4(0.914571, -1.895100, -18.458317, 1.000000)
vec4(0.915370, -1.912100, -18.165916, 1.000000)
vec4(0.916171, -1.932200, -17.867817, 1.000000)
vec4(0.927871, -1.958400, -17.559317, 1.000000)
vec4(0.927970, -1.984900, -17.246517, 1.000000)
vec4(0.927871, -2.015000, -16.924717, 1.000000)
vec4(0.919471, -2.046700, -16.596518, 1.000000)
vec4(0.911671, -1.942700, -19.589518, 1.000000)
vec4(0.912371, -1.948700, -19.310717, 1.000000)
vec4(0.913171, -1.957600, -19.029818, 1.000000)
vec4(0.913871, -1.969400, -18.746017, 1.000000)
vec4(0.914571, -1.984100, -18.458317, 1.000000)
vec4(0.915370, -2.001900, -18.165916, 1.000000)
vec4(0.916171, -2.022900, -17.867916, 1.000000)
vec4(0.925170, -2.049600, -17.560318, 1.000000)
vec4(0.925170, -2.077300, -17.247618, 1.000000)
vec4(0.925071, -2.108800, -16.926018, 1.000000)
vec4(0.919471, -2.142800, -16.596518, 1.000000)
vec4(0.920371, -2.183000, -16.252417, 1.000000)
vec4(0.911671, -2.030300, -19.589518, 1.000000)
vec4(0.912371, -2.036700, -19.310818, 1.000000)
vec4(0.913171, -2.045900, -19.029818, 1.000000)
vec4(0.913871, -2.058200, -18.746017, 1.000000)
vec4(0.914571, -2.073600, -18.458317, 1.000000)
vec4(0.915370, -2.092200, -18.166018, 1.000000)
vec4(0.916171, -2.114100, -17.867916, 1.000000)
vec4(0.922370, -2.141200, -17.561317, 1.000000)
vec4(0.922370, -2.170200, -17.248716, 1.000000)
vec4(0.922171, -2.203100, -16.927217, 1.000000)
vec4(0.919471, -2.239400, -16.596617, 1.000000)
vec4(0.920371, -2.281400, -16.252417, 1.000000)
vec4(0.911671, -2.118500, -19.589617, 1.000000)
vec4(0.912371, -2.125100, -19.310818, 1.000000)
vec4(0.913171, -2.134800, -19.029917, 1.000000)
vec4(0.913871, -2.147600, -18.746017, 1.000000)
vec4(0.914571, -2.163600, -18.458418, 1.000000)
vec4(0.915370, -2.183100, -18.166018, 1.000000)
vec4(0.916171, -2.206000, -17.867916, 1.000000)
vec4(0.919570, -2.233300, -17.562218, 1.000000)
vec4(0.919471, -2.263500, -17.249817, 1.000000)
vec4(0.919271, -2.297800, -16.928417, 1.000000)
vec4(0.948671, -2.345900, -16.583017, 1.000000)
vec4(0.813371, -2.345900, -16.307318, 1.000000)
vec4(0.911671, -2.207300, -19.589617, 1.000000)
vec4(0.912371, -2.214100, -19.310818, 1.000000)
vec4(0.913171, -2.224200, -19.029917, 1.000000)
vec4(0.913871, -2.237600, -18.746117, 1.000000)
vec4(0.914571, -2.254300, -18.458418, 1.000000)
vec4(0.915370, -2.274500, -18.166018, 1.000000)
vec4(0.916171, -2.298300, -17.868017, 1.000000)
vec4(0.979871, -2.345900, -17.542118, 1.000000)
vec4(0.880570, -2.345900, -17.264517, 1.000000)
vec4(0.771070, -2.345900, -16.990917, 1.000000)
vec4(0.651270, -2.345900, -16.721617, 1.000000)
vec4(0.521471, -2.345900, -16.457016, 1.000000)
vec4(0.381771, -2.345900, -16.197416, 1.000000)
vec4(0.911671, -2.296600, -19.589617, 1.000000)
vec4(0.912371, -2.303800, -19.310917, 1.000000)
vec4(0.913171, -2.314200, -19.029917, 1.000000)
vec4(0.970071, -2.345900, -18.736317, 1.000000)
vec4(0.915771, -2.345900, -18.458218, 1.000000)
vec4(0.851171, -2.345900, -18.182318, 1.000000)
vec4(0.776071, -2.345900, -17.909117, 1.000000)
vec4(0.690871, -2.345900, -17.638916, 1.000000)
vec4(0.595571, -2.345900, -17.372116, 1.000000)
vec4(0.490271, -2.345900, -17.109118, 1.000000)
vec4(0.375171, -2.345900, -16.850317, 1.000000)
