vec3(-21.066874, 0.000000, -221.784393)
vec4(-45.757111, 2.919800, -268.843292, 1.000000)
vec4(-51.190411, 4.064600, -272.465271, 1.000000)
vec4(-50.000309, 3.908300, -272.772369, 1.000000)
vec4(-49.364109, 3.866500, -273.355072, 1.000000)
vec4(-48.741013, 3.831000, -273.926392, 1.000000)
vec4(-49.949608, 4.203000, -275.852295, 1.000000)
vec4(-44.350708, 3.057100, -272.471893, 1.000000)
vec4(-44.555210, 3.203600, -273.516083, 1.000000)
vec4(-43.192612, 2.984600, -273.169983, 1.000000)
vec4(-43.576012, 3.193300, -274.466583, 1.000000)
vec4(-42.713409, 3.097000, -274.530975, 1.000000)
vec4(-41.172710, 2.811600, -273.731384, 1.000000)
vec4(-41.320610, 2.987200, -274.891693, 1.000000)
vec4(-41.965012, 3.334400, -276.866699, 1.000000)
vec4(-42.717812, 3.759100, -279.271271, 1.000000)
vec4(-41.873211, 3.701900, -279.426788, 1.000000)
vec4(-49.412910, 6.654400, -294.386475, 1.000000)
vec4(-45.470711, 5.616900, -289.837189, 1.000000)
vec4(-42.702808, 4.912800, -286.754791, 1.000000)
vec4(-41.531910, 4.815700, -286.673981, 1.000000)
vec4(-41.331409, 5.189200, -289.031982, 1.000000)
vec4(-40.824409, 5.483800, -290.984192, 1.000000)
vec4(-44.002510, 8.151200, -305.813995, 1.000000)
vec4(-42.714909, 8.426500, -307.783997, 1.000000)
vec4(-41.068611, 8.510800, -308.661072, 1.000000)
vec4(-41.902611, 11.157300, -323.760498, 1.000000)
vec4(-8.116610, 9.721100, -311.655090, 1.000000)
vec4(7.737089, 10.718600, -308.360291, 1.000000)
vec4(9.691191, 10.777000, -307.122589, 1.000000)
vec4(24.269690, 13.077000, -310.951599, 1.000000)
vec4(27.259089, 12.594000, -302.847595, 1.000000)
vec4(29.731989, 12.796300, -301.260498, 1.000000)
vec4(-23.537710, 1.515100, -265.997070, 1.000000)
vec4(-10.374109, 4.137700, -272.895996, 1.000000)
vec4(-22.091511, 1.739200, -266.003693, 1.000000)
vec4(-22.090410, 1.708100, -265.596680, 1.000000)
vec4(-22.089409, 1.680500, -265.203491, 1.000000)
vec4(-22.088409, 1.656000, -264.822083, 1.000000)
vec4(-22.087509, 1.634500, -264.451172, 1.000000)
vec4(-22.086510, 1.615800, -264.089172, 1.000000)
vec4(-23.505409, 1.341700, -263.385773, 1.000000)
vec4(-23.512409, 1.329000, -263.092377, 1.000000)
vec4(-23.529709, 1.316500, -262.802277, 1.000000)
vec4(-23.529011, 1.309300, -262.519470, 1.000000)
vec4(-23.528309, 1.303900, -262.239288, 1.000000)
vec4(-23.527611, 1.300400, -261.960999, 1.000000)
vec4(-23.526810, 1.298800, -261.683777, 1.000000)
vec4(-23.526110, 1.299000, -261.406769, 1.000000)
vec4(-23.525410, 1.301000, -261.129272, 1.000000)
vec4(-23.524710, 1.304900, -260.850494, 1.000000)
vec4(-23.523911, 1.310700, -260.569489, 1.000000)
vec4(-23.523209, 1.318400, -260.285675, 1.000000)
vec4(-23.502810, 1.331600, -259.993774, 1.000000)
vec4(-23.494011, 1.344900, -259.698578, 1.000000)
vec4(-22.073311, 1.619700, -258.982269, 1.000000)
vec4(-22.072309, 1.639100, -258.617584, 1.000000)
vec4(-22.071411, 1.661200, -258.243469, 1.000000)
vec4(-22.070410, 1.686400, -257.858490, 1.000000)
vec4(-22.069309, 1.714800, -257.460999, 1.000000)
vec4(-22.068310, 1.746800, -257.049194, 1.000000)
vec4(-22.067211, 1.782500, -256.621094, 1.000000)
vec4(-10.312109, 4.250600, -248.983490, 1.000000)
vec4(-23.502110, 1.562600, -256.661896, 1.000000)
vec4(-18.121010, 2.772300, -252.374283, 1.000000)
vec4(-18.974310, 2.660800, -252.288879, 1.000000)
vec4(-19.853809, 2.540400, -252.286591, 1.000000)
vec4(-20.658510, 2.433800, -252.284576, 1.000000)
vec4(-21.399311, 2.338800, -252.282578, 1.000000)
vec4(-22.085609, 2.254100, -252.280884, 1.000000)
vec4(-22.724810, 2.178300, -252.279190, 1.000000)
vec4(-23.114609, 2.168500, -252.021088, 1.000000)
vec4(-23.112610, 2.275700, -251.248581, 1.000000)
vec4(-23.110409, 2.397700, -250.394379, 1.000000)
vec4(-23.107910, 2.537200, -249.441879, 1.000000)
vec4(-23.146009, 2.684000, -248.439377, 1.000000)
vec4(-23.039909, 2.908200, -247.035889, 1.000000)
vec4(-23.112310, 3.099300, -245.776184, 1.000000)
vec4(-23.159010, 3.338000, -244.256180, 1.000000)
vec4(-21.164310, 4.589400, -237.381088, 1.000000)
vec4(-22.226610, 4.513300, -237.438080, 1.000000)
vec4(-40.277809, 3.119100, -246.538086, 1.000000)
vec4(-40.485310, 3.009100, -247.419785, 1.000000)
vec4(-40.756409, 2.933500, -248.137085, 1.000000)
vec4(-41.499210, 3.002800, -248.209885, 1.000000)
