vec3(-5.846093, 0.000000, -18.346529)
vec4(1.520107, -1.135400, -18.183929, 1.000000)
vec4(1.536707, -1.151600, -17.873829, 1.000000)
vec4(1.519307, -1.209700, -18.482029, 1.000000)
vec4(1.520107, -1.222500, -18.184029, 1.000000)
vec4(1.538607, -1.240200, -17.873230, 1.000000)
vec4(1.547307, -1.258600, -17.556829, 1.000000)
vec4(1.519307, -1.296200, -18.482128, 1.000000)
vec4(1.520107, -1.309900, -18.184029, 1.000000)
vec4(1.540507, -1.329200, -17.872629, 1.000000)
vec4(1.549207, -1.348800, -17.556229, 1.000000)
vec4(1.518507, -1.370700, -18.774529, 1.000000)
vec4(1.519307, -1.383000, -18.482128, 1.000000)
vec4(1.520107, -1.397600, -18.184029, 1.000000)
vec4(1.541707, -1.418500, -17.872229, 1.000000)
vec4(1.548407, -1.439000, -17.556530, 1.000000)
vec4(1.548707, -1.460900, -17.233829, 1.000000)
vec4(1.518507, -1.457100, -18.774529, 1.000000)
vec4(1.519307, -1.470200, -18.482128, 1.000000)
vec4(1.520107, -1.485700, -18.184130, 1.000000)
vec4(1.541707, -1.507900, -17.872330, 1.000000)
vec4(1.545707, -1.529100, -17.557529, 1.000000)
vec4(1.545907, -1.552400, -17.235029, 1.000000)
vec4(1.518507, -1.543900, -18.774529, 1.000000)
vec4(1.519307, -1.557700, -18.482229, 1.000000)
vec4(1.520107, -1.574100, -18.184130, 1.000000)
vec4(1.541707, -1.597600, -17.872330, 1.000000)
vec4(1.543007, -1.619500, -17.558628, 1.000000)
vec4(1.543107, -1.644200, -17.236229, 1.000000)
vec4(1.518507, -1.631000, -18.774630, 1.000000)
vec4(1.519307, -1.645700, -18.482229, 1.000000)
vec4(1.520107, -1.663000, -18.184130, 1.000000)
vec4(1.540007, -1.687400, -17.872929, 1.000000)
vec4(1.540207, -1.710300, -17.559729, 1.000000)
vec4(1.540307, -1.736300, -17.237429, 1.000000)
vec4(1.526507, -1.762300, -16.911329, 1.000000)
vec4(1.517807, -1.705800, -19.062328, 1.000000)
vec4(1.518507, -1.718600, -18.774630, 1.000000)
vec4(1.519307, -1.734000, -18.482229, 1.000000)
vec4(1.520107, -1.752200, -18.184229, 1.000000)
vec4(1.537307, -1.777300, -17.873829, 1.000000)
vec4(1.537507, -1.801400, -17.560730, 1.000000)
vec4(1.537507, -1.828800, -17.238729, 1.000000)
vec4(1.523807, -1.856200, -16.912628, 1.000000)
vec4(1.517807, -1.793200, -19.062328, 1.000000)
vec4(1.518507, -1.806600, -18.774630, 1.000000)
vec4(1.519307, -1.822800, -18.482328, 1.000000)
vec4(1.520107, -1.842000, -18.184229, 1.000000)
vec4(1.534607, -1.867700, -17.874828, 1.000000)
vec4(1.534707, -1.893000, -17.561829, 1.000000)
vec4(1.534707, -1.921700, -17.239929, 1.000000)
vec4(1.523407, -1.951200, -16.912930, 1.000000)
vec4(1.517807, -1.881000, -19.062328, 1.000000)
vec4(1.518507, -1.895100, -18.774729, 1.000000)
vec4(1.519307, -1.912100, -18.482328, 1.000000)
vec4(1.520107, -1.932200, -18.184229, 1.000000)
vec4(1.531807, -1.958400, -17.875729, 1.000000)
vec4(1.531907, -1.984900, -17.562929, 1.000000)
vec4(1.531807, -2.015000, -17.241129, 1.000000)
vec4(1.523407, -2.046700, -16.912930, 1.000000)
vec4(1.517807, -1.969400, -19.062429, 1.000000)
vec4(1.518507, -1.984100, -18.774729, 1.000000)
vec4(1.519307, -2.001900, -18.482328, 1.000000)
vec4(1.520107, -2.022900, -18.184330, 1.000000)
vec4(1.529107, -2.049600, -17.876728, 1.000000)
vec4(1.529107, -2.077300, -17.564030, 1.000000)
vec4(1.529007, -2.108800, -17.242430, 1.000000)
vec4(1.523407, -2.142800, -16.912930, 1.000000)
vec4(1.517807, -2.058200, -19.062429, 1.000000)
vec4(1.518507, -2.073600, -18.774729, 1.000000)
vec4(1.519307, -2.092200, -18.482430, 1.000000)
vec4(1.520107, -2.114100, -18.184330, 1.000000)
vec4(1.526307, -2.141200, -17.877729, 1.000000)
vec4(1.526307, -2.170200, -17.565128, 1.000000)
vec4(1.526107, -2.203100, -17.243629, 1.000000)
vec4(1.523407, -2.239400, -16.913029, 1.000000)
vec4(1.517807, -2.147600, -19.062429, 1.000000)
vec4(1.518507, -2.163600, -18.774830, 1.000000)
vec4(1.519307, -2.183100, -18.482430, 1.000000)
vec4(1.520107, -2.206000, -18.184330, 1.000000)
vec4(1.523507, -2.233300, -17.878630, 1.000000)
vec4(1.523407, -2.263500, -17.566229, 1.000000)
vec4(1.523207, -2.297800, -17.244829, 1.000000)
vec4(1.552607, -2.345900, -16.899429, 1.000000)
vec4(1.417307, -2.345900, -16.623730, 1.000000)
vec4(1.517807, -2.237600, -19.062529, 1.000000)
vec4(1.518507, -2.254300, -18.774830, 1.000000)
vec4(1.519307, -2.274500, -18.482430, 1.000000)
vec4(1.520107, -2.298300, -18.184429, 1.000000)
vec4(1.583807, -2.345900, -17.858528, 1.000000)
vec4(1.484507, -2.345900, -17.580929, 1.000000)
vec4(1.375007, -2.345900, -17.307329, 1.000000)
vec4(1.255207, -2.345900, -17.038029, 1.000000)
vec4(1.125407, -2.345900, -16.773430, 1.000000)
vec4(0.985707, -2.345900, -16.513828, 1.000000)
vec4(0.836407, -2.345900, -16.259729, 1.000000)
vec4(1.574007, -2.345900, -19.052729, 1.000000)
vec4(1.519707, -2.345900, -18.774630, 1.000000)
vec4(1.455107, -2.345900, -18.498730, 1.000000)
vec4(1.380007, -2.345900, -18.225529, 1.000000)
vec4(1.294807, -2.345900, -17.955330, 1.000000)
vec4(1.199507, -2.345900, -17.688530, 1.000000)
vec4(1.094207, -2.345900, -17.425529, 1.000000)
vec4(0.979107, -2.345900, -17.166729, 1.000000)
vec4(0.854307, -2.345900, -16.912329, 1.000000)
vec4(0.720107, -2.345900, -16.662930, 1.000000)
vec4(0.576607, -2.345900, -16.418730, 1.000000)
vec4(0.424007, -2.345900, -16.180130, 1.000000)
vec4(1.336507, -2.345900, -19.370930, 1.000000)
vec4(1.294307, -2.345900, -19.101528, 1.000000)
vec4(1.242107, -2.345900, -18.833830, 1.000000)
vec4(1.179907, -2.345900, -18.568428, 1.000000)
vec4(1.107707, -2.345900, -18.305429, 1.000000)
vec4(1.025707, -2.345900, -18.045429, 1.000000)
vec4(0.934007, -2.345900, -17.788729, 1.000000)
vec4(0.832707, -2.345900, -17.535629, 1.000000)
vec4(0.721907, -2.345900, -17.286530, 1.000000)
vec4(0.601907, -2.345900, -17.041729, 1.000000)
vec4(0.472707, -2.345900, -16.801729, 1.000000)
vec4(0.334607, -2.345900, -16.566729, 1.000000)
vec4(0.187807, -2.345900, -16.337130, 1.000000)
vec4(-0.075993, -2.302600, -16.191229, 1.000000)
vec4(1.073807, -2.345900, -19.406630, 1.000000)
vec4(1.033207, -2.345900, -19.147030, 1.000000)
vec4(0.982907, -2.345900, -18.889229, 1.000000)
vec4(0.923007, -2.345900, -18.633429, 1.000000)
vec4(0.853407, -2.345900, -18.380129, 1.000000)
vec4(0.774407, -2.345900, -18.129629, 1.000000)
vec4(0.686007, -2.345900, -17.882229, 1.000000)
vec4(0.588407, -2.345900, -17.638430, 1.000000)
vec4(0.481707, -2.345900, -17.398430, 1.000000)
vec4(0.366107, -2.345900, -17.162628, 1.000000)
vec4(0.241707, -2.345900, -16.931330, 1.000000)
vec4(0.108607, -2.345900, -16.704929, 1.000000)
vec4(-0.139993, -2.302600, -16.554930, 1.000000)
vec4(-0.286893, -2.302600, -16.343128, 1.000000)
vec4(-0.441693, -2.302600, -16.137030, 1.000000)
vec4(0.857507, -2.345900, -19.691729, 1.000000)
vec4(0.827807, -2.345900, -19.440029, 1.000000)
vec4(0.788707, -2.345900, -19.189730, 1.000000)
