vec3(-37.703922, 0.000000, -375.472900)
vec4(-64.833679, 3.473200, -423.697601, 1.000000)
vec4(-60.847679, 3.117000, -426.022980, 1.000000)
vec4(-67.704475, 4.134500, -426.055481, 1.000000)
vec4(-61.029278, 3.265400, -427.037079, 1.000000)
vec4(-66.355980, 3.946500, -426.265289, 1.000000)
vec4(-59.676277, 3.044200, -426.690704, 1.000000)
vec4(-65.285576, 3.814400, -426.557587, 1.000000)
vec4(-65.093277, 3.874200, -427.387787, 1.000000)
vec4(-59.633678, 3.151100, -427.542297, 1.000000)
vec4(-66.463676, 4.297100, -429.415497, 1.000000)
vec4(-59.370377, 3.211200, -428.216888, 1.000000)
vec4(-57.623978, 2.860800, -427.178680, 1.000000)
vec4(-57.602879, 2.993100, -428.104797, 1.000000)
vec4(-58.341976, 3.380600, -430.170776, 1.000000)
vec4(-59.133980, 5.031300, -439.967987, 1.000000)
vec4(-59.097176, 3.821200, -432.545990, 1.000000)
vec4(-58.263477, 3.763600, -432.686493, 1.000000)
vec4(-63.766777, 6.072600, -443.986084, 1.000000)
vec4(-57.999878, 4.942700, -439.928284, 1.000000)
vec4(-63.268578, 6.316300, -445.729797, 1.000000)
vec4(-57.934078, 5.397200, -442.591888, 1.000000)
vec4(-57.602978, 8.806800, -461.818604, 1.000000)
vec4(-58.441078, 11.562100, -476.822083, 1.000000)
vec4(-57.067879, 5.498600, -443.469391, 1.000000)
vec4(-63.036476, 10.070100, -467.519501, 1.000000)
vec4(-59.101875, 8.619100, -460.438599, 1.000000)
vec4(-7.133778, 11.077600, -460.508087, 1.000000)
vec4(10.901123, 12.967500, -456.627808, 1.000000)
vec4(10.437923, 12.520200, -453.106903, 1.000000)
vec4(8.150322, 13.581100, -464.991577, 1.000000)
vec4(13.157421, 12.782100, -451.700500, 1.000000)
vec4(9.422523, 13.429800, -462.396088, 1.000000)
vec4(-26.817577, 4.261400, -426.656586, 1.000000)
vec4(-26.842678, 4.084700, -424.690979, 1.000000)
vec4(-40.097878, 1.495900, -418.989899, 1.000000)
