vec3(-19.674900, 0.000000, -209.084915)
vec4(-44.365135, 2.919800, -256.143799, 1.000000)
vec4(-49.798439, 4.064600, -259.765808, 1.000000)
vec4(-48.608337, 3.908300, -260.072906, 1.000000)
vec4(-47.972137, 3.866500, -260.655609, 1.000000)
vec4(-47.349037, 3.831000, -261.226898, 1.000000)
vec4(-48.557636, 4.203000, -263.152802, 1.000000)
vec4(-42.958736, 3.057100, -259.772400, 1.000000)
vec4(-43.163239, 3.203600, -260.816620, 1.000000)
vec4(-41.800636, 2.984600, -260.470520, 1.000000)
vec4(-42.184036, 3.193300, -261.767120, 1.000000)
vec4(-41.321434, 3.097000, -261.831512, 1.000000)
vec4(-39.780735, 2.811600, -261.031921, 1.000000)
vec4(-39.928635, 2.987200, -262.192200, 1.000000)
vec4(-40.573036, 3.334400, -264.167206, 1.000000)
vec4(-41.325836, 3.759100, -266.571808, 1.000000)
vec4(-40.481236, 3.701900, -266.727295, 1.000000)
vec4(-48.020935, 6.654400, -281.687012, 1.000000)
vec4(-44.078735, 5.616900, -277.137695, 1.000000)
vec4(-41.310837, 4.912800, -274.055298, 1.000000)
vec4(-40.139938, 4.815700, -273.974518, 1.000000)
vec4(-39.939438, 5.189200, -276.332520, 1.000000)
vec4(-39.432434, 5.483800, -278.284698, 1.000000)
vec4(-42.610535, 8.151200, -293.114502, 1.000000)
vec4(-41.322937, 8.426500, -295.084503, 1.000000)
vec4(-39.676636, 8.510800, -295.961609, 1.000000)
vec4(-40.510635, 11.157300, -311.061005, 1.000000)
vec4(-6.724636, 9.721100, -298.955597, 1.000000)
vec4(9.129063, 10.718600, -295.660797, 1.000000)
vec4(11.083164, 10.777000, -294.423096, 1.000000)
vec4(25.661663, 13.077000, -298.252106, 1.000000)
vec4(28.651062, 12.594000, -290.148102, 1.000000)
vec4(31.123962, 12.796300, -288.561005, 1.000000)
vec4(-22.145737, 1.515100, -253.297607, 1.000000)
vec4(-8.982136, 4.137700, -260.196503, 1.000000)
vec4(-20.699535, 1.739200, -253.304199, 1.000000)
vec4(-20.698437, 1.708100, -252.897202, 1.000000)
vec4(-20.697437, 1.680500, -252.504013, 1.000000)
vec4(-20.696436, 1.656000, -252.122604, 1.000000)
vec4(-20.695538, 1.634500, -251.751709, 1.000000)
vec4(-20.694536, 1.615800, -251.389709, 1.000000)
vec4(-22.113436, 1.341700, -250.686310, 1.000000)
vec4(-22.120436, 1.329000, -250.392899, 1.000000)
vec4(-22.137737, 1.316500, -250.102798, 1.000000)
vec4(-22.137035, 1.309300, -249.820007, 1.000000)
vec4(-22.136337, 1.303900, -249.539810, 1.000000)
vec4(-22.135635, 1.300400, -249.261505, 1.000000)
vec4(-22.134836, 1.298800, -248.984299, 1.000000)
vec4(-22.134136, 1.299000, -248.707306, 1.000000)
vec4(-22.133436, 1.301000, -248.429810, 1.000000)
vec4(-22.132736, 1.304900, -248.151001, 1.000000)
vec4(-22.131935, 1.310700, -247.870010, 1.000000)
vec4(-22.131237, 1.318400, -247.586212, 1.000000)
vec4(-22.110836, 1.331600, -247.294312, 1.000000)
vec4(-22.102036, 1.344900, -246.999100, 1.000000)
vec4(-20.681335, 1.619700, -246.282806, 1.000000)
vec4(-20.680336, 1.639100, -245.918106, 1.000000)
vec4(-20.679436, 1.661200, -245.544006, 1.000000)
vec4(-20.678436, 1.686400, -245.159012, 1.000000)
vec4(-20.677338, 1.714800, -244.761505, 1.000000)
vec4(-20.676336, 1.746800, -244.349701, 1.000000)
vec4(-20.675236, 1.782500, -243.921600, 1.000000)
vec4(-8.920135, 4.250600, -236.284012, 1.000000)
vec4(-22.110136, 1.562600, -243.962402, 1.000000)
vec4(-16.729036, 2.772300, -239.674805, 1.000000)
vec4(-17.582336, 2.660800, -239.589401, 1.000000)
vec4(-18.461836, 2.540400, -239.587112, 1.000000)
vec4(-19.266537, 2.433800, -239.585114, 1.000000)
vec4(-20.007336, 2.338800, -239.583099, 1.000000)
vec4(-20.693636, 2.254100, -239.581406, 1.000000)
vec4(-21.332836, 2.178300, -239.579712, 1.000000)
vec4(-21.722637, 2.168500, -239.321609, 1.000000)
vec4(-21.720636, 2.275700, -238.549103, 1.000000)
vec4(-21.718437, 2.397700, -237.694901, 1.000000)
vec4(-21.715937, 2.537200, -236.742401, 1.000000)
vec4(-21.754036, 2.684000, -235.739899, 1.000000)
vec4(-21.647936, 2.908200, -234.336411, 1.000000)
vec4(-21.720337, 3.099300, -233.076706, 1.000000)
vec4(-21.767036, 3.338000, -231.556702, 1.000000)
vec4(-19.772335, 4.589400, -224.681610, 1.000000)
vec4(-20.834637, 4.513300, -224.738602, 1.000000)
vec4(-38.885838, 3.119100, -233.838608, 1.000000)
vec4(-39.093338, 3.009100, -234.720306, 1.000000)
vec4(-39.364437, 2.933500, -235.437607, 1.000000)
vec4(-40.107235, 3.002800, -235.510406, 1.000000)
vec4(-40.719936, 3.034700, -235.781906, 1.000000)
vec4(-41.528435, 3.118800, -235.863007, 1.000000)
vec4(-41.870338, 3.084300, -236.464005, 1.000000)
vec4(-41.872837, 2.975000, -237.361710, 1.000000)
vec4(-41.910137, 2.885200, -238.168900, 1.000000)
vec4(-46.813835, 3.901200, -235.042313, 1.000000)
vec4(-42.347736, 2.812800, -239.377609, 1.000000)
vec4(-43.130238, 2.905500, -239.571411, 1.000000)
vec4(-43.404839, 2.892100, -240.132004, 1.000000)
vec4(-43.252335, 2.796400, -240.933411, 1.000000)
vec4(-44.467537, 2.981000, -240.967407, 1.000000)
vec4(-45.344135, 3.096400, -241.252609, 1.000000)
vec4(-45.113438, 2.999400, -242.074402, 1.000000)
vec4(-44.628738, 2.861700, -242.951904, 1.000000)
vec4(-46.547337, 3.180200, -242.930801, 1.000000)
vec4(-55.082634, 4.713800, -241.023300, 1.000000)
vec4(-61.710037, 5.871600, -240.302002, 1.000000)
vec4(-57.019135, 4.970700, -242.648209, 1.000000)
vec4(-45.501736, 2.868600, -245.880310, 1.000000)
vec4(-45.228935, 2.802200, -246.539902, 1.000000)
vec4(-44.870735, 2.725300, -247.181107, 1.000000)
vec4(-45.338436, 2.798800, -247.730804, 1.000000)
vec4(-45.890038, 2.890700, -248.309708, 1.000000)
vec4(-44.956837, 2.724800, -248.923599, 1.000000)
vec4(-51.986336, 3.967200, -249.794006, 1.000000)
vec4(-42.481735, 2.296000, -249.894608, 1.000000)
vec4(-42.598236, 2.325300, -250.401505, 1.000000)
vec4(-41.626434, 2.164100, -250.753006, 1.000000)
vec4(-42.958534, 2.417700, -251.481613, 1.000000)
vec4(-43.085537, 2.460400, -252.040909, 1.000000)
vec4(-45.859238, 2.991100, -253.342911, 1.000000)
vec4(-44.482037, 2.770100, -253.579208, 1.000000)
vec4(-44.704536, 2.847100, -254.285599, 1.000000)
vec4(-42.335537, 2.438200, -253.994308, 1.000000)
vec4(-42.448437, 2.499100, -254.613098, 1.000000)
vec4(-44.352135, 2.728700, -256.137512, 1.000000)
vec4(-49.642937, 3.772700, -259.682495, 1.000000)
vec4(-48.587135, 3.651600, -260.060608, 1.000000)
vec4(-47.951836, 3.612600, -260.642792, 1.000000)
vec4(-47.329636, 3.579500, -261.213593, 1.000000)
vec4(-48.334534, 3.885400, -262.985809, 1.000000)
vec4(-42.992737, 2.866700, -259.800110, 1.000000)
vec4(-43.199436, 3.004500, -260.848297, 1.000000)
vec4(-42.076538, 2.854400, -260.730713, 1.000000)
vec4(-42.488937, 3.058800, -262.077118, 1.000000)
vec4(-41.217834, 2.871600, -261.718018, 1.000000)
vec4(-40.963234, 2.932300, -262.429993, 1.000000)
vec4(-39.960136, 2.802700, -262.232605, 1.000000)
vec4(-40.582336, 3.121600, -264.180115, 1.000000)
vec4(-41.348637, 3.523100, -266.606110, 1.000000)
vec4(-40.502037, 3.469400, -266.761414, 1.000000)
vec4(-46.014534, 5.550500, -278.133209, 1.000000)
vec4(-43.472534, 5.035800, -275.963104, 1.000000)
vec4(-41.359634, 4.614500, -274.159393, 1.000000)
vec4(-40.302238, 4.573400, -274.357300, 1.000000)
vec4(-40.235836, 4.991900, -277.111908, 1.000000)
vec4(-39.109436, 4.963000, -277.328918, 1.000000)
vec4(-42.611137, 7.625300, -293.117096, 1.000000)
vec4(-41.001434, 7.668200, -293.828796, 1.000000)
vec4(-39.608635, 7.908200, -295.647614, 1.000000)
vec4(-40.582535, 10.505200, -311.467407, 1.000000)
vec4(-6.762735, 9.078400, -298.871918, 1.000000)
vec4(9.392864, 10.095100, -295.980499, 1.000000)
vec4(25.653965, 12.230900, -298.245422, 1.000000)
vec4(29.820065, 12.017600, -290.978119, 1.000000)
vec4(-22.145737, 1.417200, -253.297699, 1.000000)
vec4(-8.982136, 3.870500, -260.196594, 1.000000)
vec4(-20.699535, 1.626900, -253.304306, 1.000000)
vec4(-22.118637, 1.339800, -252.247299, 1.000000)
vec4(-22.132536, 1.315500, -251.911499, 1.000000)
vec4(-22.141636, 1.294600, -251.588699, 1.000000)
vec4(-22.140837, 1.277800, -251.278702, 1.000000)
vec4(-22.140036, 1.263200, -250.976105, 1.000000)
vec4(-22.139236, 1.250700, -250.680008, 1.000000)
vec4(-22.138536, 1.240100, -250.389206, 1.000000)
vec4(-22.137737, 1.231500, -250.102798, 1.000000)
vec4(-22.137035, 1.224600, -249.820007, 1.000000)
vec4(-22.136337, 1.219600, -249.539810, 1.000000)
vec4(-22.135635, 1.216300, -249.261505, 1.000000)
vec4(-22.134836, 1.214800, -248.984299, 1.000000)
vec4(-22.134136, 1.215000, -248.707306, 1.000000)
vec4(-22.133436, 1.216900, -248.429810, 1.000000)
vec4(-22.132736, 1.220500, -248.151001, 1.000000)
vec4(-22.131935, 1.225900, -247.870102, 1.000000)
vec4(-22.131237, 1.233100, -247.586212, 1.000000)
vec4(-22.130535, 1.242200, -247.298508, 1.000000)
vec4(-22.129736, 1.253200, -247.006104, 1.000000)
vec4(-22.128937, 1.266100, -246.708008, 1.000000)
vec4(-22.128136, 1.281200, -246.403198, 1.000000)
vec4(-22.127337, 1.298600, -246.090500, 1.000000)
vec4(-22.113537, 1.320600, -245.763306, 1.000000)
vec4(-22.097437, 1.345600, -245.423401, 1.000000)
vec4(-20.676336, 1.633800, -244.349701, 1.000000)
vec4(-20.675236, 1.667200, -243.921600, 1.000000)
vec4(-8.920135, 3.975600, -236.284103, 1.000000)
vec4(-22.110136, 1.461500, -243.962509, 1.000000)
vec4(-16.613937, 2.616300, -239.591904, 1.000000)
vec4(-17.582237, 2.488600, -239.589401, 1.000000)
vec4(-18.461836, 2.376000, -239.587112, 1.000000)
vec4(-19.266438, 2.276200, -239.585114, 1.000000)
vec4(-20.007236, 2.187400, -239.583099, 1.000000)
vec4(-20.693535, 2.108200, -239.581406, 1.000000)
vec4(-21.332836, 2.037300, -239.579712, 1.000000)
vec4(-21.722637, 2.028100, -239.321701, 1.000000)
vec4(-21.720636, 2.128400, -238.549210, 1.000000)
vec4(-21.718437, 2.242400, -237.695007, 1.000000)
vec4(-21.715937, 2.372900, -236.742508, 1.000000)
vec4(-21.713137, 2.523400, -235.670502, 1.000000)
vec4(-21.776737, 2.675200, -234.575104, 1.000000)
vec4(-21.720337, 2.898600, -233.076706, 1.000000)
vec4(-21.767036, 3.121800, -231.556702, 1.000000)
vec4(-19.901337, 4.235100, -225.002701, 1.000000)
vec4(-20.948036, 4.165600, -225.054901, 1.000000)
vec4(-21.324137, 4.451900, -223.091309, 1.000000)
vec4(-39.054035, 2.802500, -234.778305, 1.000000)
vec4(-40.883835, 3.165800, -233.369507, 1.000000)
vec4(-40.177437, 2.826800, -235.422104, 1.000000)
vec4(-41.132137, 2.942300, -235.301208, 1.000000)
vec4(-41.507137, 2.911500, -235.886108, 1.000000)
vec4(-42.723938, 3.083400, -235.608307, 1.000000)
vec4(-43.020737, 3.040200, -236.294403, 1.000000)
vec4(-47.336235, 3.877600, -233.491409, 1.000000)
vec4(-47.814636, 3.859300, -234.243210, 1.000000)
vec4(-45.442337, 3.264000, -237.091705, 1.000000)
vec4(-43.240936, 2.739400, -239.496002, 1.000000)
vec4(-43.374336, 2.698800, -240.151199, 1.000000)
vec4(-43.223236, 2.609700, -240.950302, 1.000000)
