vec3(-2.984790, 0.000000, -20.272158)
vec4(1.608110, -1.318900, -17.776958, 1.000000)
vec4(1.654810, -1.358300, -18.061058, 1.000000)
vec4(1.653610, -1.407000, -17.732458, 1.000000)
vec4(1.656910, -1.431800, -18.059057, 1.000000)
vec4(1.651810, -1.482000, -17.734158, 1.000000)
vec4(1.659110, -1.505800, -18.057158, 1.000000)
vec4(1.650410, -1.557400, -17.735558, 1.000000)
vec4(1.661310, -1.580200, -18.055258, 1.000000)
vec4(1.663510, -1.655100, -18.053257, 1.000000)
vec4(1.665710, -1.730600, -18.051357, 1.000000)
vec4(1.910510, -1.839200, -18.154057, 1.000000)
vec4(1.667910, -1.806600, -18.049358, 1.000000)
vec4(1.915410, -1.918100, -18.150059, 1.000000)
vec4(1.670510, -1.883200, -18.047058, 1.000000)
vec4(1.920310, -1.997700, -18.145958, 1.000000)
vec4(1.674610, -1.961100, -18.043358, 1.000000)
vec4(1.925310, -2.078000, -18.141758, 1.000000)
vec4(1.678710, -2.039700, -18.039558, 1.000000)
vec4(1.503210, -2.302600, -16.759457, 1.000000)
vec4(1.292510, -2.302600, -16.594757, 1.000000)
vec4(1.075810, -2.302600, -16.438057, 1.000000)
vec4(0.853310, -2.302600, -16.289658, 1.000000)
vec4(0.625410, -2.302600, -16.149757, 1.000000)
vec4(1.930310, -2.159000, -18.137558, 1.000000)
vec4(1.682910, -2.119000, -18.035858, 1.000000)
vec4(1.910510, -2.302600, -17.481258, 1.000000)
vec4(1.726610, -2.302600, -17.300758, 1.000000)
vec4(1.536110, -2.302600, -17.127258, 1.000000)
vec4(1.339210, -2.302600, -16.960957, 1.000000)
vec4(1.136210, -2.302600, -16.802258, 1.000000)
vec4(0.927410, -2.302600, -16.651358, 1.000000)
vec4(0.713110, -2.302600, -16.508358, 1.000000)
vec4(1.934010, -2.240200, -18.134457, 1.000000)
vec4(1.687010, -2.198900, -18.032158, 1.000000)
vec4(1.736610, -2.302600, -17.651459, 1.000000)
vec4(1.559310, -2.302600, -17.477358, 1.000000)
vec4(1.375610, -2.302600, -17.309958, 1.000000)
vec4(1.185710, -2.302600, -17.149658, 1.000000)
vec4(0.989910, -2.302600, -16.996557, 1.000000)
vec4(0.788510, -2.302600, -16.850958, 1.000000)
vec4(0.581810, -2.302600, -16.713058, 1.000000)
vec4(1.896310, -2.302600, -18.166157, 1.000000)
vec4(1.688510, -2.278400, -18.030857, 1.000000)
vec4(1.573510, -2.302600, -17.811157, 1.000000)
vec4(1.402310, -2.302600, -17.643059, 1.000000)
vec4(1.224910, -2.302600, -17.481457, 1.000000)
vec4(1.041610, -2.302600, -17.326658, 1.000000)
vec4(0.852510, -2.302600, -17.178858, 1.000000)
vec4(0.658110, -2.302600, -17.038258, 1.000000)
vec4(1.878110, -2.302600, -18.484558, 1.000000)
vec4(1.732010, -2.302600, -18.304459, 1.000000)
vec4(1.579310, -2.302600, -18.129957, 1.000000)
vec4(1.420110, -2.302600, -17.961357, 1.000000)
vec4(1.254610, -2.302600, -17.798859, 1.000000)
vec4(1.083210, -2.302600, -17.642757, 1.000000)
vec4(0.906110, -2.302600, -17.493158, 1.000000)
vec4(0.723410, -2.302600, -17.350357, 1.000000)
vec4(0.535510, -2.302600, -17.214458, 1.000000)
vec4(1.718510, -2.302600, -18.608957, 1.000000)
vec4(1.577210, -2.302600, -18.434757, 1.000000)
vec4(1.429410, -2.302600, -18.265957, 1.000000)
vec4(1.275510, -2.302600, -18.102959, 1.000000)
vec4(1.115510, -2.302600, -17.945759, 1.000000)
vec4(0.949710, -2.302600, -17.794758, 1.000000)
vec4(0.778410, -2.302600, -17.650059, 1.000000)
vec4(0.601710, -2.302600, -17.511858, 1.000000)
vec4(1.698110, -2.302600, -18.899958, 1.000000)
vec4(1.567810, -2.302600, -18.726358, 1.000000)
vec4(1.431010, -2.302600, -18.557758, 1.000000)
vec4(1.288010, -2.302600, -18.394358, 1.000000)
vec4(1.138910, -2.302600, -18.236557, 1.000000)
vec4(0.984110, -2.302600, -18.084457, 1.000000)
vec4(0.823610, -2.302600, -17.938257, 1.000000)
vec4(0.657810, -2.302600, -17.798157, 1.000000)
vec4(1.551410, -2.302600, -19.005657, 1.000000)
vec4(1.425210, -2.302600, -18.837458, 1.000000)
vec4(1.292710, -2.302600, -18.674158, 1.000000)
vec4(1.154210, -2.302600, -18.515858, 1.000000)
vec4(1.009810, -2.302600, -18.362957, 1.000000)
vec4(0.859810, -2.302600, -18.215557, 1.000000)
vec4(0.704410, -2.302600, -18.073957, 1.000000)
vec4(0.543710, -2.302600, -17.938358, 1.000000)
vec4(1.528610, -2.302600, -19.273258, 1.000000)
vec4(1.412410, -2.302600, -19.105759, 1.000000)
vec4(1.290110, -2.302600, -18.942657, 1.000000)
vec4(1.161610, -2.302600, -18.784357, 1.000000)
vec4(1.027410, -2.302600, -18.630959, 1.000000)
vec4(0.887410, -2.302600, -18.482758, 1.000000)
vec4(0.742010, -2.302600, -18.339857, 1.000000)
vec4(0.591310, -2.302600, -18.202658, 1.000000)
vec4(1.393210, -2.302600, -19.363258, 1.000000)
vec4(1.280510, -2.302600, -19.200758, 1.000000)
vec4(1.161810, -2.302600, -19.042658, 1.000000)
vec4(1.037210, -2.302600, -18.889057, 1.000000)
vec4(0.907010, -2.302600, -18.740257, 1.000000)
vec4(0.771310, -2.302600, -18.596458, 1.000000)
vec4(0.630210, -2.302600, -18.457857, 1.000000)
vec4(1.264410, -2.302600, -19.448858, 1.000000)
vec4(1.155110, -2.302600, -19.291157, 1.000000)
vec4(1.039910, -2.302600, -19.137657, 1.000000)
vec4(0.919010, -2.302600, -18.988558, 1.000000)
vec4(0.792610, -2.302600, -18.844158, 1.000000)
vec4(0.660810, -2.302600, -18.704557, 1.000000)
vec4(0.523910, -2.302600, -18.570057, 1.000000)
vec4(1.141910, -2.302600, -19.530357, 1.000000)
vec4(1.035710, -2.302600, -19.377157, 1.000000)
vec4(0.923810, -2.302600, -19.228058, 1.000000)
vec4(0.806410, -2.302600, -19.083258, 1.000000)
vec4(0.683610, -2.302600, -18.943058, 1.000000)
vec4(0.555710, -2.302600, -18.807457, 1.000000)
vec4(1.025010, -2.302600, -19.607958, 1.000000)
vec4(0.921810, -2.302600, -19.459158, 1.000000)
vec4(0.813110, -2.302600, -19.314259, 1.000000)
vec4(0.699010, -2.302600, -19.173557, 1.000000)
vec4(0.579810, -2.302600, -19.037258, 1.000000)
vec4(0.913510, -2.302600, -19.682158, 1.000000)
vec4(0.813110, -2.302600, -19.537458, 1.000000)
vec4(0.707510, -2.302600, -19.396557, 1.000000)
vec4(0.596610, -2.302600, -19.259857, 1.000000)
vec4(0.806810, -2.302600, -19.753057, 1.000000)
vec4(0.709210, -2.302600, -19.612257, 1.000000)
vec4(0.606510, -2.302600, -19.475258, 1.000000)
vec4(0.704710, -2.302600, -19.820858, 1.000000)
vec4(0.609810, -2.302600, -19.683857, 1.000000)
vec4(0.509810, -2.302600, -19.550558, 1.000000)
vec4(0.606910, -2.302600, -19.885857, 1.000000)
vec4(0.514510, -2.302600, -19.752558, 1.000000)
