vec3(-10.791687, 0.000000, -128.890244)
vec4(-34.075535, 3.057100, -179.577713, 1.000000)
vec4(-35.481934, 2.919800, -175.949112, 1.000000)
vec4(-40.915237, 4.064600, -179.571121, 1.000000)
vec4(-39.725136, 3.908300, -179.878220, 1.000000)
vec4(-39.088936, 3.866500, -180.460922, 1.000000)
vec4(-38.465836, 3.831000, -181.032227, 1.000000)
vec4(-39.674435, 4.203000, -182.958115, 1.000000)
vec4(-31.045435, 2.987200, -181.997513, 1.000000)
vec4(-31.689835, 3.334400, -183.972519, 1.000000)
vec4(-32.442635, 3.759100, -186.377121, 1.000000)
vec4(-31.598034, 3.701900, -186.532623, 1.000000)
vec4(-39.137733, 6.654400, -201.492310, 1.000000)
vec4(-35.195534, 5.616900, -196.943024, 1.000000)
vec4(-32.427635, 4.912800, -193.860626, 1.000000)
vec4(-31.256735, 4.815700, -193.779816, 1.000000)
vec4(-31.056234, 5.189200, -196.137817, 1.000000)
vec4(-30.549234, 5.483800, -198.090027, 1.000000)
vec4(-33.727333, 8.151200, -212.919815, 1.000000)
vec4(-34.280037, 3.203600, -180.621918, 1.000000)
vec4(-32.439735, 8.426500, -214.889816, 1.000000)
vec4(-32.917435, 2.984600, -180.275818, 1.000000)
vec4(-30.793434, 8.510800, -215.766922, 1.000000)
vec4(-31.627434, 11.157300, -230.866318, 1.000000)
vec4(-33.300835, 3.193300, -181.572418, 1.000000)
vec4(-32.438232, 3.097000, -181.636826, 1.000000)
vec4(-30.897533, 2.811600, -180.837219, 1.000000)
vec4(2.158566, 9.721100, -218.760925, 1.000000)
vec4(18.012264, 10.718600, -215.466125, 1.000000)
vec4(19.966366, 10.777000, -214.228424, 1.000000)
vec4(37.534264, 12.594000, -209.953415, 1.000000)
vec4(40.007164, 12.796300, -208.366318, 1.000000)
vec4(34.544865, 13.077000, -218.057419, 1.000000)
vec4(-13.262535, 1.515100, -173.102921, 1.000000)
vec4(-0.098934, 4.137700, -180.001816, 1.000000)
vec4(-11.815235, 1.708100, -172.702515, 1.000000)
vec4(-11.816335, 1.739200, -173.109512, 1.000000)
vec4(-11.814235, 1.680500, -172.309326, 1.000000)
vec4(-11.813234, 1.656000, -171.927917, 1.000000)
vec4(-13.237234, 1.329000, -170.198212, 1.000000)
