vec3(-26.605757, 0.000000, -272.683685)
vec4(-49.889603, 3.057100, -323.371185, 1.000000)
vec4(-51.296001, 2.919800, -319.742584, 1.000000)
vec4(-50.094101, 3.203600, -324.415375, 1.000000)
vec4(-56.729301, 4.064600, -323.364563, 1.000000)
vec4(-55.539200, 3.908300, -323.671661, 1.000000)
vec4(-48.731503, 2.984600, -324.069275, 1.000000)
vec4(-54.903000, 3.866500, -324.254364, 1.000000)
vec4(-54.279903, 3.831000, -324.825684, 1.000000)
vec4(-49.114902, 3.193300, -325.365875, 1.000000)
vec4(-55.488503, 4.203000, -326.751587, 1.000000)
vec4(-48.252304, 3.097000, -325.430267, 1.000000)
vec4(-46.859505, 2.987200, -325.790985, 1.000000)
vec4(-46.711601, 2.811600, -324.630676, 1.000000)
vec4(-47.503902, 3.334400, -327.765991, 1.000000)
vec4(-48.256702, 3.759100, -330.170563, 1.000000)
vec4(-47.412102, 3.701900, -330.326080, 1.000000)
vec4(-54.951805, 6.654400, -345.285767, 1.000000)
vec4(-48.241703, 4.912800, -337.654083, 1.000000)
vec4(-51.009602, 5.616900, -340.736481, 1.000000)
vec4(-47.070801, 4.815700, -337.573273, 1.000000)
vec4(-46.607502, 8.510800, -359.560364, 1.000000)
vec4(-47.441502, 11.157300, -374.659790, 1.000000)
vec4(-46.870300, 5.189200, -339.931274, 1.000000)
vec4(-46.363304, 5.483800, -341.883484, 1.000000)
vec4(-49.541405, 8.151200, -356.713287, 1.000000)
vec4(-48.253803, 8.426500, -358.683289, 1.000000)
vec4(-13.655502, 9.721100, -362.554382, 1.000000)
vec4(2.198196, 10.718600, -359.259583, 1.000000)
vec4(4.152298, 10.777000, -358.021881, 1.000000)
vec4(21.720196, 12.594000, -353.746887, 1.000000)
vec4(18.730797, 13.077000, -361.850891, 1.000000)
vec4(24.193096, 12.796300, -352.159790, 1.000000)
vec4(-27.629303, 1.708100, -316.495972, 1.000000)
vec4(-29.076603, 1.515100, -316.896362, 1.000000)
vec4(-27.628304, 1.680500, -316.102783, 1.000000)
vec4(-27.627302, 1.656000, -315.721375, 1.000000)
vec4(-27.626404, 1.634500, -315.350464, 1.000000)
vec4(-15.913002, 4.137700, -323.795288, 1.000000)
vec4(-27.625402, 1.615800, -314.988464, 1.000000)
vec4(-29.044302, 1.341700, -314.285065, 1.000000)
vec4(-27.630402, 1.739200, -316.902985, 1.000000)
vec4(-29.051302, 1.329000, -313.991669, 1.000000)
vec4(-29.065002, 1.299000, -312.306061, 1.000000)
vec4(-29.068604, 1.316500, -313.701569, 1.000000)
vec4(-29.067902, 1.309300, -313.418762, 1.000000)
vec4(-29.064302, 1.301000, -312.028564, 1.000000)
vec4(-29.067204, 1.303900, -313.138580, 1.000000)
vec4(-29.063602, 1.304900, -311.749786, 1.000000)
vec4(-29.066502, 1.300400, -312.860291, 1.000000)
vec4(-29.065702, 1.298800, -312.583069, 1.000000)
vec4(-29.062801, 1.310700, -311.468781, 1.000000)
vec4(-29.032902, 1.344900, -310.597870, 1.000000)
vec4(-29.062103, 1.318400, -311.184967, 1.000000)
vec4(-27.612202, 1.619700, -309.881561, 1.000000)
vec4(-27.611202, 1.639100, -309.516876, 1.000000)
vec4(-29.041702, 1.331600, -310.893066, 1.000000)
vec4(-27.610302, 1.661200, -309.142761, 1.000000)
vec4(-27.607203, 1.746800, -307.948486, 1.000000)
vec4(-27.609303, 1.686400, -308.757782, 1.000000)
vec4(-27.608204, 1.714800, -308.360291, 1.000000)
vec4(-27.606102, 1.782500, -307.520386, 1.000000)
vec4(-25.392702, 2.540400, -303.185883, 1.000000)
vec4(-15.851002, 4.250600, -299.882782, 1.000000)
vec4(-26.197403, 2.433800, -303.183868, 1.000000)
vec4(-29.041002, 1.562600, -307.561188, 1.000000)
vec4(-26.938202, 2.338800, -303.181885, 1.000000)
vec4(-27.624502, 2.254100, -303.180176, 1.000000)
vec4(-23.659903, 2.772300, -303.273590, 1.000000)
vec4(-28.263702, 2.178300, -303.178467, 1.000000)
vec4(-28.653503, 2.168500, -302.920380, 1.000000)
vec4(-24.513203, 2.660800, -303.188171, 1.000000)
vec4(-28.651503, 2.275700, -302.147888, 1.000000)
vec4(-28.649303, 2.397700, -301.293671, 1.000000)
vec4(-28.697903, 3.338000, -295.155487, 1.000000)
vec4(-28.646803, 2.537200, -300.341187, 1.000000)
vec4(-28.684902, 2.684000, -299.338684, 1.000000)
vec4(-28.578802, 2.908200, -297.935181, 1.000000)
vec4(-28.651203, 3.099300, -296.675476, 1.000000)
vec4(-26.703201, 4.589400, -288.280365, 1.000000)
vec4(-27.765503, 4.513300, -288.337372, 1.000000)
vec4(-45.816704, 3.119100, -297.437378, 1.000000)
vec4(-46.024200, 3.009100, -298.319061, 1.000000)
vec4(-46.295303, 2.933500, -299.036377, 1.000000)
vec4(-47.038101, 3.002800, -299.109161, 1.000000)
vec4(-47.650803, 3.034700, -299.380676, 1.000000)
