vec3(-3.017453, 0.000000, -54.030121)
vec4(-26.030708, 2.590800, -100.269798, 1.000000)
vec4(-25.308708, 2.496800, -100.509193, 1.000000)
vec4(-24.637009, 2.412700, -100.732597, 1.000000)
vec4(-27.835110, 3.138100, -103.382698, 1.000000)
vec4(-28.181610, 3.291900, -104.436195, 1.000000)
vec4(-25.947010, 2.889800, -103.639099, 1.000000)
vec4(-25.229710, 2.813000, -103.851097, 1.000000)
vec4(-24.843309, 2.813000, -104.309998, 1.000000)
vec4(-25.488708, 3.067200, -105.742699, 1.000000)
vec4(-32.652710, 4.984400, -113.956696, 1.000000)
vec4(-33.157009, 5.318400, -116.086098, 1.000000)
vec4(-27.118010, 3.901300, -110.701599, 1.000000)
vec4(-25.129509, 3.517000, -109.511597, 1.000000)
vec4(-25.050909, 3.673600, -110.681694, 1.000000)
vec4(-24.244110, 3.621500, -110.883995, 1.000000)
vec4(-23.689209, 3.653600, -111.455696, 1.000000)
vec4(-24.158609, 4.062900, -113.872101, 1.000000)
vec4(-23.912310, 4.261500, -115.284096, 1.000000)
vec4(-28.458809, 6.488700, -127.114899, 1.000000)
vec4(-25.537209, 5.739400, -123.768600, 1.000000)
vec4(-25.564209, 6.316400, -127.282196, 1.000000)
vec4(-21.112309, 4.561200, -118.311699, 1.000000)
vec4(-10.622310, 2.403100, -107.258598, 1.000000)
vec4(-27.769810, 9.269700, -144.195404, 1.000000)
vec4(-28.666710, 11.263900, -155.672592, 1.000000)
vec4(-4.500910, 2.309500, -103.916092, 1.000000)
vec4(23.259989, 11.666400, -149.250092, 1.000000)
vec4(-5.929609, 2.112100, -103.599594, 1.000000)
vec4(-4.456010, 2.222200, -103.225899, 1.000000)
vec4(-5.856509, 2.027800, -102.953293, 1.000000)
vec4(-4.414410, 2.144100, -102.584999, 1.000000)
vec4(-4.210110, 1.918300, -100.443298, 1.000000)
vec4(-4.179009, 1.872400, -99.963593, 1.000000)
vec4(-4.375509, 2.074200, -101.986794, 1.000000)
vec4(-4.186509, 1.823300, -99.481293, 1.000000)
vec4(-4.158110, 1.786500, -99.044296, 1.000000)
vec4(-4.339109, 2.011500, -101.425598, 1.000000)
vec4(-4.130810, 1.753600, -98.623993, 1.000000)
vec4(-4.242909, 1.969300, -100.947899, 1.000000)
vec4(-4.104509, 1.724300, -98.218292, 1.000000)
vec4(-4.104509, 1.693400, -97.813797, 1.000000)
vec4(-5.366809, 1.344800, -95.358192, 1.000000)
vec4(-4.079709, 1.670600, -97.433098, 1.000000)
vec4(-5.352210, 1.338000, -95.069794, 1.000000)
vec4(-4.055610, 1.650700, -97.062096, 1.000000)
vec4(-3.919510, 1.585200, -94.966698, 1.000000)
vec4(-4.032109, 1.633500, -96.699196, 1.000000)
vec4(-4.009009, 1.619000, -96.343292, 1.000000)
vec4(7.793291, 3.651800, -95.691299, 1.000000)
vec4(-3.986210, 1.606900, -95.993195, 1.000000)
vec4(7.843790, 3.650800, -94.913597, 1.000000)
vec4(7.945091, 3.664400, -93.354095, 1.000000)
vec4(7.894390, 3.655000, -94.135300, 1.000000)
vec4(7.996191, 3.679000, -92.567696, 1.000000)
vec4(8.047791, 3.699000, -91.773796, 1.000000)
vec4(-0.937809, 2.163600, -90.803497, 1.000000)
vec4(8.099991, 3.724500, -90.970093, 1.000000)
vec4(-2.279710, 1.939500, -90.716393, 1.000000)
vec4(8.152990, 3.755800, -90.153999, 1.000000)
vec4(-3.371109, 1.759600, -90.645493, 1.000000)
vec4(0.757490, 2.450300, -90.913696, 1.000000)
vec4(-4.278509, 1.612400, -90.586494, 1.000000)
vec4(-5.992409, 1.355800, -90.307297, 1.000000)
vec4(-5.097909, 1.480100, -90.558098, 1.000000)
vec4(-6.129210, 1.355800, -90.052193, 1.000000)
