vec3(-12.202037, 0.000000, -141.525528)
vec4(-36.892281, 2.919800, -188.584396, 1.000000)
vec4(-35.485882, 3.057100, -192.212997, 1.000000)
vec4(-42.325584, 4.064600, -192.206406, 1.000000)
vec4(-35.690384, 3.203600, -193.257202, 1.000000)
vec4(-41.135483, 3.908300, -192.513504, 1.000000)
vec4(-34.327782, 2.984600, -192.911102, 1.000000)
vec4(-40.499283, 3.866500, -193.096207, 1.000000)
vec4(-39.876183, 3.831000, -193.667511, 1.000000)
vec4(-34.711182, 3.193300, -194.207703, 1.000000)
vec4(-41.084782, 4.203000, -195.593399, 1.000000)
vec4(-33.848579, 3.097000, -194.272110, 1.000000)
vec4(-32.307880, 2.811600, -193.472504, 1.000000)
vec4(-32.455780, 2.987200, -194.632797, 1.000000)
vec4(-33.100182, 3.334400, -196.607803, 1.000000)
vec4(-33.852982, 3.759100, -199.012405, 1.000000)
vec4(-33.837982, 4.912800, -206.495911, 1.000000)
vec4(-33.008381, 3.701900, -199.167908, 1.000000)
vec4(-32.667084, 4.815700, -206.415100, 1.000000)
vec4(-40.548080, 6.654400, -214.127594, 1.000000)
vec4(-32.466583, 5.189200, -208.773102, 1.000000)
vec4(-31.959581, 5.483800, -210.725311, 1.000000)
vec4(-36.605881, 5.616900, -209.578308, 1.000000)
vec4(-35.137680, 8.151200, -225.555099, 1.000000)
vec4(-32.203781, 8.510800, -228.402206, 1.000000)
vec4(-33.037781, 11.157300, -243.501602, 1.000000)
vec4(-33.850082, 8.426500, -227.525101, 1.000000)
vec4(0.748219, 9.721100, -231.396210, 1.000000)
vec4(16.601917, 10.718600, -228.101410, 1.000000)
vec4(18.556019, 10.777000, -226.863708, 1.000000)
vec4(36.123917, 12.594000, -222.588699, 1.000000)
vec4(38.596817, 12.796300, -221.001602, 1.000000)
vec4(33.134518, 13.077000, -230.692703, 1.000000)
vec4(-14.672882, 1.515100, -185.738205, 1.000000)
vec4(-13.225582, 1.708100, -185.337799, 1.000000)
vec4(-1.509281, 4.137700, -192.637100, 1.000000)
vec4(-13.224582, 1.680500, -184.944611, 1.000000)
vec4(-13.226682, 1.739200, -185.744797, 1.000000)
vec4(-13.223581, 1.656000, -184.563202, 1.000000)
vec4(-13.222682, 1.634500, -184.192307, 1.000000)
vec4(-14.647581, 1.329000, -182.833496, 1.000000)
vec4(-13.221682, 1.615800, -183.830307, 1.000000)
vec4(-14.664882, 1.316500, -182.543396, 1.000000)
vec4(-14.640581, 1.341700, -183.126907, 1.000000)
vec4(-14.664182, 1.309300, -182.260605, 1.000000)
vec4(-14.661282, 1.299000, -181.147903, 1.000000)
vec4(-14.663482, 1.303900, -181.980408, 1.000000)
vec4(-14.660582, 1.301000, -180.870407, 1.000000)
vec4(-14.662782, 1.300400, -181.702103, 1.000000)
vec4(-14.659882, 1.304900, -180.591599, 1.000000)
vec4(-14.661982, 1.298800, -181.424896, 1.000000)
vec4(-14.659081, 1.310700, -180.310608, 1.000000)
vec4(-14.629182, 1.344900, -179.439697, 1.000000)
vec4(-14.658381, 1.318400, -180.026810, 1.000000)
vec4(-13.208482, 1.619700, -178.723404, 1.000000)
vec4(-14.637981, 1.331600, -179.734909, 1.000000)
vec4(-13.207481, 1.639100, -178.358704, 1.000000)
vec4(-13.203482, 1.746800, -176.790298, 1.000000)
vec4(-13.206582, 1.661200, -177.984604, 1.000000)
vec4(-13.202382, 1.782500, -176.362198, 1.000000)
vec4(-13.205582, 1.686400, -177.599609, 1.000000)
vec4(-13.204482, 1.714800, -177.202103, 1.000000)
vec4(-1.447281, 4.250600, -168.724609, 1.000000)
vec4(-14.637281, 1.562600, -176.403000, 1.000000)
vec4(-9.256182, 2.772300, -172.115402, 1.000000)
