vec3(-23.842117, 0.000000, -247.213776)
vec4(-48.532356, 2.919800, -294.272705, 1.000000)
vec4(-47.125957, 3.057100, -297.901306, 1.000000)
vec4(-53.965660, 4.064600, -297.894684, 1.000000)
vec4(-47.330460, 3.203600, -298.945496, 1.000000)
vec4(-52.775558, 3.908300, -298.201782, 1.000000)
vec4(-45.967857, 2.984600, -298.599396, 1.000000)
vec4(-52.139359, 3.866500, -298.784485, 1.000000)
vec4(-46.351257, 3.193300, -299.895996, 1.000000)
vec4(-51.516258, 3.831000, -299.355804, 1.000000)
vec4(-52.724857, 4.203000, -301.281708, 1.000000)
vec4(-45.488655, 3.097000, -299.960388, 1.000000)
vec4(-43.947956, 2.811600, -299.160797, 1.000000)
vec4(-44.095856, 2.987200, -300.321106, 1.000000)
vec4(-44.740257, 3.334400, -302.296082, 1.000000)
vec4(-45.493057, 3.759100, -304.700684, 1.000000)
vec4(-45.478058, 4.912800, -312.184204, 1.000000)
vec4(-44.648457, 3.701900, -304.856201, 1.000000)
vec4(-44.307159, 4.815700, -312.103394, 1.000000)
vec4(-52.188156, 6.654400, -319.815887, 1.000000)
vec4(-44.106659, 5.189200, -314.461395, 1.000000)
vec4(-48.245956, 5.616900, -315.266602, 1.000000)
vec4(-43.599655, 5.483800, -316.413605, 1.000000)
vec4(-43.843857, 8.510800, -334.090485, 1.000000)
vec4(-46.777756, 8.151200, -331.243408, 1.000000)
vec4(-44.677856, 11.157300, -349.189880, 1.000000)
vec4(-45.490158, 8.426500, -333.213409, 1.000000)
vec4(-10.891857, 9.721100, -337.084503, 1.000000)
vec4(4.961842, 10.718600, -333.789703, 1.000000)
vec4(6.915943, 10.777000, -332.552002, 1.000000)
vec4(24.483841, 12.594000, -328.277008, 1.000000)
vec4(26.956741, 12.796300, -326.689880, 1.000000)
vec4(21.494442, 13.077000, -336.380981, 1.000000)
vec4(-26.312958, 1.515100, -291.426483, 1.000000)
vec4(-24.865658, 1.708100, -291.026093, 1.000000)
vec4(-24.864658, 1.680500, -290.632904, 1.000000)
vec4(-13.149357, 4.137700, -298.325409, 1.000000)
