vec3(-6.048695, 0.000000, -18.236553)
vec4(-0.686995, -2.302600, -16.375454, 1.000000)
vec4(0.442605, -2.345900, -19.848253, 1.000000)
vec4(0.423105, -2.345900, -19.604454, 1.000000)
vec4(0.394506, -2.345900, -19.361454, 1.000000)
vec4(0.356705, -2.345900, -19.119753, 1.000000)
vec4(0.309906, -2.345900, -18.879654, 1.000000)
vec4(0.254106, -2.345900, -18.641554, 1.000000)
vec4(0.189405, -2.345900, -18.405653, 1.000000)
vec4(0.115806, -2.345900, -18.172354, 1.000000)
vec4(0.033606, -2.345900, -17.942053, 1.000000)
vec4(-0.057295, -2.345900, -17.715054, 1.000000)
vec4(-0.156595, -2.345900, -17.491554, 1.000000)
vec4(-0.370995, -2.302600, -17.326653, 1.000000)
vec4(-0.484694, -2.302600, -17.115253, 1.000000)
vec4(-0.606295, -2.302600, -16.908354, 1.000000)
vec4(-0.735495, -2.302600, -16.706053, 1.000000)
vec4(-0.872294, -2.302600, -16.508854, 1.000000)
vec4(-1.016395, -2.302600, -16.316954, 1.000000)
vec4(0.223906, -2.345900, -19.861353, 1.000000)
vec4(0.205105, -2.345900, -19.625753, 1.000000)
vec4(0.177505, -2.345900, -19.390953, 1.000000)
vec4(0.141006, -2.345900, -19.157454, 1.000000)
vec4(0.095805, -2.345900, -18.925453, 1.000000)
vec4(0.041905, -2.345900, -18.695253, 1.000000)
vec4(-0.020695, -2.345900, -18.467354, 1.000000)
vec4(-0.091695, -2.345900, -18.241953, 1.000000)
vec4(-0.279594, -2.302600, -18.060253, 1.000000)
vec4(-0.365795, -2.302600, -17.844954, 1.000000)
vec4(-0.459995, -2.302600, -17.632954, 1.000000)
vec4(-0.562095, -2.302600, -17.424654, 1.000000)
vec4(-0.671995, -2.302600, -17.220453, 1.000000)
vec4(-0.789495, -2.302600, -17.020452, 1.000000)
vec4(-0.914394, -2.302600, -16.824953, 1.000000)
vec4(-1.046494, -2.302600, -16.634453, 1.000000)
vec4(-1.185795, -2.302600, -16.448954, 1.000000)
vec4(0.017905, -2.345900, -19.873753, 1.000000)
vec4(-0.000295, -2.345900, -19.645853, 1.000000)
vec4(-0.026995, -2.345900, -19.418753, 1.000000)
vec4(-0.062294, -2.345900, -19.192854, 1.000000)
vec4(-0.105995, -2.345900, -18.968452, 1.000000)
vec4(-0.158195, -2.345900, -18.745953, 1.000000)
vec4(-0.326195, -2.302600, -18.557053, 1.000000)
vec4(-0.393595, -2.302600, -18.343054, 1.000000)
vec4(-0.469095, -2.302600, -18.131754, 1.000000)
vec4(-0.552394, -2.302600, -17.923452, 1.000000)
vec4(-0.643495, -2.302600, -17.718452, 1.000000)
vec4(-0.742295, -2.302600, -17.517054, 1.000000)
vec4(-0.848495, -2.302600, -17.319454, 1.000000)
vec4(-0.962095, -2.302600, -17.126053, 1.000000)
vec4(-1.082895, -2.302600, -16.937054, 1.000000)
vec4(-1.210794, -2.302600, -16.752653, 1.000000)
vec4(-1.345395, -2.302600, -16.573353, 1.000000)
vec4(-0.284995, -2.302600, -19.891853, 1.000000)
vec4(-0.302195, -2.302600, -19.675354, 1.000000)
vec4(-0.327595, -2.302600, -19.459654, 1.000000)
vec4(-0.361094, -2.302600, -19.245052, 1.000000)
vec4(-0.402695, -2.302600, -19.031853, 1.000000)
vec4(-0.452195, -2.302600, -18.820353, 1.000000)
vec4(-0.509594, -2.302600, -18.610952, 1.000000)
vec4(-0.574894, -2.302600, -18.403753, 1.000000)
vec4(-0.647894, -2.302600, -18.199253, 1.000000)
vec4(-0.728595, -2.302600, -17.997654, 1.000000)
vec4(-0.816794, -2.302600, -17.799253, 1.000000)
vec4(-0.912395, -2.302600, -17.604254, 1.000000)
vec4(-1.015194, -2.302600, -17.412952, 1.000000)
vec4(-1.125195, -2.302600, -17.225754, 1.000000)
vec4(-1.242095, -2.302600, -17.042852, 1.000000)
vec4(-1.365795, -2.302600, -16.864353, 1.000000)
vec4(-1.496095, -2.302600, -16.690754, 1.000000)
vec4(-0.465595, -2.302600, -19.902754, 1.000000)
vec4(-0.482295, -2.302600, -19.692953, 1.000000)
vec4(-0.506895, -2.302600, -19.484053, 1.000000)
vec4(-0.539295, -2.302600, -19.276154, 1.000000)
vec4(-0.579595, -2.302600, -19.069553, 1.000000)
vec4(-0.627495, -2.302600, -18.864754, 1.000000)
vec4(-0.683195, -2.302600, -18.661854, 1.000000)
vec4(-0.746395, -2.302600, -18.461254, 1.000000)
vec4(-0.817095, -2.302600, -18.263153, 1.000000)
vec4(-0.895295, -2.302600, -18.067854, 1.000000)
vec4(-0.980695, -2.302600, -17.875553, 1.000000)
vec4(-1.073295, -2.302600, -17.686752, 1.000000)
vec4(-1.172894, -2.302600, -17.501453, 1.000000)
vec4(-1.279395, -2.302600, -17.320053, 1.000000)
vec4(-1.392694, -2.302600, -17.142853, 1.000000)
vec4(-1.512495, -2.302600, -16.970053, 1.000000)
vec4(-0.652894, -2.302600, -19.709654, 1.000000)
vec4(-0.676795, -2.302600, -19.507053, 1.000000)
vec4(-0.708195, -2.302600, -19.305553, 1.000000)
vec4(-0.747195, -2.302600, -19.105352, 1.000000)
vec4(-0.793694, -2.302600, -18.906853, 1.000000)
vec4(-0.847595, -2.302600, -18.710154, 1.000000)
vec4(-0.908895, -2.302600, -18.515654, 1.000000)
vec4(-0.977495, -2.302600, -18.323654, 1.000000)
vec4(-1.053195, -2.302600, -18.134253, 1.000000)
vec4(-1.135994, -2.302600, -17.947952, 1.000000)
vec4(-1.225695, -2.302600, -17.764853, 1.000000)
vec4(-1.322295, -2.302600, -17.585253, 1.000000)
vec4(-1.425495, -2.302600, -17.409452, 1.000000)
vec4(-1.535295, -2.302600, -17.237654, 1.000000)
vec4(-1.651495, -2.302600, -17.070152, 1.000000)
vec4(-0.814895, -2.302600, -19.725452, 1.000000)
vec4(-0.837995, -2.302600, -19.529053, 1.000000)
vec4(-0.868495, -2.302600, -19.333553, 1.000000)
vec4(-0.906295, -2.302600, -19.139353, 1.000000)
vec4(-0.951395, -2.302600, -18.946753, 1.000000)
vec4(-1.003695, -2.302600, -18.755953, 1.000000)
vec4(-1.063195, -2.302600, -18.567352, 1.000000)
vec4(-1.129595, -2.302600, -18.381054, 1.000000)
vec4(-1.203094, -2.302600, -18.197453, 1.000000)
vec4(-1.283395, -2.302600, -18.016653, 1.000000)
vec4(-1.370495, -2.302600, -17.839054, 1.000000)
vec4(-1.464095, -2.302600, -17.664852, 1.000000)
vec4(-1.564295, -2.302600, -17.494354, 1.000000)
vec4(-1.670695, -2.302600, -17.327654, 1.000000)
vec4(-1.783395, -2.302600, -17.165154, 1.000000)
vec4(-0.968795, -2.302600, -19.740553, 1.000000)
vec4(-0.991294, -2.302600, -19.549852, 1.000000)
vec4(-1.020895, -2.302600, -19.360153, 1.000000)
vec4(-1.057595, -2.302600, -19.171654, 1.000000)
vec4(-1.101295, -2.302600, -18.984753, 1.000000)
vec4(-1.152095, -2.302600, -18.799553, 1.000000)
vec4(-1.209795, -2.302600, -18.616453, 1.000000)
vec4(-1.274294, -2.302600, -18.435654, 1.000000)
vec4(-1.345594, -2.302600, -18.257454, 1.000000)
vec4(-1.423495, -2.302600, -18.081953, 1.000000)
vec4(-1.507995, -2.302600, -17.909653, 1.000000)
vec4(-1.598895, -2.302600, -17.740553, 1.000000)
vec4(-1.696095, -2.302600, -17.575054, 1.000000)
vec4(-1.799495, -2.302600, -17.413254, 1.000000)
vec4(-1.137195, -2.302600, -19.569653, 1.000000)
vec4(-1.165895, -2.302600, -19.385452, 1.000000)
vec4(-1.201595, -2.302600, -19.202454, 1.000000)
vec4(-1.244095, -2.302600, -19.020853, 1.000000)
vec4(-1.293395, -2.302600, -18.841053, 1.000000)
vec4(-1.349395, -2.302600, -18.663254, 1.000000)
vec4(-1.412095, -2.302600, -18.487654, 1.000000)
vec4(-1.481295, -2.302600, -18.314552, 1.000000)
vec4(-1.556994, -2.302600, -18.144154, 1.000000)
vec4(-1.638995, -2.302600, -17.976753, 1.000000)
vec4(-1.727294, -2.302600, -17.812553, 1.000000)
vec4(-1.821694, -2.302600, -17.651752, 1.000000)
vec4(-1.921995, -2.302600, -17.494753, 1.000000)
vec4(-1.304194, -2.302600, -19.409554, 1.000000)
vec4(-1.338895, -2.302600, -19.231752, 1.000000)
vec4(-1.380195, -2.302600, -19.055353, 1.000000)
vec4(-1.427995, -2.302600, -18.880554, 1.000000)
vec4(-1.482495, -2.302600, -18.707853, 1.000000)
vec4(-1.543395, -2.302600, -18.537153, 1.000000)
vec4(-1.610595, -2.302600, -18.368954, 1.000000)
vec4(-1.684195, -2.302600, -18.203453, 1.000000)
vec4(-1.763895, -2.302600, -18.040752, 1.000000)
vec4(-1.849695, -2.302600, -17.881252, 1.000000)
vec4(-1.941395, -2.302600, -17.725054, 1.000000)
vec4(-1.469894, -2.302600, -19.259752, 1.000000)
vec4(-1.510095, -2.302600, -19.088253, 1.000000)
vec4(-1.556595, -2.302600, -18.918354, 1.000000)
vec4(-1.609495, -2.302600, -18.750353, 1.000000)
vec4(-1.668694, -2.302600, -18.584454, 1.000000)
vec4(-1.734095, -2.302600, -18.420954, 1.000000)
vec4(-1.805594, -2.302600, -18.260054, 1.000000)
vec4(-1.883095, -2.302600, -18.101852, 1.000000)
vec4(-1.966495, -2.302600, -17.946753, 1.000000)
vec4(-1.634295, -2.302600, -19.119654, 1.000000)
vec4(-1.679595, -2.302600, -18.954453, 1.000000)
vec4(-1.730995, -2.302600, -18.791054, 1.000000)
vec4(-1.788595, -2.302600, -18.629753, 1.000000)
vec4(-1.852195, -2.302600, -18.470654, 1.000000)
vec4(-1.921695, -2.302600, -18.314154, 1.000000)
