vec3(-27.983225, 0.000000, -285.433868)
vec4(-52.673473, 2.919800, -332.492767, 1.000000)
vec4(-58.106773, 4.064600, -336.114746, 1.000000)
vec4(-56.916672, 3.908300, -336.421844, 1.000000)
vec4(-56.280472, 3.866500, -337.004547, 1.000000)
vec4(-55.657375, 3.831000, -337.575867, 1.000000)
vec4(-56.865974, 4.203000, -339.501770, 1.000000)
vec4(-51.267075, 3.057100, -336.121368, 1.000000)
vec4(-51.471573, 3.203600, -337.165558, 1.000000)
vec4(-50.108974, 2.984600, -336.819458, 1.000000)
vec4(-48.236977, 2.987200, -338.541168, 1.000000)
vec4(-50.492374, 3.193300, -338.116058, 1.000000)
vec4(-48.881374, 3.334400, -340.516174, 1.000000)
vec4(-49.629776, 3.097000, -338.180450, 1.000000)
vec4(-49.634174, 3.759100, -342.920746, 1.000000)
vec4(-48.089073, 2.811600, -337.380859, 1.000000)
vec4(-48.789574, 3.701900, -343.076263, 1.000000)
vec4(-49.619175, 4.912800, -350.404266, 1.000000)
vec4(-56.329277, 6.654400, -358.035950, 1.000000)
vec4(-48.448273, 4.815700, -350.323456, 1.000000)
vec4(-52.387074, 5.616900, -353.486664, 1.000000)
vec4(-48.247772, 5.189200, -352.681458, 1.000000)
vec4(-47.984974, 8.510800, -372.310547, 1.000000)
vec4(-47.740776, 5.483800, -354.633667, 1.000000)
vec4(-48.818974, 11.157300, -387.409973, 1.000000)
vec4(-50.918877, 8.151200, -369.463470, 1.000000)
vec4(-49.631275, 8.426500, -371.433472, 1.000000)
vec4(-15.032974, 9.721100, -375.304565, 1.000000)
vec4(0.820724, 10.718600, -372.009766, 1.000000)
vec4(2.774826, 10.777000, -370.772064, 1.000000)
vec4(17.353325, 13.077000, -374.601074, 1.000000)
vec4(20.342724, 12.594000, -366.497070, 1.000000)
vec4(22.815624, 12.796300, -364.909973, 1.000000)
vec4(-29.006775, 1.708100, -329.246155, 1.000000)
vec4(-29.005775, 1.680500, -328.852966, 1.000000)
vec4(-30.454075, 1.515100, -329.646545, 1.000000)
vec4(-29.004774, 1.656000, -328.471558, 1.000000)
vec4(-29.003876, 1.634500, -328.100647, 1.000000)
vec4(-29.002874, 1.615800, -327.738647, 1.000000)
vec4(-17.290474, 4.137700, -336.545471, 1.000000)
vec4(-30.421774, 1.341700, -327.035248, 1.000000)
vec4(-29.007874, 1.739200, -329.653168, 1.000000)
vec4(-30.428774, 1.329000, -326.741852, 1.000000)
vec4(-30.442474, 1.299000, -325.056244, 1.000000)
vec4(-30.446075, 1.316500, -326.451752, 1.000000)
vec4(-30.441774, 1.301000, -324.778748, 1.000000)
vec4(-30.445374, 1.309300, -326.168945, 1.000000)
vec4(-30.441074, 1.304900, -324.499969, 1.000000)
vec4(-30.444675, 1.303900, -325.888763, 1.000000)
vec4(-30.440273, 1.310700, -324.218964, 1.000000)
vec4(-30.443974, 1.300400, -325.610474, 1.000000)
vec4(-30.439575, 1.318400, -323.935150, 1.000000)
vec4(-30.443174, 1.298800, -325.333252, 1.000000)
vec4(-30.419174, 1.331600, -323.643250, 1.000000)
vec4(-30.410374, 1.344900, -323.348053, 1.000000)
vec4(-28.984674, 1.746800, -320.698669, 1.000000)
